Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-28-2025-Thu 19-43-48-PM,-0.2,1.58,0.0,1.64,0.0,1.784,-0.1,1.528,-0.3,1.456,-0.2,1.5,0.2,1.436,-0.2,1.636
08-28-2025-Thu 19-43-50-PM,0.0,1.52,0.0,1.572,-0.1,1.732,-0.3,1.456,-0.3,1.396,-0.2,1.452,-0.2,1.384,-0.1,1.588
08-28-2025-Thu 19-43-53-PM,0.1,1.472,-0.3,1.52,-0.1,1.692,-0.3,1.408,-0.2,1.352,-0.4,1.416,0.1,1.336,-0.1,1.556
08-28-2025-Thu 19-43-55-PM,0.0,1.448,0.3,1.484,-0.2,1.664,0.0,1.368,-0.1,1.32,-0.1,1.388,0.0,1.3,-0.4,1.528
08-28-2025-Thu 19-43-58-PM,0.0,1.424,0.0,1.452,-0.3,1.64,0.1,1.328,-0.2,1.284,-0.5,1.368,-0.2,1.26,-0.3,1.508
08-28-2025-Thu 19-44-00-PM,0.2,1.408,-0.2,1.432,-0.2,1.62,0.1,1.292,-0.2,1.252,-0.1,1.348,-0.1,1.228,-0.2,1.484
08-28-2025-Thu 19-44-02-PM,-0.1,1.396,-0.1,1.42,-0.4,1.604,-0.4,1.256,-0.3,1.22,-0.2,1.332,-0.1,1.192,0.0,1.472
08-28-2025-Thu 19-44-05-PM,-0.3,1.384,-0.3,1.408,-0.5,1.588,0.0,1.22,-0.1,1.184,-0.1,1.32,-0.2,1.156,-0.1,1.456
08-28-2025-Thu 19-44-07-PM,0.0,1.376,0.2,1.392,-0.1,1.576,-0.2,1.188,-0.3,1.16,-0.1,1.304,-0.3,1.132,-0.1,1.44
08-28-2025-Thu 19-44-09-PM,0.1,1.36,-0.2,1.38,-0.2,1.564,-0.3,1.16,-0.4,1.14,-0.1,1.292,-0.2,1.108,-0.3,1.428
08-28-2025-Thu 19-44-12-PM,-0.1,1.348,0.0,1.368,-0.3,1.556,-0.1,1.136,-0.3,1.12,-0.1,1.284,-0.3,1.092,0.0,1.416
08-28-2025-Thu 19-44-14-PM,-0.1,1.336,-0.1,1.36,0.1,1.548,-0.2,1.112,-0.2,1.108,0.0,1.272,-0.2,1.076,-0.1,1.404
08-28-2025-Thu 19-44-17-PM,-0.1,1.32,0.1,1.344,-0.2,1.54,-0.3,1.092,-0.2,1.092,0.0,1.268,-0.1,1.056,-0.1,1.396
08-28-2025-Thu 19-44-19-PM,-0.2,1.308,0.0,1.332,-0.3,1.532,-0.4,1.072,-0.2,1.08,0.0,1.256,-0.2,1.044,-0.2,1.384
08-28-2025-Thu 19-44-21-PM,0.1,1.296,0.1,1.324,-0.2,1.524,0.2,1.052,-0.1,1.064,0.1,1.248,-0.1,1.028,0.1,1.376
08-28-2025-Thu 19-44-24-PM,0.2,1.28,-0.2,1.312,-0.4,1.516,-0.2,1.032,-0.3,1.052,0.0,1.24,0.2,1.016,-0.2,1.368
08-28-2025-Thu 19-44-26-PM,-0.2,1.264,-0.1,1.304,-0.1,1.512,-0.1,1.02,-0.5,1.036,-0.1,1.236,-0.3,1.004,-0.1,1.36
08-28-2025-Thu 19-44-28-PM,0.0,1.252,-0.3,1.292,-0.3,1.508,0.0,1.004,0.0,1.024,-0.2,1.228,0.1,0.992,-0.1,1.352
08-28-2025-Thu 19-44-31-PM,-0.2,1.236,-0.1,1.284,-0.1,1.5,-0.4,0.988,-0.3,1.012,-0.1,1.224,-0.1,0.984,-0.1,1.348
08-28-2025-Thu 19-44-33-PM,-0.1,1.22,-0.1,1.272,-0.1,1.496,-0.3,0.976,-0.2,1.0,-0.3,1.216,-0.2,0.968,-0.1,1.34
08-28-2025-Thu 19-44-35-PM,0.2,1.204,-0.1,1.26,-0.1,1.496,-0.2,0.96,-0.4,0.988,-0.2,1.208,-0.1,0.964,0.0,1.328
08-28-2025-Thu 19-44-38-PM,0.0,1.184,-0.1,1.252,-0.1,1.488,-0.4,0.948,-0.2,0.976,-0.1,1.204,-0.1,0.956,0.2,1.324
08-28-2025-Thu 19-44-40-PM,0.0,1.168,-0.1,1.244,0.0,1.484,-0.2,0.936,-0.2,0.964,0.0,1.196,-0.3,0.94,0.0,1.316
08-28-2025-Thu 19-44-43-PM,-0.2,1.152,-0.2,1.232,-0.3,1.48,-0.2,0.924,-0.3,0.956,-0.5,1.188,-0.2,0.936,0.0,1.312
08-28-2025-Thu 19-44-45-PM,-0.1,1.136,0.1,1.224,-0.4,1.48,-0.2,0.912,-0.1,0.943999,-0.1,1.184,-0.3,0.924,-0.3,1.304
08-28-2025-Thu 19-44-47-PM,0.1,1.128,-0.2,1.216,-0.1,1.472,-0.2,0.908,-0.2,0.94,-0.2,1.18,0.1,0.92,0.0,1.3
08-28-2025-Thu 19-44-50-PM,-0.1,1.12,0.1,1.208,0.0,1.472,-0.2,0.896,-0.1,0.928,-0.2,1.176,-0.3,0.912,0.0,1.296
08-28-2025-Thu 19-44-52-PM,-0.1,1.112,-0.1,1.204,-0.3,1.468,0.1,0.888,-0.2,0.92,-0.2,1.172,-0.3,0.908,-0.1,1.288
08-28-2025-Thu 19-44-54-PM,-0.1,1.104,-0.2,1.192,0.0,1.464,-0.2,0.884,-0.6,0.916,-0.2,1.164,-0.1,0.9,-0.2,1.284
08-28-2025-Thu 19-44-57-PM,0.0,1.1,-0.3,1.188,-0.3,1.464,-0.4,0.872,-0.2,0.908,-0.4,1.16,-0.4,0.896,-0.2,1.28
08-28-2025-Thu 19-44-59-PM,0.0,1.092,0.0,1.184,-0.1,1.456,0.1,0.864,-0.4,0.9,-0.1,1.16,-0.2,0.888,-0.3,1.276
08-28-2025-Thu 19-45-01-PM,-0.1,1.08,0.0,1.18,-0.1,1.456,0.0,0.86,-0.2,0.9,0.0,1.156,0.1,0.884,0.0,1.268
08-28-2025-Thu 19-45-04-PM,0.0,1.076,0.1,1.176,-0.1,1.452,-0.3,0.852,-0.3,0.888,-0.1,1.148,-0.1,0.876,-0.3,1.268
