"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
95,-0.000228881835938,3689.31865552,22.4906599723
96,-0.000190734863281,3709.39657761,22.4906599723
97,-0.000247955322266,3714.41605814,22.4906599723
98,-0.000228881835938,3719.43553866,22.489203416
99,-0.000267028808594,3719.43553866,22.4877468533
100,-0.000209808349609,3719.43553866,22.489203416
101,-0.000190734863281,3719.43553866,22.4906599723
102,-0.000228881835938,3724.45501918,22.4921165219
103,-0.000228881835938,3719.43553866,22.493573065
104,-0.000209808349609,3719.43553866,22.493573065
105,-0.000228881835938,3729.47449971,22.493573065
106,-0.000247955322266,3724.45501918,22.4921165219
107,-0.000190734863281,3729.47449971,22.493573065
108,-0.000209808349609,3724.45501918,22.493573065
109,-0.000209808349609,3724.45501918,22.4950296016
110,-0.000209808349609,3729.47449971,22.4964861316
111,-0.000209808349609,3734.49398023,22.497942655
112,-0.000209808349609,3734.49398023,22.4964861316
113,-0.000247955322266,3739.51346075,22.4950296016
114,-0.000209808349609,3744.53294127,22.497942655
115,-0.000247955322266,3744.53294127,22.497942655
116,-0.000247955322266,3744.53294127,22.493573065
117,-0.000247955322266,3744.53294127,22.497942655
118,-0.000228881835938,3749.5524218,22.497942655
119,-0.000209808349609,3749.5524218,22.502312186
120,-0.000228881835938,3754.57190232,22.4993991719
121,-0.000209808349609,3744.53294127,22.502312186
122,-0.000228881835938,3754.57190232,22.502312186
123,-0.000247955322266,3759.59138284,22.502312186
124,-0.000228881835938,3759.59138284,22.5037686832
125,-0.000228881835938,3754.57190232,22.502312186
126,-0.000228881835938,3769.63034389,22.5037686832
127,-0.000228881835938,3769.63034389,22.502312186
128,-0.000228881835938,3769.63034389,22.5037686832
129,-0.000190734863281,3784.68878545,22.5037686832
130,-0.000228881835938,3784.68878545,22.5037686832
131,-0.000247955322266,3784.68878545,22.5052251739
132,-0.000247955322266,3779.66930493,22.5052251739
133,-0.000267028808594,3784.68878545,22.5066816581
134,-0.000267028808594,3779.66930493,22.5066816581
135,-0.000228881835938,3789.70826598,22.5066816581
136,-0.000209808349609,3794.7277465,22.5052251739
137,-0.000228881835938,3784.68878545,22.5066816581
138,-0.000247955322266,3789.70826598,22.5095946068
139,-0.000228881835938,3804.76670754,22.5110510714
140,-0.000247955322266,3809.78618807,22.5095946068
141,-0.000209808349609,3809.78618807,22.5110510714
142,-0.000228881835938,3814.80566859,22.5081381357
143,-0.000247955322266,3819.82514911,22.5081381357
144,-0.000247955322266,3814.80566859,22.5125075295
145,-0.000228881835938,3819.82514911,22.5081381357
146,-0.000190734863281,3829.86411016,22.513963981
147,-0.000267028808594,3824.84462963,22.515420426
148,-0.000209808349609,3819.82514911,22.513963981
149,-0.000228881835938,3834.88359068,22.515420426
150,-0.000209808349609,3834.88359068,22.513963981
151,-0.000267028808594,3834.88359068,22.513963981
152,-0.000228881835938,3834.88359068,22.5168768645
153,-0.000228881835938,3844.92255173,22.5168768645
154,-0.000247955322266,3844.92255173,22.5168768645
155,-0.000247955322266,3844.92255173,22.5183332965
156,-0.000228881835938,3849.94203225,22.519789722
157,-0.000247955322266,3849.94203225,22.5183332965
158,-0.000247955322266,3859.98099329,22.5183332965
159,-0.000228881835938,3865.00047382,22.5227025534
160,-0.000228881835938,3854.96151277,22.519789722
161,-0.000228881835938,3859.98099329,22.519789722
162,-0.000247955322266,3854.96151277,22.5212461409
163,-0.000247955322266,3859.98099329,22.5227025534
164,-0.000209808349609,3870.01995434,22.5212461409
165,-0.000228881835938,3875.03943486,22.519789722
166,-0.000228881835938,3875.03943486,22.519789722
167,-0.000209808349609,3875.03943486,22.5241589594
168,-0.000228881835938,3885.07839591,22.5227025534
169,-0.000228881835938,3875.03943486,22.5227025534
170,-0.000209808349609,3875.03943486,22.5256153588
171,-0.000228881835938,3880.05891538,22.5227025534
172,-0.000228881835938,3890.09787643,22.5256153588
173,-0.000247955322266,3885.07839591,22.5241589594
174,-0.000209808349609,3890.09787643,22.5241589594
175,-0.000247955322266,3885.07839591,22.5256153588
176,-0.000247955322266,3900.13683747,22.5241589594
177,-0.000247955322266,3890.09787643,22.5241589594
178,-0.000247955322266,3890.09787643,22.5270717518
179,-0.000247955322266,3895.11735695,22.5241589594
180,-0.000228881835938,3900.13683747,22.5256153588
181,-0.000228881835938,3905.156318,22.5270717518
182,-0.000228881835938,3895.11735695,22.5270717518
183,-0.000228881835938,3895.11735695,22.5285281383
184,-0.000267028808594,3895.11735695,22.5285281383
185,-0.000247955322266,3905.156318,22.5285281383
186,-0.000209808349609,3895.11735695,22.5314408918
187,-0.000228881835938,3920.21475956,22.5299845183
188,-0.000190734863281,3910.17579852,22.5299845183
189,-0.000228881835938,3910.17579852,22.5299845183
190,-0.000228881835938,3910.17579852,22.5285281383
191,-0.000247955322266,3920.21475956,22.5328972588
192,-0.000228881835938,3925.23424009,22.5328972588
193,-0.000209808349609,3915.19527904,22.5328972588
194,-0.000228881835938,3920.21475956,22.5299845183
195,-0.000228881835938,3920.21475956,22.5328972588
196,-0.000247955322266,3930.25372061,22.5314408918
197,-0.000247955322266,3925.23424009,22.5343536194
198,-0.000209808349609,3930.25372061,22.5314408918
199,-0.000209808349609,3930.25372061,22.5343536194
200,-0.000190734863281,3930.25372061,22.5328972588
201,-0.000247955322266,3930.25372061,22.5358099735
202,-0.000228881835938,3935.27320113,22.5358099735
203,-0.000228881835938,3945.31216218,22.5358099735
204,-0.000209808349609,3950.3316427,22.5372663211
205,-0.000267028808594,3940.29268165,22.5358099735
206,-0.000209808349609,3940.29268165,22.5372663211
207,-0.000209808349609,3955.35112322,22.5372663211
208,-0.000228881835938,3950.3316427,22.5387226622
209,-0.000171661376953,3955.35112322,22.5387226622
210,-0.000209808349609,3965.39008427,22.5387226622
211,-0.000228881835938,3960.37060375,22.5387226622
212,-0.000247955322266,3965.39008427,22.5372663211
213,-0.000209808349609,3965.39008427,22.5372663211
214,-0.000209808349609,3960.37060375,22.5387226622
215,-0.000190734863281,3965.39008427,22.5416353251
216,-0.000228881835938,3965.39008427,22.5416353251
217,-0.000247955322266,3965.39008427,22.5416353251
218,-0.000247955322266,3960.37060375,22.5401789969
219,-0.000228881835938,3965.39008427,22.5416353251
220,-0.000228881835938,3965.39008427,22.5401789969
221,-0.000209808349609,3965.39008427,22.5401789969
222,-0.000247955322266,3965.39008427,22.5445479621
223,-0.000247955322266,3965.39008427,22.5430916468
224,-0.000247955322266,3960.37060375,22.5460042709
225,-0.000190734863281,3970.40956479,22.5460042709
226,-0.000228881835938,3970.40956479,22.5416353251
227,-0.000247955322266,3965.39008427,22.5460042709
228,-0.000247955322266,3970.40956479,22.5460042709
229,-0.000228881835938,3970.40956479,22.5474605733
230,-0.000209808349609,3970.40956479,22.5489168692
231,-0.000209808349609,3970.40956479,22.5503731587
232,-0.000209808349609,3975.42904531,22.5503731587
233,-0.000228881835938,3970.40956479,22.5489168692
234,-0.000228881835938,3970.40956479,22.5503731587
235,-0.000228881835938,3970.40956479,22.5474605733
236,-0.000247955322266,3970.40956479,22.5518294417
237,-0.000228881835938,3965.39008427,22.5503731587
238,-0.000190734863281,3970.40956479,22.5503731587
239,-0.000247955322266,3975.42904531,22.5518294417
240,-0.000209808349609,3970.40956479,22.5489168692
241,-0.000209808349609,3975.42904531,22.5489168692
242,-0.000228881835938,3980.44852584,22.5503731587
243,-0.000209808349609,3985.46800636,22.5518294417
244,-0.000247955322266,3985.46800636,22.5518294417
245,-0.000247955322266,3995.5069674,22.5547419885
246,-0.000228881835938,3985.46800636,22.5532857183
247,-0.000247955322266,3990.48748688,22.5547419885
248,-0.000247955322266,3990.48748688,22.5532857183
249,-0.000228881835938,3990.48748688,22.5532857183
250,-0.000247955322266,3990.48748688,22.5547419885
251,-0.000228881835938,3990.48748688,22.5532857183
252,-0.000228881835938,3995.5069674,22.5591107603
253,-0.000228881835938,4005.54592845,22.5561982522
254,-0.000228881835938,4000.52644793,22.5576545095
255,-0.000247955322266,4000.52644793,22.5561982522
256,-0.000190734863281,3995.5069674,22.5605670048
257,-0.000190734863281,4005.54592845,22.5605670048
258,-0.000228881835938,4010.56540897,22.5591107603
259,-0.000228881835938,4005.54592845,22.5605670048
260,-0.000190734863281,4005.54592845,22.5620232428
261,-0.000171661376953,4005.54592845,22.5605670048
262,-0.000209808349609,4015.58488949,22.5605670048
263,-0.000247955322266,4015.58488949,22.5620232428
264,-0.000209808349609,4005.54592845,22.5620232428
265,-0.000228881835938,4015.58488949,22.5634794744
266,-0.000247955322266,4020.60437002,22.5634794744
267,-0.000247955322266,4020.60437002,22.5649356995
268,-0.000228881835938,4020.60437002,22.5663919183
269,-0.000228881835938,4020.60437002,22.5678481307
270,-0.000228881835938,4025.62385054,22.5693043366
271,-0.000247955322266,4020.60437002,22.5693043366
272,-0.000247955322266,4020.60437002,22.5649356995
273,-0.000247955322266,4020.60437002,22.573672916
274,-0.000228881835938,4030.64333106,22.5722167293
275,-0.000247955322266,4040.68229211,22.5693043366
276,-0.000209808349609,4035.66281158,22.5722167293
277,-0.000228881835938,4040.68229211,22.573672916
278,-0.000247955322266,4040.68229211,22.5722167293
279,-0.000228881835938,4035.66281158,22.5765852703
280,-0.000228881835938,4045.70177263,22.5765852703
281,-0.000247955322266,4050.72125315,22.5722167293
282,-0.000228881835938,4045.70177263,22.5765852703
283,-0.000247955322266,4045.70177263,22.5751290964
284,-0.000190734863281,4045.70177263,22.573672916
285,-0.000286102294922,4050.72125315,22.573672916
286,-0.000247955322266,4045.70177263,22.5780414379
287,-0.000190734863281,4045.70177263,22.5765852703
288,-0.000228881835938,4050.72125315,22.5824099022
289,-0.000228881835938,4050.72125315,22.5809537538
290,-0.000247955322266,4055.74073367,22.579497599
291,-0.000209808349609,4050.72125315,22.5838660443
292,-0.000190734863281,4045.70177263,22.5809537538
293,-0.000228881835938,4055.74073367,22.5809537538
294,-0.000209808349609,4060.7602142,22.5853221799
295,-0.000228881835938,4055.74073367,22.5853221799
296,-0.000247955322266,4070.79917524,22.5824099022
297,-0.000247955322266,4065.77969472,22.5838660443
298,-0.000190734863281,4065.77969472,22.5853221799
299,-0.000228881835938,4065.77969472,22.5824099022
300,-0.000228881835938,4060.7602142,22.5853221799
301,-0.000209808349609,4070.79917524,22.5867783092
302,-0.000209808349609,4070.79917524,22.5853221799
303,-0.000228881835938,4070.79917524,22.5853221799
304,-0.000190734863281,4070.79917524,22.5853221799
305,-0.000228881835938,4055.74073367,22.5882344321
306,-0.000286102294922,4085.85761681,22.5882344321
307,-0.000228881835938,4075.81865577,22.5882344321
308,-0.000209808349609,4075.81865577,22.5911466588
309,-0.000228881835938,4080.83813629,22.5940588601
310,-0.000228881835938,4075.81865577,22.5896905487
311,-0.000228881835938,4085.85761681,22.5896905487
312,-0.000228881835938,4085.85761681,22.5926027627
313,-0.000247955322266,4080.83813629,22.5940588601
314,-0.000228881835938,4090.87709733,22.5911466588
315,-0.000190734863281,4090.87709733,22.5940588601
316,-0.000247955322266,4100.91605838,22.5926027627
317,-0.000247955322266,4085.85761681,22.5955149513
318,-0.000247955322266,4095.89657786,22.5926027627
319,-0.000228881835938,4095.89657786,22.5955149513
320,-0.000247955322266,4095.89657786,22.5940588601
321,-0.000228881835938,4105.9355389,22.596971036
322,-0.000247955322266,4095.89657786,22.596971036
323,-0.000247955322266,4110.95501942,22.5955149513
324,-0.000190734863281,4105.9355389,22.596971036
325,-0.000209808349609,4110.95501942,22.5955149513
326,-0.000247955322266,4115.97449995,22.596971036
327,-0.000228881835938,4100.91605838,22.5984271144
328,-0.000190734863281,4110.95501942,22.596971036
329,-0.000247955322266,4115.97449995,22.5984271144
330,-0.000247955322266,4110.95501942,22.6013392522
331,-0.000209808349609,4120.99398047,22.6013392522
332,-0.000228881835938,4115.97449995,22.5984271144
333,-0.000209808349609,4110.95501942,22.5998831865
334,-0.000247955322266,4126.01346099,22.6013392522
335,-0.000267028808594,4110.95501942,22.6027953116
336,-0.000228881835938,4120.99398047,22.6027953116
337,-0.000228881835938,4126.01346099,22.5984271144
338,-0.000247955322266,4120.99398047,22.6027953116
339,-0.000209808349609,4120.99398047,22.6027953116
340,-0.000209808349609,4131.03294151,22.6042513647
341,-0.000228881835938,4120.99398047,22.6057074114
342,-0.000247955322266,4131.03294151,22.6013392522
343,-0.000190734863281,4136.05242204,22.6042513647
344,-0.000247955322266,4131.03294151,22.6042513647
345,-0.000247955322266,4131.03294151,22.6042513647
346,-0.000228881835938,4131.03294151,22.6042513647
347,-0.000228881835938,4131.03294151,22.6042513647
348,-0.000209808349609,4126.01346099,22.6027953116
349,-0.000247955322266,4141.07190256,22.6071634518
350,-0.000267028808594,4141.07190256,22.6086194858
351,-0.000228881835938,4131.03294151,22.6057074114
352,-0.000190734863281,4141.07190256,22.6100755136
353,-0.000228881835938,4141.07190256,22.6057074114
354,-0.000209808349609,4136.05242204,22.6086194858
355,-0.000209808349609,4146.09138308,22.6071634518
356,-0.000171661376953,4131.03294151,22.6086194858
357,-0.000209808349609,4151.1108636,22.6086194858
358,-0.000228881835938,4146.09138308,22.6086194858
359,-0.000228881835938,4151.1108636,22.6071634518
360,-0.000171661376953,4156.13034413,22.6129875501
361,-0.000228881835938,4151.1108636,22.6100755136
362,-0.000190734863281,4156.13034413,22.6071634518
363,-0.000228881835938,4151.1108636,22.6086194858
364,-0.000247955322266,4151.1108636,22.611531535
365,-0.000228881835938,4156.13034413,22.611531535
366,-0.000190734863281,4151.1108636,22.6129875501
367,-0.000228881835938,4166.16930517,22.6100755136
368,-0.000228881835938,4161.14982465,22.6100755136
369,-0.000228881835938,4161.14982465,22.6129875501
370,-0.000228881835938,4161.14982465,22.611531535
371,-0.000209808349609,4176.20826622,22.611531535
372,-0.000209808349609,4166.16930517,22.611531535
373,-0.000190734863281,4171.18878569,22.6129875501
374,-0.000209808349609,4176.20826622,22.611531535
375,-0.000209808349609,4171.18878569,22.6158995614
376,-0.000209808349609,4176.20826622,22.6158995614
377,-0.000228881835938,4181.22774674,22.6129875501
378,-0.000190734863281,4181.22774674,22.611531535
379,-0.000228881835938,4181.22774674,22.6158995614
380,-0.000209808349609,4181.22774674,22.6158995614
381,-0.000247955322266,4181.22774674,22.6158995614
382,-0.000228881835938,4191.26670778,22.6173555575
383,-0.000228881835938,4191.26670778,22.6158995614
384,-0.000228881835938,4196.28618831,22.6158995614
385,-0.000267028808594,4191.26670778,22.6158995614
386,-0.000209808349609,4196.28618831,22.6188115474
387,-0.000247955322266,4186.24722726,22.6188115474
388,-0.000247955322266,4191.26670778,22.6158995614
389,-0.000228881835938,4201.30566883,22.6173555575
390,-0.000247955322266,4206.32514935,22.6173555575
391,-0.000228881835938,4216.3641104,22.6173555575
392,-0.000247955322266,4206.32514935,22.6173555575
393,-0.000228881835938,4211.34462988,22.6188115474
394,-0.000247955322266,4216.3641104,22.6158995614
395,-0.000228881835938,4211.34462988,22.6173555575
396,-0.000247955322266,4221.38359092,22.6173555575
397,-0.000228881835938,4211.34462988,22.6173555575
398,-0.000209808349609,4216.3641104,22.6202675309
399,-0.000209808349609,4216.3641104,22.6202675309
400,-0.000209808349609,4221.38359092,22.6188115474
401,-0.000228881835938,4221.38359092,22.6202675309
402,-0.000228881835938,4216.3641104,22.6188115474
403,-0.000228881835938,4221.38359092,22.6173555575
404,-0.000228881835938,4231.42255197,22.6217235082
405,-0.000247955322266,4211.34462988,22.6217235082
406,-0.000209808349609,4236.44203249,22.6202675309
407,-0.000228881835938,4231.42255197,22.6231794791
408,-0.000247955322266,4226.40307144,22.6246354438
409,-0.000171661376953,4221.38359092,22.6231794791
410,-0.000209808349609,4236.44203249,22.6246354438
411,-0.000228881835938,4241.46151301,22.6231794791
412,-0.000228881835938,4241.46151301,22.6231794791
413,-0.000228881835938,4241.46151301,22.6217235082
414,-0.000228881835938,4246.48099353,22.6246354438
415,-0.000228881835938,4236.44203249,22.6231794791
416,-0.000228881835938,4241.46151301,22.6275473542
417,-0.000247955322266,4246.48099353,22.6275473542
418,-0.000267028808594,4256.51995458,22.6231794791
419,-0.000228881835938,4246.48099353,22.6246354438
420,-0.000228881835938,4256.51995458,22.6246354438
421,-0.000247955322266,4251.50047406,22.6246354438
422,-0.000286102294922,4266.55891562,22.6246354438
423,-0.000247955322266,4261.5394351,22.6260914022
424,-0.000228881835938,4251.50047406,22.6246354438
425,-0.000228881835938,4256.51995458,22.6260914022
426,-0.000209808349609,4266.55891562,22.6275473542
427,-0.000267028808594,4261.5394351,22.6275473542
428,-0.000267028808594,4261.5394351,22.6275473542
429,-0.000209808349609,4251.50047406,22.6304592395
430,-0.000228881835938,4261.5394351,22.6290033
431,-0.000228881835938,4271.57839615,22.6260914022
432,-0.000190734863281,4256.51995458,22.6290033
433,-0.000228881835938,4266.55891562,22.6304592395
434,-0.000247955322266,4276.59787667,22.6304592395
435,-0.000228881835938,4271.57839615,22.6304592395
436,-0.000228881835938,4271.57839615,22.6333710997
437,-0.000209808349609,4271.57839615,22.6319151728
438,-0.000209808349609,4276.59787667,22.6333710997
439,-0.000228881835938,4276.59787667,22.6304592395
440,-0.000228881835938,4281.61735719,22.6333710997
441,-0.000228881835938,4271.57839615,22.6319151728
442,-0.000247955322266,4276.59787667,22.6304592395
443,-0.000228881835938,4286.63683771,22.6333710997
444,-0.000267028808594,4281.61735719,22.6319151728
445,-0.000247955322266,4286.63683771,22.6333710997
446,-0.000228881835938,4291.65631824,22.6333710997
447,-0.000247955322266,4286.63683771,22.6304592395
448,-0.000228881835938,4286.63683771,22.6348270204
449,-0.000209808349609,4286.63683771,22.637738843
450,-0.000267028808594,4291.65631824,22.6362829348
451,-0.000228881835938,4291.65631824,22.637738843
452,-0.000247955322266,4296.67579876,22.637738843
453,-0.000209808349609,4286.63683771,22.637738843
454,-0.000228881835938,4286.63683771,22.6362829348
455,-0.000228881835938,4296.67579876,22.6362829348
456,-0.000228881835938,4286.63683771,22.6391947448
457,-0.000247955322266,4296.67579876,22.6391947448
458,-0.000190734863281,4301.69527928,22.6421065298
459,-0.000209808349609,4296.67579876,22.637738843
460,-0.000247955322266,4296.67579876,22.6406506404
461,-0.000247955322266,4306.7147598,22.6391947448
462,-0.000228881835938,4301.69527928,22.637738843
463,-0.000228881835938,4296.67579876,22.6391947448
464,-0.000267028808594,4301.69527928,22.6421065298
465,-0.000247955322266,4306.7147598,22.6435624129
466,-0.000247955322266,4301.69527928,22.6421065298
467,-0.000247955322266,4306.7147598,22.6391947448
468,-0.000209808349609,4311.73424033,22.6435624129
469,-0.000286102294922,4311.73424033,22.6450182898
470,-0.000247955322266,4321.77320137,22.6435624129
471,-0.000247955322266,4311.73424033,22.6435624129
472,-0.000267028808594,4311.73424033,22.6435624129
473,-0.000247955322266,4316.75372085,22.6464741604
474,-0.000209808349609,4321.77320137,22.6479300247
475,-0.000228881835938,4326.7926819,22.6421065298
476,-0.000228881835938,4321.77320137,22.6508417347
477,-0.000228881835938,4326.7926819,22.6464741604
478,-0.000228881835938,4326.7926819,22.6464741604
479,-0.000228881835938,4311.73424033,22.6479300247
480,-0.000228881835938,4326.7926819,22.6479300247
481,-0.000228881835938,4336.83164294,22.6479300247
482,-0.000209808349609,4331.81216242,22.6508417347
483,-0.000209808349609,4336.83164294,22.6464741604
484,-0.000209808349609,4331.81216242,22.6508417347
485,-0.000190734863281,4331.81216242,22.6537534197
486,-0.000228881835938,4326.7926819,22.6508417347
487,-0.000228881835938,4346.87060399,22.6522975803
488,-0.000228881835938,4336.83164294,22.6493858828
489,-0.000228881835938,4331.81216242,22.6508417347
490,-0.000228881835938,4341.85112346,22.6493858828
491,-0.000228881835938,4341.85112346,22.6522975803
492,-0.000209808349609,4346.87060399,22.6508417347
493,-0.000228881835938,4341.85112346,22.6552092529
494,-0.000247955322266,4351.89008451,22.6537534197
495,-0.000228881835938,4346.87060399,22.6537534197
496,-0.000190734863281,4341.85112346,22.6552092529
497,-0.000209808349609,4351.89008451,22.6552092529
498,-0.000209808349609,4346.87060399,22.6552092529
499,-0.000209808349609,4351.89008451,22.6552092529
500,-0.000209808349609,4346.87060399,22.6581209005
501,-0.000247955322266,4356.90956503,22.6581209005
502,-0.000247955322266,4356.90956503,22.6552092529
503,-0.000228881835938,4351.89008451,22.6552092529
504,-0.000228881835938,4351.89008451,22.6537534197
505,-0.000228881835938,4356.90956503,22.6581209005
506,-0.000247955322266,4361.92904555,22.6552092529
507,-0.000228881835938,4356.90956503,22.6566650798
508,-0.000247955322266,4361.92904555,22.659576715
509,-0.000228881835938,4356.90956503,22.6610325233
510,-0.000228881835938,4356.90956503,22.659576715
511,-0.000267028808594,4361.92904555,22.659576715
512,-0.000209808349609,4351.89008451,22.659576715
513,-0.000228881835938,4366.94852608,22.6581209005
514,-0.000209808349609,4366.94852608,22.6581209005
515,-0.000247955322266,4366.94852608,22.6566650798
516,-0.000209808349609,4361.92904555,22.6624883253
517,-0.000228881835938,4361.92904555,22.6610325233
518,-0.000247955322266,4361.92904555,22.659576715
519,-0.000267028808594,4366.94852608,22.659576715
520,-0.000247955322266,4366.94852608,22.6610325233
521,-0.000228881835938,4366.94852608,22.6610325233
522,-0.000190734863281,4366.94852608,22.6610325233
523,-0.000228881835938,4366.94852608,22.6624883253
524,-0.000247955322266,4366.94852608,22.6624883253
525,-0.000228881835938,4361.92904555,22.6624883253
526,-0.000209808349609,4366.94852608,22.6624883253
527,-0.000247955322266,4366.94852608,22.6639441211
528,-0.000247955322266,4366.94852608,22.6624883253
529,-0.000209808349609,4366.94852608,22.6639441211
530,-0.000190734863281,4366.94852608,22.6639441211
531,-0.000209808349609,4366.94852608,22.6668556942
532,-0.000209808349609,4366.94852608,22.6653999108
533,-0.000209808349609,4366.94852608,22.6653999108
534,-0.000247955322266,4366.94852608,22.6668556942
535,-0.000267028808594,4371.9680066,22.6653999108
536,-0.000190734863281,4376.98748712,22.6653999108
537,-0.000247955322266,4366.94852608,22.6653999108
538,-0.000190734863281,4366.94852608,22.6653999108
539,-0.000209808349609,4371.9680066,22.6683114714
540,-0.000209808349609,4376.98748712,22.6683114714
541,-0.000247955322266,4366.94852608,22.6653999108
542,-0.000228881835938,4371.9680066,22.6683114714
543,-0.000209808349609,4371.9680066,22.6712230072
544,-0.000209808349609,4366.94852608,22.6697672424
545,-0.000247955322266,4366.94852608,22.6668556942
546,-0.000247955322266,4376.98748712,22.6683114714
547,-0.000228881835938,4376.98748712,22.6668556942
548,-0.000267028808594,4376.98748712,22.6697672424
549,-0.000228881835938,4382.00696764,22.6668556942
550,-0.000228881835938,4376.98748712,22.6726787658
551,-0.000228881835938,4376.98748712,22.6712230072
552,-0.000228881835938,4387.02644817,22.6726787658
553,-0.000247955322266,4382.00696764,22.6726787658
554,-0.000247955322266,4387.02644817,22.6741345182
555,-0.000247955322266,4382.00696764,22.6697672424
556,-0.000228881835938,4376.98748712,22.6741345182
557,-0.000228881835938,4392.04592869,22.6726787658
