"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
65,-1.90734863281E-05,3784.68878545,24.014089012
66,-0.000114440917969,3789.70826598,24.0184428673
67,-7.62939453125E-05,3804.76670754,24.0184428673
68,-7.62939453125E-05,3809.78618807,24.0169915857
69,-5.72204589844E-05,3809.78618807,24.0169915857
70,-7.62939453125E-05,3829.86411016,24.0198941454
71,-7.62939453125E-05,3829.86411016,24.0198941454
72,-7.62939453125E-05,3849.94203225,24.0169915857
73,-7.62939453125E-05,3849.94203225,24.0184428673
74,-7.62939453125E-05,3865.00047382,24.0184428673
75,-9.53674316406E-05,3870.01995434,24.0227966912
76,-7.62939453125E-05,3880.05891538,24.0213454201
77,-3.81469726563E-05,3885.07839591,24.0184428673
78,-7.62939453125E-05,3890.09787643,24.0198941454
79,-0.000114440917969,3890.09787643,24.0213454201
80,-7.62939453125E-05,3895.11735695,24.0213454201
81,-7.62939453125E-05,3895.11735695,24.0242479589
82,-5.72204589844E-05,3895.11735695,24.0227966912
83,-7.62939453125E-05,3900.13683747,24.0242479589
84,-9.53674316406E-05,3910.17579852,24.0242479589
85,-7.62939453125E-05,3915.19527904,24.0256992231
86,-5.72204589844E-05,3920.21475956,24.028601741
87,-5.72204589844E-05,3930.25372061,24.0256992231
88,-7.62939453125E-05,3935.27320113,24.0242479589
89,-9.53674316406E-05,3940.29268165,24.0271504838
90,-7.62939453125E-05,3945.31216218,24.028601741
91,-7.62939453125E-05,3955.35112322,24.028601741
92,-9.53674316406E-05,3965.39008427,24.0315042451
93,-7.62939453125E-05,3960.37060375,24.0315042451
94,-7.62939453125E-05,3965.39008427,24.0344067354
95,-5.72204589844E-05,3955.35112322,24.0300529948
96,-9.53674316406E-05,3965.39008427,24.0300529948
97,-7.62939453125E-05,3970.40956479,24.0315042451
98,-9.53674316406E-05,3970.40956479,24.0315042451
99,-7.62939453125E-05,3970.40956479,24.0300529948
100,-0.000114440917969,3975.42904531,24.032955492
101,-5.72204589844E-05,3970.40956479,24.0344067354
102,-7.62939453125E-05,3970.40956479,24.0387604448
103,-9.53674316406E-05,3985.46800636,24.0402116744
104,-7.62939453125E-05,3990.48748688,24.0358579753
105,-9.53674316406E-05,3990.48748688,24.0358579753
106,-5.72204589844E-05,4005.54592845,24.0315042451
107,-0.000114440917969,4010.56540897,24.0402116744
108,-7.62939453125E-05,4015.58488949,24.0358579753
109,-0.000114440917969,4005.54592845,24.0402116744
110,-5.72204589844E-05,4020.60437002,24.0416629006
111,-7.62939453125E-05,4030.64333106,24.0416629006
112,-9.53674316406E-05,4025.62385054,24.0431141232
113,-7.62939453125E-05,4035.66281158,24.0416629006
114,-9.53674316406E-05,4040.68229211,24.0402116744
115,-5.72204589844E-05,4045.70177263,24.0445653425
116,-9.53674316406E-05,4045.70177263,24.0445653425
117,-7.62939453125E-05,4050.72125315,24.0445653425
118,-7.62939453125E-05,4050.72125315,24.0431141232
119,-5.72204589844E-05,4050.72125315,24.0445653425
120,-3.81469726563E-05,4070.79917524,24.0431141232
121,-0.000114440917969,4065.77969472,24.0460165583
122,-5.72204589844E-05,4075.81865577,24.0460165583
123,-5.72204589844E-05,4075.81865577,24.0445653425
124,-5.72204589844E-05,4085.85761681,24.0445653425
125,-9.53674316406E-05,4095.89657786,24.0460165583
126,-7.62939453125E-05,4090.87709733,24.0489189797
127,-7.62939453125E-05,4100.91605838,24.0474677707
128,-7.62939453125E-05,4100.91605838,24.0518213873
129,-5.72204589844E-05,4120.99398047,24.0518213873
130,-5.72204589844E-05,4115.97449995,24.0474677707
131,-7.62939453125E-05,4115.97449995,24.0503701852
132,-5.72204589844E-05,4131.03294151,24.0503701852
133,-5.72204589844E-05,4126.01346099,24.0489189797
134,-9.53674316406E-05,4131.03294151,24.0489189797
135,-7.62939453125E-05,4136.05242204,24.0518213873
136,-1.90734863281E-05,4146.09138308,24.0518213873
137,-5.72204589844E-05,4146.09138308,24.053272586
138,-9.53674316406E-05,4146.09138308,24.0503701852
139,-5.72204589844E-05,4151.1108636,24.0561749731
140,-7.62939453125E-05,4161.14982465,24.0561749731
141,-7.62939453125E-05,4166.16930517,24.0547237813
142,-9.53674316406E-05,4176.20826622,24.0561749731
143,-7.62939453125E-05,4191.26670778,24.053272586
144,-9.53674316406E-05,4186.24722726,24.0547237813
145,-7.62939453125E-05,4196.28618831,24.053272586
146,-5.72204589844E-05,4206.32514935,24.053272586
147,-9.53674316406E-05,4206.32514935,24.053272586
148,-1.90734863281E-05,4211.34462988,24.0561749731
149,-1.90734863281E-05,4221.38359092,24.0590773466
150,-9.53674316406E-05,4226.40307144,24.0576261615
151,-9.53674316406E-05,4231.42255197,24.0590773466
152,-7.62939453125E-05,4241.46151301,24.0590773466
153,-7.62939453125E-05,4246.48099353,24.0576261615
154,-5.72204589844E-05,4251.50047406,24.0605285282
155,-5.72204589844E-05,4256.51995458,24.0605285282
156,-7.62939453125E-05,4266.55891562,24.0590773466
157,-7.62939453125E-05,4276.59787667,24.0590773466
158,-0.000133514404297,4276.59787667,24.0605285282
159,-3.81469726563E-05,4276.59787667,24.0605285282
160,-7.62939453125E-05,4281.61735719,24.0619797064
161,-0.000152587890625,4286.63683771,24.0634308812
162,-0.000114440917969,4286.63683771,24.0634308812
163,-7.62939453125E-05,4286.63683771,24.0619797064
164,-7.62939453125E-05,4291.65631824,24.0619797064
165,-9.53674316406E-05,4296.67579876,24.0634308812
166,-5.72204589844E-05,4296.67579876,24.0663332206
167,-3.81469726563E-05,4291.65631824,24.0619797064
168,-7.62939453125E-05,4316.75372085,24.0619797064
169,-9.53674316406E-05,4316.75372085,24.0663332206
170,-9.53674316406E-05,4316.75372085,24.0663332206
171,-3.81469726563E-05,4326.7926819,24.0677843853
172,-7.62939453125E-05,4336.83164294,24.0663332206
173,-5.72204589844E-05,4331.81216242,24.0663332206
174,-7.62939453125E-05,4341.85112346,24.0663332206
175,-0.000114440917969,4336.83164294,24.0663332206
176,-7.62939453125E-05,4351.89008451,24.0692355465
177,-5.72204589844E-05,4356.90956503,24.0692355465
178,-5.72204589844E-05,4361.92904555,24.0663332206
179,-9.53674316406E-05,4366.94852608,24.0706867043
180,-7.62939453125E-05,4361.92904555,24.0706867043
181,-7.62939453125E-05,4361.92904555,24.0692355465
182,-9.53674316406E-05,4361.92904555,24.0692355465
183,-9.53674316406E-05,4361.92904555,24.0692355465
184,-9.53674316406E-05,4366.94852608,24.0692355465
185,-7.62939453125E-05,4366.94852608,24.0706867043
186,-5.72204589844E-05,4366.94852608,24.0706867043
187,-7.62939453125E-05,4366.94852608,24.0735890099
188,-0.000114440917969,4371.9680066,24.0706867043
189,-0.000133514404297,4371.9680066,24.0721378588
190,-0.000114440917969,4371.9680066,24.0692355465
191,-7.62939453125E-05,4371.9680066,24.0706867043
192,-9.53674316406E-05,4376.98748712,24.0750401576
193,-5.72204589844E-05,4387.02644817,24.0735890099
194,-9.53674316406E-05,4392.04592869,24.0721378588
195,-9.53674316406E-05,4392.04592869,24.0750401576
196,-7.62939453125E-05,4397.06540921,24.0735890099
197,-5.72204589844E-05,4402.08488973,24.0750401576
198,-9.53674316406E-05,4407.10437026,24.0735890099
199,-9.53674316406E-05,4417.1433313,24.0750401576
200,-5.72204589844E-05,4427.18229235,24.0750401576
201,-7.62939453125E-05,4427.18229235,24.0764913019
202,-7.62939453125E-05,4432.20177287,24.0764913019
203,-0.000133514404297,4427.18229235,24.0735890099
204,-3.81469726563E-05,4447.26021444,24.0764913019
205,-9.53674316406E-05,4442.24073392,24.0750401576
206,-7.62939453125E-05,4447.26021444,24.0779424428
207,-7.62939453125E-05,4457.29917548,24.0779424428
208,-0.000114440917969,4472.35761705,24.0793935804
209,-5.72204589844E-05,4467.33813653,24.0764913019
210,-7.62939453125E-05,4472.35761705,24.0764913019
211,-7.62939453125E-05,4482.3965781,24.0779424428
212,-1.90734863281E-05,4487.41605862,24.0779424428
213,-5.72204589844E-05,4487.41605862,24.0764913019
214,-7.62939453125E-05,4492.43553914,24.0808447146
215,-9.53674316406E-05,4497.45501966,24.0764913019
216,-3.81469726563E-05,4507.49398071,24.0793935804
217,-9.53674316406E-05,4507.49398071,24.0793935804
218,-7.62939453125E-05,4507.49398071,24.0793935804
219,-3.81469726563E-05,4512.51346123,24.0808447146
220,-7.62939453125E-05,4522.55242228,24.0808447146
221,0,4512.51346123,24.0808447146
222,-5.72204589844E-05,4522.55242228,24.0808447146
223,-7.62939453125E-05,4532.59138332,24.0808447146
224,-7.62939453125E-05,4522.55242228,24.083746973
225,-5.72204589844E-05,4517.53294175,24.083746973
226,-7.62939453125E-05,4532.59138332,24.0822958455
227,-3.81469726563E-05,4532.59138332,24.0822958455
228,-7.62939453125E-05,4542.63034437,24.0822958455
229,-7.62939453125E-05,4542.63034437,24.0808447146
230,-5.72204589844E-05,4537.61086384,24.0822958455
231,-7.62939453125E-05,4547.64982489,24.0822958455
232,-7.62939453125E-05,4557.68878594,24.0822958455
233,-5.72204589844E-05,4557.68878594,24.083746973
234,-3.81469726563E-05,4567.72774698,24.083746973
235,-5.72204589844E-05,4567.72774698,24.0851980971
236,-5.72204589844E-05,4567.72774698,24.0866492179
237,-9.53674316406E-05,4572.7472275,24.0822958455
238,-5.72204589844E-05,4577.76670803,24.0822958455
239,-9.53674316406E-05,4587.80566907,24.0851980971
240,-9.53674316406E-05,4597.84463012,24.0822958455
241,-5.72204589844E-05,4587.80566907,24.083746973
242,-7.62939453125E-05,4602.86411064,24.083746973
243,-9.53674316406E-05,4597.84463012,24.0851980971
244,-9.53674316406E-05,4597.84463012,24.0851980971
245,-0.000114440917969,4602.86411064,24.0851980971
246,-7.62939453125E-05,4607.88359116,24.0866492179
247,-5.72204589844E-05,4597.84463012,24.0866492179
248,-9.53674316406E-05,4607.88359116,24.0881003353
249,-7.62939453125E-05,4612.90307168,24.083746973
250,-3.81469726563E-05,4617.92255221,24.0881003353
251,-5.72204589844E-05,4617.92255221,24.0881003353
252,-7.62939453125E-05,4617.92255221,24.0866492179
253,-7.62939453125E-05,4617.92255221,24.0866492179
254,-5.72204589844E-05,4627.96151325,24.0866492179
255,-9.53674316406E-05,4638.0004743,24.0881003353
256,-9.53674316406E-05,4643.01995482,24.0881003353
257,-9.53674316406E-05,4648.03943534,24.0866492179
258,-5.72204589844E-05,4648.03943534,24.0895514493
259,-7.62939453125E-05,4648.03943534,24.0910025601
260,-7.62939453125E-05,4663.09787691,24.0881003353
261,-0.000114440917969,4663.09787691,24.0910025601
262,-9.53674316406E-05,4668.11735743,24.0895514493
263,-7.62939453125E-05,4668.11735743,24.0895514493
264,-5.72204589844E-05,4668.11735743,24.0910025601
265,-7.62939453125E-05,4678.15631848,24.0895514493
266,-9.53674316406E-05,4673.13683796,24.0910025601
267,-0.000114440917969,4678.15631848,24.0939047715
268,-7.62939453125E-05,4678.15631848,24.0939047715
269,-3.81469726563E-05,4683.175799,24.0939047715
270,-9.53674316406E-05,4678.15631848,24.0939047715
271,-9.53674316406E-05,4683.175799,24.0939047715
272,-5.72204589844E-05,4683.175799,24.0939047715
273,-5.72204589844E-05,4683.175799,24.0953558722
274,-9.53674316406E-05,4683.175799,24.0982580636
275,-9.53674316406E-05,4683.175799,24.0953558722
276,-7.62939453125E-05,4683.175799,24.0953558722
277,-5.72204589844E-05,4688.19527952,24.0924536674
278,-7.62939453125E-05,4693.21476005,24.0939047715
279,-5.72204589844E-05,4688.19527952,24.0939047715
280,-7.62939453125E-05,4683.175799,24.0968069695
281,-5.72204589844E-05,4688.19527952,24.0968069695
282,-9.53674316406E-05,4688.19527952,24.1011602416
283,-9.53674316406E-05,4693.21476005,24.0968069695
284,-9.53674316406E-05,4698.23424057,24.0982580636
285,-7.62939453125E-05,4703.25372109,24.0982580636
286,-7.62939453125E-05,4698.23424057,24.0939047715
287,-7.62939453125E-05,4713.29268214,24.0968069695
288,-0.000114440917969,4708.27320161,24.0982580636
289,-1.90734863281E-05,4723.33164318,24.1011602416
290,-7.62939453125E-05,4723.33164318,24.0968069695
291,-9.53674316406E-05,4723.33164318,24.0968069695
292,-5.72204589844E-05,4733.37060423,24.0982580636
293,-9.53674316406E-05,4733.37060423,24.0982580636
294,-9.53674316406E-05,4733.37060423,24.0997091543
295,-3.81469726563E-05,4738.39008475,24.1040624064
296,-7.62939453125E-05,4743.40956527,24.1011602416
297,-0.000114440917969,4753.44852632,24.0997091543
298,-3.81469726563E-05,4748.42904579,24.1011602416
299,-7.62939453125E-05,4753.44852632,24.0997091543
300,-7.62939453125E-05,4758.46800684,24.1026113257
301,-5.72204589844E-05,4753.44852632,24.1026113257
302,-7.62939453125E-05,4753.44852632,24.1026113257
303,-0.000114440917969,4768.50696788,24.1040624064
304,-7.62939453125E-05,4763.48748736,24.1011602416
305,-3.81469726563E-05,4773.52644841,24.0997091543
306,-5.72204589844E-05,4763.48748736,24.1055134838
307,-7.62939453125E-05,4773.52644841,24.1055134838
308,-9.53674316406E-05,4768.50696788,24.1026113257
309,-5.72204589844E-05,4773.52644841,24.1040624064
310,-7.62939453125E-05,4763.48748736,24.1026113257
311,-9.53674316406E-05,4778.54592893,24.1055134838
312,-0.000114440917969,4783.56540945,24.1040624064
313,-9.53674316406E-05,4783.56540945,24.1055134838
314,-5.72204589844E-05,4783.56540945,24.1069645579
315,-7.62939453125E-05,4788.58488998,24.1084156287
316,-5.72204589844E-05,4788.58488998,24.1069645579
317,-9.53674316406E-05,4803.64333154,24.1055134838
318,-9.53674316406E-05,4808.66281207,24.1069645579
319,-5.72204589844E-05,4808.66281207,24.1026113257
320,-9.53674316406E-05,4798.62385102,24.1069645579
321,-1.90734863281E-05,4808.66281207,24.1084156287
322,-5.72204589844E-05,4818.70177311,24.1113177603
323,-7.62939453125E-05,4813.68229259,24.1084156287
324,-9.53674316406E-05,4823.72125363,24.1113177603
325,-5.72204589844E-05,4838.7796952,24.1098666962
326,-7.62939453125E-05,4813.68229259,24.1113177603
327,-9.53674316406E-05,4833.76021468,24.1098666962
328,-9.53674316406E-05,4843.79917572,24.1098666962
329,-7.62939453125E-05,4838.7796952,24.1113177603
330,-5.72204589844E-05,4863.87709781,24.1069645579
331,-0.000114440917969,4853.83813677,24.1098666962
332,-1.90734863281E-05,4858.85761729,24.1113177603
333,-3.81469726563E-05,4868.89657834,24.1142198787
334,-5.72204589844E-05,4868.89657834,24.1098666962
335,-0.000114440917969,4868.89657834,24.1098666962
336,-5.72204589844E-05,4883.9550199,24.1113177603
337,-5.72204589844E-05,4883.9550199,24.1127688212
338,-9.53674316406E-05,4883.9550199,24.1127688212
339,-9.53674316406E-05,4888.97450043,24.1142198787
340,-5.72204589844E-05,4883.9550199,24.1142198787
341,-5.72204589844E-05,4893.99398095,24.1127688212
342,-7.62939453125E-05,4899.01346147,24.115670933
343,-7.62939453125E-05,4904.03294199,24.1142198787
344,-1.90734863281E-05,4904.03294199,24.1127688212
345,-5.72204589844E-05,4909.05242252,24.1142198787
346,-5.72204589844E-05,4909.05242252,24.1185730316
347,-3.81469726563E-05,4914.07190304,24.1142198787
348,-7.62939453125E-05,4909.05242252,24.117121984
349,-3.81469726563E-05,4919.09138356,24.1185730316
350,-5.72204589844E-05,4914.07190304,24.1142198787
351,-0.000114440917969,4919.09138356,24.1185730316
352,-5.72204589844E-05,4919.09138356,24.120024076
353,-9.53674316406E-05,4919.09138356,24.1185730316
354,-9.53674316406E-05,4924.11086409,24.1142198787
355,-9.53674316406E-05,4924.11086409,24.115670933
356,-7.62939453125E-05,4924.11086409,24.1185730316
357,-7.62939453125E-05,4919.09138356,24.1214751171
358,-5.72204589844E-05,4924.11086409,24.1185730316
359,-9.53674316406E-05,4924.11086409,24.1185730316
360,-7.62939453125E-05,4924.11086409,24.120024076
361,-9.53674316406E-05,4924.11086409,24.120024076
362,-7.62939453125E-05,4929.13034461,24.1185730316
363,-9.53674316406E-05,4924.11086409,24.1185730316
364,-3.81469726563E-05,4929.13034461,24.120024076
365,-7.62939453125E-05,4939.16930565,24.117121984
366,-0.000114440917969,4929.13034461,24.120024076
367,-3.81469726563E-05,4924.11086409,24.1214751171
368,-3.81469726563E-05,4934.14982513,24.1214751171
369,-9.53674316406E-05,4939.16930565,24.120024076
370,-9.53674316406E-05,4934.14982513,24.120024076
371,-7.62939453125E-05,4939.16930565,24.120024076
372,-3.81469726563E-05,4939.16930565,24.1229261549
373,0,4944.18878618,24.1185730316
374,-5.72204589844E-05,4944.18878618,24.120024076
375,-7.62939453125E-05,4949.2082667,24.1229261549
376,-9.53674316406E-05,4959.24722774,24.1185730316
377,-7.62939453125E-05,4954.22774722,24.1229261549
378,-5.72204589844E-05,4949.2082667,24.120024076
379,-9.53674316406E-05,4954.22774722,24.1229261549
380,-7.62939453125E-05,4969.28618879,24.1214751171
381,-9.53674316406E-05,4969.28618879,24.1229261549
382,-5.72204589844E-05,4969.28618879,24.1258282207
383,-5.72204589844E-05,4974.30566931,24.1229261549
384,-7.62939453125E-05,4979.32514983,24.1243771894
385,-7.62939453125E-05,4979.32514983,24.1214751171
386,-7.62939453125E-05,4984.34463036,24.1243771894
387,-3.81469726563E-05,4979.32514983,24.1243771894
388,-9.53674316406E-05,4984.34463036,24.1214751171
389,-9.53674316406E-05,4984.34463036,24.1258282207
390,-1.90734863281E-05,4974.30566931,24.1258282207
391,-9.53674316406E-05,4984.34463036,24.1258282207
392,-5.72204589844E-05,4994.3835914,24.1229261549
393,-5.72204589844E-05,4999.40307192,24.1258282207
394,-5.72204589844E-05,4994.3835914,24.1272792487
395,-9.53674316406E-05,4999.40307192,24.1229261549
396,-5.72204589844E-05,5004.42255245,24.1258282207
397,-9.53674316406E-05,5004.42255245,24.1287302734
398,-5.72204589844E-05,4999.40307192,24.1258282207
399,-7.62939453125E-05,4999.40307192,24.1243771894
400,-3.81469726563E-05,5004.42255245,24.1258282207
401,-9.53674316406E-05,4999.40307192,24.1272792487
402,-5.72204589844E-05,4999.40307192,24.1301812948
403,-7.62939453125E-05,5009.44203297,24.1272792487
404,-3.81469726563E-05,5009.44203297,24.1301812948
405,-5.72204589844E-05,5014.46151349,24.1272792487
406,-7.62939453125E-05,5009.44203297,24.1287302734
407,-3.81469726563E-05,5014.46151349,24.1301812948
408,-5.72204589844E-05,5009.44203297,24.1287302734
409,-5.72204589844E-05,5019.48099401,24.1287302734
410,-5.72204589844E-05,5014.46151349,24.131632313
411,-5.72204589844E-05,5034.53943558,24.1272792487
412,-5.72204589844E-05,5024.50047454,24.1287302734
413,-3.81469726563E-05,5034.53943558,24.1272792487
414,-1.90734863281E-05,5024.50047454,24.1287302734
415,-5.72204589844E-05,5039.55891611,24.1258282207
416,-9.53674316406E-05,5044.57839663,24.1287302734
417,-9.53674316406E-05,5059.6368382,24.1287302734
418,-5.72204589844E-05,5054.61735767,24.131632313
419,-9.53674316406E-05,5054.61735767,24.1287302734
420,-7.62939453125E-05,5054.61735767,24.131632313
421,-7.62939453125E-05,5059.6368382,24.1272792487
422,-5.72204589844E-05,5069.67579924,24.1301812948
423,-5.72204589844E-05,5069.67579924,24.1301812948
424,-7.62939453125E-05,5074.69527976,24.1301812948
425,-9.53674316406E-05,5074.69527976,24.131632313
426,-7.62939453125E-05,5079.71476029,24.1287302734
427,-5.72204589844E-05,5074.69527976,24.1287302734
428,-5.72204589844E-05,5084.73424081,24.131632313
429,-0.000114440917969,5094.77320185,24.1301812948
430,-3.81469726563E-05,5089.75372133,24.1287302734
431,-7.62939453125E-05,5094.77320185,24.1287302734
432,-9.53674316406E-05,5099.79268238,24.131632313
433,-1.90734863281E-05,5109.83164342,24.131632313
434,-7.62939453125E-05,5104.8121629,24.131632313
435,-7.62939453125E-05,5104.8121629,24.131632313
436,-3.81469726563E-05,5099.79268238,24.131632313
437,-5.72204589844E-05,5104.8121629,24.1330833279
438,-7.62939453125E-05,5119.87060447,24.1301812948
439,-9.53674316406E-05,5119.87060447,24.1330833279
440,-5.72204589844E-05,5119.87060447,24.131632313
441,-7.62939453125E-05,5124.89008499,24.1330833279
442,-3.81469726563E-05,5129.90956551,24.1330833279
443,-3.81469726563E-05,5129.90956551,24.131632313
444,-3.81469726563E-05,5134.92904603,24.131632313
445,-7.62939453125E-05,5134.92904603,24.1330833279
446,-7.62939453125E-05,5139.94852656,24.1330833279
447,-9.53674316406E-05,5124.89008499,24.1330833279
448,-5.72204589844E-05,5139.94852656,24.131632313
449,-0.000114440917969,5144.96800708,24.1359853479
450,-5.72204589844E-05,5149.9874876,24.131632313
451,-1.90734863281E-05,5139.94852656,24.1345343395
452,-7.62939453125E-05,5144.96800708,24.1330833279
453,-7.62939453125E-05,5149.9874876,24.131632313
454,-7.62939453125E-05,5144.96800708,24.1330833279
455,-5.72204589844E-05,5144.96800708,24.131632313
456,-7.62939453125E-05,5155.00696813,24.1359853479
457,-1.90734863281E-05,5155.00696813,24.1330833279
458,-7.62939453125E-05,5155.00696813,24.137436353
459,-3.81469726563E-05,5160.02644865,24.1359853479
460,-9.53674316406E-05,5160.02644865,24.1359853479
461,-7.62939453125E-05,5160.02644865,24.1345343395
462,-7.62939453125E-05,5165.04592917,24.1359853479
463,-7.62939453125E-05,5165.04592917,24.1359853479
464,-9.53674316406E-05,5165.04592917,24.1345343395
465,-7.62939453125E-05,5170.06540969,24.1359853479
466,-5.72204589844E-05,5170.06540969,24.1359853479
467,-7.62939453125E-05,5175.08489022,24.1403383535
468,-7.62939453125E-05,5165.04592917,24.1359853479
469,-3.81469726563E-05,5175.08489022,24.1359853479
470,-1.90734863281E-05,5180.10437074,24.1345343395
471,-7.62939453125E-05,5170.06540969,24.1345343395
472,-5.72204589844E-05,5185.12385126,24.1359853479
473,-9.53674316406E-05,5180.10437074,24.137436353
474,-5.72204589844E-05,5190.14333178,24.1345343395
475,-3.81469726563E-05,5185.12385126,24.137436353
476,-5.72204589844E-05,5185.12385126,24.1359853479
477,-3.81469726563E-05,5185.12385126,24.137436353
478,-7.62939453125E-05,5190.14333178,24.1388873549
479,-7.62939453125E-05,5200.18229283,24.137436353
480,-7.62939453125E-05,5200.18229283,24.1359853479
481,-9.53674316406E-05,5190.14333178,24.1345343395
482,-7.62939453125E-05,5210.22125387,24.137436353
483,-5.72204589844E-05,5210.22125387,24.1359853479
484,-7.62939453125E-05,5205.20177335,24.1403383535
485,-5.72204589844E-05,5210.22125387,24.1359853479
486,-5.72204589844E-05,5205.20177335,24.1359853479
487,-7.62939453125E-05,5220.26021492,24.1359853479
488,-7.62939453125E-05,5215.2407344,24.137436353
489,-5.72204589844E-05,5220.26021492,24.1403383535
490,-1.90734863281E-05,5220.26021492,24.137436353
491,-7.62939453125E-05,5220.26021492,24.1403383535
492,-5.72204589844E-05,5225.27969544,24.137436353
493,-5.72204589844E-05,5225.27969544,24.1388873549
494,-9.53674316406E-05,5230.29917596,24.137436353
495,-5.72204589844E-05,5230.29917596,24.1403383535
496,-0.000114440917969,5225.27969544,24.1388873549
497,-1.90734863281E-05,5230.29917596,24.137436353
498,-7.62939453125E-05,5230.29917596,24.1359853479
499,-7.62939453125E-05,5240.33813701,24.1388873549
500,-5.72204589844E-05,5240.33813701,24.1359853479
501,-5.72204589844E-05,5240.33813701,24.1388873549
502,-7.62939453125E-05,5240.33813701,24.1388873549
503,-5.72204589844E-05,5240.33813701,24.1388873549
504,-5.72204589844E-05,5240.33813701,24.1388873549
505,-3.81469726563E-05,5245.35761753,24.137436353
506,-7.62939453125E-05,5245.35761753,24.1403383535
507,-5.72204589844E-05,5245.35761753,24.137436353
508,-5.72204589844E-05,5245.35761753,24.143240341
509,-1.90734863281E-05,5245.35761753,24.1388873549
510,-0.000114440917969,5250.37709805,24.1388873549
511,-5.72204589844E-05,5250.37709805,24.137436353
512,-9.53674316406E-05,5255.39657858,24.137436353
513,-7.62939453125E-05,5255.39657858,24.137436353
514,-7.62939453125E-05,5250.37709805,24.1403383535
515,-7.62939453125E-05,5255.39657858,24.1403383535
516,-0.000114440917969,5260.4160591,24.1388873549
517,-5.72204589844E-05,5250.37709805,24.137436353
518,-5.72204589844E-05,5265.43553962,24.1403383535
519,-3.81469726563E-05,5265.43553962,24.1417893489
520,-7.62939453125E-05,5270.45502015,24.1417893489
521,-7.62939453125E-05,5260.4160591,24.1403383535
