"Latest: Time (s)","Latest: Oxygen Gas (ppm)","Latest: Current (A)","Latest: Temperature (°C)"
223,4386.59666266,-0.000572204589844,24.2897743442
224,4391.70329388,-0.000572204589844,24.2897743442
225,4391.70329388,-0.000572204589844,24.2912250205
226,4401.91655631,-0.000572204589844,24.2926756939
227,4407.02318752,-0.000572204589844,24.2926756939
228,4407.02318752,-0.000572204589844,24.2926756939
229,4427.44971238,-0.000572204589844,24.2912250205
230,4422.34308117,-0.000572204589844,24.2897743442
231,4422.34308117,-0.000572204589844,24.2897743442
232,4437.66297481,-0.000572204589844,24.2941263643
233,4437.66297481,-0.000572204589844,24.2912250205
234,4442.76960603,-0.000572204589844,24.2912250205
235,4442.76960603,-0.000553131103516,24.2941263643
236,4452.98286846,-0.000572204589844,24.2955770317
237,4442.76960603,-0.000572204589844,24.2941263643
238,4468.30276211,-0.000572204589844,24.2955770317
239,4468.30276211,-0.000572204589844,24.2941263643
240,4458.08949968,-0.000572204589844,24.2926756939
241,4468.30276211,-0.000572204589844,24.2970276963
242,4468.30276211,-0.000553131103516,24.2955770317
243,4483.62265575,-0.000553131103516,24.2970276963
244,4478.51602454,-0.000572204589844,24.2984783579
245,4488.72928697,-0.000553131103516,24.2970276963
246,4483.62265575,-0.000572204589844,24.2999290165
247,4483.62265575,-0.000572204589844,24.2984783579
248,4488.72928697,-0.000572204589844,24.2970276963
249,4493.83591818,-0.000591278076172,24.2984783579
250,4493.83591818,-0.000572204589844,24.3028303251
251,4498.9425494,-0.000591278076172,24.2970276963
252,4498.9425494,-0.000572204589844,24.2999290165
253,4498.9425494,-0.000572204589844,24.2999290165
254,4498.9425494,-0.000572204589844,24.2984783579
255,4498.9425494,-0.000572204589844,24.2999290165
256,4509.15581183,-0.000572204589844,24.2999290165
257,4514.26244304,-0.000553131103516,24.2984783579
258,4509.15581183,-0.000572204589844,24.2999290165
259,4514.26244304,-0.000591278076172,24.2999290165
260,4519.36907426,-0.000572204589844,24.2999290165
261,4524.47570548,-0.000572204589844,24.2999290165
262,4524.47570548,-0.000572204589844,24.3028303251
263,4529.58233669,-0.000553131103516,24.3013796723
264,4529.58233669,-0.000572204589844,24.3013796723
265,4539.79559912,-0.000572204589844,24.3013796723
266,4534.68896791,-0.000572204589844,24.3013796723
267,4544.90223034,-0.000572204589844,24.3042809749
268,4560.22212398,-0.000572204589844,24.3028303251
269,4550.00886155,-0.000572204589844,24.3057316219
270,4555.11549277,-0.000572204589844,24.3028303251
271,4555.11549277,-0.000572204589844,24.3042809749
272,4555.11549277,-0.000591278076172,24.3028303251
273,4560.22212398,-0.000572204589844,24.3042809749
274,4565.3287552,-0.000572204589844,24.3042809749
275,4565.3287552,-0.000572204589844,24.3071822659
276,4570.43538641,-0.000572204589844,24.3071822659
277,4575.54201763,-0.000572204589844,24.3057316219
278,4570.43538641,-0.000572204589844,24.308632907
279,4570.43538641,-0.000572204589844,24.3071822659
280,4570.43538641,-0.000572204589844,24.3071822659
281,4570.43538641,-0.000572204589844,24.3057316219
282,4575.54201763,-0.000591278076172,24.3057316219
283,4575.54201763,-0.000572204589844,24.3100835452
284,4570.43538641,-0.000591278076172,24.3071822659
285,4575.54201763,-0.000572204589844,24.308632907
286,4575.54201763,-0.000572204589844,24.3100835452
287,4575.54201763,-0.000572204589844,24.308632907
288,4575.54201763,-0.000572204589844,24.3115341805
289,4575.54201763,-0.000572204589844,24.3115341805
290,4575.54201763,-0.000572204589844,24.3071822659
291,4580.64864884,-0.000572204589844,24.3115341805
292,4580.64864884,-0.000572204589844,24.308632907
293,4580.64864884,-0.000572204589844,24.3115341805
294,4580.64864884,-0.000572204589844,24.3115341805
295,4580.64864884,-0.000553131103516,24.308632907
296,4585.75528006,-0.000572204589844,24.3129848129
297,4595.96854249,-0.000572204589844,24.3115341805
298,4590.86191127,-0.000572204589844,24.3129848129
299,4585.75528006,-0.000591278076172,24.3100835452
300,4590.86191127,-0.000572204589844,24.3115341805
301,4601.0751737,-0.000553131103516,24.3115341805
302,4595.96854249,-0.000591278076172,24.3129848129
303,4606.18180492,-0.000591278076172,24.3115341805
304,4616.39506735,-0.000572204589844,24.3144354424
305,4611.28843614,-0.000572204589844,24.315886069
306,4621.50169857,-0.000572204589844,24.3144354424
307,4621.50169857,-0.000572204589844,24.3144354424
308,4626.60832978,-0.000572204589844,24.3144354424
309,4621.50169857,-0.000572204589844,24.3144354424
310,4626.60832978,-0.000572204589844,24.3144354424
311,4626.60832978,-0.000572204589844,24.3144354424
312,4641.92822343,-0.000572204589844,24.315886069
313,4652.14148586,-0.000572204589844,24.315886069
314,4647.03485464,-0.000572204589844,24.315886069
315,4652.14148586,-0.000572204589844,24.3144354424
316,4652.14148586,-0.000572204589844,24.315886069
317,4667.4613795,-0.000591278076172,24.3187873134
318,4657.24811707,-0.000572204589844,24.3173366926
319,4662.35474829,-0.000572204589844,24.3202379313
320,4667.4613795,-0.000572204589844,24.3173366926
321,4662.35474829,-0.000572204589844,24.315886069
322,4677.67464193,-0.000572204589844,24.3173366926
323,4677.67464193,-0.000572204589844,24.3202379313
324,4687.88790437,-0.000553131103516,24.3173366926
325,4682.78127315,-0.000572204589844,24.3187873134
326,4687.88790437,-0.000572204589844,24.3173366926
327,4692.99453558,-0.000572204589844,24.3202379313
328,4698.1011668,-0.000572204589844,24.3187873134
329,4698.1011668,-0.000572204589844,24.3187873134
330,4703.20779801,-0.000591278076172,24.3187873134
331,4703.20779801,-0.000572204589844,24.3202379313
332,4708.31442923,-0.000572204589844,24.3216885463
333,4713.42106044,-0.000572204589844,24.3202379313
334,4713.42106044,-0.000572204589844,24.3216885463
335,4713.42106044,-0.000572204589844,24.3202379313
336,4713.42106044,-0.000572204589844,24.3216885463
337,4718.52769166,-0.000572204589844,24.3216885463
338,4718.52769166,-0.000572204589844,24.3216885463
339,4723.63432287,-0.000572204589844,24.3216885463
340,4723.63432287,-0.000553131103516,24.3231391584
341,4733.8475853,-0.000572204589844,24.3202379313
342,4728.74095409,-0.000572204589844,24.3216885463
343,4733.8475853,-0.000572204589844,24.3231391584
344,4738.95421652,-0.000553131103516,24.3202379313
345,4744.06084773,-0.000572204589844,24.3231391584
346,4733.8475853,-0.000572204589844,24.3216885463
347,4738.95421652,-0.000572204589844,24.3231391584
348,4738.95421652,-0.000572204589844,24.3231391584
349,4738.95421652,-0.000572204589844,24.3231391584
350,4749.16747895,-0.000572204589844,24.3231391584
351,4744.06084773,-0.000553131103516,24.3245897676
352,4738.95421652,-0.000572204589844,24.3245897676
353,4749.16747895,-0.000572204589844,24.3231391584
354,4754.27411016,-0.000572204589844,24.3245897676
355,4754.27411016,-0.000572204589844,24.3245897676
356,4754.27411016,-0.000572204589844,24.3245897676
357,4759.38074138,-0.000572204589844,24.3245897676
358,4759.38074138,-0.000572204589844,24.3245897676
359,4759.38074138,-0.000572204589844,24.3245897676
360,4754.27411016,-0.000572204589844,24.3231391584
361,4764.48737259,-0.000572204589844,24.3245897676
362,4764.48737259,-0.000572204589844,24.3245897676
363,4764.48737259,-0.000572204589844,24.3231391584
364,4769.59400381,-0.000572204589844,24.3231391584
365,4774.70063503,-0.000572204589844,24.3245897676
366,4779.80726624,-0.000572204589844,24.3245897676
367,4784.91389746,-0.000591278076172,24.3231391584
368,4790.02052867,-0.000572204589844,24.3245897676
369,4800.2337911,-0.000572204589844,24.3260403739
370,4790.02052867,-0.000572204589844,24.3245897676
371,4784.91389746,-0.000591278076172,24.3260403739
372,4795.12715989,-0.000572204589844,24.3260403739
373,4795.12715989,-0.000572204589844,24.3260403739
374,4795.12715989,-0.000572204589844,24.3274909774
375,4800.2337911,-0.000572204589844,24.3260403739
376,4805.34042232,-0.000591278076172,24.3260403739
377,4805.34042232,-0.000572204589844,24.3274909774
378,4815.55368475,-0.000553131103516,24.3274909774
379,4800.2337911,-0.000591278076172,24.3274909774
380,4815.55368475,-0.000572204589844,24.3289415779
381,4810.44705353,-0.000572204589844,24.3303921756
382,4805.34042232,-0.000572204589844,24.3289415779
383,4815.55368475,-0.000572204589844,24.3274909774
384,4820.66031596,-0.000572204589844,24.3289415779
385,4815.55368475,-0.000572204589844,24.3289415779
386,4820.66031596,-0.000572204589844,24.3289415779
387,4825.76694718,-0.000572204589844,24.3303921756
388,4820.66031596,-0.000591278076172,24.3303921756
389,4820.66031596,-0.000572204589844,24.3303921756
390,4830.87357839,-0.000572204589844,24.3274909774
391,4825.76694718,-0.000572204589844,24.3318427705
392,4825.76694718,-0.000553131103516,24.3303921756
393,4830.87357839,-0.000591278076172,24.3303921756
394,4835.98020961,-0.000553131103516,24.3303921756
395,4835.98020961,-0.000591278076172,24.3318427705
396,4835.98020961,-0.000572204589844,24.3318427705
397,4841.08684082,-0.000572204589844,24.3318427705
398,4835.98020961,-0.000572204589844,24.3332933624
399,4835.98020961,-0.000591278076172,24.3332933624
400,4841.08684082,-0.000572204589844,24.3318427705
401,4841.08684082,-0.000572204589844,24.3347439515
402,4841.08684082,-0.000572204589844,24.3347439515
403,4851.30010326,-0.000572204589844,24.3303921756
404,4856.40673447,-0.000572204589844,24.3303921756
405,4846.19347204,-0.000591278076172,24.3347439515
406,4851.30010326,-0.000572204589844,24.3347439515
407,4856.40673447,-0.000572204589844,24.3347439515
408,4856.40673447,-0.000572204589844,24.3332933624
409,4866.6199969,-0.000572204589844,24.3332933624
410,4861.51336569,-0.000572204589844,24.3347439515
411,4866.6199969,-0.000572204589844,24.3332933624
412,4861.51336569,-0.000591278076172,24.3361945377
413,4866.6199969,-0.000591278076172,24.3318427705
414,4871.72662812,-0.000572204589844,24.3376451211
415,4876.83325933,-0.000572204589844,24.3361945377
416,4876.83325933,-0.000591278076172,24.3390957016
417,4876.83325933,-0.000572204589844,24.3347439515
418,4881.93989055,-0.000553131103516,24.3361945377
419,4881.93989055,-0.0006103515625,24.3361945377
420,4871.72662812,-0.000572204589844,24.3347439515
421,4887.04652176,-0.000572204589844,24.3361945377
422,4881.93989055,-0.000572204589844,24.3361945377
423,4881.93989055,-0.000572204589844,24.3376451211
424,4892.15315298,-0.000572204589844,24.3390957016
425,4887.04652176,-0.000572204589844,24.3390957016
426,4892.15315298,-0.000572204589844,24.3376451211
427,4892.15315298,-0.000572204589844,24.3376451211
428,4887.04652176,-0.000572204589844,24.3376451211
429,4892.15315298,-0.000572204589844,24.3376451211
430,4892.15315298,-0.000572204589844,24.3390957016
431,4892.15315298,-0.000572204589844,24.3419968541
432,4892.15315298,-0.000591278076172,24.3405462793
433,4897.25978419,-0.000572204589844,24.3405462793
434,4897.25978419,-0.000572204589844,24.3405462793
435,4897.25978419,-0.000572204589844,24.3405462793
436,4897.25978419,-0.000572204589844,24.3405462793
437,4897.25978419,-0.000591278076172,24.343447426
438,4897.25978419,-0.000572204589844,24.3390957016
439,4897.25978419,-0.000591278076172,24.3419968541
440,4897.25978419,-0.000591278076172,24.343447426
441,4897.25978419,-0.000572204589844,24.343447426
442,4897.25978419,-0.000591278076172,24.3419968541
443,4897.25978419,-0.000572204589844,24.343447426
444,4897.25978419,-0.000572204589844,24.3419968541
445,4897.25978419,-0.000572204589844,24.3463485614
446,4897.25978419,-0.000572204589844,24.3448979951
447,4897.25978419,-0.000553131103516,24.3448979951
448,4897.25978419,-0.000572204589844,24.343447426
449,4902.36641541,-0.000572204589844,24.3463485614
450,4897.25978419,-0.000553131103516,24.3448979951
451,4897.25978419,-0.000572204589844,24.3507002432
452,4897.25978419,-0.000572204589844,24.3463485614
453,4902.36641541,-0.000572204589844,24.3463485614
454,4902.36641541,-0.000591278076172,24.3492496854
455,4902.36641541,-0.000591278076172,24.3463485614
456,4902.36641541,-0.000591278076172,24.3521507981
457,4902.36641541,-0.000572204589844,24.3507002432
458,4902.36641541,-0.000591278076172,24.3477991248
459,4902.36641541,-0.000572204589844,24.3521507981
460,4907.47304662,-0.000572204589844,24.3448979951
461,4912.57967784,-0.000572204589844,24.3463485614
462,4907.47304662,-0.000572204589844,24.3492496854
463,4907.47304662,-0.000572204589844,24.3477991248
464,4907.47304662,-0.000572204589844,24.3492496854
465,4907.47304662,-0.000572204589844,24.3477991248
466,4917.68630905,-0.000572204589844,24.3477991248
467,4917.68630905,-0.000572204589844,24.3492496854
468,4907.47304662,-0.000591278076172,24.3521507981
469,4912.57967784,-0.000572204589844,24.3536013502
470,4922.79294027,-0.000572204589844,24.3550518995
471,4922.79294027,-0.000572204589844,24.3507002432
472,4917.68630905,-0.000572204589844,24.3492496854
473,4927.89957148,-0.000572204589844,24.3565024459
474,4922.79294027,-0.000572204589844,24.3536013502
475,4927.89957148,-0.000572204589844,24.3565024459
476,4922.79294027,-0.000572204589844,24.3565024459
477,4922.79294027,-0.000572204589844,24.3550518995
478,4933.0062027,-0.000572204589844,24.3550518995
479,4943.21946513,-0.000572204589844,24.3536013502
480,4933.0062027,-0.000572204589844,24.3536013502
481,4948.32609635,-0.000572204589844,24.3550518995
482,4948.32609635,-0.000553131103516,24.3536013502
483,4938.11283392,-0.000572204589844,24.3550518995
484,4948.32609635,-0.000572204589844,24.3565024459
485,4948.32609635,-0.000572204589844,24.3565024459
486,4943.21946513,-0.000572204589844,24.3550518995
487,4958.53935878,-0.000572204589844,24.3565024459
488,4953.43272756,-0.000572204589844,24.3550518995
489,4953.43272756,-0.000572204589844,24.3550518995
490,4953.43272756,-0.000591278076172,24.3565024459
491,4958.53935878,-0.000572204589844,24.3579529896
492,4958.53935878,-0.000572204589844,24.3579529896
493,4968.75262121,-0.000572204589844,24.3579529896
494,4963.64598999,-0.000572204589844,24.3579529896
495,4963.64598999,-0.000572204589844,24.3579529896
496,4968.75262121,-0.000572204589844,24.3579529896
497,4968.75262121,-0.000591278076172,24.3565024459
498,4968.75262121,-0.000572204589844,24.3608540684
499,4968.75262121,-0.000572204589844,24.3594035304
500,4973.85925242,-0.000572204589844,24.3594035304
501,4973.85925242,-0.000572204589844,24.3594035304
502,4968.75262121,-0.000572204589844,24.3579529896
503,4978.96588364,-0.000572204589844,24.3608540684
504,4968.75262121,-0.000591278076172,24.3579529896
505,4973.85925242,-0.000572204589844,24.3608540684
506,4973.85925242,-0.000572204589844,24.3608540684
507,4973.85925242,-0.000572204589844,24.3594035304
508,4978.96588364,-0.000572204589844,24.3579529896
509,4978.96588364,-0.000572204589844,24.3579529896
510,4978.96588364,-0.000572204589844,24.3608540684
511,4984.07251485,-0.000591278076172,24.3608540684
512,4984.07251485,-0.000572204589844,24.3594035304
513,4984.07251485,-0.000572204589844,24.3608540684
514,4984.07251485,-0.000572204589844,24.3579529896
515,4984.07251485,-0.000572204589844,24.3594035304
516,4978.96588364,-0.000572204589844,24.3579529896
517,4984.07251485,-0.000572204589844,24.3594035304
518,4989.17914607,-0.000572204589844,24.3594035304
519,4989.17914607,-0.000572204589844,24.3623046035
520,4984.07251485,-0.000591278076172,24.3594035304
521,4978.96588364,-0.000572204589844,24.3623046035
522,4984.07251485,-0.000591278076172,24.3623046035
523,4989.17914607,-0.000591278076172,24.3637551359
524,4989.17914607,-0.000572204589844,24.3637551359
525,4994.28577728,-0.000572204589844,24.3637551359
526,4984.07251485,-0.000572204589844,24.3652056655
527,4994.28577728,-0.000591278076172,24.3623046035
528,4994.28577728,-0.000572204589844,24.3637551359
529,4999.3924085,-0.000572204589844,24.3652056655
530,5004.49903971,-0.000572204589844,24.3608540684
531,4999.3924085,-0.000572204589844,24.3652056655
532,5004.49903971,-0.000572204589844,24.3652056655
533,5004.49903971,-0.000572204589844,24.3666561922
534,5004.49903971,-0.000572204589844,24.3681067162
535,5009.60567093,-0.000553131103516,24.3666561922
536,5009.60567093,-0.000572204589844,24.3666561922
537,5004.49903971,-0.000591278076172,24.3666561922
538,5019.81893336,-0.0006103515625,24.3623046035
539,5014.71230215,-0.000572204589844,24.3666561922
540,5009.60567093,-0.000553131103516,24.3652056655
541,5019.81893336,-0.000572204589844,24.3623046035
542,5024.92556458,-0.000572204589844,24.3637551359
543,5019.81893336,-0.000572204589844,24.3666561922
544,5019.81893336,-0.000572204589844,24.3666561922
545,5014.71230215,-0.000572204589844,24.3637551359
546,5024.92556458,-0.000572204589844,24.3666561922
547,5024.92556458,-0.000591278076172,24.3652056655
548,5024.92556458,-0.000591278076172,24.3666561922
549,5024.92556458,-0.000591278076172,24.3666561922
550,5024.92556458,-0.000572204589844,24.3652056655
551,5040.24545822,-0.000572204589844,24.3695572374
552,5045.35208944,-0.000572204589844,24.3666561922
553,5030.03219579,-0.000572204589844,24.3652056655
554,5040.24545822,-0.000572204589844,24.3666561922
555,5045.35208944,-0.000553131103516,24.3695572374
556,5040.24545822,-0.000572204589844,24.3681067162
