"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
125,-0.000267028808594,4366.94852608,23.2399816801
126,-0.000267028808594,4366.94852608,23.2428887999
127,-0.00030517578125,4366.94852608,23.2414352425
128,-0.000324249267578,4376.98748712,23.2399816801
129,-0.00030517578125,4366.94852608,23.2472494419
130,-0.000286102294922,4376.98748712,23.2428887999
131,-0.00030517578125,4376.98748712,23.2472494419
132,-0.00030517578125,4382.00696764,23.2414352425
133,-0.000286102294922,4382.00696764,23.2428887999
134,-0.000286102294922,4376.98748712,23.2428887999
135,-0.00030517578125,4392.04592869,23.2428887999
136,-0.00030517578125,4392.04592869,23.2414352425
137,-0.000286102294922,4412.12385078,23.2443423523
138,-0.000267028808594,4402.08488973,23.2443423523
139,-0.000267028808594,4412.12385078,23.2457958996
140,-0.000286102294922,4412.12385078,23.2443423523
141,-0.00030517578125,4427.18229235,23.2443423523
142,-0.000286102294922,4432.20177287,23.2443423523
143,-0.00030517578125,4437.22125339,23.2443423523
144,-0.00030517578125,4442.24073392,23.2428887999
145,-0.00030517578125,4447.26021444,23.2414352425
146,-0.00030517578125,4442.24073392,23.2457958996
147,-0.000324249267578,4462.31865601,23.2428887999
148,-0.000324249267578,4457.29917548,23.2414352425
149,-0.00030517578125,4467.33813653,23.2414352425
150,-0.000343322753906,4467.33813653,23.2443423523
151,-0.00030517578125,4472.35761705,23.2428887999
152,-0.000324249267578,4487.41605862,23.2443423523
153,-0.000286102294922,4487.41605862,23.2399816801
154,-0.000267028808594,4492.43553914,23.2428887999
155,-0.00030517578125,4502.47450019,23.2399816801
156,-0.000324249267578,4497.45501966,23.2399816801
157,-0.000267028808594,4507.49398071,23.2443423523
158,-0.000247955322266,4507.49398071,23.2414352425
159,-0.000324249267578,4517.53294175,23.2428887999
160,-0.000324249267578,4512.51346123,23.2414352425
161,-0.000324249267578,4522.55242228,23.2399816801
162,-0.00030517578125,4517.53294175,23.2414352425
163,-0.00030517578125,4512.51346123,23.2428887999
164,-0.000324249267578,4517.53294175,23.2385281126
165,-0.00030517578125,4522.55242228,23.2428887999
166,-0.00030517578125,4522.55242228,23.2414352425
167,-0.00030517578125,4522.55242228,23.2385281126
168,-0.000267028808594,4522.55242228,23.2414352425
169,-0.00030517578125,4527.5719028,23.23707454
170,-0.000324249267578,4527.5719028,23.2399816801
171,-0.000286102294922,4537.61086384,23.2414352425
172,-0.000324249267578,4532.59138332,23.2414352425
173,-0.000286102294922,4527.5719028,23.2385281126
174,-0.00030517578125,4537.61086384,23.2385281126
175,-0.000267028808594,4542.63034437,23.2414352425
176,-0.000286102294922,4537.61086384,23.2414352425
177,-0.000286102294922,4552.66930541,23.2399816801
178,-0.000286102294922,4562.70826646,23.2385281126
179,-0.000286102294922,4552.66930541,23.2414352425
180,-0.000324249267578,4572.7472275,23.2385281126
181,-0.00030517578125,4572.7472275,23.2414352425
182,-0.00030517578125,4577.76670803,23.2399816801
183,-0.000286102294922,4582.78618855,23.2385281126
184,-0.00030517578125,4587.80566907,23.2385281126
185,-0.00030517578125,4587.80566907,23.2399816801
186,-0.00030517578125,4587.80566907,23.2414352425
187,-0.00030517578125,4597.84463012,23.2399816801
188,-0.000286102294922,4597.84463012,23.2385281126
189,-0.000286102294922,4602.86411064,23.2385281126
190,-0.000324249267578,4602.86411064,23.2385281126
191,-0.000286102294922,4602.86411064,23.2385281126
192,-0.00030517578125,4592.82514959,23.2385281126
193,-0.000324249267578,4602.86411064,23.23707454
194,-0.000324249267578,4607.88359116,23.2385281126
195,-0.000286102294922,4607.88359116,23.23707454
196,-0.000267028808594,4607.88359116,23.2399816801
197,-0.00030517578125,4612.90307168,23.2414352425
198,-0.000286102294922,4602.86411064,23.2385281126
199,-0.00030517578125,4617.92255221,23.2399816801
200,-0.000286102294922,4617.92255221,23.23707454
201,-0.000286102294922,4617.92255221,23.2385281126
202,-0.00030517578125,4622.94203273,23.2385281126
203,-0.000247955322266,4622.94203273,23.2385281126
204,-0.00030517578125,4643.01995482,23.2356209625
205,-0.000286102294922,4643.01995482,23.23707454
206,-0.000324249267578,4643.01995482,23.2399816801
207,-0.000286102294922,4668.11735743,23.23707454
208,-0.00030517578125,4668.11735743,23.23707454
209,-0.000286102294922,4658.07839639,23.2385281126
210,-0.000286102294922,4673.13683796,23.23707454
211,-0.00030517578125,4673.13683796,23.23707454
212,-0.000286102294922,4673.13683796,23.23707454
213,-0.000286102294922,4683.175799,23.23707454
214,-0.00030517578125,4673.13683796,23.23707454
215,-0.000286102294922,4678.15631848,23.2341673798
216,-0.00030517578125,4678.15631848,23.2327137921
217,-0.000286102294922,4678.15631848,23.2327137921
218,-0.000324249267578,4683.175799,23.2356209625
219,-0.000267028808594,4683.175799,23.2341673798
220,-0.00030517578125,4678.15631848,23.2341673798
221,-0.00030517578125,4683.175799,23.2341673798
222,-0.000247955322266,4683.175799,23.23707454
223,-0.000286102294922,4683.175799,23.2356209625
224,-0.000286102294922,4683.175799,23.23707454
225,-0.000286102294922,4683.175799,23.23707454
226,-0.000267028808594,4683.175799,23.2341673798
227,-0.000286102294922,4683.175799,23.2341673798
228,-0.00030517578125,4683.175799,23.2341673798
229,-0.000286102294922,4683.175799,23.2356209625
230,-0.000286102294922,4683.175799,23.2327137921
231,-0.00030517578125,4683.175799,23.2341673798
232,-0.000286102294922,4683.175799,23.2312601994
233,-0.000286102294922,4683.175799,23.23707454
234,-0.00030517578125,4683.175799,23.2341673798
235,-0.00030517578125,4683.175799,23.2327137921
236,-0.00030517578125,4683.175799,23.2356209625
237,-0.000286102294922,4683.175799,23.2327137921
238,-0.000286102294922,4693.21476005,23.2327137921
239,-0.000267028808594,4688.19527952,23.2327137921
240,-0.00030517578125,4698.23424057,23.2341673798
241,-0.00030517578125,4693.21476005,23.2327137921
242,-0.000286102294922,4703.25372109,23.2312601994
243,-0.00030517578125,4703.25372109,23.2341673798
244,-0.000286102294922,4708.27320161,23.2312601994
245,-0.00030517578125,4723.33164318,23.2312601994
246,-0.000324249267578,4723.33164318,23.2298066016
247,-0.000286102294922,4728.3511237,23.2298066016
248,-0.000286102294922,4713.29268214,23.2312601994
249,-0.00030517578125,4738.39008475,23.2283529987
250,-0.000324249267578,4738.39008475,23.2298066016
251,-0.00030517578125,4738.39008475,23.2298066016
252,-0.000324249267578,4748.42904579,23.2268993907
253,-0.000343322753906,4748.42904579,23.2312601994
254,-0.000286102294922,4753.44852632,23.2268993907
255,-0.00030517578125,4758.46800684,23.2312601994
256,-0.00030517578125,4758.46800684,23.2283529987
257,-0.000324249267578,4758.46800684,23.2283529987
258,-0.000286102294922,4758.46800684,23.2283529987
259,-0.000267028808594,4758.46800684,23.2283529987
260,-0.000286102294922,4763.48748736,23.2268993907
261,-0.000286102294922,4758.46800684,23.2312601994
262,-0.000247955322266,4763.48748736,23.2283529987
263,-0.000286102294922,4763.48748736,23.2312601994
264,-0.000286102294922,4763.48748736,23.2283529987
265,-0.00030517578125,4763.48748736,23.2268993907
266,-0.00030517578125,4763.48748736,23.2283529987
267,-0.00030517578125,4768.50696788,23.2312601994
268,-0.000267028808594,4763.48748736,23.2298066016
269,-0.000286102294922,4763.48748736,23.2268993907
270,-0.00030517578125,4768.50696788,23.2283529987
271,-0.000324249267578,4773.52644841,23.2283529987
272,-0.00030517578125,4773.52644841,23.2268993907
273,-0.000286102294922,4773.52644841,23.2283529987
274,-0.00030517578125,4783.56540945,23.2268993907
275,-0.000286102294922,4788.58488998,23.2283529987
276,-0.000286102294922,4793.6043705,23.2283529987
277,-0.000267028808594,4793.6043705,23.2268993907
278,-0.00030517578125,4803.64333154,23.2254457777
279,-0.000286102294922,4808.66281207,23.2254457777
280,-0.000267028808594,4803.64333154,23.2254457777
281,-0.00030517578125,4803.64333154,23.2254457777
282,-0.000267028808594,4818.70177311,23.2254457777
283,-0.000286102294922,4818.70177311,23.2268993907
284,-0.00030517578125,4818.70177311,23.2254457777
285,-0.000286102294922,4833.76021468,23.2268993907
286,-0.000286102294922,4823.72125363,23.2254457777
287,-0.000286102294922,4828.74073416,23.2268993907
288,-0.00030517578125,4838.7796952,23.2239921597
289,-0.000267028808594,4833.76021468,23.2225385365
290,-0.00030517578125,4843.79917572,23.2225385365
291,-0.00030517578125,4843.79917572,23.2254457777
292,-0.00030517578125,4848.81865625,23.2268993907
293,-0.00030517578125,4853.83813677,23.2210849083
294,-0.000324249267578,4853.83813677,23.2239921597
295,-0.00030517578125,4848.81865625,23.2254457777
296,-0.00030517578125,4848.81865625,23.2239921597
297,-0.000324249267578,4858.85761729,23.2225385365
298,-0.000267028808594,4858.85761729,23.2225385365
299,-0.000286102294922,4868.89657834,23.2239921597
300,-0.000286102294922,4868.89657834,23.2254457777
301,-0.000286102294922,4868.89657834,23.2210849083
302,-0.000286102294922,4883.9550199,23.2254457777
303,-0.00030517578125,4873.91605886,23.2225385365
304,-0.00030517578125,4888.97450043,23.2210849083
305,-0.00030517578125,4893.99398095,23.2239921597
306,-0.000286102294922,4888.97450043,23.2210849083
307,-0.000286102294922,4893.99398095,23.2225385365
308,-0.000267028808594,4899.01346147,23.2196312749
309,-0.00030517578125,4893.99398095,23.2225385365
310,-0.00030517578125,4904.03294199,23.2210849083
311,-0.000324249267578,4909.05242252,23.2196312749
312,-0.00030517578125,4909.05242252,23.2239921597
313,-0.000286102294922,4914.07190304,23.2210849083
314,-0.000286102294922,4914.07190304,23.2196312749
315,-0.000286102294922,4909.05242252,23.2210849083
316,-0.00030517578125,4919.09138356,23.2181776365
317,-0.000324249267578,4914.07190304,23.2210849083
318,-0.00030517578125,4919.09138356,23.2225385365
319,-0.000324249267578,4919.09138356,23.2181776365
320,-0.000286102294922,4919.09138356,23.2225385365
321,-0.00030517578125,4924.11086409,23.2210849083
322,-0.000286102294922,4919.09138356,23.2181776365
323,-0.000286102294922,4924.11086409,23.2210849083
324,-0.000324249267578,4919.09138356,23.2181776365
325,-0.000324249267578,4924.11086409,23.2181776365
326,-0.00030517578125,4919.09138356,23.2181776365
327,-0.00030517578125,4924.11086409,23.2167239931
328,-0.000286102294922,4924.11086409,23.2181776365
329,-0.00030517578125,4924.11086409,23.2181776365
330,-0.000324249267578,4924.11086409,23.2196312749
331,-0.00030517578125,4924.11086409,23.2181776365
332,-0.00030517578125,4924.11086409,23.2181776365
333,-0.00030517578125,4924.11086409,23.2181776365
334,-0.000324249267578,4924.11086409,23.2196312749
335,-0.00030517578125,4924.11086409,23.2181776365
336,-0.00030517578125,4924.11086409,23.2152703445
337,-0.00030517578125,4924.11086409,23.2181776365
338,-0.00030517578125,4924.11086409,23.2167239931
339,-0.000324249267578,4924.11086409,23.2152703445
340,-0.000286102294922,4929.13034461,23.2152703445
341,-0.000286102294922,4924.11086409,23.2181776365
342,-0.000286102294922,4924.11086409,23.2167239931
343,-0.000286102294922,4929.13034461,23.2152703445
344,-0.00030517578125,4934.14982513,23.2167239931
345,-0.00030517578125,4929.13034461,23.2167239931
346,-0.000267028808594,4924.11086409,23.2167239931
347,-0.00030517578125,4929.13034461,23.2181776365
348,-0.00030517578125,4934.14982513,23.2138166908
349,-0.000286102294922,4944.18878618,23.2138166908
350,-0.000286102294922,4924.11086409,23.2152703445
351,-0.000267028808594,4944.18878618,23.2138166908
352,-0.000286102294922,4939.16930565,23.2152703445
353,-0.00030517578125,4944.18878618,23.2138166908
354,-0.00030517578125,4949.2082667,23.2152703445
355,-0.000286102294922,4954.22774722,23.2167239931
356,-0.000267028808594,4959.24722774,23.2152703445
357,-0.000286102294922,4964.26670827,23.2138166908
358,-0.00030517578125,4954.22774722,23.212363032
359,-0.000286102294922,4959.24722774,23.212363032
360,-0.000286102294922,4964.26670827,23.212363032
361,-0.000286102294922,4974.30566931,23.212363032
362,-0.00030517578125,4964.26670827,23.2138166908
363,-0.000286102294922,4969.28618879,23.2109093682
364,-0.00030517578125,4974.30566931,23.212363032
365,-0.000286102294922,4979.32514983,23.2138166908
366,-0.00030517578125,4989.36411088,23.2138166908
367,-0.000267028808594,4974.30566931,23.2094556992
368,-0.000324249267578,4979.32514983,23.2109093682
369,-0.000286102294922,4989.36411088,23.212363032
370,-0.000267028808594,4989.36411088,23.212363032
371,-0.000286102294922,4994.3835914,23.212363032
372,-0.00030517578125,4994.3835914,23.212363032
373,-0.000286102294922,4994.3835914,23.212363032
374,-0.000267028808594,4994.3835914,23.2167239931
375,-0.000286102294922,4994.3835914,23.2109093682
376,-0.00030517578125,4999.40307192,23.2080020251
377,-0.000286102294922,4999.40307192,23.2109093682
378,-0.000286102294922,4994.3835914,23.2094556992
379,-0.00030517578125,4994.3835914,23.2138166908
380,-0.000343322753906,4999.40307192,23.2109093682
381,-0.000324249267578,4999.40307192,23.2094556992
382,-0.000324249267578,4999.40307192,23.2080020251
383,-0.000286102294922,4999.40307192,23.2109093682
384,-0.000267028808594,4999.40307192,23.2109093682
385,-0.000286102294922,4999.40307192,23.2109093682
386,-0.000286102294922,4999.40307192,23.2080020251
387,-0.000267028808594,4999.40307192,23.2109093682
388,-0.000286102294922,4999.40307192,23.206548346
389,-0.000286102294922,4999.40307192,23.2094556992
390,-0.00030517578125,5004.42255245,23.2094556992
391,-0.00030517578125,5004.42255245,23.2109093682
392,-0.000286102294922,5004.42255245,23.206548346
393,-0.000324249267578,5004.42255245,23.206548346
394,-0.000267028808594,5014.46151349,23.206548346
395,-0.000286102294922,5004.42255245,23.2050946617
396,-0.000286102294922,5014.46151349,23.206548346
397,-0.000286102294922,5014.46151349,23.206548346
398,-0.00030517578125,5004.42255245,23.2080020251
399,-0.00030517578125,5019.48099401,23.2080020251
400,-0.00030517578125,5019.48099401,23.2080020251
401,-0.000286102294922,5009.44203297,23.2094556992
402,-0.000267028808594,5024.50047454,23.2094556992
403,-0.000286102294922,5029.51995506,23.2080020251
404,-0.000286102294922,5034.53943558,23.2036409723
405,-0.000267028808594,5044.57839663,23.206548346
406,-0.00030517578125,5044.57839663,23.2050946617
407,0.0607109069824,5044.57839663,23.2050946617
408,0.0592803955078,5059.6368382,23.206548346
409,0.0585746765137,5049.59787715,23.2094556992
410,0.0579071044922,5054.61735767,23.2109093682
411,0.0573539733887,5064.65631872,23.2152703445
412,0.0566673278809,5054.61735767,23.2167239931
413,0.055980682373,5064.65631872,23.2210849083
414,0.0553321838379,5064.65631872,23.2239921597
415,0.0546073913574,5069.67579924,23.2283529987
416,0.0539970397949,5069.67579924,23.2298066016
417,0.0532913208008,5069.67579924,23.2327137921
418,0.052604675293,5074.69527976,23.2356209625
419,0.0521087646484,5074.69527976,23.2414352425
420,0.0514984130859,5079.71476029,23.2399816801
421,0.0511169433594,5084.73424081,23.2487029792
422,0.0505638122559,5089.75372133,23.2487029792
423,0.0503540039063,5089.75372133,23.2530635609
424,0.050048828125,5089.75372133,23.2559705903
425,0.049934387207,5089.75372133,23.2574240974
426,0.0498580932617,5089.75372133,23.2617845889
427,0.0498008728027,5099.79268238,23.2632380761
428,0.0497055053711,5109.83164342,23.2661450354
429,0.0496482849121,5099.79268238,23.2690519747
430,0.0496482849121,5099.79268238,23.2705054369
431,0.0497627258301,5109.83164342,23.2734123464
432,0.0496673583984,5109.83164342,23.2792261056
433,0.0497817993164,5109.83164342,23.2821329555
434,0.0497817993164,5124.89008499,23.280679533
435,0.0498390197754,5129.90956551,23.2850397854
436,0.0499534606934,5124.89008499,23.2879465956
437,0.0499725341797,5124.89008499,23.2952135346
438,0.049991607666,5129.90956551,23.3010269969
439,0.0500869750977,5134.92904603,23.305387042
440,0.0500679016113,5144.96800708,23.3068403806
441,0.0500869750977,5144.96800708,23.3126536857
442,0.050220489502,5149.9874876,23.317013613
443,0.050163269043,5149.9874876,23.3184669124
444,0.0502014160156,5149.9874876,23.324280061
445,0.0502777099609,5155.00696813,23.3286398712
446,0.0503158569336,5144.96800708,23.3300931316
447,0.0504112243652,5155.00696813,23.3373593605
448,0.0503349304199,5149.9874876,23.3388125917
449,0.0503540039063,5155.00696813,23.3431722563
450,0.0504112243652,5160.02644865,23.3460786752
451,0.0504112243652,5155.00696813,23.3475318775
452,0.0504875183105,5160.02644865,23.3518914551
453,0.0506782531738,5160.02644865,23.3518914551
454,0.0505828857422,5160.02644865,23.3562509894
455,0.0506591796875,5155.00696813,23.3591573216
456,0.0505638122559,5160.02644865,23.3635167838
457,0.0506782531738,5155.00696813,23.3649699283
458,0.0506591796875,5149.9874876,23.3736886946
459,0.0506591796875,5160.02644865,23.3780480133
460,0.0505638122559,5165.04592917,23.3824072891
461,0.0507164001465,5165.04592917,23.3882195902
462,0.0506973266602,5165.04592917,23.3925787662
463,0.0507926940918,5165.04592917,23.3940318154
464,0.0506591796875,5165.04592917,23.4012969905
465,0.0508499145508,5175.08489022,23.4056560389
466,0.0507736206055,5175.08489022,23.4071090456
467,0.0508499145508,5190.14333178,23.41873293
468,0.0507926940918,5180.10437074,23.4230918093
469,0.0507354736328,5190.14333178,23.4332623642
470,0.0509071350098,5190.14333178,23.4347152819
471,0.0508880615234,5190.14333178,23.4434326909
472,0.0508308410645,5190.14333178,23.4521499331
473,0.0507926940918,5200.18229283,23.4565084919
474,0.0508117675781,5200.18229283,23.4608670091
475,0.0509262084961,5215.2407344,23.465225485
476,0.0508308410645,5210.22125387,23.4739423129
477,0.0508880615234,5205.20177335,23.478300665
478,0.0509071350098,5220.26021492,23.4826589761
479,0.0509643554688,5215.2407344,23.4899227368
480,0.0507736206055,5215.2407344,23.4928282093
481,0.0509452819824,5220.26021492,23.4986390999
482,0.0508499145508,5225.27969544,23.5000918112
483,0.0508308410645,5225.27969544,23.5088079843
484,0.0508308410645,5235.31865649,23.5117133393
485,0.0508117675781,5235.31865649,23.5117133393
486,0.0508117675781,5235.31865649,23.516071338
487,0.0508880615234,5235.31865649,23.5233345796
488,0.0507926940918,5235.31865649,23.5204292964
489,0.0507926940918,5235.31865649,23.5262398448
490,0.0509262084961,5240.33813701,23.5291450922
491,0.0508499145508,5235.31865649,23.5349555335
492,0.0508308410645,5235.31865649,23.5393133177
493,0.0507736206055,5240.33813701,23.5451236344
494,0.0508117675781,5235.31865649,23.5494813255
495,0.0509071350098,5240.33813701,23.5509338803
496,0.0507736206055,5240.33813701,23.5581965883
497,0.0507736206055,5240.33813701,23.5625541601
498,0.0508117675781,5240.33813701,23.5683641945
499,0.0507354736328,5240.33813701,23.5669116925
500,0.0506782531738,5245.35761753,23.5756266388
501,0.0508308410645,5245.35761753,23.5785315859
502,0.0506973266602,5245.35761753,23.5828889738
503,0.0506591796875,5245.35761753,23.5828889738
504,0.0507164001465,5250.37709805,23.5916036322
505,0.0506973266602,5255.39657858,23.5916036322
506,0.0507354736328,5250.37709805,23.5959609028
507,0.0506210327148,5250.37709805,23.5974133176
508,0.0506591796875,5255.39657858,23.6046753271
509,0.0505256652832,5260.4160591,23.6061277161
510,0.0505828857422,5265.43553962,23.6075801008
511,0.0506019592285,5270.45502015,23.6119372289
512,0.0505638122559,5260.4160591,23.6133895963
513,0.0505828857422,5275.47450067,23.6177466729
514,0.0505828857422,5280.49398119,23.6221037109
515,0.0506973266602,5295.55242276,23.6191990232
516,0.0505638122559,5280.49398119,23.6279130351
517,0.0505447387695,5290.53294224,23.6322699834
518,0.0505828857422,5285.51346171,23.6322699834
519,0.0505638122559,5290.53294224,23.6395314788
520,0.0505065917969,5305.5913838,23.6453405988
521,0.0504875183105,5305.5913838,23.6453405988
522,0.0505256652832,5295.55242276,23.6526019036
523,0.0504875183105,5305.5913838,23.6569586359
524,0.0504112243652,5300.57190328,23.6627675534
525,0.0504493713379,5310.61086433,23.6642197723
526,0.0505065917969,5305.5913838,23.6700286059
527,0.0504493713379,5310.61086433,23.6714808039
528,0.0504875183105,5310.61086433,23.6758373726
529,0.0504875183105,5315.63034485,23.6830982372
530,0.0503540039063,5315.63034485,23.6889068541
531,0.0503730773926,5310.61086433,23.6918111377
532,0.0504112243652,5310.61086433,23.6947154047
533,0.0502967834473,5320.64982537,23.6990717743
534,0.0503921508789,5320.64982537,23.7048802093
535,0.0502777099609,5315.63034485,23.7048802093
536,0.0503349304199,5320.64982537,23.7077844021
537,0.0503540039063,5320.64982537,23.7092364924
538,0.0502586364746,5320.64982537,23.7135927385
539,0.0502967834473,5320.64982537,23.7150448124
540,0.0502395629883,5320.64982537,23.7164968822
541,0.0501441955566,5315.63034485,23.7223051204
542,0.0501823425293,5320.64982537,23.7281132934
543,0.0501823425293,5320.64982537,23.7266612563
544,0.0501823425293,5320.64982537,23.7353734182
545,0.0501441955566,5320.64982537,23.7397294445
546,0.050048828125,5320.64982537,23.7426334418
547,0.0500679016113,5320.64982537,23.7498933644
548,0.0501823425293,5320.64982537,23.7542492698
549,0.0500297546387,5320.64982537,23.7586051389
550,0.0500106811523,5320.64982537,23.7600570873
551,0.0500869750977,5320.64982537,23.7673167693
552,0.050048828125,5320.64982537,23.7673167693
553,0.0500106811523,5320.64982537,23.7716725306
554,0.049934387207,5320.64982537,23.7745763516
555,0.0499725341797,5320.64982537,23.7760282561
556,0.0499153137207,5325.66930589,23.7789320532
557,0.0500106811523,5320.64982537,23.7847396
558,0.049991607666,5325.66930589,23.7861914768
559,0.049934387207,5320.64982537,23.7876433496
560,0.049877166748,5325.66930589,23.7905470835
561,0.0498962402344,5330.68878642,23.7949026548
562,0.0498199462891,5325.66930589,23.7992581906
563,0.0498199462891,5335.70826694,23.8007100281
564,0.049877166748,5325.66930589,23.8007100281
