"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
353,-0.000705718994141,23.4143740085,4900.1072906
354,-0.000724792480469,23.4012969905,4894.68681677
355,-0.000705718994141,23.3998439649,4894.68681677
356,-0.000743865966797,23.3983909346,4900.1072906
357,-0.000686645507813,23.4027500113,4883.84586912
358,-0.000743865966797,23.3998439649,4894.68681677
359,-0.000705718994141,23.3983909346,4894.68681677
360,-0.000705718994141,23.3983909346,4894.68681677
361,-0.000705718994141,23.3954848599,4883.84586912
362,-0.000743865966797,23.3983909346,4900.1072906
363,-0.000705718994141,23.3983909346,4905.52776442
364,-0.000724792480469,23.3969378996,4894.68681677
365,-0.000743865966797,23.3940318154,4927.20965973
366,-0.000743865966797,23.3940318154,4916.36871207
367,-0.000724792480469,23.3940318154,4900.1072906
368,-0.000705718994141,23.3954848599,4894.68681677
369,-0.000724792480469,23.3925787662,4910.94823825
370,-0.000705718994141,23.3911257123,4910.94823825
371,-0.000762939453125,23.3925787662,4910.94823825
372,-0.000762939453125,23.3911257123,4910.94823825
373,-0.000724792480469,23.3896726536,4905.52776442
374,-0.000724792480469,23.3911257123,4905.52776442
375,-0.000724792480469,23.3896726536,4910.94823825
376,-0.000686645507813,23.3882195902,4905.52776442
377,-0.000724792480469,23.3867665221,4894.68681677
378,-0.000743865966797,23.3853134491,4900.1072906
379,-0.000743865966797,23.3867665221,4905.52776442
380,-0.000724792480469,23.3882195902,4916.36871207
381,-0.000724792480469,23.3853134491,4910.94823825
382,-0.000724792480469,23.3853134491,4900.1072906
383,-0.000724792480469,23.3838603715,4905.52776442
384,-0.000724792480469,23.3882195902,4916.36871207
385,-0.000743865966797,23.3853134491,4921.7891859
386,-0.000743865966797,23.3838603715,4916.36871207
387,-0.000705718994141,23.3824072891,4905.52776442
388,-0.000743865966797,23.37950111,4905.52776442
389,-0.000724792480469,23.3838603715,4910.94823825
390,-0.000705718994141,23.3780480133,4900.1072906
391,-0.000724792480469,23.3765949118,4900.1072906
392,-0.000743865966797,23.3751418056,4905.52776442
393,-0.000762939453125,23.37950111,4927.20965973
394,-0.000705718994141,23.37950111,4910.94823825
395,-0.000743865966797,23.3751418056,4910.94823825
396,-0.000705718994141,23.3736886946,4905.52776442
397,-0.000724792480469,23.3736886946,4916.36871207
398,0.0569152832031,23.3751418056,4932.63013355
399,0.056209564209,23.3722355788,4921.7891859
400,0.0555992126465,23.3751418056,4932.63013355
401,0.0554847717285,23.3722355788,4916.36871207
402,0.054988861084,23.3722355788,4916.36871207
403,0.0544548034668,23.369329333,4905.52776442
404,0.0541305541992,23.369329333,4921.7891859
405,0.053539276123,23.3707824583,4916.36871207
406,0.0530242919922,23.3707824583,4927.20965973
407,0.0525283813477,23.369329333,4921.7891859
408,0.0520706176758,23.3678762028,4910.94823825
409,0.0516891479492,23.369329333,4916.36871207
410,0.0512504577637,23.3678762028,4932.63013355
411,0.0508689880371,23.366423068,4932.63013355
412,0.0505828857422,23.366423068,4921.7891859
413,0.0502967834473,23.366423068,4927.20965973
414,0.0501251220703,23.366423068,4921.7891859
415,0.0498580932617,23.3649699283,4927.20965973
416,0.0495338439941,23.3649699283,4927.20965973
417,0.0494766235352,23.3649699283,4916.36871207
418,0.0491905212402,23.3649699283,4921.7891859
419,0.0491523742676,23.3635167838,4927.20965973
420,0.0490188598633,23.3620636345,4921.7891859
421,0.0490188598633,23.3635167838,4921.7891859
422,0.048942565918,23.3606104804,4921.7891859
423,0.0489807128906,23.3620636345,4916.36871207
424,0.048942565918,23.3620636345,4910.94823825
425,0.0489234924316,23.3620636345,4938.05060738
426,0.0489807128906,23.3606104804,4927.20965973
427,0.0489807128906,23.3577041579,4921.7891859
428,0.0489616394043,23.3606104804,4927.20965973
429,0.0489616394043,23.3620636345,4932.63013355
430,0.0490951538086,23.3620636345,4916.36871207
431,0.0490188598633,23.3620636345,4932.63013355
432,0.0490379333496,23.3606104804,4932.63013355
433,0.0490951538086,23.3591573216,4927.20965973
434,0.0492477416992,23.3620636345,4921.7891859
435,0.0491905212402,23.3577041579,4932.63013355
436,0.0493049621582,23.3606104804,4927.20965973
437,0.0492668151855,23.3606104804,4932.63013355
438,0.0494194030762,23.3591573216,4938.05060738
439,0.0494766235352,23.3591573216,4938.05060738
440,0.0494194030762,23.3577041579,4932.63013355
441,0.0495338439941,23.3577041579,4927.20965973
442,0.0494766235352,23.3562509894,4927.20965973
443,0.0495910644531,23.3562509894,4927.20965973
444,0.0496292114258,23.3577041579,4932.63013355
445,0.0496292114258,23.3591573216,4938.05060738
446,0.0496673583984,23.3591573216,4927.20965973
447,0.0497245788574,23.3562509894,4927.20965973
448,0.0497817993164,23.3562509894,4932.63013355
449,0.0497055053711,23.3577041579,4927.20965973
450,0.0497245788574,23.3591573216,4932.63013355
451,0.049877166748,23.3562509894,4932.63013355
452,0.0499153137207,23.3562509894,4938.05060738
453,0.0498390197754,23.3620636345,4938.05060738
454,0.049934387207,23.3620636345,4943.47108121
455,0.0499153137207,23.3577041579,4943.47108121
456,0.0499153137207,23.353344638,4938.05060738
457,0.050048828125,23.3562509894,4943.47108121
458,0.0500106811523,23.3591573216,4932.63013355
459,0.049991607666,23.3591573216,4938.05060738
460,0.049934387207,23.3547978161,4938.05060738
461,0.0500297546387,23.3591573216,4938.05060738
462,0.0500106811523,23.3577041579,4938.05060738
463,0.0500106811523,23.3591573216,4932.63013355
464,0.0500297546387,23.3591573216,4927.20965973
465,0.0500679016113,23.3591573216,4932.63013355
466,0.0500869750977,23.3577041579,4948.89155503
467,0.0501441955566,23.3591573216,4932.63013355
468,0.049991607666,23.3577041579,4948.89155503
469,0.0500869750977,23.3606104804,4938.05060738
470,0.050163269043,23.3620636345,4938.05060738
471,0.050106048584,23.3606104804,4932.63013355
472,0.050220489502,23.3591573216,4954.31202886
473,0.050106048584,23.3649699283,4948.89155503
474,0.0502014160156,23.3606104804,4938.05060738
475,0.0501441955566,23.3606104804,4938.05060738
476,0.050106048584,23.3635167838,4932.63013355
477,0.050106048584,23.3606104804,4938.05060738
478,0.050220489502,23.3635167838,4954.31202886
479,0.050220489502,23.3649699283,4948.89155503
480,0.0501823425293,23.3635167838,4954.31202886
481,0.050163269043,23.3620636345,4948.89155503
482,0.0502395629883,23.3620636345,4954.31202886
483,0.0501823425293,23.3649699283,4959.73250268
484,0.0502777099609,23.3635167838,4948.89155503
485,0.0502967834473,23.3606104804,4938.05060738
486,0.050220489502,23.3649699283,4948.89155503
487,0.0503730773926,23.3649699283,4943.47108121
488,0.0502967834473,23.3649699283,4948.89155503
489,0.0503730773926,23.369329333,4959.73250268
490,0.0503349304199,23.3678762028,4948.89155503
491,0.0502586364746,23.366423068,4954.31202886
492,0.0503540039063,23.3678762028,4943.47108121
493,0.0503540039063,23.3678762028,4959.73250268
494,0.0503540039063,23.369329333,4943.47108121
495,0.0503158569336,23.3736886946,4959.73250268
496,0.0504112243652,23.3678762028,4943.47108121
497,0.0505065917969,23.3736886946,4948.89155503
498,0.0504493713379,23.3722355788,4948.89155503
499,0.0505065917969,23.3707824583,4954.31202886
500,0.0504875183105,23.3780480133,4965.15297651
501,0.0504493713379,23.3751418056,4965.15297651
502,0.0504302978516,23.3751418056,4970.57345034
503,0.0504684448242,23.3751418056,4954.31202886
504,0.0504112243652,23.3751418056,4959.73250268
505,0.0504493713379,23.3765949118,4959.73250268
506,0.0504302978516,23.3765949118,4965.15297651
507,0.0504875183105,23.3765949118,4943.47108121
508,0.0504493713379,23.37950111,4965.15297651
509,0.0504493713379,23.37950111,4959.73250268
510,0.0504684448242,23.37950111,4965.15297651
511,0.0504493713379,23.37950111,4954.31202886
512,0.0504493713379,23.3809542019,4965.15297651
513,0.0504684448242,23.37950111,4959.73250268
514,0.0503921508789,23.3838603715,4970.57345034
515,0.0503921508789,23.3853134491,4965.15297651
516,0.0503540039063,23.3838603715,4965.15297651
517,0.0503158569336,23.3867665221,4965.15297651
518,0.0504112243652,23.3911257123,4981.41439799
519,0.0503730773926,23.3867665221,4975.99392416
520,0.0504302978516,23.3911257123,4970.57345034
521,0.0504493713379,23.3882195902,4959.73250268
522,0.0503349304199,23.3925787662,4975.99392416
523,0.0503158569336,23.3911257123,4970.57345034
524,0.0503158569336,23.3925787662,4975.99392416
525,0.0503540039063,23.3940318154,4965.15297651
526,0.0503921508789,23.3940318154,4970.57345034
527,0.0504875183105,23.3969378996,4970.57345034
528,0.0505447387695,23.3969378996,4975.99392416
529,0.0504493713379,23.3969378996,4970.57345034
530,0.0505256652832,23.3983909346,4975.99392416
531,0.0505447387695,23.3983909346,4970.57345034
532,0.0504875183105,23.3983909346,4975.99392416
533,0.0505065917969,23.4012969905,4975.99392416
534,0.0505065917969,23.4012969905,4970.57345034
535,0.0504684448242,23.4042030275,4970.57345034
536,0.0505447387695,23.4085620476,4975.99392416
537,0.0503730773926,23.4114680375,4975.99392416
538,0.0503921508789,23.4100150449,4975.99392416
539,0.0504875183105,23.4042030275,4975.99392416
540,0.0504302978516,23.4114680375,4975.99392416
541,0.0504112243652,23.4085620476,4970.57345034
542,0.0503921508789,23.4129210253,4975.99392416
543,0.0506019592285,23.4129210253,4975.99392416
544,0.0505828857422,23.415826987,4970.57345034
545,0.0505447387695,23.415826987,4981.41439799
546,0.0505638122559,23.4201858944,4975.99392416
547,0.0505638122559,23.41873293,4981.41439799
548,0.0506401062012,23.4274506465,4986.83487182
549,0.0505638122559,23.4216388542,4981.41439799
550,0.0505638122559,23.4245447597,4981.41439799
551,0.0506591796875,23.4245447597,4970.57345034
552,0.0506019592285,23.4259977054,4975.99392416
553,0.0506019592285,23.4318094417,4981.41439799
554,0.0505638122559,23.4318094417,4975.99392416
555,0.0506210327148,23.4303565147,4981.41439799
556,0.0505638122559,23.4376211035,4992.25534564
557,0.0506210327148,23.4318094417,4986.83487182
558,0.0505447387695,23.4347152819,4981.41439799
559,0.0505256652832,23.436168195,4986.83487182
560,0.0505256652832,23.4390740073,4981.41439799
561,0.0505638122559,23.436168195,4981.41439799
562,0.0505638122559,23.4376211035,4981.41439799
563,0.0505638122559,23.4390740073,4986.83487182
564,0.0505065917969,23.441979801,4986.83487182
