Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-29-2025-Fri 12-06-57-PM,-0.2,0.792,0.1,0.828,-0.4,0.976,-0.2,0.804,-0.4,0.796,-0.1,0.836,-0.4,0.8,-0.3,0.796
08-29-2025-Fri 12-07-00-PM,-0.2,0.792,-0.1,0.828,-0.3,0.968,-0.3,0.8,-0.3,0.796,-0.2,0.832,-0.1,0.8,-0.1,0.796
08-29-2025-Fri 12-07-02-PM,-0.3,0.792,-0.1,0.82,-0.3,0.964,-0.1,0.804,-0.3,0.792,0.0,0.832,0.0,0.796,-0.3,0.796
08-29-2025-Fri 12-07-05-PM,0.0,0.792,-0.1,0.824,0.0,0.96,-0.2,0.8,-0.4,0.796,-0.2,0.828,-0.4,0.796,-0.3,0.796
08-29-2025-Fri 12-07-07-PM,-0.1,0.792,-0.1,0.816,-0.1,0.952,-0.5,0.796,-0.8,0.792,-0.4,0.828,-0.2,0.796,-0.3,0.792
08-29-2025-Fri 12-07-09-PM,-0.1,0.792,-0.3,0.816,-0.1,0.943999,0.0,0.8,-0.3,0.792,0.0,0.824,-0.4,0.792,-0.2,0.796
08-29-2025-Fri 12-07-12-PM,-0.2,0.792,-0.2,0.812,-0.2,0.94,-0.3,0.8,-0.3,0.792,0.1,0.824,-0.2,0.796,-0.1,0.796
08-29-2025-Fri 12-07-14-PM,-0.1,0.792,-0.2,0.808,-0.3,0.936,-0.2,0.8,-0.2,0.788,-0.4,0.82,-0.3,0.792,-0.1,0.792
08-29-2025-Fri 12-07-16-PM,-0.1,0.792,-0.3,0.808,0.1,0.928,-0.1,0.796,-0.6,0.792,-0.4,0.816,-0.1,0.792,-0.1,0.792
08-29-2025-Fri 12-07-19-PM,0.1,0.792,-0.1,0.804,0.0,0.924,0.1,0.8,-0.4,0.792,-0.2,0.816,-0.2,0.792,-0.2,0.792
08-29-2025-Fri 12-07-21-PM,0.1,0.792,-0.2,0.8,-0.3,0.92,-0.4,0.796,-0.3,0.792,-0.2,0.808,-0.4,0.792,-0.2,0.796
08-29-2025-Fri 12-07-24-PM,-0.2,0.796,0.0,0.804,-0.2,0.912,-0.2,0.8,-0.1,0.788,0.1,0.812,-0.3,0.792,-0.3,0.792
08-29-2025-Fri 12-07-26-PM,-0.3,0.792,-0.1,0.804,0.0,0.908,-0.4,0.796,-0.5,0.788,-0.3,0.808,-0.3,0.792,-0.3,0.792
08-29-2025-Fri 12-07-29-PM,-0.3,0.792,-0.5,0.8,-0.2,0.904,-0.3,0.8,-0.2,0.788,-0.3,0.808,-0.3,0.792,-0.2,0.796
08-29-2025-Fri 12-07-31-PM,-0.3,0.792,0.0,0.8,-0.2,0.9,-0.3,0.796,-0.3,0.788,0.0,0.804,0.1,0.792,-0.1,0.792
08-29-2025-Fri 12-07-33-PM,0.0,0.792,0.1,0.8,0.0,0.896,-0.3,0.8,-0.2,0.788,0.0,0.804,-0.5,0.796,-0.2,0.796
08-29-2025-Fri 12-07-36-PM,0.0,0.788,-0.2,0.8,-0.2,0.892,-0.3,0.8,-0.2,0.792,-0.4,0.804,-0.1,0.792,0.0,0.792
08-29-2025-Fri 12-07-38-PM,-0.1,0.792,-0.3,0.8,0.0,0.884,-0.4,0.8,-0.3,0.784,-0.2,0.804,-0.2,0.792,-0.1,0.792
08-29-2025-Fri 12-07-41-PM,
08-29-2025-Fri 12-07-43-PM,-0.4,0.792,0.0,0.8,-0.2,0.876,-0.4,0.796,-0.4,0.788,-0.1,0.8,-0.4,0.792,-0.3,0.792
08-29-2025-Fri 12-07-46-PM,-0.1,0.792,-0.1,0.8,-0.2,0.868,0.0,0.8,-0.2,0.788,-0.5,0.804,-0.3,0.792,-0.2,0.792
08-29-2025-Fri 12-07-48-PM,-0.3,0.792,-0.2,0.8,-0.3,0.864,-0.2,0.8,-0.2,0.788,-0.1,0.8,-0.3,0.792,-0.1,0.792
08-29-2025-Fri 12-07-50-PM,-0.2,0.792,0.0,0.8,-0.1,0.86,-0.4,0.8,-0.3,0.788,0.0,0.8,-0.2,0.792,-0.1,0.792
08-29-2025-Fri 12-07-53-PM,-0.2,0.792,-0.1,0.8,-0.3,0.856,-0.4,0.8,-0.5,0.788,-0.2,0.8,-0.3,0.792,-0.1,0.792
08-29-2025-Fri 12-07-55-PM,-0.1,0.792,-0.1,0.8,-0.3,0.856,-0.3,0.8,-0.2,0.784,-0.2,0.796,-0.1,0.792,0.2,0.792
08-29-2025-Fri 12-07-57-PM,-0.2,0.792,-0.1,0.8,-0.2,0.848,-0.3,0.796,-0.3,0.788,-0.2,0.796,-0.3,0.792,-0.1,0.796
08-29-2025-Fri 12-08-00-PM,0.0,0.792,-0.1,0.796,-0.3,0.844,-0.3,0.8,-0.2,0.788,-0.1,0.8,-0.4,0.792,-0.1,0.792
08-29-2025-Fri 12-08-02-PM,0.2,0.792,-0.2,0.8,0.0,0.84,-0.2,0.8,-0.1,0.784,0.0,0.796,-0.2,0.788,-0.1,0.792
08-29-2025-Fri 12-08-04-PM,0.1,0.788,0.0,0.8,-0.1,0.84,0.0,0.796,-0.1,0.788,-0.5,0.796,-0.2,0.792,0.0,0.792
08-29-2025-Fri 12-08-07-PM,-0.2,0.792,0.0,0.8,0.0,0.836,-0.3,0.8,-0.3,0.788,-0.1,0.8,-0.5,0.792,-0.2,0.792
08-29-2025-Fri 12-08-09-PM,-0.1,0.792,-0.1,0.8,-0.2,0.836,-0.4,0.8,-0.2,0.788,-0.2,0.8,-0.3,0.792,-0.2,0.796
08-29-2025-Fri 12-08-11-PM,-0.2,0.788,0.0,0.796,-0.1,0.828,-0.1,0.8,-0.1,0.788,0.0,0.796,-0.3,0.788,-0.2,0.792
08-29-2025-Fri 12-08-14-PM,0.1,0.792,0.0,0.8,-0.4,0.824,-0.4,0.8,-0.1,0.784,0.0,0.796,-0.3,0.792,-0.4,0.796
08-29-2025-Fri 12-08-16-PM,-0.4,0.792,0.3,0.796,-0.3,0.824,-0.3,0.8,0.0,0.788,-0.1,0.8,-0.4,0.788,-0.1,0.792
08-29-2025-Fri 12-08-18-PM,-0.4,0.792,-0.1,0.8,-0.2,0.82,-0.1,0.8,-0.3,0.788,-0.1,0.8,-0.2,0.792,-0.3,0.792
08-29-2025-Fri 12-08-21-PM,-0.1,0.792,-0.3,0.796,-0.3,0.82,-0.3,0.8,-0.2,0.788,-0.1,0.796,-0.3,0.792,-0.1,0.792
08-29-2025-Fri 12-08-23-PM,-0.3,0.792,0.1,0.796,-0.1,0.816,-0.5,0.796,-0.3,0.788,-0.1,0.8,0.0,0.792,-0.3,0.788
08-29-2025-Fri 12-08-26-PM,-0.1,0.792,0.0,0.8,-0.1,0.816,-0.4,0.796,-0.2,0.788,-0.2,0.796,-0.3,0.792,-0.1,0.792
08-29-2025-Fri 12-08-29-PM,-0.4,0.792,-0.1,0.796,-0.1,0.812,0.0,0.796,-0.3,0.788,-0.2,0.8,-0.4,0.792,-0.1,0.792
08-29-2025-Fri 12-08-31-PM,-0.1,0.792,-0.3,0.8,0.0,0.812,-0.3,0.8,-0.6,0.788,0.0,0.8,-0.2,0.792,-0.2,0.792
08-29-2025-Fri 12-08-33-PM,Power On
08-29-2025-Fri 12-08-36-PM,129.0,5.548,117.8,5.552,130.7,5.552,107.1,5.62,129.5,5.504,111.1,5.592,109.3,5.508,102.2,5.508
08-29-2025-Fri 12-08-38-PM,125.1,5.556,114.4,5.564,126.1,5.564,106.4,5.624,126.2,5.52,108.0,5.6,106.0,5.516,100.7,5.516
08-29-2025-Fri 12-08-40-PM,122.4,5.564,112.4,5.572,123.7,5.568,104.9,5.632,124.1,5.528,105.8,5.608,104.3,5.524,99.2,5.524
08-29-2025-Fri 12-08-43-PM,120.7,5.568,111.1,5.576,122.1,5.572,104.1,5.632,122.7,5.532,104.4,5.612,102.8,5.528,98.8,5.528
08-29-2025-Fri 12-08-45-PM,Power Off
08-29-2025-Fri 12-08-48-PM,-0.2,2.076,-0.1,2.272,-0.2,2.064,0.1,1.896,0.0,2.296,-0.1,2.004,-0.1,2.232,-0.3,2.008
08-29-2025-Fri 12-08-50-PM,0.0,1.94,-0.1,2.128,-0.2,1.928,-0.2,1.756,-0.4,2.16,-0.1,1.844,0.0,2.084,0.2,1.872
08-29-2025-Fri 12-08-52-PM,0.0,1.848,0.0,2.04,-0.4,1.852,-0.1,1.68,-0.2,2.068,-0.1,1.752,-0.2,2.0,-0.2,1.792
08-29-2025-Fri 12-08-55-PM,0.0,1.784,-0.2,1.972,-0.5,1.804,-0.1,1.624,-0.2,1.992,-0.2,1.692,0.0,1.932,0.0,1.732
08-29-2025-Fri 12-08-57-PM,0.2,1.74,0.0,1.92,-0.1,1.768,0.0,1.572,-0.3,1.936,-0.3,1.64,-0.2,1.884,0.0,1.692
08-29-2025-Fri 12-09-00-PM,0.2,1.696,-0.2,1.876,-0.3,1.728,-0.2,1.528,-0.2,1.884,0.2,1.596,0.0,1.832,-0.3,1.644
08-29-2025-Fri 12-09-02-PM,-0.2,1.664,0.1,1.836,-0.1,1.704,-0.1,1.488,-0.3,1.84,0.1,1.564,0.0,1.796,-0.2,1.62
08-29-2025-Fri 12-09-05-PM,0.2,1.64,0.0,1.808,-0.1,1.68,0.0,1.456,-0.2,1.812,-0.2,1.536,-0.1,1.764,0.0,1.588
08-29-2025-Fri 12-09-07-PM,0.1,1.612,-0.1,1.78,-0.2,1.664,-0.1,1.424,-0.1,1.776,0.1,1.512,-0.1,1.736,-0.2,1.564
08-29-2025-Fri 12-09-09-PM,0.1,1.584,-0.1,1.756,-0.2,1.64,-0.3,1.392,-0.4,1.748,0.0,1.484,-0.1,1.708,0.1,1.544
08-29-2025-Fri 12-09-12-PM,0.1,1.564,-0.1,1.728,-0.2,1.632,-0.3,1.364,-0.3,1.72,0.2,1.464,-0.1,1.684,-0.1,1.524
08-29-2025-Fri 12-09-14-PM,-0.1,1.548,0.0,1.704,-0.4,1.616,-0.1,1.332,-0.3,1.696,-0.3,1.44,-0.3,1.66,0.0,1.504
08-29-2025-Fri 12-09-17-PM,-0.2,1.524,-0.4,1.68,-0.3,1.596,-0.2,1.3,-0.4,1.672,-0.4,1.42,-0.1,1.64,-0.1,1.488
08-29-2025-Fri 12-09-19-PM,0.1,1.508,0.0,1.656,-0.1,1.584,0.0,1.272,0.0,1.652,-0.2,1.4,0.0,1.616,-0.2,1.468
08-29-2025-Fri 12-09-22-PM,0.1,1.492,0.1,1.64,-0.3,1.576,-0.4,1.24,-0.2,1.632,-0.2,1.38,-0.2,1.6,0.0,1.452
08-29-2025-Fri 12-09-24-PM,0.0,1.48,0.0,1.616,-0.2,1.56,-0.5,1.216,-0.1,1.612,0.0,1.368,-0.1,1.58,-0.1,1.436
08-29-2025-Fri 12-09-27-PM,0.1,1.46,-0.3,1.592,-0.1,1.548,-0.2,1.184,-0.3,1.588,0.0,1.348,-0.1,1.56,0.1,1.416
08-29-2025-Fri 12-09-31-PM,
08-29-2025-Fri 12-09-34-PM,-0.1,1.42,-0.1,1.528,-0.2,1.516,-0.3,1.112,-0.3,1.532,-0.1,1.304,0.0,1.504,-0.1,1.368
08-29-2025-Fri 12-09-36-PM,-0.1,1.4,-0.1,1.504,-0.3,1.508,-0.3,1.088,-0.2,1.512,0.0,1.284,-0.3,1.488,-0.5,1.348
08-29-2025-Fri 12-09-39-PM,-0.2,1.388,-0.1,1.484,-0.1,1.5,-0.4,1.064,-0.3,1.492,-0.4,1.272,-0.3,1.472,0.1,1.336
08-29-2025-Fri 12-09-41-PM,0.1,1.372,-0.4,1.464,-0.1,1.492,-0.3,1.044,0.0,1.476,0.0,1.26,-0.2,1.452,-0.3,1.316
08-29-2025-Fri 12-09-43-PM,0.1,1.364,-0.2,1.448,-0.2,1.48,-0.5,1.028,-0.3,1.46,-0.1,1.244,-0.4,1.436,-0.2,1.3
08-29-2025-Fri 12-09-46-PM,0.1,1.344,0.1,1.424,-0.1,1.468,-0.4,1.012,-0.4,1.436,-0.2,1.228,-0.2,1.42,-0.2,1.28
08-29-2025-Fri 12-09-51-PM,
08-29-2025-Fri 12-09-53-PM,0.0,1.3,0.2,1.36,-0.5,1.44,-0.5,0.972,-0.1,1.38,-0.1,1.184,-0.3,1.372,0.0,1.236
08-29-2025-Fri 12-09-56-PM,0.0,1.284,-0.2,1.34,-0.2,1.436,0.0,0.964,-0.3,1.364,-0.4,1.176,0.1,1.356,0.1,1.22
08-29-2025-Fri 12-09-58-PM,0.2,1.276,-0.1,1.32,-0.2,1.424,-0.2,0.956,-0.4,1.348,-0.1,1.16,-0.1,1.344,0.0,1.204
08-29-2025-Fri 12-10-00-PM,-0.2,1.26,-0.2,1.3,-0.1,1.416,0.0,0.948,-0.1,1.332,0.0,1.148,0.0,1.328,-0.2,1.192
08-29-2025-Fri 12-10-03-PM,-0.1,1.248,-0.1,1.28,-0.2,1.404,-0.2,0.94,-0.1,1.312,0.0,1.14,0.0,1.312,-0.2,1.172
08-29-2025-Fri 12-10-05-PM,-0.3,1.236,-0.3,1.264,-0.2,1.396,-0.4,0.936,-0.1,1.296,-0.2,1.128,-0.1,1.3,-0.1,1.164
08-29-2025-Fri 12-10-07-PM,0.0,1.22,-0.3,1.24,-0.4,1.388,-0.4,0.928,0.1,1.276,-0.1,1.116,-0.1,1.28,0.0,1.144
08-29-2025-Fri 12-10-10-PM,0.0,1.212,-0.2,1.228,0.0,1.376,-0.1,0.924,-0.1,1.26,-0.1,1.104,0.0,1.272,-0.3,1.128
08-29-2025-Fri 12-10-12-PM,0.2,1.2,0.0,1.216,-0.1,1.372,-0.1,0.92,0.0,1.244,0.1,1.092,-0.2,1.256,-0.3,1.112
08-29-2025-Fri 12-10-15-PM,0.0,1.184,0.1,1.192,-0.3,1.356,-0.1,0.916,-0.3,1.22,-0.3,1.076,-0.1,1.24,-0.1,1.092
08-29-2025-Fri 12-10-18-PM,-0.1,1.168,0.0,1.18,-0.2,1.348,0.0,0.908,-0.2,1.2,0.0,1.064,-0.2,1.22,-0.2,1.072
08-29-2025-Fri 12-10-20-PM,0.0,1.156,0.0,1.168,-0.3,1.336,0.0,0.904,-0.4,1.18,-0.2,1.056,-0.2,1.208,-0.1,1.052
08-29-2025-Fri 12-10-23-PM,-0.2,1.144,-0.1,1.156,-0.4,1.328,-0.5,0.9,0.2,1.164,0.0,1.044,-0.1,1.192,0.0,1.04
08-29-2025-Fri 12-10-25-PM,0.1,1.128,0.1,1.144,0.0,1.32,-0.1,0.896,-0.3,1.144,0.0,1.032,-0.1,1.18,-0.2,1.02
08-29-2025-Fri 12-10-27-PM,-0.2,1.116,-0.1,1.136,-0.2,1.312,-0.2,0.892,0.0,1.128,-0.1,1.02,-0.1,1.164,-0.1,1.008
08-29-2025-Fri 12-10-30-PM,-0.2,1.104,-0.2,1.124,-0.2,1.304,0.0,0.892,-0.1,1.112,-0.4,1.016,-0.3,1.152,0.0,0.992
08-29-2025-Fri 12-10-32-PM,0.0,1.088,0.0,1.116,0.0,1.3,-0.3,0.884,0.0,1.096,-0.1,1.004,0.1,1.14,0.0,0.976
08-29-2025-Fri 12-10-35-PM,0.1,1.072,-0.1,1.104,-0.4,1.284,-0.3,0.88,-0.1,1.08,-0.2,0.992,0.1,1.124,-0.3,0.96
08-29-2025-Fri 12-10-37-PM,0.0,1.056,-0.1,1.096,-0.1,1.28,-0.3,0.88,-0.3,1.064,0.0,0.98,0.0,1.112,-0.3,0.948
08-29-2025-Fri 12-10-40-PM,-0.1,1.044,-0.2,1.088,-0.2,1.272,-0.2,0.876,-0.1,1.052,-0.2,0.972,0.1,1.1,-0.2,0.936
08-29-2025-Fri 12-10-42-PM,0.0,1.028,-0.3,1.08,0.0,1.26,-0.4,0.872,-0.4,1.036,-0.3,0.964,-0.2,1.088,-0.2,0.92
08-29-2025-Fri 12-10-45-PM,0.0,1.012,0.0,1.064,-0.4,1.252,-0.2,0.864,0.1,1.024,-0.2,0.956,0.2,1.076,0.0,0.912
08-29-2025-Fri 12-10-47-PM,0.0,0.996,-0.1,1.06,-0.5,1.24,-0.3,0.864,-0.3,1.004,-0.1,0.948,0.1,1.06,-0.2,0.9
08-29-2025-Fri 12-10-50-PM,0.0,0.98,-0.2,1.048,-0.2,1.236,-0.1,0.86,0.0,0.996,-0.1,0.94,-0.1,1.056,-0.1,0.896
08-29-2025-Fri 12-10-52-PM,-0.1,0.972,-0.2,1.044,-0.1,1.224,-0.4,0.856,-0.4,0.988,-0.1,0.936,-0.3,1.04,0.0,0.884
