"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
215,-0.000190734863281,4156.13034413,25.1336625466
216,-0.000152587890625,4151.1108636,25.132213104
217,-0.000171661376953,4161.14982465,25.1278647683
218,-0.000171661376953,4166.16930517,25.1278647683
219,-0.000171661376953,4171.18878569,25.1235164209
220,-0.000190734863281,4171.18878569,25.120617516
221,-0.000133514404297,4186.24722726,25.1191680616
222,-0.000152587890625,4191.26670778,25.1177186058
223,-0.000152587890625,4191.26670778,25.1148196903
224,-0.000133514404297,4201.30566883,25.110471307
225,-0.000190734863281,4206.32514935,25.1090218432
226,-0.000171661376953,4201.30566883,25.1061229116
227,-0.000171661376953,4211.34462988,25.1032239746
228,-0.000190734863281,4211.34462988,25.101774504
229,-0.000133514404297,4221.38359092,25.0988755588
230,-0.000152587890625,4221.38359092,25.1003250321
231,-0.000152587890625,4241.46151301,25.0930776521
232,-0.000152587890625,4241.46151301,25.0930776521
233,-0.000171661376953,4246.48099353,25.0930776521
234,-0.000152587890625,4246.48099353,25.0901786904
235,-0.000152587890625,4256.51995458,25.0872797232
236,-0.000190734863281,4256.51995458,25.0872797232
237,-0.000133514404297,4251.50047406,25.082931262
238,-0.000171661376953,4271.57839615,25.0800322809
239,-0.000152587890625,4276.59787667,25.0814817722
240,-0.000133514404297,4276.59787667,25.0742343018
241,-0.000152587890625,4276.59787667,25.0727848035
242,-0.000171661376953,4281.61735719,25.0684363001
243,-0.000171661376953,4281.61735719,25.0684363001
244,-0.000152587890625,4281.61735719,25.0684363001
245,-0.000171661376953,4281.61735719,25.0669867961
246,-0.000171661376953,4286.63683771,25.0640877838
247,-0.000114440917969,4286.63683771,25.0626382755
248,-0.000152587890625,4286.63683771,25.0611887658
249,-0.000190734863281,4296.67579876,25.0611887658
250,-0.000133514404297,4286.63683771,25.0626382755
251,-0.000171661376953,4291.65631824,25.0611887658
252,-0.000190734863281,4301.69527928,25.0597392546
253,-0.000190734863281,4306.7147598,25.058289742
254,-0.000171661376953,4311.73424033,25.0553907124
255,-0.000171661376953,4301.69527928,25.0553907124
256,-0.000171661376953,4311.73424033,25.0524916771
257,-0.000152587890625,4306.7147598,25.0495926359
258,-0.000171661376953,4316.75372085,25.0481431131
259,-0.000171661376953,4326.7926819,25.0452440631
260,-0.000171661376953,4326.7926819,25.0466935889
261,-0.000152587890625,4326.7926819,25.0423450073
262,-0.000152587890625,4346.87060399,25.0394459455
263,-0.000152587890625,4341.85112346,25.0365468778
264,-0.000171661376953,4346.87060399,25.0365468778
265,-0.000171661376953,4351.89008451,25.0350973417
266,-0.000152587890625,4356.90956503,25.0307487245
267,-0.000171661376953,4351.89008451,25.0264000938
268,-0.000133514404297,4361.92904555,25.0292991825
269,-0.000190734863281,4361.92904555,25.0206018985
270,-0.000152587890625,4361.92904555,25.0235009992
271,-0.000171661376953,4361.92904555,25.0220514496
272,-0.000190734863281,4361.92904555,25.0177027917
273,-0.000171661376953,4361.92904555,25.01335412
274,-0.000152587890625,4366.94852608,25.0119045598
275,-0.000190734863281,4361.92904555,25.0090054346
276,-0.000133514404297,4366.94852608,25.0090054346
277,-0.000152587890625,4366.94852608,25.0032071658
278,-0.000114440917969,4366.94852608,25.0032071658
279,-0.000171661376953,4366.94852608,25.0032071658
280,-0.000152587890625,4366.94852608,24.9988584478
281,-0.000190734863281,4366.94852608,24.9959592947
282,-0.000152587890625,4366.94852608,24.9945097159
283,-0.000171661376953,4366.94852608,24.9930601354
284,-0.000171661376953,4366.94852608,24.9901609697
285,-0.000171661376953,4366.94852608,24.9887113845
286,-0.000171661376953,4371.9680066,24.9916105533
287,-0.000152587890625,4371.9680066,24.9858122094
288,-0.000171661376953,4371.9680066,24.9814634348
289,-0.000152587890625,4376.98748712,24.9829130279
290,-0.000171661376953,4371.9680066,24.9814634348
291,-0.000190734863281,4376.98748712,24.9756650463
292,-0.000133514404297,4376.98748712,24.9742154452
293,-0.000171661376953,4376.98748712,24.9756650463
294,-0.000171661376953,4397.06540921,24.9727658424
295,-0.000171661376953,4407.10437026,24.9727658424
296,-0.000171661376953,4397.06540921,24.9698666321
297,-0.000114440917969,4402.08488973,24.9713162381
298,-0.000190734863281,4412.12385078,24.9713162381
299,-0.000152587890625,4412.12385078,24.9698666321
300,-0.000171661376953,4427.18229235,24.9669674153
301,-0.000171661376953,4422.16281182,24.9684170245
302,-0.000152587890625,4432.20177287,24.9655178045
303,-0.000190734863281,4427.18229235,24.9611689622
304,-0.000133514404297,4437.22125339,24.9611689622
305,-0.000190734863281,4442.24073392,24.9582697259
306,-0.000152587890625,4437.22125339,24.9582697259
307,-0.000152587890625,4452.27969496,24.953920859
308,-0.000152587890625,4452.27969496,24.9524712335
309,-0.000171661376953,4452.27969496,24.9510216062
310,-0.000171661376953,4452.27969496,24.9495719773
311,-0.000171661376953,4467.33813653,24.9452230807
312,-0.000152587890625,4467.33813653,24.9452230807
313,-0.000171661376953,4462.31865601,24.942323808
314,-0.000152587890625,4472.35761705,24.9394245286
315,-0.000171661376953,4477.37709757,24.9394245286
316,-0.000152587890625,4467.33813653,24.9365252425
317,-0.000171661376953,4487.41605862,24.9336259496
318,-0.000152587890625,4492.43553914,24.93072665
319,-0.000152587890625,4487.41605862,24.93072665
320,-0.000152587890625,4497.45501966,24.9278273436
321,-0.000171661376953,4497.45501966,24.9263776879
322,-0.000171661376953,4507.49398071,24.9234783713
323,-0.000171661376953,4507.49398071,24.9220287104
324,-0.000133514404297,4507.49398071,24.9234783713
325,-0.000171661376953,4507.49398071,24.9205790478
326,-0.000190734863281,4502.47450019,24.9176797175
327,-0.000171661376953,4507.49398071,24.9147803804
328,-0.000152587890625,4517.53294175,24.9133307092
329,-0.000190734863281,4517.53294175,24.9147803804
330,-0.000171661376953,4517.53294175,24.9133307092
331,-0.000133514404297,4522.55242228,24.9118810363
332,-0.000209808349609,4522.55242228,24.9089816853
333,-0.000152587890625,4522.55242228,24.9075320072
334,-0.000171661376953,4522.55242228,24.9075320072
335,-0.000133514404297,4522.55242228,24.9060823273
336,-0.000171661376953,4522.55242228,24.9046326458
337,-0.000190734863281,4522.55242228,24.9031829624
338,-0.000190734863281,4527.5719028,24.9031829624
339,-0.000171661376953,4532.59138332,24.8988339019
340,-0.000171661376953,4527.5719028,24.8988339019
341,-0.000171661376953,4532.59138332,24.9002835905
342,-0.000133514404297,4532.59138332,24.8973842116
343,-0.000152587890625,4537.61086384,24.8959345195
344,-0.000171661376953,4532.59138332,24.8973842116
345,-0.000133514404297,4537.61086384,24.8915854326
346,-0.000171661376953,4537.61086384,24.8901357334
347,-0.000171661376953,4542.63034437,24.8886860325
348,-0.000171661376953,4547.64982489,24.8886860325
349,-0.000133514404297,4547.64982489,24.8886860325
350,-0.000171661376953,4572.7472275,24.8857866253
351,-0.000171661376953,4567.72774698,24.884336919
352,-0.000152587890625,4562.70826646,24.8814375011
353,-0.000152587890625,4572.7472275,24.8828872109
354,-0.000171661376953,4577.76670803,24.8799877894
355,-0.000152587890625,4582.78618855,24.8756386437
356,-0.000171661376953,4567.72774698,24.8756386437
357,-0.000171661376953,4582.78618855,24.8741889249
358,-0.000171661376953,4587.80566907,24.8741889249
359,-0.000152587890625,4597.84463012,24.8756386437
360,-0.000152587890625,4592.82514959,24.8727392043
361,-0.000133514404297,4592.82514959,24.8712894818
362,-0.000171661376953,4592.82514959,24.8698397576
363,-0.000171661376953,4597.84463012,24.8683900315
364,-0.000171661376953,4587.80566907,24.8654905739
365,-0.000190734863281,4602.86411064,24.8640408424
366,-0.000152587890625,4597.84463012,24.862591109
367,-0.000152587890625,4602.86411064,24.8596916368
368,-0.000152587890625,4602.86411064,24.8611413738
369,-0.000171661376953,4602.86411064,24.858241898
370,-0.000171661376953,4607.88359116,24.858241898
371,-0.000190734863281,4607.88359116,24.8567921573
372,-0.000171661376953,4607.88359116,24.8553424148
373,-0.000209808349609,4607.88359116,24.8509931762
374,-0.000171661376953,4612.90307168,24.8524429242
375,-0.000190734863281,4607.88359116,24.8451941654
376,-0.000152587890625,4612.90307168,24.8495434263
377,-0.000171661376953,4612.90307168,24.8451941654
378,-0.000152587890625,4612.90307168,24.8466439209
379,-0.000171661376953,4622.94203273,24.8437444081
380,-0.000171661376953,4617.92255221,24.8408448878
381,-0.000190734863281,4617.92255221,24.8364955934
382,-0.000209808349609,4627.96151325,24.8379453601
383,-0.000171661376953,4632.98099377,24.8364955934
384,-0.000171661376953,4643.01995482,24.8292467318
385,-0.000152587890625,4632.98099377,24.8292467318
386,-0.000133514404297,4638.0004743,24.8306965079
387,-0.000152587890625,4643.01995482,24.8277969538
388,-0.000209808349609,4648.03943534,24.8234476084
389,-0.000209808349609,4653.05891586,24.8205480353
390,-0.000190734863281,4648.03943534,24.8219978228
391,-0.000152587890625,4658.07839639,24.8190982459
392,-0.000171661376953,4658.07839639,24.8219978228
393,-0.000190734863281,4663.09787691,24.8161986613
394,-0.000190734863281,4653.05891586,24.8176484546
395,-0.000171661376953,4668.11735743,24.8161986613
396,-0.000152587890625,4673.13683796,24.8147488662
397,-0.000171661376953,4663.09787691,24.8132990691
398,-0.000190734863281,4673.13683796,24.8132990691
399,-0.000171661376953,4678.15631848,24.8118492701
400,-0.000171661376953,4673.13683796,24.8132990691
401,-0.000209808349609,4673.13683796,24.8132990691
402,-0.000171661376953,4683.175799,24.8118492701
403,-0.000190734863281,4678.15631848,24.8074998615
404,-0.000171661376953,4673.13683796,24.8089496663
405,-0.000190734863281,4683.175799,24.8103994692
406,-0.000171661376953,4683.175799,24.8060500548
407,-0.000171661376953,4678.15631848,24.8046002461
408,-0.000209808349609,4678.15631848,24.8046002461
409,-0.000171661376953,4683.175799,24.801700623
410,-0.000152587890625,4683.175799,24.801700623
411,-0.000209808349609,4683.175799,24.801700623
412,-0.000171661376953,4683.175799,24.7973511736
413,-0.000209808349609,4683.175799,24.794451531
414,-0.000152587890625,4683.175799,24.794451531
415,-0.000171661376953,4683.175799,24.7915518805
416,-0.000152587890625,4683.175799,24.7930017067
417,-0.000171661376953,4683.175799,24.7930017067
418,-0.000171661376953,4683.175799,24.7915518805
419,-0.000171661376953,4683.175799,24.7915518805
420,-0.000133514404297,4683.175799,24.7915518805
421,-0.000133514404297,4683.175799,24.78720239
422,-0.000133514404297,4683.175799,24.7857525558
423,-0.000190734863281,4683.175799,24.7828528817
424,-0.000152587890625,4683.175799,24.7828528817
425,-0.000171661376953,4683.175799,24.7828528817
426,-0.000209808349609,4683.175799,24.7843027197
427,-0.000133514404297,4688.19527952,24.7799531996
428,-0.000133514404297,4688.19527952,24.7799531996
429,-0.000171661376953,4683.175799,24.7756036615
430,-0.000114440917969,4683.175799,24.7741538115
431,-0.000152587890625,4688.19527952,24.7770535095
432,-0.000190734863281,4688.19527952,24.7741538115
433,-0.000152587890625,4683.175799,24.7698042494
434,-0.000190734863281,4688.19527952,24.7654546693
435,-0.000190734863281,4703.25372109,24.7683543914
436,-0.000171661376953,4693.21476005,24.7654546693
437,-0.000171661376953,4713.29268214,24.7640048052
438,-0.000171661376953,4703.25372109,24.7625549391
439,-0.000152587890625,4703.25372109,24.7640048052
440,-0.000152587890625,4698.23424057,24.7596552008
441,-0.000190734863281,4708.27320161,24.761105071
442,-0.000171661376953,4708.27320161,24.7582053286
443,-0.000171661376953,4713.29268214,24.7553055782
444,-0.000171661376953,4718.31216266,24.7495060528
445,-0.000209808349609,4713.29268214,24.7509559372
446,-0.000190734863281,4733.37060423,24.7495060528
447,-0.000171661376953,4718.31216266,24.7509559372
448,-0.000152587890625,4718.31216266,24.7466062778
449,-0.000152587890625,4738.39008475,24.7437064946
450,-0.000171661376953,4728.3511237,24.7466062778
451,-0.000171661376953,4738.39008475,24.7437064946
452,-0.000171661376953,4738.39008475,24.7451563873
453,-0.000190734863281,4733.37060423,24.7422566
454,-0.000171661376953,4743.40956527,24.7408067032
455,-0.000190734863281,4743.40956527,24.7393568044
456,-0.000190734863281,4748.42904579,24.7379069035
457,-0.000171661376953,4743.40956527,24.7393568044
458,-0.000190734863281,4748.42904579,24.7364570006
459,-0.000171661376953,4748.42904579,24.7321072793
460,-0.000171661376953,4753.44852632,24.7350070955
461,-0.000152587890625,4758.46800684,24.7335571884
462,-0.000171661376953,4753.44852632,24.7321072793
463,-0.000171661376953,4758.46800684,24.730657368
464,-0.000171661376953,4753.44852632,24.7277575392
465,-0.000209808349609,4758.46800684,24.7277575392
466,-0.000171661376953,4763.48748736,24.7263076217
467,-0.000171661376953,4758.46800684,24.7263076217
468,-0.000152587890625,4758.46800684,24.7263076217
469,-0.000209808349609,4763.48748736,24.7248577021
470,-0.000209808349609,4758.46800684,24.7234077803
471,-0.000190734863281,4763.48748736,24.7234077803
472,-0.000171661376953,4763.48748736,24.7205079306
473,-0.000171661376953,4763.48748736,24.7205079306
474,-0.000190734863281,4763.48748736,24.7205079306
475,-0.000190734863281,4758.46800684,24.7219578565
476,-0.000171661376953,4763.48748736,24.7205079306
477,-0.000152587890625,4763.48748736,24.7176080724
478,-0.000171661376953,4768.50696788,24.7161581402
479,-0.000190734863281,4763.48748736,24.7147082058
480,-0.000171661376953,4773.52644841,24.7147082058
481,-0.000171661376953,4763.48748736,24.7161581402
482,-0.000152587890625,4768.50696788,24.7161581402
483,-0.000209808349609,4768.50696788,24.7161581402
484,-0.000209808349609,4768.50696788,24.7118083308
485,-0.000114440917969,4773.52644841,24.71035839
486,-0.000190734863281,4778.54592893,24.7074585022
487,-0.000190734863281,4778.54592893,24.71035839
488,-0.000190734863281,4778.54592893,24.7089084472
489,-0.000171661376953,4783.56540945,24.7074585022
490,-0.000171661376953,4778.54592893,24.7074585022
491,-0.000209808349609,4793.6043705,24.7060085551
492,-0.000209808349609,4783.56540945,24.7060085551
493,-0.000190734863281,4793.6043705,24.7031086545
494,-0.000171661376953,4798.62385102,24.7002087453
495,-0.000190734863281,4788.58488998,24.7002087453
496,-0.000228881835938,4798.62385102,24.701658701
497,-0.000209808349609,4798.62385102,24.6987587875
498,-0.000190734863281,4793.6043705,24.7002087453
499,-0.000190734863281,4808.66281207,24.6944089012
500,-0.000228881835938,4813.68229259,24.6973088276
501,-0.000209808349609,4818.70177311,24.6944089012
502,-0.000190734863281,4813.68229259,24.6929589348
503,-0.000190734863281,4818.70177311,24.6915089663
504,-0.000190734863281,4818.70177311,24.6944089012
505,-0.000190734863281,4823.72125363,24.6915089663
506,-0.000209808349609,4833.76021468,24.6915089663
507,-0.000152587890625,4833.76021468,24.6929589348
508,-0.000171661376953,4828.74073416,24.6886090226
509,-0.000171661376953,4828.74073416,24.6886090226
510,-0.000190734863281,4828.74073416,24.6842590909
511,-0.000171661376953,4833.76021468,24.6857090703
512,-0.000171661376953,4833.76021468,24.6842590909
513,-0.000171661376953,4833.76021468,24.6813591256
514,-0.000190734863281,4838.7796952,24.6813591256
515,-0.000190734863281,4833.76021468,24.6799091396
516,-0.000190734863281,4848.81865625,24.6770091612
517,-0.000171661376953,4838.7796952,24.6784591515
518,-0.000190734863281,4838.7796952,24.6784591515
519,-0.000171661376953,4843.79917572,24.6784591515
520,-0.000171661376953,4838.7796952,24.671209178
521,-0.000209808349609,4848.81865625,24.6726591771
522,-0.000171661376953,4853.83813677,24.671209178
523,-0.000133514404297,4863.87709781,24.6770091612
524,-0.000152587890625,4863.87709781,24.6726591771
525,-0.000171661376953,4853.83813677,24.6697591767
526,-0.000171661376953,4848.81865625,24.6697591767
527,-0.000171661376953,4858.85761729,24.6668591674
528,-0.000171661376953,4858.85761729,24.6654091595
529,-0.000171661376953,4863.87709781,24.6683091732
530,-0.000171661376953,4858.85761729,24.6668591674
531,-0.000190734863281,4873.91605886,24.6610591225
532,-0.000171661376953,4868.89657834,24.6596091057
533,-0.000152587890625,4878.93553938,24.6596091057
534,-0.000171661376953,4888.97450043,24.6552590419
535,-0.000190734863281,4878.93553938,24.6596091057
536,-0.000190734863281,4873.91605886,24.6567090654
537,-0.000133514404297,4873.91605886,24.6538090162
538,-0.000190734863281,4883.9550199,24.6523589883
539,-0.000171661376953,4883.9550199,24.6494589257
540,-0.000171661376953,4899.01346147,24.6538090162
541,-0.000171661376953,4883.9550199,24.6494589257
542,-0.000190734863281,4899.01346147,24.648008891
543,-0.000190734863281,4888.97450043,24.6465588541
544,-0.000171661376953,4888.97450043,24.648008891
545,-0.000152587890625,4899.01346147,24.6494589257
546,-0.000171661376953,4909.05242252,24.6451088149
547,-0.000209808349609,4904.03294199,24.6393086357
548,-0.000152587890625,4909.05242252,24.6407586839
549,-0.000171661376953,4904.03294199,24.6407586839
550,-0.000171661376953,4899.01346147,24.6378585852
551,-0.000171661376953,4914.07190304,24.6393086357
552,-0.000152587890625,4914.07190304,24.6335084202
553,-0.000133514404297,4914.07190304,24.6364085325
554,-0.000171661376953,4914.07190304,24.6320583607
555,-0.000133514404297,4914.07190304,24.6349584775
556,-0.000209808349609,4914.07190304,24.6306082988
557,-0.000190734863281,4919.09138356,24.6306082988
558,-0.000190734863281,4919.09138356,24.6277081683
