"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
53,-0.000343322753906,4447.26021444,21.4488248634
54,-0.000362396240234,4457.29917548,21.4459008246
55,-0.000381469726563,4477.37709757,21.4473628484
56,-0.000400543212891,4472.35761705,21.4488248634
57,-0.000381469726563,4472.35761705,21.4473628484
58,-0.000400543212891,4457.29917548,21.4473628484
59,-0.000400543212891,4487.41605862,21.4488248634
60,-0.000381469726563,4482.3965781,21.4517488672
61,-0.000400543212891,4482.3965781,21.4517488672
62,-0.000381469726563,4507.49398071,21.4502868697
63,-0.000362396240234,4502.47450019,21.4502868697
64,-0.000343322753906,4507.49398071,21.4502868697
65,-0.000362396240234,4517.53294175,21.4502868697
66,-0.000362396240234,4512.51346123,21.4502868697
67,-0.000381469726563,4512.51346123,21.453210856
68,-0.000381469726563,4512.51346123,21.4517488672
69,-0.000362396240234,4517.53294175,21.453210856
70,-0.000381469726563,4517.53294175,21.4517488672
71,-0.000400543212891,4517.53294175,21.4502868697
72,-0.000362396240234,4517.53294175,21.4561348075
73,-0.000343322753906,4522.55242228,21.453210856
74,-0.000362396240234,4517.53294175,21.4517488672
75,-0.000362396240234,4522.55242228,21.4517488672
76,-0.000362396240234,4522.55242228,21.4546728361
77,-0.000381469726563,4522.55242228,21.4517488672
78,-0.000381469726563,4527.5719028,21.4517488672
79,-0.000419616699219,4522.55242228,21.4561348075
80,-0.000362396240234,4522.55242228,21.4546728361
81,-0.000381469726563,4527.5719028,21.4561348075
82,-0.000362396240234,4527.5719028,21.4561348075
83,-0.000362396240234,4527.5719028,21.4546728361
84,-0.000381469726563,4527.5719028,21.4561348075
85,-0.000381469726563,4532.59138332,21.4575967701
86,-0.000381469726563,4537.61086384,21.453210856
87,-0.000362396240234,4542.63034437,21.4575967701
88,-0.000400543212891,4537.61086384,21.4561348075
89,-0.000381469726563,4557.68878594,21.4590587241
90,-0.000343322753906,4547.64982489,21.4590587241
91,-0.000343322753906,4552.66930541,21.4605206693
92,-0.000381469726563,4562.70826646,21.4619826058
93,-0.000400543212891,4562.70826646,21.4619826058
94,-0.000381469726563,4552.66930541,21.4605206693
95,-0.000381469726563,4562.70826646,21.4605206693
96,-0.000419616699219,4572.7472275,21.4605206693
97,-0.000381469726563,4577.76670803,21.4619826058
98,-0.000381469726563,4577.76670803,21.4619826058
99,-0.000381469726563,4577.76670803,21.4619826058
100,-0.000381469726563,4577.76670803,21.4634445336
101,-0.000400543212891,4577.76670803,21.4649064527
102,-0.000362396240234,4587.80566907,21.4605206693
103,-0.000381469726563,4587.80566907,21.4634445336
104,-0.000400543212891,4587.80566907,21.4634445336
105,-0.000381469726563,4587.80566907,21.4649064527
106,-0.000362396240234,4587.80566907,21.4663683631
107,-0.000381469726563,4587.80566907,21.4649064527
108,-0.000381469726563,4597.84463012,21.4634445336
109,-0.000343322753906,4592.82514959,21.4692921578
110,-0.000362396240234,4592.82514959,21.4722159178
111,-0.000381469726563,4592.82514959,21.4678302648
112,-0.000362396240234,4597.84463012,21.4692921578
113,-0.000381469726563,4597.84463012,21.4678302648
114,-0.000362396240234,4597.84463012,21.4707540422
115,-0.000381469726563,4597.84463012,21.4663683631
116,-0.000381469726563,4597.84463012,21.4678302648
117,-0.000362396240234,4597.84463012,21.4678302648
118,-0.000381469726563,4602.86411064,21.4707540422
119,-0.000400543212891,4602.86411064,21.4663683631
120,-0.000343322753906,4597.84463012,21.4722159178
121,-0.000381469726563,4597.84463012,21.4736777848
122,-0.000400543212891,4602.86411064,21.4722159178
123,-0.000381469726563,4602.86411064,21.4722159178
124,-0.000381469726563,4602.86411064,21.4707540422
125,-0.000381469726563,4602.86411064,21.4722159178
126,-0.000419616699219,4602.86411064,21.4766014926
127,-0.000381469726563,4602.86411064,21.4736777848
128,-0.000381469726563,4602.86411064,21.4766014926
129,-0.000362396240234,4602.86411064,21.4722159178
130,-0.000381469726563,4607.88359116,21.475139643
131,-0.000381469726563,4607.88359116,21.4736777848
132,-0.000419616699219,4607.88359116,21.4780633335
133,-0.000381469726563,4607.88359116,21.4736777848
134,-0.000400543212891,4607.88359116,21.4780633335
135,-0.000362396240234,4602.86411064,21.4795251658
136,-0.000324249267578,4607.88359116,21.4780633335
137,-0.000362396240234,4607.88359116,21.475139643
138,-0.000362396240234,4607.88359116,21.4780633335
139,-0.000400543212891,4607.88359116,21.4795251658
140,-0.000362396240234,4612.90307168,21.4795251658
141,-0.000381469726563,4617.92255221,21.475139643
142,-0.000419616699219,4617.92255221,21.4795251658
143,-0.000400543212891,4627.96151325,21.4809869894
144,-0.000400543212891,4617.92255221,21.4795251658
145,-0.000381469726563,4627.96151325,21.4780633335
146,-0.000362396240234,4622.94203273,21.4809869894
147,-0.000381469726563,4627.96151325,21.4809869894
148,-0.000381469726563,4622.94203273,21.4839106105
149,-0.000381469726563,4627.96151325,21.4766014926
150,-0.000381469726563,4632.98099377,21.4839106105
151,-0.000381469726563,4622.94203273,21.4853724081
152,-0.000362396240234,4632.98099377,21.486834197
153,-0.000476837158203,4622.94203273,21.4839106105
154,-0.000419616699219,4638.0004743,21.4809869894
155,-0.000381469726563,4627.96151325,21.4853724081
156,-0.000419616699219,4643.01995482,21.486834197
157,-0.000476837158203,4638.0004743,21.4853724081
158,-0.000476837158203,4643.01995482,21.4839106105
159,-0.000743865966797,4648.03943534,21.486834197
160,-0.000534057617188,4632.98099377,21.4882959773
161,-0.000534057617188,4648.03943534,21.486834197
162,-0.000572204589844,4632.98099377,21.4853724081
163,-0.0006103515625,4648.03943534,21.4839106105
164,-0.0006103515625,4638.0004743,21.4853724081
165,-0.000572204589844,4658.07839639,21.4839106105
166,-0.0006103515625,4663.09787691,21.486834197
167,-0.000591278076172,4658.07839639,21.4897577489
168,-0.000572204589844,4658.07839639,21.4912195119
169,-0.000591278076172,4663.09787691,21.4853724081
170,-0.000572204589844,4663.09787691,21.486834197
171,-0.000572204589844,4663.09787691,21.4882959773
172,-0.000572204589844,4663.09787691,21.4882959773
173,-0.000572204589844,4663.09787691,21.486834197
174,-0.000629425048828,4668.11735743,21.4897577489
175,-0.0006103515625,4668.11735743,21.4897577489
176,-0.000553131103516,4668.11735743,21.4912195119
177,-0.000514984130859,4663.09787691,21.4897577489
178,-0.000476837158203,4668.11735743,21.4926812663
179,-0.000438690185547,4668.11735743,21.4912195119
180,-0.000457763671875,4678.15631848,21.4941430119
181,-0.000572204589844,4673.13683796,21.4941430119
182,-0.000591278076172,4673.13683796,21.4926812663
183,-0.000572204589844,4673.13683796,21.4912195119
184,-0.000572204589844,4678.15631848,21.4912195119
185,-0.000572204589844,4678.15631848,21.4926812663
186,-0.000514984130859,4668.11735743,21.4912195119
187,-0.000514984130859,4678.15631848,21.4941430119
188,-0.000553131103516,4678.15631848,21.495604749
189,-0.000762939453125,4678.15631848,21.4941430119
190,-0.000782012939453,4678.15631848,21.495604749
191,-0.000743865966797,4678.15631848,21.4941430119
192,-0.00253677368164,4683.175799,21.495604749
193,-0.00267028808594,4683.175799,21.4985281972
194,-0.00129699707031,4678.15631848,21.4970664774
195,-0.000953674316406,4678.15631848,21.4970664774
196,-0.000762939453125,4678.15631848,21.495604749
197,-0.000877380371094,4678.15631848,21.495604749
198,-0.000877380371094,4683.175799,21.495604749
199,-0.000858306884766,4683.175799,21.4985281972
200,-0.000839233398438,4673.13683796,21.4970664774
201,-0.000839233398438,4678.15631848,21.4970664774
202,-0.000839233398438,4678.15631848,21.4985281972
203,-0.000858306884766,4683.175799,21.5014516109
204,-0.000820159912109,4678.15631848,21.4985281972
205,-0.000820159912109,4683.175799,21.4985281972
206,-0.000877380371094,4678.15631848,21.4985281972
207,-0.000801086425781,4678.15631848,21.4985281972
208,-0.000801086425781,4678.15631848,21.4985281972
209,-0.000801086425781,4683.175799,21.4999899084
210,-0.000801086425781,4683.175799,21.5014516109
211,-0.000762939453125,4678.15631848,21.4999899084
212,-0.000782012939453,4683.175799,21.5029133048
213,-0.000801086425781,4683.175799,21.5014516109
214,-0.000782012939453,4683.175799,21.4999899084
215,-0.000801086425781,4678.15631848,21.5043749901
216,-0.000801086425781,4683.175799,21.5029133048
217,-0.000762939453125,4678.15631848,21.5029133048
218,-0.000782012939453,4683.175799,21.5029133048
219,-0.000801086425781,4683.175799,21.5029133048
220,-0.000782012939453,4683.175799,21.5072983348
221,-0.000801086425781,4683.175799,21.5043749901
222,-0.000801086425781,4683.175799,21.5029133048
223,-0.000801086425781,4683.175799,21.5058366668
224,-0.000782012939453,4683.175799,21.5072983348
225,-0.000762939453125,4683.175799,21.5072983348
226,-0.000801086425781,4683.175799,21.5072983348
227,-0.000782012939453,4678.15631848,21.5072983348
228,-0.000801086425781,4683.175799,21.5072983348
229,-0.000801086425781,4678.15631848,21.5072983348
230,-0.000743865966797,4683.175799,21.5087599943
231,-0.000801086425781,4683.175799,21.513144921
232,-0.000762939453125,4683.175799,21.5116832874
233,-0.000743865966797,4683.175799,21.5087599943
234,-0.000762939453125,4678.15631848,21.513144921
235,-0.000782012939453,4683.175799,21.5102216451
236,-0.000762939453125,4683.175799,21.5087599943
237,-0.000782012939453,4683.175799,21.5102216451
238,-0.000724792480469,4683.175799,21.5072983348
239,-0.000553131103516,4683.175799,21.5102216451
240,-0.000572204589844,4683.175799,21.5116832874
241,-0.000591278076172,4683.175799,21.5116832874
242,-0.000591278076172,4683.175799,21.5146065461
243,-0.000553131103516,4683.175799,21.513144921
244,-0.000572204589844,4683.175799,21.5146065461
245,-0.000572204589844,4683.175799,21.513144921
246,-0.000572204589844,4683.175799,21.5087599943
247,-0.000553131103516,4683.175799,21.5102216451
248,-0.000553131103516,4683.175799,21.513144921
249,-0.000553131103516,4683.175799,21.513144921
250,-0.000534057617188,4683.175799,21.513144921
251,-0.000495910644531,4683.175799,21.5146065461
252,-0.000534057617188,4683.175799,21.513144921
253,-0.000534057617188,4683.175799,21.513144921
254,-0.000514984130859,4683.175799,21.5146065461
255,-0.000514984130859,4683.175799,21.5146065461
256,-0.000534057617188,4683.175799,21.5146065461
257,-0.000553131103516,4683.175799,21.5175297704
258,-0.000534057617188,4683.175799,21.5175297704
259,-0.000534057617188,4683.175799,21.5146065461
260,-0.000534057617188,4683.175799,21.5160681625
261,-0.000534057617188,4683.175799,21.5175297704
262,-0.000514984130859,4683.175799,21.5175297704
263,-0.000514984130859,4683.175799,21.5175297704
264,-0.000514984130859,4683.175799,21.5175297704
265,-0.000495910644531,4683.175799,21.5175297704
266,-0.000476837158203,4683.175799,21.5175297704
267,-0.000514984130859,4683.175799,21.5175297704
268,-0.000534057617188,4683.175799,21.5189913696
269,-0.000495910644531,4683.175799,21.5189913696
270,-0.000514984130859,4683.175799,21.5175297704
271,-0.000534057617188,4683.175799,21.5175297704
272,-0.000514984130859,4683.175799,21.5175297704
273,-0.000534057617188,4683.175799,21.5175297704
274,-0.000534057617188,4683.175799,21.5189913696
275,-0.000514984130859,4683.175799,21.5189913696
276,-0.000457763671875,4683.175799,21.5189913696
277,-0.000514984130859,4683.175799,21.5219145424
278,-0.000476837158203,4683.175799,21.5204529603
279,-0.000495910644531,4683.175799,21.5219145424
280,-0.000534057617188,4683.175799,21.5204529603
281,-0.000534057617188,4683.175799,21.5204529603
282,-0.000553131103516,4683.175799,21.5204529603
283,-0.000495910644531,4683.175799,21.5219145424
284,-0.000553131103516,4683.175799,21.5189913696
285,-0.000476837158203,4683.175799,21.5219145424
286,-0.000514984130859,4683.175799,21.5219145424
287,-0.000514984130859,4683.175799,21.5204529603
288,-0.000514984130859,4683.175799,21.5204529603
289,-0.000495910644531,4683.175799,21.5219145424
290,-0.000476837158203,4683.175799,21.5219145424
291,-0.000514984130859,4683.175799,21.5233761159
292,-0.000534057617188,4683.175799,21.5204529603
293,-0.000476837158203,4683.175799,21.5204529603
294,-0.000495910644531,4683.175799,21.5219145424
295,-0.000514984130859,4683.175799,21.5219145424
296,-0.000495910644531,4683.175799,21.5233761159
297,-0.000514984130859,4683.175799,21.5233761159
298,-0.000514984130859,4683.175799,21.5219145424
299,-0.000495910644531,4683.175799,21.5233761159
300,-0.000514984130859,4683.175799,21.5262992372
301,-0.000534057617188,4688.19527952,21.5233761159
302,-0.000495910644531,4683.175799,21.5262992372
303,-0.000534057617188,4683.175799,21.5233761159
304,-0.000514984130859,4683.175799,21.5248376809
305,-0.000495910644531,4683.175799,21.527760785
306,0.0236129760742,4688.19527952,21.5248376809
307,0.0229644775391,4683.175799,21.5262992372
308,0.022144317627,4683.175799,21.5336068906
309,0.0214004516602,4683.175799,21.5394528592
310,0.0207901000977,4683.175799,21.54091433
311,0.0204086303711,4683.175799,21.5452986912
312,0.0201606750488,4683.175799,21.5511443867
313,0.0199508666992,4683.175799,21.5569899459
314,0.0198173522949,4683.175799,21.561374026
315,0.0197601318359,4683.175799,21.5642967036
316,0.0198554992676,4683.175799,21.5701419569
317,0.0198173522949,4683.175799,21.5745258078
318,0.0198173522949,4688.19527952,21.5803708238
319,0.0198745727539,4683.175799,21.5832932811
320,0.0199317932129,4683.175799,21.5862157046
321,0.0200271606445,4683.175799,21.5891380943
322,0.0200271606445,4683.175799,21.5891380943
323,0.0200462341309,4683.175799,21.5979050609
324,0.0200462341309,4683.175799,21.5979050609
325,0.0201416015625,4683.175799,21.6022884305
326,0.0201797485352,4683.175799,21.6066717244
327,0.0201988220215,4688.19527952,21.6095938784
328,0.0202941894531,4683.175799,21.6125159987
329,0.0202941894531,4683.175799,21.6139770463
330,0.0203323364258,4683.175799,21.6212821586
331,0.0203704833984,4683.175799,21.6198211529
332,0.0203704833984,4683.175799,21.6256651254
333,0.0204849243164,4683.175799,21.6300480171
334,0.0205039978027,4683.175799,21.6329699031
335,0.0205230712891,4683.175799,21.6373526695
336,0.020637512207,4683.175799,21.6431962413
337,0.020637512207,4683.175799,21.6461179772
338,0.0206756591797,4683.175799,21.6519613493
339,0.0206565856934,4688.19527952,21.6563437912
340,0.0207901000977,4683.175799,21.665108451
341,0.020751953125,4683.175799,21.6724121065
342,0.0207901000977,4683.175799,21.6724121065
343,0.0208282470703,4683.175799,21.6753335108
344,0.020866394043,4688.19527952,21.6797155554
345,0.020923614502,4688.19527952,21.6797155554
346,0.0209426879883,4683.175799,21.6797155554
347,0.020923614502,4683.175799,21.685558166
348,0.0209808349609,4683.175799,21.685558166
349,0.0210189819336,4683.175799,21.692861244
350,0.0209617614746,4683.175799,21.6957824177
351,0.0210952758789,4683.175799,21.6987035585
352,0.0210571289063,4688.19527952,21.7045457416
353,0.0210189819336,4688.19527952,21.7060062669
354,0.0210952758789,4688.19527952,21.7118482861
355,0.0211143493652,4693.21476005,21.7162297146
356,0.0211524963379,4683.175799,21.7176901744
357,0.0211143493652,4683.175799,21.726452762
358,0.0211715698242,4688.19527952,21.7337546941
359,0.0211906433105,4688.19527952,21.7352150561
360,0.0211715698242,4683.175799,21.7381357557
361,0.0212860107422,4683.175799,21.7483579486
362,0.0212287902832,4683.175799,21.7468976597
363,0.0212669372559,4683.175799,21.7512785022
364,0.0213241577148,4683.175799,21.7556592718
365,0.0212478637695,4688.19527952,21.7600399687
366,0.0213623046875,4688.19527952,21.7615001848
367,0.0213050842285,4683.175799,21.7644205928
368,0.0213432312012,4683.175799,21.770261312
369,0.0213050842285,4688.19527952,21.7717214716
370,0.0213432312012,4683.175799,21.7775620297
371,0.0213432312012,4683.175799,21.7775620297
372,0.0213241577148,4683.175799,21.7804822604
373,0.0213050842285,4683.175799,21.7877826967
374,0.0214004516602,4683.175799,21.7877826967
375,0.0214385986328,4688.19527952,21.7921628622
376,0.0214004516602,4683.175799,21.7936229014
377,0.0213432312012,4683.175799,21.7950829325
378,0.0214195251465,4683.175799,21.7994629779
379,0.0214576721191,4683.175799,21.8023829681
380,0.0214195251465,4683.175799,21.8067628936
381,0.0214385986328,4683.175799,21.809682804
382,0.0214958190918,4688.19527952,21.8111427472
383,0.0214195251465,4683.175799,21.8155225291
384,0.0214576721191,4688.19527952,21.8199022393
385,0.0214576721191,4688.19527952,21.8257417415
386,0.0214576721191,4683.175799,21.8272015972
387,0.0214576721191,4688.19527952,21.8301212848
388,0.0214958190918,4683.175799,21.8345007567
389,0.0215148925781,4683.175799,21.8417997181
390,0.0215148925781,4683.175799,21.8476387448
391,0.0215148925781,4683.175799,21.8505582108
392,0.0215530395508,4688.19527952,21.8578567377
393,0.0215148925781,4683.175799,21.8563970481
394,0.0215339660645,4683.175799,21.8622357593
395,0.0215721130371,4683.175799,21.8680743447
396,0.0215339660645,4683.175799,21.8680743447
397,0.0215530395508,4683.175799,21.8724532013
398,0.0215721130371,4683.175799,21.8782915669
399,0.0215339660645,4683.175799,21.8782915669
400,0.0215339660645,4683.175799,21.8812107027
401,0.0215530395508,4683.175799,21.8826702589
402,0.0215148925781,4683.175799,21.8870488804
403,0.0215721130371,4683.175799,21.8885084053
404,0.0216102600098,4683.175799,21.8914274317
405,0.0215339660645,4683.175799,21.8928869331
406,0.0215911865234,4683.175799,21.8972653907
407,0.0215721130371,4683.175799,21.898724861
408,0.0215721130371,4693.21476005,21.908940935
409,0.0215721130371,4683.175799,21.910400343
410,0.0215721130371,4688.19527952,21.9118597433
411,0.0216102600098,4683.175799,21.9162378975
412,0.0215148925781,4683.175799,21.922075328
413,0.0215339660645,4683.175799,21.9249939968
414,0.0216102600098,4683.175799,21.9308312416
415,0.0215530395508,4683.175799,21.9337498176
416,0.0216293334961,4683.175799,21.9322905335
417,0.0216293334961,4683.175799,21.9366683628
418,0.0216293334961,4683.175799,21.9439645908
419,0.0215339660645,4688.19527952,21.9410461227
420,0.0215911865234,4683.175799,21.9468830281
421,0.0216102600098,4688.19527952,21.9498014347
422,0.0215911865234,4688.19527952,21.9512606265
423,0.0216102600098,4683.175799,21.954178987
424,0.0215911865234,4683.175799,21.954178987
425,0.0216102600098,4683.175799,21.9585564701
426,0.0215721130371,4683.175799,21.9585564701
427,0.0216102600098,4683.175799,21.9629338843
428,0.0216102600098,4688.19527952,21.9629338843
429,0.0215911865234,4683.175799,21.9687703294
430,0.0215530395508,4688.19527952,21.9687703294
431,0.0215530395508,4683.175799,21.9775247677
432,0.0215530395508,4683.175799,21.9789838141
433,0.0215911865234,4683.175799,21.9775247677
434,0.0215530395508,4683.175799,21.9848199233
435,0.0215339660645,4683.175799,21.9877379322
436,0.0215530395508,4688.19527952,21.9921148886
437,0.0215339660645,4683.175799,21.9921148886
438,0.0215148925781,4683.175799,21.9950328215
439,0.0215339660645,4693.21476005,22.0008685963
440,0.0215339660645,4688.19527952,22.0023275211
441,0.0215911865234,4683.175799,22.0052453479
442,0.0215148925781,4683.175799,22.0110809107
443,0.0214958190918,4683.175799,22.0139986467
444,0.0214958190918,4683.175799,22.0169163526
445,0.0215148925781,4683.175799,22.0242104852
446,0.0214958190918,4683.175799,22.0271280856
447,0.0215148925781,4683.175799,22.0285868744
448,0.0215339660645,4688.19527952,22.032963196
449,0.0214958190918,4688.19527952,22.0373394499
450,0.0215530395508,4683.175799,22.0402569151
451,0.0214958190918,4683.175799,22.0417156364
452,0.0214958190918,4683.175799,22.0431743502
453,0.0214958190918,4683.175799,22.0446330565
454,0.0214767456055,4683.175799,22.0475504468
455,0.0215148925781,4683.175799,22.0475504468
456,0.0214767456055,4683.175799,22.051926476
457,0.0214576721191,4683.175799,22.0548437914
458,0.0214958190918,4683.175799,22.056302438
459,0.0214576721191,4683.175799,22.0606783328
460,0.0214767456055,4683.175799,22.0592197087
461,0.0214958190918,4683.175799,22.0635955588
462,0.0214576721191,4688.19527952,22.0665127549
463,0.0214767456055,4688.19527952,22.0708884934
464,0.0214576721191,4683.175799,22.0752641649
465,0.0214576721191,4683.175799,22.0781812422
466,0.0214576721191,4688.19527952,22.0810982898
467,0.0214195251465,4683.175799,22.0869322961
468,0.0214576721191,4683.175799,22.092766184
469,0.0214385986328,4683.175799,22.0971415223
470,0.0214385986328,4688.19527952,22.092766184
471,0.0214576721191,4683.175799,22.1000583777
472,0.0214195251465,4683.175799,22.1044336054
473,0.0214576721191,4683.175799,22.1088087669
474,0.0214195251465,4683.175799,22.1088087669
475,0.0214004516602,4683.175799,22.1175588915
476,0.0214385986328,4683.175799,22.1161005557
477,0.0214195251465,4683.175799,22.1219338547
478,0.0214004516602,4683.175799,22.1233921611
479,0.0214004516602,4683.175799,22.1248504602
480,0.0214385986328,4688.19527952,22.1263087519
481,0.0214195251465,4683.175799,22.1277670364
482,0.0213623046875,4683.175799,22.135058349
483,0.0214004516602,4683.175799,22.135058349
484,0.0213432312012,4683.175799,22.1365165896
485,0.0214004516602,4688.19527952,22.1394330489
486,0.0213813781738,4688.19527952,22.1394330489
487,0.0213432312012,4688.19527952,22.1408912677
488,0.0213813781738,4688.19527952,22.1423494791
489,0.0213813781738,4683.175799,22.1438076833
490,0.0214004516602,4688.19527952,22.1438076833
491,0.0213813781738,4683.175799,22.1496404272
492,0.0213432312012,4683.175799,22.151098595
493,0.0213050842285,4688.19527952,22.1540149088
494,0.0213432312012,4688.19527952,22.1554730548
495,0.0213623046875,4683.175799,22.1613055663
496,0.0213050842285,4683.175799,22.1642217785
497,0.0213432312012,4683.175799,22.1671379618
498,0.0213050842285,4683.175799,22.1685960426
499,0.0213050842285,4683.175799,22.1715121826
500,0.0212669372559,4683.175799,22.1773443758
501,0.0212478637695,4683.175799,22.1773443758
502,0.0212669372559,4688.19527952,22.1831764536
503,0.0212478637695,4683.175799,22.1817184449
504,0.0212287902832,4688.19527952,22.1860924493
505,0.0212287902832,4683.175799,22.1875504363
506,0.0212669372559,4683.175799,22.1919243544
507,0.0213050842285,4683.175799,22.1919243544
508,0.0212478637695,4683.175799,22.1977561446
509,0.0212287902832,4683.175799,22.2006719967
510,0.0212478637695,4683.175799,22.2050457211
511,0.0211906433105,4683.175799,22.202129912
512,0.0212097167969,4683.175799,22.2094193811
513,0.0212669372559,4683.175799,22.2167086716
514,0.0212287902832,4683.175799,22.2210821604
515,0.0211715698242,4683.175799,22.2196243379
516,0.0212097167969,4683.175799,22.2210821604
517,0.0211906433105,4688.19527952,22.2283711659
518,0.0211715698242,4688.19527952,22.2298289456
519,0.0211524963379,4683.175799,22.2298289456
520,0.0211715698242,4683.175799,22.2327444839
521,0.0212287902832,4683.175799,22.2356599937
522,0.0211906433105,4683.175799,22.237117738
523,0.0211715698242,4683.175799,22.2429486443
524,0.0211334228516,4683.175799,22.2444063532
525,0.0211524963379,4683.175799,22.2487794374
526,0.0211334228516,4688.19527952,22.2487794374
527,0.0211524963379,4683.175799,22.250237118
528,0.0211334228516,4683.175799,22.253152458
529,0.0210952758789,4683.175799,22.253152458
530,0.0210952758789,4688.19527952,22.253152458
531,0.0210952758789,4683.175799,22.2575254152
532,0.0211143493652,4683.175799,22.2618983089
533,0.0211143493652,4683.175799,22.2618983089
534,0.0211143493652,4688.19527952,22.2648135362
535,0.0210952758789,4683.175799,22.2691863245
536,0.0210571289063,4683.175799,22.2662711393
537,0.0211143493652,4683.175799,22.2735590495
538,0.0210762023926,4683.175799,22.2808467844
539,0.0210952758789,4683.175799,22.2837618293
540,0.0210762023926,4683.175799,22.2881343443
541,0.0209999084473,4683.175799,22.2837618293
542,0.0210762023926,4683.175799,22.2866768463
543,0.0210380554199,4683.175799,22.2895918353
544,0.0210571289063,4683.175799,22.2954217297
545,0.0210380554199,4683.175799,22.2939642666
546,0.0210380554199,4683.175799,22.2983366351
547,0.0210380554199,4683.175799,22.3027089409
548,0.0209999084473,4683.175799,22.3012515126
549,0.0210189819336,4683.175799,22.3056237767
550,0.0209999084473,4683.175799,22.3085385847
551,0.0209999084473,4683.175799,22.3114533649
552,0.0210189819336,4683.175799,22.3129107446
553,0.0209999084473,4683.175799,22.3158254833
554,0.0209808349609,4683.175799,22.3172828422
555,0.0209808349609,4683.175799,22.3201975393
556,0.0209999084473,4683.175799,22.3201975393
557,0.0210380554199,4683.175799,22.3201975393
558,0.0209999084473,4683.175799,22.3231122087
559,0.0209999084473,4683.175799,22.3245695331
560,0.0209808349609,4683.175799,22.3260268505
561,0.0209999084473,4683.175799,22.3274841611
562,0.0209808349609,4683.175799,22.3289414647
563,0.0209617614746,4683.175799,22.3318560513
564,0.0209808349609,4683.175799,22.3333133343
565,0.0209426879883,4683.175799,22.3347706103
566,0.0209808349609,4683.175799,22.3376851418
567,0.020923614502,4683.175799,22.3420568874
568,0.0209808349609,4683.175799,22.3391423972
569,0.0209617614746,4683.175799,22.3435141222
570,0.0209426879883,4683.175799,22.3478857854
571,0.0209617614746,4683.175799,22.3478857854
572,0.0208854675293,4683.175799,22.3478857854
573,0.020923614502,4688.19527952,22.3522573868
574,0.0209426879883,4683.175799,22.3551717535
575,0.0209045410156,4683.175799,22.3580860928
576,0.0208854675293,4683.175799,22.3595432522
577,0.0209045410156,4683.175799,22.3624575506
578,0.020866394043,4683.175799,22.3653718215
579,0.0208473205566,4683.175799,22.3682860652
580,0.0208282470703,4683.175799,22.3668289468
581,0.020866394043,4683.175799,22.3697431769
