"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
90,-0.000877380371094,21.8053029264,5154.86956043
91,-0.000934600830078,21.8053029264,5192.81287721
92,-0.000839233398438,21.8023829681,5176.55145573
93,-0.000820159912109,21.8023829681,5154.86956043
94,-0.000820159912109,21.7980029707,5176.55145573
95,-0.000801086425781,21.7950829325,5181.97192956
96,-0.000724792480469,21.7936229014,5181.97192956
97,-0.000801086425781,21.7950829325,5192.81287721
98,-0.000877380371094,21.8082228528,5225.33572017
99,-0.000743865966797,21.7921628622,5176.55145573
100,-0.000705718994141,21.7950829325,5160.29003426
101,-0.000743865966797,21.7965429556,5176.55145573
102,-0.000896453857422,21.8053029264,5203.65382486
103,-0.000839233398438,21.8023829681,5192.81287721
104,-0.000839233398438,21.8067628936,5236.17666782
105,-0.000743865966797,21.7921628622,5203.65382486
106,-0.000705718994141,21.7936229014,5198.23335104
107,-0.000896453857422,21.8082228528,5219.91524634
108,-0.000877380371094,21.8038429512,5219.91524634
109,-0.000705718994141,21.7921628622,5209.07429869
110,-0.000896453857422,21.8053029264,5241.59714165
111,-0.000762939453125,21.7950829325,5236.17666782
112,-0.000896453857422,21.8053029264,5236.17666782
113,-0.000762939453125,21.7950829325,5236.17666782
114,-0.000743865966797,21.7950829325,5230.756194
115,-0.00091552734375,21.8053029264,5241.59714165
116,-0.00091552734375,21.8038429512,5247.01761547
117,-0.000896453857422,21.8067628936,5252.4380893
118,-0.000762939453125,21.7965429556,5236.17666782
119,-0.000839233398438,21.8023829681,5241.59714165
120,-0.000705718994141,21.7936229014,5236.17666782
121,-0.000877380371094,21.7994629779,5241.59714165
122,-0.000858306884766,21.8067628936,5247.01761547
123,-0.000839233398438,21.7980029707,5241.59714165
124,-0.000839233398438,21.7965429556,5241.59714165
125,-0.000724792480469,21.7950829325,5236.17666782
126,-0.000801086425781,21.7950829325,5241.59714165
127,-0.000858306884766,21.8038429512,5241.59714165
128,-0.000858306884766,21.8038429512,5241.59714165
129,-0.000896453857422,21.8082228528,5247.01761547
130,-0.000858306884766,21.8053029264,5247.01761547
131,-0.000782012939453,21.7921628622,5241.59714165
132,-0.000896453857422,21.8023829681,5241.59714165
133,-0.000839233398438,21.800922977,5241.59714165
134,-0.000743865966797,21.7907028151,5247.01761547
135,-0.000896453857422,21.8053029264,5252.4380893
136,-0.000724792480469,21.7950829325,5241.59714165
137,-0.000762939453125,21.7907028151,5257.85856313
138,-0.000743865966797,21.7936229014,5247.01761547
139,-0.000896453857422,21.8038429512,5263.27903695
140,-0.00091552734375,21.8038429512,5263.27903695
141,-0.000820159912109,21.7950829325,5252.4380893
142,-0.000896453857422,21.8038429512,5274.11998461
143,-0.000801086425781,21.7950829325,5252.4380893
144,-0.000743865966797,21.7921628622,5263.27903695
145,-0.000762939453125,21.7936229014,5263.27903695
146,-0.000820159912109,21.7980029707,5257.85856313
147,-0.000877380371094,21.8038429512,5290.38140608
148,-0.000762939453125,21.7892427599,5284.96093226
149,-0.000839233398438,21.8023829681,5317.48377522
150,-0.000896453857422,21.8082228528,5295.80187991
151,-0.000820159912109,21.7994629779,5312.06330139
152,-0.000896453857422,21.8023829681,5301.22235374
153,-0.000724792480469,21.7892427599,5279.54045843
154,-0.000762939453125,21.7892427599,5317.48377522
155,-0.000743865966797,21.7907028151,5284.96093226
156,-0.000724792480469,21.7907028151,5274.11998461
157,-0.000896453857422,21.800922977,5333.74519669
158,-0.000801086425781,21.7965429556,5322.90424904
159,-0.000896453857422,21.800922977,5344.58614435
160,-0.00091552734375,21.8023829681,5333.74519669
161,-0.00091552734375,21.800922977,5317.48377522
162,-0.000762939453125,21.7907028151,5317.48377522
163,-0.000877380371094,21.7994629779,5306.64282756
164,-0.000896453857422,21.8023829681,5317.48377522
165,-0.000743865966797,21.7877826967,5306.64282756
166,-0.000896453857422,21.800922977,5350.00661817
167,-0.000801086425781,21.7892427599,5328.32472287
168,-0.000896453857422,21.7980029707,5333.74519669
169,-0.000782012939453,21.7892427599,5328.32472287
170,-0.000801086425781,21.7965429556,5333.74519669
171,-0.000743865966797,21.7936229014,5312.06330139
172,-0.000801086425781,21.7892427599,5322.90424904
173,-0.000858306884766,21.7994629779,5350.00661817
174,-0.000724792480469,21.7892427599,5328.32472287
175,-0.000858306884766,21.7965429556,5328.32472287
176,-0.000877380371094,21.800922977,5366.26803965
177,-0.000782012939453,21.7950829325,5317.48377522
178,-0.000762939453125,21.7907028151,5339.16567052
179,-0.00091552734375,21.800922977,5366.26803965
180,-0.000839233398438,21.7965429556,5339.16567052
181,-0.000896453857422,21.800922977,5371.68851348
182,-0.00091552734375,21.800922977,5355.427092
183,-0.000743865966797,21.7877826967,5328.32472287
184,-0.000801086425781,21.7950829325,5355.427092
185,-0.000877380371094,21.800922977,5393.37040878
186,-0.000724792480469,21.7907028151,5328.32472287
187,-0.000762939453125,21.7965429556,5333.74519669
188,-0.000839233398438,21.7950829325,5382.52946113
189,-0.000877380371094,21.800922977,5328.32472287
190,-0.000724792480469,21.7907028151,5333.74519669
191,-0.000724792480469,21.7921628622,5322.90424904
192,-0.000782012939453,21.7950829325,5344.58614435
193,-0.000858306884766,21.7965429556,5339.16567052
194,-0.000686645507813,21.7921628622,5339.16567052
195,-0.000743865966797,21.7892427599,5355.427092
196,-0.000667572021484,21.7907028151,5328.32472287
197,-0.000820159912109,21.7994629779,5387.94993496
198,-0.000762939453125,21.7892427599,5355.427092
199,-0.000820159912109,21.7950829325,5355.427092
200,-0.000762939453125,21.7921628622,5366.26803965
201,-0.000839233398438,21.7950829325,5377.1089873
202,-0.000743865966797,21.7907028151,5355.427092
203,-0.000896453857422,21.8038429512,5398.79088261
204,-0.00091552734375,21.8023829681,5382.52946113
205,-0.000743865966797,21.7892427599,5366.26803965
206,-0.000896453857422,21.8038429512,5387.94993496
207,-0.000877380371094,21.8038429512,5371.68851348
208,-0.000896453857422,21.800922977,5377.1089873
209,-0.000782012939453,21.7907028151,5366.26803965
210,-0.000839233398438,21.7980029707,5371.68851348
211,-0.00091552734375,21.800922977,5377.1089873
212,-0.000896453857422,21.800922977,5404.21135644
213,-0.000782012939453,21.7950829325,5398.79088261
214,-0.000896453857422,21.8038429512,5404.21135644
215,-0.000724792480469,21.7936229014,5371.68851348
216,-0.000762939453125,21.7892427599,5371.68851348
217,-0.000858306884766,21.7950829325,5371.68851348
218,-0.000877380371094,21.8023829681,5398.79088261
219,-0.000877380371094,21.800922977,5409.63183026
220,-0.000782012939453,21.7980029707,5371.68851348
221,-0.000820159912109,21.7980029707,5371.68851348
222,-0.000877380371094,21.8038429512,5409.63183026
223,-0.000762939453125,21.7950829325,5371.68851348
224,-0.000801086425781,21.7907028151,5377.1089873
225,-0.00091552734375,21.8067628936,5393.37040878
226,-0.000896453857422,21.8038429512,5398.79088261
227,-0.000801086425781,21.7921628622,5398.79088261
228,-0.000762939453125,21.7921628622,5387.94993496
229,-0.000877380371094,21.800922977,5404.21135644
230,-0.00091552734375,21.8053029264,5404.21135644
231,-0.000801086425781,21.7950829325,5387.94993496
232,-0.000820159912109,21.7965429556,5404.21135644
233,-0.000762939453125,21.7907028151,5382.52946113
234,-0.000839233398438,21.7994629779,5404.21135644
235,-0.000762939453125,21.7980029707,5387.94993496
236,-0.000820159912109,21.7994629779,5387.94993496
237,-0.000896453857422,21.8053029264,5409.63183026
238,-0.000801086425781,21.7980029707,5398.79088261
239,-0.000839233398438,21.800922977,5398.79088261
240,-0.000762939453125,21.7950829325,5398.79088261
241,-0.000896453857422,21.8038429512,5409.63183026
242,-0.000877380371094,21.800922977,5393.37040878
243,-0.000820159912109,21.7980029707,5393.37040878
244,-0.000820159912109,21.7980029707,5393.37040878
245,-0.000877380371094,21.8038429512,5404.21135644
246,-0.000782012939453,21.7965429556,5387.94993496
247,-0.000839233398438,21.800922977,5387.94993496
248,-0.000877380371094,21.800922977,5404.21135644
249,-0.000782012939453,21.7950829325,5393.37040878
250,-0.000820159912109,21.7980029707,5404.21135644
251,-0.000820159912109,21.7965429556,5398.79088261
252,-0.000820159912109,21.8023829681,5409.63183026
253,-0.000782012939453,21.7950829325,5404.21135644
254,-0.000877380371094,21.8023829681,5409.63183026
255,-0.000801086425781,21.7980029707,5398.79088261
256,-0.000782012939453,21.7936229014,5404.21135644
257,-0.000801086425781,21.800922977,5409.63183026
258,-0.000801086425781,21.7980029707,5398.79088261
259,-0.000820159912109,21.8053029264,5404.21135644
260,-0.000801086425781,21.7965429556,5398.79088261
261,-0.000858306884766,21.8023829681,5415.05230409
262,-0.000877380371094,21.8053029264,5409.63183026
263,-0.000782012939453,21.8023829681,5393.37040878
264,-0.000762939453125,21.7965429556,5404.21135644
265,-0.000820159912109,21.800922977,5404.21135644
266,-0.000820159912109,21.8038429512,5393.37040878
267,-0.000820159912109,21.8038429512,5409.63183026
268,-0.000877380371094,21.8038429512,5404.21135644
269,-0.000839233398438,21.8038429512,5398.79088261
270,-0.000896453857422,21.8082228528,5409.63183026
271,-0.000858306884766,21.8067628936,5409.63183026
272,-0.000839233398438,21.800922977,5409.63183026
273,-0.000762939453125,21.8038429512,5409.63183026
274,-0.000820159912109,21.8067628936,5398.79088261
275,-0.000782012939453,21.800922977,5398.79088261
276,-0.000839233398438,21.8067628936,5404.21135644
277,-0.000839233398438,21.8082228528,5409.63183026
278,-0.000820159912109,21.8023829681,5404.21135644
279,-0.000820159912109,21.7994629779,5398.79088261
280,-0.000839233398438,21.8082228528,5409.63183026
281,-0.000801086425781,21.800922977,5404.21135644
282,-0.000782012939453,21.8023829681,5409.63183026
283,-0.000820159912109,21.8038429512,5404.21135644
284,-0.000782012939453,21.8082228528,5409.63183026
285,-0.000839233398438,21.8053029264,5409.63183026
286,-0.000820159912109,21.8038429512,5409.63183026
287,0.0251197814941,21.8067628936,5409.63183026
288,0.0239562988281,21.8023829681,5404.21135644
289,0.0233840942383,21.8038429512,5409.63183026
290,0.0227546691895,21.8067628936,5404.21135644
291,0.0221824645996,21.8053029264,5398.79088261
292,0.0214767456055,21.8067628936,5409.63183026
293,0.0211334228516,21.8067628936,5415.05230409
294,0.0207710266113,21.8067628936,5409.63183026
295,0.0204658508301,21.8111427472,5404.21135644
296,0.0202751159668,21.8126026824,5409.63183026
297,0.0201225280762,21.8111427472,5409.63183026
298,0.0199699401855,21.8140626097,5404.21135644
299,0.0199317932129,21.8126026824,5409.63183026
300,0.0198745727539,21.8140626097,5409.63183026
301,0.0198554992676,21.8169824404,5409.63183026
302,0.0198745727539,21.8199022393,5409.63183026
303,0.0198173522949,21.8169824404,5409.63183026
304,0.0198554992676,21.8199022393,5409.63183026
305,0.0198554992676,21.8169824404,5415.05230409
306,0.0197982788086,21.8199022393,5415.05230409
307,0.0198364257813,21.8228220063,5409.63183026
308,0.0198364257813,21.8213621267,5415.05230409
309,0.0197982788086,21.8228220063,5409.63183026
310,0.0198745727539,21.8213621267,5404.21135644
311,0.0198554992676,21.8257417415,5404.21135644
312,0.0198936462402,21.8257417415,5415.05230409
313,0.0198745727539,21.8301212848,5404.21135644
314,0.0199508666992,21.828661445,5409.63183026
315,0.0199508666992,21.8257417415,5409.63183026
316,0.0199317932129,21.828661445,5409.63183026
317,0.0199699401855,21.828661445,5409.63183026
318,0.0199699401855,21.8315811167,5415.05230409
319,0.0200462341309,21.8315811167,5415.05230409
320,0.0200462341309,21.8315811167,5415.05230409
321,0.0200271606445,21.8301212848,5404.21135644
322,0.0200653076172,21.8330409406,5415.05230409
323,0.0200653076172,21.837420365,5415.05230409
324,0.0201034545898,21.8345007567,5415.05230409
325,0.0201034545898,21.8345007567,5409.63183026
326,0.0201034545898,21.837420365,5415.05230409
327,0.0201034545898,21.8388801573,5404.21135644
328,0.0201416015625,21.8388801573,5415.05230409
329,0.0201988220215,21.8388801573,5404.21135644
330,0.0201606750488,21.8432594866,5415.05230409
331,0.0202560424805,21.8403399416,5409.63183026
332,0.0202178955078,21.8432594866,5409.63183026
333,0.0202369689941,21.8432594866,5409.63183026
334,0.0203132629395,21.8432594866,5404.21135644
335,0.0202369689941,21.8476387448,5404.21135644
336,0.0201988220215,21.846179,5409.63183026
337,0.0202941894531,21.846179,5415.05230409
338,0.0203704833984,21.8476387448,5409.63183026
339,0.0203323364258,21.8520179319,5409.63183026
340,0.0202751159668,21.8505582108,5409.63183026
341,0.0203514099121,21.8520179319,5415.05230409
342,0.0203704833984,21.8490984817,5409.63183026
343,0.0203132629395,21.8520179319,5409.63183026
344,0.0204277038574,21.8534776452,5415.05230409
345,0.0203895568848,21.8549373506,5409.63183026
346,0.0203895568848,21.8549373506,5409.63183026
347,0.0204658508301,21.8534776452,5409.63183026
348,0.0205039978027,21.8534776452,5404.21135644
349,0.0204658508301,21.8549373506,5404.21135644
350,0.0204086303711,21.8578567377,5415.05230409
351,0.0204086303711,21.8563970481,5415.05230409
352,0.0204658508301,21.8578567377,5409.63183026
353,0.0205039978027,21.8636954175,5409.63183026
354,0.0205612182617,21.8622357593,5409.63183026
355,0.020580291748,21.8651550677,5409.63183026
356,0.0205039978027,21.8607760933,5409.63183026
357,0.0205421447754,21.8636954175,5409.63183026
358,0.0205421447754,21.8651550677,5409.63183026
359,0.020580291748,21.8651550677,5409.63183026
360,0.0205421447754,21.8695339714,5415.05230409
361,0.020580291748,21.8680743447,5415.05230409
362,0.0206184387207,21.8709935903,5409.63183026
363,0.0206756591797,21.8695339714,5404.21135644
364,0.0206756591797,21.8709935903,5404.21135644
365,0.020637512207,21.8724532013,5415.05230409
366,0.0206565856934,21.8680743447,5409.63183026
367,0.020637512207,21.8739128045,5415.05230409
368,0.0205993652344,21.8739128045,5415.05230409
369,0.0206184387207,21.8768319873,5409.63183026
370,0.0206756591797,21.8768319873,5409.63183026
371,0.020694732666,21.8768319873,5404.21135644
372,0.0207328796387,21.8768319873,5409.63183026
373,0.020637512207,21.8797511387,5415.05230409
374,0.0207138061523,21.8782915669,5409.63183026
375,0.0207328796387,21.8826702589,5409.63183026
376,0.020751953125,21.8797511387,5409.63183026
377,0.0207138061523,21.8797511387,5415.05230409
378,0.0207901000977,21.8841298072,5409.63183026
379,0.020694732666,21.8855893477,5409.63183026
380,0.0207710266113,21.8841298072,5409.63183026
381,0.020694732666,21.8885084053,5409.63183026
382,0.020751953125,21.8870488804,5398.79088261
383,0.0207328796387,21.8885084053,5409.63183026
384,0.020751953125,21.8914274317,5409.63183026
385,0.0207901000977,21.8899679224,5409.63183026
386,0.0207710266113,21.8943464268,5415.05230409
387,0.0207710266113,21.8943464268,5404.21135644
388,0.0207328796387,21.8928869331,5409.63183026
389,0.0207901000977,21.8972653907,5409.63183026
390,0.0208282470703,21.8972653907,5409.63183026
391,0.020751953125,21.8972653907,5415.05230409
392,0.0207138061523,21.898724861,5409.63183026
393,0.0207328796387,21.9031032251,5404.21135644
394,0.020809173584,21.9001843235,5409.63183026
395,0.0207328796387,21.9031032251,5409.63183026
396,0.0207901000977,21.9031032251,5409.63183026
397,0.0207710266113,21.9060220956,5415.05230409
398,0.0207328796387,21.9074815191,5409.63183026
399,0.0207710266113,21.910400343,5409.63183026
400,0.0208282470703,21.9133191358,5404.21135644
401,0.020751953125,21.9147785205,5415.05230409
402,0.020751953125,21.9074815191,5409.63183026
403,0.0207710266113,21.9118597433,5409.63183026
404,0.0207328796387,21.9147785205,5409.63183026
405,0.020809173584,21.9176972668,5409.63183026
406,0.0207328796387,21.9133191358,5415.05230409
407,0.0207710266113,21.9176972668,5415.05230409
408,0.0207328796387,21.9235346663,5409.63183026
409,0.020751953125,21.9264533196,5415.05230409
410,0.0207328796387,21.9235346663,5409.63183026
411,0.020751953125,21.9279126346,5409.63183026
412,0.0207138061523,21.9337498176,5409.63183026
413,0.0207328796387,21.9322905335,5415.05230409
414,0.020751953125,21.9337498176,5409.63183026
415,0.020751953125,21.9308312416,5404.21135644
416,0.020751953125,21.9337498176,5409.63183026
417,0.020751953125,21.9366683628,5404.21135644
418,0.0207138061523,21.9410461227,5409.63183026
419,0.0206756591797,21.9410461227,5415.05230409
420,0.0207328796387,21.9425053606,5415.05230409
421,0.0206756591797,21.9439645908,5415.05230409
422,0.0206756591797,21.9439645908,5404.21135644
423,0.0207138061523,21.9454238133,5415.05230409
424,0.0206565856934,21.9454238133,5409.63183026
425,0.0206565856934,21.9454238133,5409.63183026
426,0.0207138061523,21.9483422353,5415.05230409
427,0.020637512207,21.9468830281,5409.63183026
428,0.0206756591797,21.9468830281,5415.05230409
429,0.0206756591797,21.9468830281,5409.63183026
430,0.0206184387207,21.9483422353,5415.05230409
431,0.0205993652344,21.9498014347,5409.63183026
432,0.0206565856934,21.9483422353,5415.05230409
433,0.020637512207,21.9483422353,5415.05230409
434,0.0206565856934,21.9498014347,5415.05230409
435,0.020580291748,21.9512606265,5415.05230409
436,0.020637512207,21.9527198106,5415.05230409
437,0.0206184387207,21.9556381557,5415.05230409
438,0.020580291748,21.954178987,5415.05230409
439,0.020580291748,21.9556381557,5409.63183026
440,0.0206184387207,21.9585564701,5409.63183026
441,0.0205993652344,21.9585564701,5409.63183026
442,0.0205993652344,21.9600156158,5415.05230409
443,0.0205993652344,21.9643930071,5409.63183026
444,0.0205612182617,21.9643930071,5404.21135644
445,0.020580291748,21.9629338843,5415.05230409
446,0.0205039978027,21.9643930071,5415.05230409
447,0.0205421447754,21.9673112296,5415.05230409
448,0.020580291748,21.9687703294,5409.63183026
449,0.0204849243164,21.9658521221,5415.05230409
450,0.020580291748,21.9687703294,5415.05230409
451,0.0204849243164,21.9731475829,5409.63183026
452,0.0205230712891,21.9746066522,5415.05230409
453,0.0204849243164,21.9731475829,5409.63183026
454,0.0204849243164,21.9731475829,5415.05230409
455,0.0205039978027,21.9746066522,5415.05230409
456,0.0204467773438,21.9804428528,5415.05230409
457,0.0204849243164,21.9746066522,5409.63183026
458,0.0204467773438,21.9819018839,5415.05230409
459,0.0204277038574,21.9833609074,5415.05230409
460,0.0204086303711,21.9833609074,5415.05230409
461,0.0204467773438,21.9819018839,5415.05230409
462,0.0204658508301,21.9877379322,5415.05230409
463,0.0203895568848,21.9862789316,5415.05230409
464,0.0204467773438,21.9921148886,5415.05230409
465,0.0203895568848,21.9935738589,5415.05230409
466,0.0203895568848,21.9964917766,5415.05230409
467,0.0204086303711,21.9935738589,5415.05230409
468,0.0203704833984,21.9950328215,5409.63183026
469,0.0203514099121,21.999409664,5415.05230409
470,0.0203132629395,21.9964917766,5415.05230409
471,0.0203895568848,22.0052453479,5420.47277791
472,0.0203895568848,22.0052453479,5409.63183026
473,0.0203895568848,22.0067042499,5415.05230409
474,0.0203514099121,22.0067042499,5415.05230409
475,0.0203132629395,22.0110809107,5415.05230409
476,0.0203323364258,22.0096220313,5415.05230409
477,0.0202751159668,22.0139986467,5415.05230409
478,0.0203704833984,22.0139986467,5420.47277791
479,0.0202941894531,22.0169163526,5415.05230409
480,0.0202560424805,22.0169163526,5409.63183026
481,0.0202751159668,22.0154575034,5415.05230409
482,0.0202941894531,22.0212928548,5415.05230409
483,0.0202560424805,22.0212928548,5415.05230409
484,0.0202560424805,22.0212928548,5409.63183026
485,0.0202369689941,22.0242104852,5415.05230409
486,0.0202178955078,22.0212928548,5415.05230409
487,0.0201988220215,22.0256692891,5420.47277791
488,0.0202560424805,22.0285868744,5415.05230409
489,0.0202751159668,22.0256692891,5415.05230409
490,0.0202751159668,22.0315044296,5415.05230409
491,0.0201797485352,22.0300456558,5420.47277791
492,0.0201988220215,22.0344219548,5415.05230409
493,0.0201606750488,22.0315044296,5415.05230409
494,0.0201797485352,22.0358807061,5415.05230409
495,0.0201797485352,22.0358807061,5415.05230409
496,0.0201797485352,22.0358807061,5415.05230409
497,0.0201797485352,22.0373394499,5420.47277791
498,0.0201416015625,22.0373394499,5415.05230409
499,0.0201416015625,22.0387981862,5420.47277791
500,0.0201797485352,22.0402569151,5415.05230409
501,0.0201416015625,22.0417156364,5415.05230409
502,0.0201034545898,22.0402569151,5420.47277791
503,0.0201034545898,22.0417156364,5415.05230409
504,0.0201225280762,22.0402569151,5420.47277791
505,0.0200843811035,22.0417156364,5425.89325174
506,0.0201225280762,22.0417156364,5415.05230409
507,0.0201034545898,22.0417156364,5420.47277791
508,0.0200653076172,22.0417156364,5415.05230409
509,0.0200462341309,22.0431743502,5420.47277791
510,0.0200653076172,22.0446330565,5420.47277791
511,0.0200843811035,22.0446330565,5431.31372557
512,0.0200271606445,22.0460917554,5425.89325174
513,0.0200462341309,22.0460917554,5415.05230409
514,0.0200462341309,22.0490091306,5420.47277791
515,0.0200271606445,22.0475504468,5431.31372557
516,0.0200462341309,22.0460917554,5425.89325174
517,0.0200653076172,22.0533851375,5420.47277791
518,0.0200271606445,22.0490091306,5420.47277791
519,0.0200080871582,22.0533851375,5420.47277791
520,0.0200462341309,22.051926476,5420.47277791
521,0.0199890136719,22.0548437914,5420.47277791
522,0.0200271606445,22.056302438,5425.89325174
523,0.0199890136719,22.057761077,5425.89325174
524,0.0199890136719,22.057761077,5425.89325174
525,0.0199890136719,22.057761077,5420.47277791
526,0.0200080871582,22.0621369495,5420.47277791
527,0.0199890136719,22.0635955588,5420.47277791
528,0.0199890136719,22.0635955588,5425.89325174
529,0.0198936462402,22.0650541606,5420.47277791
530,0.0199699401855,22.0694299213,5431.31372557
531,0.0199127197266,22.0679713418,5420.47277791
532,0.0199317932129,22.0694299213,5431.31372557
533,0.0199508666992,22.0665127549,5425.89325174
534,0.0199317932129,22.0708884934,5442.15467322
535,0.0198936462402,22.0738056152,5431.31372557
536,0.0198936462402,22.0767227073,5431.31372557
537,0.0199127197266,22.0752641649,5425.89325174
538,0.0198936462402,22.0767227073,5425.89325174
539,0.0198936462402,22.0781812422,5431.31372557
540,0.0198936462402,22.0810982898,5420.47277791
541,0.0198745727539,22.0825568025,5431.31372557
542,0.0199127197266,22.0796397697,5436.73419939
543,0.0198745727539,22.0883907791,5431.31372557
544,0.0198745727539,22.0869322961,5431.31372557
545,0.0198745727539,22.0883907791,5425.89325174
546,0.0198173522949,22.0869322961,5425.89325174
547,0.0198554992676,22.0869322961,5436.73419939
548,0.0198745727539,22.0883907791,5431.31372557
549,0.0198173522949,22.092766184,5442.15467322
550,0.0198554992676,22.0913077231,5431.31372557
551,0.0198554992676,22.092766184,5431.31372557
552,0.0198745727539,22.092766184,5442.15467322
553,0.0198364257813,22.0942246375,5442.15467322
554,0.0197982788086,22.092766184,5442.15467322
555,0.0197982788086,22.0971415223,5442.15467322
556,0.0197792053223,22.0971415223,5436.73419939
557,0.0198173522949,22.0971415223,5447.57514705
558,0.0197792053223,22.0985999537,5442.15467322
559,0.0197982788086,22.1029752036,5431.31372557
560,0.0198173522949,22.1015167943,5447.57514705
561,0.0197601318359,22.1015167943,5442.15467322
562,0.0197601318359,22.1029752036,5442.15467322
563,0.0197601318359,22.1131838622,5442.15467322
564,0.0197219848633,22.1088087669,5442.15467322
565,0.0197601318359,22.1117255045,5452.99562087
566,0.0197219848633,22.1131838622,5436.73419939
567,0.019702911377,22.1175588915,5442.15467322
568,0.0197410583496,22.1175588915,5452.99562087
569,0.0197219848633,22.1175588915,5447.57514705
