Cell 1 Timestamp,25pct Cell 1 Current,25pct Cell 1 Voltage,25pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,25pct Cell 2 Current,25pct Cell 2 Voltage,25pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,25pct Cell 3 Current,25pct Cell 3 Voltage,25pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,25pct Cell 4 Current,25pct Cell 4 Voltage,25pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,20pct Cell 5 Current,20pct Cell 5 Voltage,20pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,20pct Cell 6 Current,20pct Cell 6 Voltage,20pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,20pct Cell 7 Current,20pct Cell 7 Voltage,20pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,20pct Cell 8 Current,20pct Cell 8 Voltage,20pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,10pct Cell 11 Current,10pct Cell 11 Voltage,10pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,10pct Cell 12 Current,10pct Cell 12 Voltage,10pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,5pct Cell 13 Current,5pct Cell 13 Voltage,5pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,5pct Cell 14 Current,5pct Cell 14 Voltage,5pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,5pct Cell 15 Current,5pct Cell 15 Voltage,5pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,5pct Cell 16 Current,5pct Cell 16 Voltage,5pct Cell 16 Temp,Cell 16 Resistance
10-24-2025-Fri 18-52-42-PM,0.3,5.852,-60.296,24.3833,10-24-2025-Fri 18-58-45-PM,0.1,5.856,-62.0591,73.2,10-24-2025-Fri 18-59-14-PM,0.0,5.856,-63.899,inf,10-24-2025-Fri 18-58-43-PM,-0.2,5.86,-60.3478,-36.625,10-24-2025-Fri 18-58-51-PM,0.0,5.86,-61.861,inf,10-24-2025-Fri 18-59-05-PM,0.1,5.856,-60.2491,73.2,10-24-2025-Fri 18-52-04-PM,0.0,5.856,-56.141,inf,10-24-2025-Fri 18-57-46-PM,0.3,5.856,-61.6643,24.4,10-24-2025-Fri 18-46-49-PM,0.4,5.852,-58.4048,18.2875,10-24-2025-Fri 18-45-02-PM,0.2,5.86,-53.544,36.625,10-24-2025-Fri 18-39-28-PM,0.1,5.856,-48.1734,73.2,10-24-2025-Fri 18-43-20-PM,0.0,5.856,-49.139,inf,10-24-2025-Fri 18-35-14-PM,0.2,5.844,-37.3411,36.525,10-24-2025-Fri 18-36-46-PM,0.1,5.86,-37.26,73.25,10-24-2025-Fri 18-35-21-PM,0.2,5.844,-37.3743,36.525,10-24-2025-Fri 18-38-31-PM,0.2,5.852,-41.867,36.575
10-24-2025-Fri 18-52-44-PM,0.2,5.852,-60.362,36.575,10-24-2025-Fri 18-58-48-PM,0.0,5.86,-62.1578,inf,10-24-2025-Fri 18-59-16-PM,0.1,5.86,-63.987,73.25,10-24-2025-Fri 18-58-45-PM,0.0,5.86,-60.4466,inf,10-24-2025-Fri 18-58-53-PM,0.0,5.856,-61.937,inf,10-24-2025-Fri 18-59-07-PM,0.3,5.86,-60.282,24.4167,10-24-2025-Fri 18-52-06-PM,0.1,5.856,-56.207,73.2,10-24-2025-Fri 18-57-48-PM,-0.1,5.86,-61.7301,-73.25,10-24-2025-Fri 18-46-52-PM,0.4,5.852,-58.4378,18.2875,10-24-2025-Fri 18-45-04-PM,0.6,5.856,-53.588,12.2,10-24-2025-Fri 18-40-06-PM,0.1,5.856,-48.8346,73.2,10-24-2025-Fri 18-43-22-PM,0.3,5.856,-49.161,24.4,10-24-2025-Fri 18-35-17-PM,0.2,5.848,-37.4074,36.55,10-24-2025-Fri 18-36-48-PM,0.3,5.86,-37.36,24.4167,10-24-2025-Fri 18-35-24-PM,0.2,5.848,-37.4738,36.55,10-24-2025-Fri 18-38-33-PM,0.3,5.852,-41.95,24.3833
10-24-2025-Fri 18-52-46-PM,0.2,5.848,-60.411,36.55,10-24-2025-Fri 18-58-51-PM,0.1,5.856,-62.2894,73.2,10-24-2025-Fri 18-59-19-PM,0.0,5.86,-64.031,inf,10-24-2025-Fri 18-58-48-PM,-0.1,5.864,-60.4795,-73.3,10-24-2025-Fri 18-58-55-PM,-0.1,5.86,-61.992,-73.25,10-24-2025-Fri 18-59-09-PM,0.1,5.856,-60.3478,73.2,10-24-2025-Fri 18-52-09-PM,0.4,5.856,-56.262,18.3,10-24-2025-Fri 18-57-55-PM,0.2,5.856,-61.8617,36.6,10-24-2025-Fri 18-46-54-PM,0.3,5.848,-58.4378,24.3667,10-24-2025-Fri 18-45-07-PM,0.2,5.856,-53.621,36.6,10-24-2025-Fri 18-40-08-PM,0.2,5.856,-48.8678,36.6,10-24-2025-Fri 18-43-25-PM,0.1,5.852,-49.216,73.15,10-24-2025-Fri 18-35-19-PM,0.1,5.848,-37.507,73.1,10-24-2025-Fri 18-37-14-PM,0.1,5.86,-38.278,73.25,10-24-2025-Fri 18-35-26-PM,0.4,5.848,-37.5733,18.275,10-24-2025-Fri 18-38-36-PM,0.0,5.852,-42.0,inf
10-24-2025-Fri 18-52-49-PM,0.3,5.848,-60.493,24.3667,10-24-2025-Fri 18-58-53-PM,0.1,5.856,-62.3881,73.2,10-24-2025-Fri 18-59-21-PM,0.0,5.86,-64.097,inf,10-24-2025-Fri 18-58-51-PM,-0.2,5.864,-60.5783,-36.65,10-24-2025-Fri 18-58-58-PM,0.3,5.86,-62.047,24.4167,10-24-2025-Fri 18-59-12-PM,0.3,5.856,-60.4137,24.4,10-24-2025-Fri 18-52-11-PM,0.1,5.856,-56.328,73.2,10-24-2025-Fri 18-58-33-PM,0.2,5.86,-62.7499,36.625,10-24-2025-Fri 18-46-56-PM,0.2,5.848,-58.4708,36.55,10-24-2025-Fri 18-45-09-PM,0.3,5.86,-53.643,24.4167,10-24-2025-Fri 18-40-10-PM,0.2,5.856,-48.9339,36.6,10-24-2025-Fri 18-43-28-PM,0.4,5.852,-49.271,18.2875,10-24-2025-Fri 18-35-21-PM,-0.1,5.848,-37.6398,-73.1,10-24-2025-Fri 18-37-16-PM,0.1,5.856,-38.377,73.2,10-24-2025-Fri 18-35-28-PM,0.3,5.848,-37.7062,24.3667,10-24-2025-Fri 18-38-38-PM,0.3,5.848,-42.082,24.3667
10-24-2025-Fri 18-52-51-PM,0.1,5.848,-60.543,73.1,10-24-2025-Fri 18-58-55-PM,0.1,5.856,-62.3551,73.2,10-24-2025-Fri 18-59-23-PM,-0.1,5.86,-64.162,-73.25,10-24-2025-Fri 18-58-53-PM,0.1,5.86,-60.677,73.25,10-24-2025-Fri 18-59-00-PM,0.1,5.856,-62.091,73.2,10-24-2025-Fri 18-59-14-PM,0.2,5.856,-60.4795,36.6,10-24-2025-Fri 18-52-13-PM,0.1,5.856,-56.382,73.2,10-24-2025-Fri 18-58-36-PM,0.0,5.856,-62.8157,inf,10-24-2025-Fri 18-46-59-PM,0.4,5.848,-58.5037,18.275,10-24-2025-Fri 18-45-11-PM,0.5,5.86,-53.676,14.65,10-24-2025-Fri 18-40-13-PM,0.0,5.852,-48.9669,inf,10-24-2025-Fri 18-43-30-PM,0.1,5.856,-49.326,73.2,10-24-2025-Fri 18-35-24-PM,-0.1,5.848,-37.7392,-73.1,10-24-2025-Fri 18-37-19-PM,0.2,5.86,-38.444,36.625,10-24-2025-Fri 18-35-35-PM,0.2,5.848,-37.9716,36.55,10-24-2025-Fri 18-38-40-PM,0.0,5.852,-42.165,inf
10-24-2025-Fri 18-52-54-PM,0.4,5.852,-60.559,18.2875,10-24-2025-Fri 18-58-58-PM,-0.2,5.856,-62.5196,-36.6,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-64.228,73.2,10-24-2025-Fri 18-58-55-PM,0.1,5.86,-60.7428,73.25,10-24-2025-Fri 18-59-02-PM,0.2,5.856,-62.179,36.6,10-24-2025-Fri 18-59-16-PM,-0.2,5.856,-60.5453,-36.6,10-24-2025-Fri 18-52-16-PM,0.3,5.86,-56.448,24.4167,10-24-2025-Fri 18-58-38-PM,0.2,5.856,-62.8815,36.6,10-24-2025-Fri 18-48-56-PM,0.6,5.848,-58.9978,12.1833,10-24-2025-Fri 18-45-14-PM,0.3,5.86,-53.72,24.4167,10-24-2025-Fri 18-40-15-PM,0.1,5.856,-48.9999,73.2,10-24-2025-Fri 18-43-32-PM,0.0,5.856,-49.371,inf,10-24-2025-Fri 18-35-26-PM,0.0,5.848,-37.8389,inf,10-24-2025-Fri 18-37-21-PM,0.5,5.86,-38.543,14.65,10-24-2025-Fri 18-35-38-PM,0.1,5.848,-38.071,73.1,10-24-2025-Fri 18-38-43-PM,0.1,5.852,-42.198,73.15
10-24-2025-Fri 18-52-56-PM,0.2,5.848,-60.658,36.55,10-24-2025-Fri 18-59-00-PM,0.4,5.86,-62.5526,18.3125,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-64.283,inf,10-24-2025-Fri 18-58-58-PM,0.2,5.86,-60.7758,36.625,10-24-2025-Fri 18-59-05-PM,0.0,5.86,-62.233,inf,10-24-2025-Fri 18-59-19-PM,0.2,5.856,-60.5783,36.6,10-24-2025-Fri 18-52-18-PM,0.1,5.856,-56.514,73.2,10-24-2025-Fri 18-58-41-PM,0.1,5.856,-62.9801,73.2,10-24-2025-Fri 18-48-58-PM,0.2,5.852,-58.9648,36.575,10-24-2025-Fri 18-45-16-PM,0.0,5.856,-53.742,inf,10-24-2025-Fri 18-40-17-PM,0.1,5.852,-49.0331,73.15,10-24-2025-Fri 18-43-35-PM,0.1,5.856,-49.448,73.2,10-24-2025-Fri 18-35-28-PM,0.1,5.848,-37.9384,73.1,10-24-2025-Fri 18-37-24-PM,0.1,5.86,-38.62,73.25,10-24-2025-Fri 18-36-04-PM,0.2,5.848,-39.0995,36.55,10-24-2025-Fri 18-39-09-PM,0.3,5.852,-42.96,24.3833
10-24-2025-Fri 18-52-58-PM,0.1,5.852,-60.707,73.15,10-24-2025-Fri 18-59-02-PM,0.0,5.856,-62.5526,inf,10-24-2025-Fri 18-59-30-PM,0.1,5.856,-64.327,73.2,10-24-2025-Fri 18-59-00-PM,-0.1,5.86,-60.8416,-73.25,10-24-2025-Fri 18-59-07-PM,0.1,5.856,-62.277,73.2,10-24-2025-Fri 18-59-21-PM,0.1,5.856,-60.6441,73.2,10-24-2025-Fri 18-52-20-PM,0.1,5.856,-56.558,73.2,10-24-2025-Fri 18-58-43-PM,0.3,5.856,-63.0129,24.4,10-24-2025-Fri 18-49-00-PM,0.1,5.852,-58.9978,73.15,10-24-2025-Fri 18-45-19-PM,0.3,5.856,-53.775,24.4,10-24-2025-Fri 18-40-20-PM,0.2,5.852,-49.0992,36.575,10-24-2025-Fri 18-43-37-PM,0.3,5.856,-49.481,24.4,10-24-2025-Fri 18-35-35-PM,0.3,5.848,-38.2702,24.3667,10-24-2025-Fri 18-37-31-PM,0.2,5.86,-38.875,36.625,10-24-2025-Fri 18-36-06-PM,0.2,5.844,-39.199,36.525,10-24-2025-Fri 18-39-12-PM,0.1,5.852,-43.01,73.15
10-24-2025-Fri 18-53-01-PM,0.2,5.852,-60.757,36.575,10-24-2025-Fri 18-59-05-PM,0.0,5.856,-62.684,inf,10-24-2025-Fri 18-59-33-PM,0.2,5.856,-64.392,36.6,10-24-2025-Fri 18-59-02-PM,0.1,5.86,-60.9075,73.25,10-24-2025-Fri 18-59-09-PM,0.2,5.86,-62.354,36.625,10-24-2025-Fri 18-59-23-PM,0.0,5.856,-60.7099,inf,10-24-2025-Fri 18-52-27-PM,0.2,5.86,-56.756,36.625,10-24-2025-Fri 18-58-45-PM,0.0,5.856,-63.0459,inf,10-24-2025-Fri 18-49-03-PM,0.3,5.848,-58.9978,24.3667,10-24-2025-Fri 18-46-26-PM,0.4,5.856,-54.688,18.3,10-24-2025-Fri 18-40-22-PM,0.2,5.856,-49.0992,36.6,10-24-2025-Fri 18-43-39-PM,0.2,5.852,-49.514,36.575,10-24-2025-Fri 18-35-38-PM,0.1,5.848,-38.3698,73.1,10-24-2025-Fri 18-37-33-PM,0.2,5.86,-38.952,36.625,10-24-2025-Fri 18-36-08-PM,0.0,5.848,-39.2654,inf,10-24-2025-Fri 18-39-14-PM,0.1,5.852,-43.076,73.15
10-24-2025-Fri 18-53-03-PM,0.2,5.852,-60.806,36.575,10-24-2025-Fri 18-59-07-PM,0.1,5.86,-62.6512,73.25,10-24-2025-Fri 18-59-35-PM,0.2,5.86,-64.403,36.625,10-24-2025-Fri 18-59-05-PM,0.2,5.86,-60.9732,36.625,10-24-2025-Fri 18-59-12-PM,0.0,5.856,-62.409,inf,10-24-2025-Fri 18-59-26-PM,0.1,5.86,-60.7758,73.25,10-24-2025-Fri 18-52-30-PM,0.3,5.86,-56.822,24.4167,10-24-2025-Fri 18-58-48-PM,0.2,5.86,-63.1445,36.625,10-24-2025-Fri 18-49-05-PM,0.2,5.848,-59.0307,36.55,10-24-2025-Fri 18-46-28-PM,0.3,5.856,-54.699,24.4,10-24-2025-Fri 18-40-24-PM,0.1,5.856,-49.1652,73.2,10-24-2025-Fri 18-43-58-PM,0.2,5.856,-49.911,36.6,10-24-2025-Fri 18-36-04-PM,0.0,5.844,-39.4975,inf,10-24-2025-Fri 18-37-36-PM,0.3,5.86,-39.041,24.4167,10-24-2025-Fri 18-36-11-PM,0.4,5.844,-39.3317,18.2625,10-24-2025-Fri 18-39-16-PM,0.2,5.852,-43.126,36.575
10-24-2025-Fri 18-53-06-PM,0.2,5.848,-60.872,36.55,10-24-2025-Fri 18-59-09-PM,0.1,5.856,-62.7499,73.2,10-24-2025-Fri 18-59-37-PM,0.1,5.856,-64.491,73.2,10-24-2025-Fri 18-59-07-PM,0.1,5.86,-61.0061,73.25,10-24-2025-Fri 18-59-14-PM,0.2,5.86,-62.464,36.625,10-24-2025-Fri 18-59-28-PM,0.3,5.86,-60.8416,24.4167,10-24-2025-Fri 18-52-32-PM,0.1,5.86,-56.866,73.25,10-24-2025-Fri 18-58-51-PM,0.0,5.856,-63.1774,inf,10-24-2025-Fri 18-49-07-PM,0.3,5.848,-59.0307,24.3667,10-24-2025-Fri 18-46-30-PM,0.4,5.856,-54.732,18.3,10-24-2025-Fri 18-40-27-PM,0.0,5.86,-49.1984,inf,10-24-2025-Fri 18-44-08-PM,0.1,5.856,-50.131,73.2,10-24-2025-Fri 18-36-06-PM,0.2,5.844,-39.597,36.525,10-24-2025-Fri 18-37-38-PM,0.1,5.86,-39.118,73.25,10-24-2025-Fri 18-36-13-PM,0.5,5.848,-39.3979,14.62,10-24-2025-Fri 18-39-19-PM,0.2,5.852,-43.192,36.575
10-24-2025-Fri 18-57-39-PM,0.1,5.852,-62.995,73.15,10-24-2025-Fri 18-59-12-PM,0.2,5.852,-62.8815,36.575,10-24-2025-Fri 18-59-40-PM,-0.2,5.856,-64.524,-36.6,10-24-2025-Fri 18-59-09-PM,0.0,5.86,-61.1049,inf,10-24-2025-Fri 18-59-16-PM,0.1,5.86,-62.519,73.25,10-24-2025-Fri 18-59-30-PM,0.3,5.856,-60.8416,24.4,10-24-2025-Fri 18-52-34-PM,0.1,5.86,-56.932,73.25,10-24-2025-Fri 18-58-53-PM,0.2,5.856,-63.2432,36.6,10-24-2025-Fri 18-49-10-PM,0.5,5.852,-59.0307,14.63,10-24-2025-Fri 18-46-33-PM,0.1,5.856,-54.754,73.2,10-24-2025-Fri 18-40-29-PM,0.2,5.856,-49.2314,36.6,10-24-2025-Fri 18-44-10-PM,0.2,5.86,-50.186,36.625,10-24-2025-Fri 18-36-08-PM,0.3,5.844,-39.6634,24.35,10-24-2025-Fri 18-37-40-PM,0.2,5.86,-39.184,36.625,10-24-2025-Fri 18-36-15-PM,0.1,5.844,-39.4312,73.05,10-24-2025-Fri 18-39-21-PM,0.2,5.852,-43.259,36.575
10-24-2025-Fri 18-57-41-PM,0.3,5.848,-63.045,24.3667,10-24-2025-Fri 18-59-14-PM,0.0,5.856,-62.8485,inf,10-24-2025-Fri 18-59-42-PM,0.2,5.856,-64.579,36.6,10-24-2025-Fri 18-59-12-PM,0.0,5.864,-61.1378,inf,10-24-2025-Fri 18-59-19-PM,-0.1,5.86,-62.584,-73.25,10-24-2025-Fri 18-59-33-PM,0.3,5.856,-60.9075,24.4,10-24-2025-Fri 18-52-37-PM,0.1,5.86,-56.998,73.25,10-24-2025-Fri 18-58-55-PM,0.3,5.856,-63.309,24.4,10-24-2025-Fri 18-49-12-PM,0.1,5.848,-59.0307,73.1,10-24-2025-Fri 18-46-35-PM,0.4,5.856,-54.776,18.3,10-24-2025-Fri 18-40-31-PM,0.2,5.856,-49.2314,36.6,10-24-2025-Fri 18-44-12-PM,0.3,5.856,-50.208,24.4,10-24-2025-Fri 18-36-11-PM,0.0,5.844,-39.7295,inf,10-24-2025-Fri 18-37-43-PM,0.3,5.86,-39.262,24.4167,10-24-2025-Fri 18-36-18-PM,0.3,5.848,-39.4975,24.3667,10-24-2025-Fri 18-39-23-PM,0.1,5.852,-43.308,73.15
10-24-2025-Fri 18-57-43-PM,0.2,5.848,-63.143,36.55,10-24-2025-Fri 18-59-16-PM,0.0,5.86,-63.0129,inf,10-24-2025-Fri 18-59-44-PM,0.1,5.86,-64.644,73.25,10-24-2025-Fri 18-59-14-PM,0.1,5.864,-61.1707,73.3,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-62.65,73.25,10-24-2025-Fri 18-59-35-PM,0.1,5.856,-60.9732,73.2,10-24-2025-Fri 18-52-39-PM,0.1,5.856,-57.064,73.2,10-24-2025-Fri 18-58-58-PM,0.3,5.856,-63.3747,24.4,10-24-2025-Fri 18-49-15-PM,0.4,5.848,-59.0307,18.275,10-24-2025-Fri 18-46-37-PM,0.2,5.86,-54.809,36.625,10-24-2025-Fri 18-40-34-PM,0.3,5.856,-49.2975,24.4,10-24-2025-Fri 18-44-15-PM,0.1,5.856,-50.252,73.2,10-24-2025-Fri 18-36-13-PM,0.0,5.844,-39.7628,inf,10-24-2025-Fri 18-37-45-PM,0.5,5.86,-39.339,14.65,10-24-2025-Fri 18-36-20-PM,0.1,5.848,-39.5638,73.1,10-24-2025-Fri 18-39-26-PM,0.3,5.848,-43.374,24.3667
10-24-2025-Fri 18-57-46-PM,0.1,5.848,-63.225,73.1,10-24-2025-Fri 18-59-19-PM,0.4,5.856,-62.9473,18.3,10-24-2025-Fri 18-59-47-PM,-0.1,5.856,-64.699,-73.2,10-24-2025-Fri 18-59-16-PM,0.3,5.86,-61.2365,24.4167,10-24-2025-Fri 18-59-23-PM,0.0,5.864,-62.716,inf,10-24-2025-Fri 18-59-37-PM,0.0,5.856,-61.039,inf,10-24-2025-Fri 18-52-42-PM,-0.1,5.856,-57.119,-73.2,10-24-2025-Fri 18-59-00-PM,0.0,5.856,-63.4405,inf,10-24-2025-Fri 18-49-17-PM,0.5,5.848,-59.0307,14.62,10-24-2025-Fri 18-46-40-PM,-0.1,5.86,-54.842,-73.25,10-24-2025-Fri 18-40-36-PM,0.2,5.856,-49.3305,36.6,10-24-2025-Fri 18-44-17-PM,0.0,5.856,-50.307,inf,10-24-2025-Fri 18-36-15-PM,0.0,5.844,-39.8291,inf,10-24-2025-Fri 18-38-14-PM,0.1,5.86,-40.234,73.25,10-24-2025-Fri 18-36-22-PM,0.2,5.848,-39.597,36.55,10-24-2025-Fri 18-39-28-PM,0.3,5.852,-43.441,24.3833
10-24-2025-Fri 18-57-48-PM,0.2,5.852,-63.324,36.575,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-63.0459,73.25,10-24-2025-Fri 18-59-49-PM,0.3,5.856,-64.765,24.4,10-24-2025-Fri 18-59-19-PM,-0.2,5.864,-61.3352,-36.65,10-24-2025-Fri 18-59-26-PM,0.0,5.86,-62.782,inf,10-24-2025-Fri 18-59-40-PM,0.3,5.86,-61.072,24.4167,10-24-2025-Fri 18-52-44-PM,0.3,5.856,-57.196,24.4,10-24-2025-Fri 18-59-02-PM,0.5,5.86,-63.4734,14.65,10-24-2025-Fri 18-50-24-PM,0.3,5.848,-59.1954,24.3667,10-24-2025-Fri 18-46-47-PM,0.2,5.856,-54.941,36.6,10-24-2025-Fri 18-40-39-PM,0.1,5.856,-49.3636,73.2,10-24-2025-Fri 18-44-19-PM,0.2,5.86,-50.318,36.625,10-24-2025-Fri 18-36-18-PM,0.2,5.848,-39.8954,36.55,10-24-2025-Fri 18-38-16-PM,0.0,5.86,-40.29,inf,10-24-2025-Fri 18-36-25-PM,0.4,5.848,-39.6302,18.275,10-24-2025-Fri 18-40-06-PM,0.3,5.852,-44.384,24.3833
10-24-2025-Fri 18-57-55-PM,0.0,5.852,-63.636,inf,10-24-2025-Fri 18-59-23-PM,-0.1,5.856,-63.1117,-73.2,10-24-2025-Fri 18-59-51-PM,0.2,5.856,-64.831,36.6,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-61.4011,73.25,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-62.837,inf,10-24-2025-Fri 18-59-42-PM,0.2,5.856,-61.1378,36.6,10-24-2025-Fri 18-52-46-PM,0.1,5.86,-57.229,73.25,10-24-2025-Fri 18-59-05-PM,0.1,5.856,-63.5391,73.2,10-24-2025-Fri 18-50-26-PM,0.3,5.848,-59.2283,24.3667,10-24-2025-Fri 18-46-49-PM,0.1,5.856,-54.952,73.2,10-24-2025-Fri 18-40-41-PM,0.2,5.852,-49.3967,36.575,10-24-2025-Fri 18-44-22-PM,0.1,5.856,-50.384,73.2,10-24-2025-Fri 18-36-20-PM,0.3,5.844,-39.9286,24.35,10-24-2025-Fri 18-38-19-PM,0.2,5.86,-40.356,36.625,10-24-2025-Fri 18-36-27-PM,0.2,5.848,-39.6965,36.55,10-24-2025-Fri 18-40-08-PM,0.1,5.852,-44.434,73.15
10-24-2025-Fri 18-58-33-PM,0.0,5.852,-65.082,inf,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-63.2103,73.2,10-24-2025-Fri 18-59-54-PM,0.3,5.86,-64.853,24.4167,10-24-2025-Fri 18-59-23-PM,0.2,5.864,-61.4669,36.65,10-24-2025-Fri 18-59-30-PM,0.2,5.86,-62.858,36.625,10-24-2025-Fri 18-59-44-PM,-0.2,5.86,-61.2036,-36.625,10-24-2025-Fri 18-52-49-PM,0.4,5.86,-57.294,18.3125,10-24-2025-Fri 18-59-07-PM,0.3,5.86,-63.6049,24.4167,10-24-2025-Fri 18-50-28-PM,0.4,5.848,-59.1954,18.275,10-24-2025-Fri 18-46-52-PM,0.1,5.856,-54.985,73.2,10-24-2025-Fri 18-40-44-PM,0.3,5.856,-49.4297,24.4,10-24-2025-Fri 18-44-24-PM,-0.1,5.86,-50.439,-73.25,10-24-2025-Fri 18-36-22-PM,-0.1,5.84,-39.9618,-73.0,10-24-2025-Fri 18-38-21-PM,0.0,5.86,-40.433,inf,10-24-2025-Fri 18-36-30-PM,0.3,5.844,-39.796,24.35,10-24-2025-Fri 18-40-10-PM,0.2,5.848,-44.5,36.55
10-24-2025-Fri 18-58-36-PM,0.0,5.852,-65.164,inf,10-24-2025-Fri 18-59-28-PM,0.2,5.856,-63.2432,36.6,10-24-2025-Fri 18-59-56-PM,0.0,5.86,-64.918,inf,10-24-2025-Fri 18-59-26-PM,0.1,5.864,-61.5326,73.3,10-24-2025-Fri 18-59-33-PM,0.1,5.86,-62.924,73.25,10-24-2025-Fri 18-59-47-PM,0.1,5.856,-61.3024,73.2,10-24-2025-Fri 18-52-51-PM,-0.1,5.86,-57.349,-73.25,10-24-2025-Fri 18-59-09-PM,0.3,5.86,-63.6378,24.4167,10-24-2025-Fri 18-50-31-PM,0.2,5.848,-59.2283,36.55,10-24-2025-Fri 18-46-54-PM,0.3,5.86,-54.985,24.4167,10-24-2025-Fri 18-40-46-PM,0.2,5.856,-49.4957,36.6,10-24-2025-Fri 18-44-26-PM,-0.1,5.856,-50.472,-73.2,10-24-2025-Fri 18-36-25-PM,0.2,5.848,-40.0281,36.55,10-24-2025-Fri 18-38-23-PM,0.2,5.86,-40.488,36.625,10-24-2025-Fri 18-36-32-PM,0.0,5.848,-39.8623,inf,10-24-2025-Fri 18-40-13-PM,0.4,5.852,-44.55,18.2875
10-24-2025-Fri 18-58-38-PM,-0.1,5.852,-65.23,-73.15,10-24-2025-Fri 18-59-30-PM,-0.1,5.856,-63.309,-73.2,10-24-2025-Fri 18-59-58-PM,0.1,5.856,-64.951,73.2,10-24-2025-Fri 18-59-28-PM,0.2,5.864,-61.5985,36.65,10-24-2025-Fri 18-59-35-PM,0.1,5.86,-62.99,73.25,10-24-2025-Fri 18-59-49-PM,0.0,5.856,-61.3352,inf,10-24-2025-Fri 18-52-54-PM,0.2,5.856,-57.426,36.6,10-24-2025-Fri 18-59-12-PM,0.0,5.86,-63.7364,inf,10-24-2025-Fri 18-50-33-PM,0.3,5.852,-59.2283,24.3833,10-24-2025-Fri 18-46-56-PM,0.4,5.856,-55.029,18.3,10-24-2025-Fri 18-40-48-PM,-0.1,5.856,-49.5289,-73.2,10-24-2025-Fri 18-44-29-PM,0.1,5.856,-50.527,73.2,10-24-2025-Fri 18-36-27-PM,0.1,5.844,-40.0944,73.05,10-24-2025-Fri 18-38-26-PM,0.2,5.864,-40.555,36.65,10-24-2025-Fri 18-36-34-PM,0.1,5.848,-39.9286,73.1,10-24-2025-Fri 18-40-15-PM,0.2,5.852,-44.6,36.575
10-24-2025-Fri 18-58-41-PM,0.1,5.852,-65.345,73.15,10-24-2025-Fri 18-59-33-PM,-0.1,5.856,-63.3418,-73.2,10-24-2025-Fri 19-00-01-PM,-0.1,5.86,-65.039,-73.25,10-24-2025-Fri 18-59-30-PM,-0.1,5.86,-61.5985,-73.25,10-24-2025-Fri 18-59-37-PM,0.3,5.856,-63.045,24.4,10-24-2025-Fri 18-59-51-PM,0.3,5.856,-61.3681,24.4,10-24-2025-Fri 18-52-56-PM,0.0,5.856,-57.47,inf,10-24-2025-Fri 18-59-14-PM,0.2,5.86,-63.7693,36.625,10-24-2025-Fri 18-50-35-PM,0.7,5.852,-59.2283,10.45,10-24-2025-Fri 18-46-59-PM,0.1,5.856,-55.073,73.2,10-24-2025-Fri 18-40-51-PM,0.2,5.856,-49.5619,36.6,10-24-2025-Fri 18-44-53-PM,0.1,5.856,-50.968,73.2,10-24-2025-Fri 18-36-30-PM,0.0,5.844,-40.1939,inf,10-24-2025-Fri 18-38-28-PM,0.3,5.86,-40.654,24.4167,10-24-2025-Fri 18-36-46-PM,0.1,5.852,-40.2602,73.15,10-24-2025-Fri 18-40-17-PM,0.2,5.852,-44.649,36.575
