"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
60,-0.000686645507813,24.8857866253,4650.76549459
61,-0.000686645507813,24.8814375011,4672.44738989
62,-0.000686645507813,24.8756386437,4672.44738989
63,-0.000686645507813,24.8756386437,4677.86786372
64,-0.000705718994141,24.8698397576,4688.70881137
65,-0.000686645507813,24.8669403036,4688.70881137
66,-0.000686645507813,24.8654905739,4699.54975903
67,-0.000705718994141,24.8611413738,4704.97023285
68,-0.000705718994141,24.858241898,4710.39070668
69,-0.000686645507813,24.8538926704,4715.8111805
70,-0.000705718994141,24.8480936745,4715.8111805
71,-0.000705718994141,24.8466439209,4715.8111805
72,-0.000705718994141,24.8422946489,4721.23165433
73,-0.000705718994141,24.8364955934,4721.23165433
74,-0.000686645507813,24.8350458248,4726.65212816
75,-0.000705718994141,24.8306965079,4732.07260198
76,-0.000686645507813,24.8263471739,4732.07260198
77,-0.000686645507813,24.8234476084,4742.91354963
78,-0.000705718994141,24.8205480353,4737.49307581
79,-0.000705718994141,24.8147488662,4742.91354963
80,-0.000686645507813,24.8074998615,4748.33402346
81,-0.000686645507813,24.8031504355,4753.75449729
82,-0.000705718994141,24.7973511736,4759.17497111
83,-0.000705718994141,24.7930017067,4770.01591877
84,-0.000724792480469,24.7901020523,4780.85686642
85,-0.000705718994141,24.7828528817,4786.27734024
86,-0.000686645507813,24.7799531996,4786.27734024
87,-0.000705718994141,24.7741538115,4802.53876172
88,-0.000686645507813,24.7712541054,4807.95923555
89,-0.000705718994141,24.7669045313,4802.53876172
90,-0.000686645507813,24.7654546693,4813.37970938
91,-0.000705718994141,24.7596552008,4818.8001832
92,-0.000686645507813,24.7567554544,4813.37970938
93,-0.000686645507813,24.7495060528,4824.22065703
94,-0.000686645507813,24.7495060528,4829.64113085
95,-0.000705718994141,24.7437064946,4835.06160468
96,-0.000705718994141,24.7422566,4845.90255233
97,-0.000705718994141,24.7335571884,4845.90255233
98,-0.000686645507813,24.7292074547,4856.74349999
99,-0.000686645507813,24.7219578565,4867.58444764
100,-0.000705718994141,24.7176080724,4883.84586912
101,-0.000686645507813,24.7132582694,4883.84586912
102,-0.000686645507813,24.7089084472,4900.1072906
103,-0.000686645507813,24.7031086545,4894.68681677
104,-0.000705718994141,24.701658701,4910.94823825
105,-0.000705718994141,24.6958588655,4916.36871207
106,-0.000686645507813,24.6900589955,4938.05060738
107,-0.000705718994141,24.6871590476,4938.05060738
108,-0.000667572021484,24.6813591256,4938.05060738
109,-0.000686645507813,24.6784591515,4948.89155503
110,-0.000686645507813,24.6755591687,4965.15297651
111,-0.000705718994141,24.674109174,4975.99392416
112,-0.000724792480469,24.6683091732,4975.99392416
113,-0.000686645507813,24.6668591674,4981.41439799
114,-0.000705718994141,24.6596091057,4981.41439799
115,-0.000686645507813,24.6567090654,4981.41439799
116,-0.000705718994141,24.6523589883,4992.25534564
117,-0.000705718994141,24.6494589257,4992.25534564
118,-0.000705718994141,24.6422087298,4997.67581947
119,-0.000686645507813,24.6378585852,4997.67581947
120,-0.000705718994141,24.6349584775,5003.09629329
121,-0.000686645507813,24.6335084202,5008.51676712
122,-0.000705718994141,24.6262580996,5013.93724095
123,-0.000705718994141,24.620457802,5024.7781886
124,-0.000667572021484,24.6175576394,5024.7781886
125,-0.000705718994141,24.6117572864,5024.7781886
126,-0.000686645507813,24.6030566874,5041.03961008
127,-0.000705718994141,24.5987063564,5035.61913625
128,-0.000686645507813,24.5943560043,5051.88055773
129,-0.000705718994141,24.5914557578,5051.88055773
130,-0.000686645507813,24.5842051002,5051.88055773
131,-0.000686645507813,24.5798546772,5051.88055773
132,-0.000705718994141,24.5726039246,5062.72150538
133,-0.000686645507813,24.5740540799,5068.14197921
134,-0.000724792480469,24.5653531121,5068.14197921
135,-0.000686645507813,24.5639029423,5062.72150538
136,-0.000686645507813,24.5581022393,5068.14197921
137,-0.000705718994141,24.5581022393,5068.14197921
138,-0.000705718994141,24.5523014975,5073.56245304
139,-0.000705718994141,24.5450505154,5073.56245304
140,-0.000705718994141,24.5392496857,5078.98292686
141,-0.000705718994141,24.5334488166,5078.98292686
142,-0.000705718994141,24.5276479079,5089.82387451
143,-0.000705718994141,24.5189464703,5084.40340069
144,-0.000705718994141,24.5116952036,5095.24434834
145,-0.000686645507813,24.505894145,5095.24434834
146,-0.000705718994141,24.5029936005,5095.24434834
147,-0.000705718994141,24.495742195,5111.50576982
148,-0.000705718994141,24.4884907259,5111.50576982
149,-0.000686645507813,24.4826895045,5122.34671747
150,-0.000686645507813,24.4797888784,5122.34671747
151,-0.000705718994141,24.4754379199,5127.7671913
152,-0.000686645507813,24.4710869381,5133.18766512
153,-0.000686645507813,24.4681862706,5144.02861278
154,-0.000705718994141,24.4652855927,5144.02861278
155,-0.000705718994141,24.4580338523,5154.86956043
156,-0.000686645507813,24.4551331378,5149.4490866
157,-0.000705718994141,24.4493316773,5154.86956043
158,-0.000705718994141,24.4435301746,5160.29003426
159,-0.000667572021484,24.4406294073,5165.71050808
160,-0.000705718994141,24.4333774428,5165.71050808
161,-0.000743865966797,24.4232245802,5171.13098191
162,-0.000705718994141,24.4188733131,5171.13098191
163,-0.000705718994141,24.410170706,5187.39240339
164,-0.000667572021484,24.4058193658,5171.13098191
165,-0.000686645507813,24.4014680011,5181.97192956
166,-0.000686645507813,24.394215672,5192.81287721
167,-0.000705718994141,24.392765198,5187.39240339
168,-0.000686645507813,24.3884137593,5198.23335104
169,-0.000724792480469,24.3797108075,5198.23335104
170,-0.000705718994141,24.3768098014,5209.07429869
171,-0.000686645507813,24.3724582713,5209.07429869
172,-0.000705718994141,24.3681067162,5230.756194
173,-0.000705718994141,24.3637551359,5225.33572017
174,-0.000667572021484,24.3521507981,5236.17666782
175,-0.000686645507813,24.3448979951,5230.756194
176,-0.000724792480469,24.3405462793,5236.17666782
177,-0.000686645507813,24.3347439515,5236.17666782
178,-0.000705718994141,24.3274909774,5247.01761547
179,-0.000705718994141,24.3231391584,5241.59714165
180,-0.000705718994141,24.3173366926,5241.59714165
181,-0.000686645507813,24.3100835452,5247.01761547
182,-0.000705718994141,24.3057316219,5252.4380893
183,-0.000705718994141,24.2984783579,5257.85856313
184,-0.000705718994141,24.2955770317,5263.27903695
185,-0.000705718994141,24.2897743442,5268.69951078
186,-0.000705718994141,24.2883236649,5274.11998461
187,-0.000705718994141,24.2854222975,5279.54045843
188,-0.000705718994141,24.2796195272,5284.96093226
189,-0.000686645507813,24.2767181242,5295.80187991
190,-0.000686645507813,24.2709152825,5301.22235374
191,-0.000686645507813,24.2709152825,5295.80187991
192,-0.000686645507813,24.263661663,5306.64282756
193,-0.000686645507813,24.2593094554,5312.06330139
194,-0.000705718994141,24.2535064696,5312.06330139
195,-0.000705718994141,24.2448019003,5306.64282756
196,-0.000705718994141,24.2433511281,5328.32472287
197,-0.000705718994141,24.234646431,5328.32472287
198,-0.000686645507813,24.2288432384,5339.16567052
199,-0.000705718994141,24.2244908117,5350.00661817
200,-0.000705718994141,24.218687533,5350.00661817
201,-0.000705718994141,24.2128842048,5344.58614435
202,-0.000705718994141,24.2099825221,5360.84756583
203,-0.000686645507813,24.2041791194,5360.84756583
204,-0.000705718994141,24.2012773993,5371.68851348
205,-0.000686645507813,24.1954739216,5377.1089873
206,-0.000705718994141,24.1911212804,5371.68851348
207,-0.000724792480469,24.1896703937,5371.68851348
208,-0.000686645507813,24.1809650073,5393.37040878
209,-0.000705718994141,24.1780631865,5387.94993496
210,-0.000705718994141,24.175161353,5387.94993496
211,-0.000686645507813,24.169357648,5393.37040878
212,-0.000667572021484,24.1635538919,5398.79088261
213,-0.000724792480469,24.1519462258,5415.05230409
214,-0.000686645507813,24.1533971954,5404.21135644
215,-0.000705718994141,24.1446913299,5420.47277791
216,-0.000705718994141,24.1417893489,5409.63183026
217,-0.000705718994141,24.1359853479,5420.47277791
218,-0.000705718994141,24.131632313,5415.05230409
219,-0.000686645507813,24.1272792487,5420.47277791
220,-0.000686645507813,24.1185730316,5425.89325174
221,-0.000686645507813,24.117121984,5425.89325174
222,-0.000686645507813,24.115670933,5431.31372557
223,-0.000667572021484,24.1127688212,5431.31372557
224,-0.000686645507813,24.1055134838,5436.73419939
225,-0.000705718994141,24.1011602416,5447.57514705
226,-0.000705718994141,24.0997091543,5442.15467322
227,-0.000705718994141,24.0953558722,5442.15467322
228,-0.000686645507813,24.0881003353,5458.4160947
229,-0.000686645507813,24.0866492179,5458.4160947
230,-0.000686645507813,24.083746973,5452.99562087
231,-0.000686645507813,24.083746973,5463.83656852
232,-0.000686645507813,24.0721378588,5463.83656852
233,-0.000686645507813,24.0721378588,5474.67751618
234,-0.000686645507813,24.0619797064,5463.83656852
235,-0.000724792480469,24.0590773466,5480.09799
236,-0.000686645507813,24.0547237813,5474.67751618
237,-0.000724792480469,24.0489189797,5480.09799
238,-0.000686645507813,24.0460165583,5474.67751618
239,-0.000667572021484,24.0416629006,5485.51846383
240,-0.000705718994141,24.0344067354,5490.93893766
241,-0.000686645507813,24.0315042451,5496.35941148
242,-0.000705718994141,24.028601741,5490.93893766
243,-0.000686645507813,24.0256992231,5496.35941148
244,-0.000686645507813,24.0227966912,5496.35941148
245,-0.000705718994141,24.0184428673,5496.35941148
246,-0.000705718994141,24.0155403006,5496.35941148
247,-0.000705718994141,24.0111864244,5507.20035913
248,-0.000705718994141,24.0068325166,5501.77988531
249,-0.000686645507813,24.0024785772,5501.77988531
250,-0.000686645507813,23.9966732754,5501.77988531
251,-0.000705718994141,23.992319262,5501.77988531
252,-0.000686645507813,23.9894165687,5501.77988531
253,-0.000705718994141,23.9807084036,5501.77988531
254,-0.000705718994141,23.9720001102,5507.20035913
255,-0.000686645507813,23.976354273,5507.20035913
256,-0.000705718994141,23.9690973172,5501.77988531
257,-0.000686645507813,23.9647431007,5507.20035913
258,-0.000667572021484,23.9589374283,5512.62083296
259,-0.000705718994141,23.9531316983,5518.04130679
260,-0.000705718994141,23.9502288116,5523.46178061
261,-0.000705718994141,23.9444229947,5518.04130679
262,-0.000724792480469,23.9429715314,5523.46178061
263,-0.000705718994141,23.9386171196,5523.46178061
264,-0.000705718994141,23.9328111862,5528.88225444
265,-0.000686645507813,23.9328111862,5528.88225444
266,-0.000705718994141,23.9299081975,5539.72320209
267,-0.000667572021484,23.9241021763,5550.56414974
268,-0.000705718994141,23.9226506618,5545.14367592
269,-0.000667572021484,23.9197476217,5550.56414974
270,-0.000686645507813,23.9168445669,5555.98462357
271,-0.000724792480469,23.9095868654,5555.98462357
272,-0.000705718994141,23.9095868654,5566.82557122
273,-0.000686645507813,23.9023290712,5577.66651888
274,-0.000705718994141,23.9008775013,5577.66651888
275,-0.000686645507813,23.8979743501,5572.24604505
276,-0.000705718994141,23.8907164071,5572.24604505
277,-0.000686645507813,23.8892648072,5588.50746653
278,-0.000705718994141,23.8849099853,5593.92794035
279,-0.000686645507813,23.87620024,5588.50746653
280,-0.000705718994141,23.8718453164,5599.34841418
281,-0.000705718994141,23.8631353673,5583.0869927
282,-0.000705718994141,23.8631353673,5610.18936183
283,-0.000705718994141,23.8602320206,5615.60983566
284,-0.000686645507813,23.8529735872,5621.03030948
285,-0.000686645507813,23.851521889,5615.60983566
286,-0.000686645507813,23.8442633411,5615.60983566
287,-0.000686645507813,23.84281162,5631.87125714
288,-0.000705718994141,23.835552957,5631.87125714
289,-0.000686645507813,23.8341012129,5626.45078331
290,-0.000705718994141,23.831197713,5648.13267862
291,-0.000705718994141,23.8282941977,5637.29173096
292,-0.000705718994141,23.8224871208,5637.29173096
293,-0.000686645507813,23.8210353418,5648.13267862
294,-0.000686645507813,23.8181317723,5648.13267862
295,-0.000705718994141,23.8152281873,5648.13267862
296,-0.000686645507813,23.8123245866,5648.13267862
297,-0.000705718994141,23.8123245866,5658.97362627
298,-0.000705718994141,23.8050655168,5664.39410009
299,-0.000705718994141,23.8021618616,5653.55315244
300,-0.000686645507813,23.8021618616,5664.39410009
301,-0.000686645507813,23.7934508016,5669.81457392
302,-0.000686645507813,23.7876433496,5669.81457392
303,-0.000686645507813,23.7832877192,5669.81457392
304,-0.000667572021484,23.7803839459,5675.23504775
305,-0.000705718994141,23.7760282561,5675.23504775
306,-0.000667572021484,23.7760282561,5669.81457392
307,-0.000686645507813,23.7716725306,5680.65552157
308,-0.000686645507813,23.7644129085,5675.23504775
309,-0.000724792480469,23.7629609721,5680.65552157
310,-0.000686645507813,23.7600570873,5686.0759954
311,-0.000686645507813,23.7586051389,5686.0759954
312,-0.000667572021484,23.7527973053,5686.0759954
313,-0.000686645507813,23.7527973053,5686.0759954
314,-0.000705718994141,23.7469894075,5691.49646923
315,-0.000686645507813,23.7455374229,5696.91694305
316,-0.000705718994141,23.7411814452,5702.33741688
317,-0.000686645507813,23.7382774398,5707.7578907
318,-0.000686645507813,23.7353734182,5707.7578907
319,-0.000686645507813,23.7324693805,5702.33741688
320,-0.000705718994141,23.7281132934,5707.7578907
321,-0.000686645507813,23.7266612563,5713.17836453
322,-0.000705718994141,23.7223051204,5707.7578907
323,-0.000686645507813,23.7194010095,5713.17836453
324,-0.000705718994141,23.7179489479,5713.17836453
325,-0.000686645507813,23.7121406606,5718.59883836
326,-0.000705718994141,23.7092364924,5724.01931218
327,-0.000686645507813,23.7077844021,5713.17836453
328,-0.000705718994141,23.7034281067,5724.01931218
329,-0.000686645507813,23.7005238892,5729.43978601
330,-0.000686645507813,23.6976196552,5729.43978601
331,-0.000686645507813,23.6918111377,5729.43978601
332,-0.000667572021484,23.6889068541,5724.01931218
333,-0.000686645507813,23.6874547061,5740.28073366
334,-0.000705718994141,23.6801939039,5751.12168131
335,-0.000705718994141,23.6758373726,5745.70120749
336,-0.000705718994141,23.6743851872,5745.70120749
337,-0.000705718994141,23.6729329976,5756.54215514
338,-0.000705718994141,23.6642197723,5761.96262897
339,-0.000686645507813,23.6627675534,5751.12168131
340,-0.000705718994141,23.655506396,5756.54215514
341,-0.000705718994141,23.6584108716,5751.12168131
342,-0.000686645507813,23.655506396,5767.38310279
343,-0.000686645507813,23.6540541519,5767.38310279
344,-0.000686645507813,23.6496973944,5761.96262897
345,-0.000705718994141,23.6482451334,5761.96262897
346,-0.000686645507813,23.6453405988,5767.38310279
347,-0.000724792480469,23.6453405988,5767.38310279
348,-0.000705718994141,23.6409837652,5767.38310279
349,-0.000705718994141,23.6351745943,5772.80357662
350,-0.000667572021484,23.633722291,5772.80357662
351,-0.000667572021484,23.6279130351,5772.80357662
352,-0.000686645507813,23.6264607104,5778.22405045
353,-0.000705718994141,23.6264607104,5783.64452427
354,-0.000705718994141,23.6221037109,5783.64452427
355,-0.000705718994141,23.6177466729,5789.0649981
356,-0.000686645507813,23.6148419595,5789.0649981
357,-0.000705718994141,23.6133895963,5789.0649981
358,-0.000667572021484,23.6090324811,5794.48547192
359,-0.000686645507813,23.6061277161,5794.48547192
360,-0.000705718994141,23.6003181344,5805.32641958
361,-0.000686645507813,23.5974133176,5799.90594575
362,-0.000686645507813,23.5886987634,5799.90594575
363,-0.000705718994141,23.5886987634,5799.90594575
364,-0.000705718994141,23.5857938773,5805.32641958
365,-0.000667572021484,23.5828889738,5810.7468934
366,-0.000705718994141,23.5799840529,5810.7468934
367,-0.000724792480469,23.5799840529,5816.16736723
368,-0.000686645507813,23.5741741586,5810.7468934
369,-0.000686645507813,23.5712691853,5816.16736723
370,-0.000686645507813,23.5669116925,5827.00831488
371,-0.000686645507813,23.5611016406,5832.42878871
372,-0.000705718994141,23.5596491166,5821.58784106
373,-0.000667572021484,23.5581965883,5827.00831488
374,-0.000686645507813,23.5581965883,5827.00831488
375,-0.000705718994141,23.5523864307,5832.42878871
376,-0.000686645507813,23.5509338803,5832.42878871
377,-0.000705718994141,23.5465762026,5827.00831488
378,-0.000705718994141,23.5465762026,5832.42878871
379,-0.000686645507813,23.5422184849,5832.42878871
380,-0.000686645507813,23.5407659035,5827.00831488
381,-0.000705718994141,23.5407659035,5832.42878871
382,-0.000705718994141,23.5364081327,5843.26973636
383,-0.000686645507813,23.5349555335,5837.84926253
384,-0.000686645507813,23.5335029299,5843.26973636
385,-0.000724792480469,23.5320503218,5843.26973636
386,-0.000705718994141,23.5276924708,5848.69021019
387,-0.000705718994141,23.5276924708,5843.26973636
388,-0.000705718994141,23.5247872144,5843.26973636
389,-0.000724792480469,23.5218819402,5843.26973636
390,-0.000686645507813,23.5204292964,5843.26973636
391,-0.000705718994141,23.516071338,5837.84926253
392,-0.000724792480469,23.5146186763,5843.26973636
393,-0.000686645507813,23.5088079843,5848.69021019
394,-0.000724792480469,23.5117133393,5843.26973636
395,-0.000686645507813,23.5073553001,5848.69021019
396,-0.000686645507813,23.501544518,5848.69021019
397,-0.000686645507813,23.501544518,5848.69021019
398,-0.000705718994141,23.4928282093,5848.69021019
399,-0.000705718994141,23.4942809387,5848.69021019
400,-0.000705718994141,23.4870172462,5848.69021019
401,-0.000686645507813,23.4884699938,5848.69021019
402,-0.000667572021484,23.4812062103,5848.69021019
403,-0.000705718994141,23.4797534399,5848.69021019
404,-0.000686645507813,23.478300665,5854.11068401
405,-0.000705718994141,23.4753951015,5854.11068401
406,-0.000667572021484,23.4695839195,5848.69021019
407,-0.000686645507813,23.4695839195,5848.69021019
408,-0.000705718994141,23.4666783011,5859.53115784
409,-0.000705718994141,23.462319839,5854.11068401
410,-0.000705718994141,23.462319839,5854.11068401
411,-0.000686645507813,23.4550556436,5859.53115784
412,-0.000705718994141,23.4565084919,5864.95163167
413,-0.000705718994141,23.4521499331,5864.95163167
414,-0.000705718994141,23.450697071,5864.95163167
415,-0.000686645507813,23.4463384568,5864.95163167
416,-0.000667572021484,23.4463384568,5864.95163167
417,-0.000667572021484,23.4448855762,5864.95163167
418,-0.000686645507813,23.441979801,5875.79257932
419,-0.000705718994141,23.441979801,5870.37210549
420,-0.000686645507813,23.4390740073,5870.37210549
421,-0.000705718994141,23.436168195,5881.21305314
422,-0.000686645507813,23.4347152819,5870.37210549
423,-0.000705718994141,23.4332623642,5864.95163167
424,-0.000686645507813,23.4303565147,5870.37210549
425,-0.000686645507813,23.4289035829,5875.79257932
426,-0.000686645507813,23.4245447597,5875.79257932
427,-0.000724792480469,23.4201858944,5881.21305314
428,-0.000686645507813,23.4201858944,5875.79257932
429,-0.000686645507813,23.4143740085,5875.79257932
430,-0.000705718994141,23.415826987,5870.37210549
431,-0.000686645507813,23.4085620476,5886.63352697
432,-0.000686645507813,23.4085620476,5897.47447462
433,-0.000686645507813,23.4056560389,5892.0540008
434,-0.000686645507813,23.4027500113,5892.0540008
435,-0.000705718994141,23.3998439649,5897.47447462
436,-0.000743865966797,23.3983909346,5892.0540008
437,-0.000686645507813,23.3969378996,5886.63352697
438,-0.000724792480469,23.3954848599,5892.0540008
439,-0.000686645507813,23.3911257123,5902.89494845
440,-0.000686645507813,23.3867665221,5908.31542228
441,-0.000705718994141,23.3853134491,5902.89494845
442,-0.000686645507813,23.3824072891,5908.31542228
443,-0.000686645507813,23.3809542019,5902.89494845
444,-0.000705718994141,23.37950111,5902.89494845
445,-0.000705718994141,23.3751418056,5908.31542228
446,-0.000705718994141,23.3736886946,5913.7358961
447,-0.000705718994141,23.369329333,5913.7358961
448,-0.000686645507813,23.3649699283,5919.15636993
449,-0.000686645507813,23.3649699283,5919.15636993
450,-0.000705718994141,23.3620636345,5913.7358961
451,-0.000743865966797,23.3606104804,5924.57684375
452,-0.000705718994141,23.3591573216,5919.15636993
453,-0.000667572021484,23.3577041579,5919.15636993
454,-0.000686645507813,23.3547978161,5919.15636993
455,-0.000705718994141,23.353344638,5913.7358961
456,-0.000705718994141,23.353344638,5929.99731758
457,-0.000686645507813,23.3504382674,5924.57684375
458,-0.000705718994141,23.3475318775,5924.57684375
459,-0.000686645507813,23.3489850748,5924.57684375
460,-0.000686645507813,23.3489850748,5924.57684375
461,-0.000705718994141,23.3475318775,5929.99731758
462,-0.000686645507813,23.3460786752,5929.99731758
463,-0.000686645507813,23.3431722563,5929.99731758
464,-0.000724792480469,23.3402658181,5935.41779141
465,-0.000667572021484,23.3388125917,5935.41779141
466,-0.000705718994141,23.3388125917,5935.41779141
467,-0.000705718994141,23.3373593605,5935.41779141
468,-0.000705718994141,23.3315463871,5935.41779141
469,-0.000686645507813,23.3300931316,5940.83826523
470,-0.000667572021484,23.327186606,5940.83826523
471,-0.000705718994141,23.3286398712,5929.99731758
472,-0.000705718994141,23.3257333359,5935.41779141
473,-0.000705718994141,23.3199202069,5940.83826523
474,-0.000705718994141,23.3141069997,5935.41779141
475,-0.000686645507813,23.317013613,5951.67921289
476,-0.000686645507813,23.3126536857,5946.25873906
477,-0.000667572021484,23.3097470429,5946.25873906
478,-0.000667572021484,23.3082937142,5946.25873906
479,-0.000686645507813,23.305387042,5946.25873906
480,-0.000686645507813,23.3024803502,5946.25873906
481,-0.000686645507813,23.2995736387,5940.83826523
482,-0.000705718994141,23.2981202756,5946.25873906
483,-0.000686645507813,23.2937601567,5951.67921289
484,-0.000686645507813,23.2923067738,5946.25873906
485,-0.000667572021484,23.290853386,5962.52016054
486,-0.000686645507813,23.2879465956,5957.09968671
487,-0.000686645507813,23.2850397854,5951.67921289
488,-0.000686645507813,23.2850397854,5957.09968671
489,-0.000705718994141,23.280679533,5957.09968671
490,-0.000705718994141,23.2792261056,5962.52016054
491,-0.000705718994141,23.2777726733,5951.67921289
492,-0.000705718994141,23.2777726733,5957.09968671
493,-0.000705718994141,23.2777726733,5962.52016054
494,-0.000705718994141,23.2734123464,5962.52016054
495,-0.000686645507813,23.2719588942,5962.52016054
496,-0.000686645507813,23.2690519747,5962.52016054
497,-0.000705718994141,23.2705054369,5962.52016054
498,-0.000686645507813,23.2675985076,5967.94063436
499,-0.000724792480469,23.2646915582,5967.94063436
500,-0.000705718994141,23.2632380761,5957.09968671
501,-0.000686645507813,23.2617845889,5973.36110819
502,-0.000705718994141,23.2588775996,5973.36110819
503,-0.000705718994141,23.2559705903,5967.94063436
504,-0.000705718994141,23.2530635609,5967.94063436
505,-0.000724792480469,23.2530635609,5984.20205584
506,-0.000667572021484,23.2501565115,5973.36110819
507,-0.000705718994141,23.2487029792,5984.20205584
508,-0.000686645507813,23.2457958996,5978.78158202
509,-0.000667572021484,23.2428887999,5978.78158202
510,-0.000667572021484,23.2443423523,5984.20205584
511,-0.000686645507813,23.2385281126,5984.20205584
512,-0.000686645507813,23.2341673798,5989.62252967
513,-0.000705718994141,23.2341673798,6000.46347732
514,-0.000667572021484,23.2327137921,6005.88395115
515,-0.000686645507813,23.2312601994,5995.0430035
516,-0.000686645507813,23.2298066016,5995.0430035
517,-0.000667572021484,23.2254457777,5995.0430035
518,-0.000686645507813,23.2239921597,6000.46347732
519,-0.000705718994141,23.2210849083,5995.0430035
520,-0.000686645507813,23.2196312749,5989.62252967
521,-0.000667572021484,23.2152703445,5989.62252967
522,-0.000705718994141,23.212363032,6005.88395115
523,-0.000686645507813,23.2109093682,5989.62252967
524,-0.000686645507813,23.2109093682,6000.46347732
525,-0.000705718994141,23.2050946617,6005.88395115
526,-0.000724792480469,23.2050946617,6000.46347732
527,-0.000667572021484,23.2050946617,6000.46347732
528,-0.000705718994141,23.2007335781,6005.88395115
529,-0.000667572021484,23.1992798733,6011.30442497
530,-0.000686645507813,23.2007335781,6016.7248988
531,-0.000686645507813,23.1978261635,6011.30442497
532,-0.000686645507813,23.193465003,6027.56584645
533,-0.000686645507813,23.1920112726,6011.30442497
534,-0.000705718994141,23.190557537,6016.7248988
535,-0.000686645507813,23.1920112726,6016.7248988
536,-0.000686645507813,23.190557537,6027.56584645
537,-0.000686645507813,23.1876500505,6016.7248988
538,-0.000686645507813,23.1861962995,6016.7248988
539,-0.000724792480469,23.1847425434,6022.14537263
540,-0.000705718994141,23.1847425434,6016.7248988
541,-0.000705718994141,23.1818350156,6022.14537263
542,-0.000686645507813,23.1832887821,6027.56584645
543,-0.000705718994141,23.1760198982,6027.56584645
544,-0.000705718994141,23.180381244,6032.98632028
545,-0.000686645507813,23.1760198982,6032.98632028
546,-0.000705718994141,23.1716585058,6038.4067941
547,-0.000667572021484,23.1716585058,6027.56584645
548,-0.000705718994141,23.1745661059,6027.56584645
549,-0.000743865966797,23.168750885,6038.4067941
550,-0.000705718994141,23.170204698,6043.82726793
551,-0.000686645507813,23.1658432434,6038.4067941
552,-0.000686645507813,23.1672970668,6032.98632028
553,-0.000686645507813,23.1643894148,6032.98632028
554,-0.000705718994141,23.1643894148,6032.98632028
555,-0.000724792480469,23.1600278979,6038.4067941
556,-0.000686645507813,23.1585740485,6043.82726793
557,-0.000705718994141,23.1585740485,6032.98632028
