Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-28-2025-Thu 19-17-16-PM,0.0,1.84,-0.2,1.804,-0.1,1.944,-0.1,1.652,-0.1,1.8,-0.4,1.824,-0.4,1.492,-0.2,1.784
08-28-2025-Thu 19-17-18-PM,0.1,1.824,-0.3,1.78,-0.2,1.928,0.0,1.616,0.0,1.78,0.0,1.808,-0.1,1.452,-0.1,1.768
08-28-2025-Thu 19-17-20-PM,0.1,1.812,-0.1,1.756,-0.4,1.912,0.0,1.584,-0.4,1.76,-0.1,1.792,-0.2,1.416,0.0,1.764
08-28-2025-Thu 19-17-23-PM,Power On
08-28-2025-Thu 19-17-25-PM,
08-28-2025-Thu 19-17-28-PM,-0.1,1.904,0.0,1.904,0.0,2.036,-0.2,1.792,-0.3,1.86,-0.3,1.896,-0.2,1.664,0.0,1.852
08-28-2025-Thu 19-17-30-PM,0.1,1.84,-0.2,1.82,-0.5,1.964,-0.3,1.672,-0.5,1.788,-0.1,1.828,-0.3,1.52,-0.1,1.804
08-28-2025-Thu 19-17-32-PM,0.0,1.808,0.0,1.776,-0.3,1.928,0.0,1.6,-0.3,1.76,-0.1,1.8,-0.2,1.44,0.1,1.78
08-28-2025-Thu 19-17-35-PM,
08-28-2025-Thu 19-17-38-PM,0.1,1.772,0.1,1.696,-0.3,1.884,-0.3,1.516,-0.1,1.716,-0.1,1.76,0.1,1.344,-0.2,1.748
08-28-2025-Thu 19-17-40-PM,0.0,1.76,0.0,1.676,-0.2,1.868,-0.3,1.492,-0.2,1.704,0.0,1.748,-0.2,1.3,0.1,1.74
08-28-2025-Thu 19-17-42-PM,-0.2,1.748,-0.1,1.66,-0.5,1.856,-0.2,1.464,-0.2,1.692,-0.2,1.736,-0.1,1.26,0.0,1.728
08-28-2025-Thu 19-17-45-PM,-0.1,1.74,0.2,1.636,-0.4,1.844,-0.1,1.444,-0.3,1.676,-0.2,1.724,-0.1,1.208,0.0,1.72
08-28-2025-Thu 19-17-47-PM,-0.1,1.728,-0.2,1.616,-0.4,1.828,-0.3,1.416,0.0,1.656,0.0,1.712,0.0,1.168,0.0,1.712
08-28-2025-Thu 19-17-49-PM,-0.1,1.716,-0.6,1.596,-0.2,1.824,-0.4,1.388,-0.4,1.648,-0.1,1.704,-0.1,1.124,-0.1,1.704
08-28-2025-Thu 19-17-52-PM,
08-28-2025-Thu 19-17-55-PM,0.0,1.7,-0.2,1.556,0.0,1.804,-0.2,1.332,-0.1,1.616,0.0,1.688,-0.1,1.068,0.0,1.692
08-28-2025-Thu 19-17-57-PM,-0.1,1.692,0.0,1.536,-0.4,1.792,-0.3,1.3,0.0,1.604,0.1,1.68,-0.1,1.048,0.1,1.688
08-28-2025-Thu 19-17-59-PM,-0.1,1.684,-0.1,1.52,-0.3,1.784,-0.4,1.268,-0.3,1.588,-0.2,1.672,-0.2,1.024,-0.2,1.684
08-28-2025-Thu 19-18-02-PM,0.0,1.676,-0.1,1.504,-0.3,1.78,0.0,1.236,-0.3,1.572,-0.1,1.664,-0.1,1.004,0.0,1.676
08-28-2025-Thu 19-18-04-PM,-0.1,1.668,0.0,1.492,-0.1,1.772,-0.1,1.204,-0.2,1.556,-0.2,1.656,0.0,0.992,-0.2,1.672
08-28-2025-Thu 19-18-06-PM,0.1,1.656,-0.1,1.48,-0.1,1.764,-0.2,1.172,-0.1,1.54,-0.2,1.652,-0.2,0.976,0.1,1.668
08-28-2025-Thu 19-18-09-PM,0.1,1.652,-0.1,1.468,-0.3,1.76,-0.3,1.148,-0.2,1.524,-0.1,1.644,-0.1,0.964,0.0,1.66
08-28-2025-Thu 19-18-11-PM,0.0,1.64,0.0,1.456,0.0,1.752,0.1,1.116,-0.3,1.508,-0.4,1.636,-0.2,0.952,-0.1,1.652
08-28-2025-Thu 19-18-13-PM,Power On
08-28-2025-Thu 19-18-16-PM,91.8,5.668,74.2,5.676,81.8,5.676,85.6,5.712,105.7,5.628,90.1,5.692,85.1,5.628,88.7,5.624
08-28-2025-Thu 19-18-18-PM,91.4,5.668,74.0,5.676,81.3,5.676,85.7,5.716,105.2,5.628,89.7,5.692,84.3,5.628,87.6,5.628
08-28-2025-Thu 19-18-21-PM,91.4,5.672,74.0,5.676,80.4,5.68,85.2,5.716,105.1,5.628,90.1,5.696,84.6,5.632,87.3,5.628
08-28-2025-Thu 19-18-23-PM,91.4,5.672,73.9,5.68,80.5,5.676,85.0,5.716,104.6,5.632,89.5,5.692,84.2,5.632,87.1,5.628
08-28-2025-Thu 19-18-25-PM,91.2,5.672,73.8,5.68,80.2,5.68,84.9,5.716,104.5,5.636,89.6,5.696,84.0,5.632,86.6,5.628
08-28-2025-Thu 19-18-28-PM,91.2,5.668,73.5,5.676,80.4,5.676,84.9,5.716,104.4,5.636,89.6,5.696,84.2,5.628,86.7,5.632
08-28-2025-Thu 19-18-30-PM,91.0,5.672,73.6,5.68,79.9,5.68,84.8,5.72,104.1,5.632,89.4,5.696,83.8,5.628,86.4,5.632
08-28-2025-Thu 19-18-33-PM,Power Off
08-28-2025-Thu 19-18-35-PM,0.2,1.98,0.0,1.98,-0.1,2.116,-0.1,1.868,-0.1,1.924,-0.1,1.964,-0.1,1.768,-0.1,1.912
08-28-2025-Thu 19-18-37-PM,-0.2,1.892,-0.2,1.872,-0.1,2.036,-0.4,1.752,-0.3,1.828,-0.2,1.888,-0.2,1.636,-0.2,1.844
08-28-2025-Thu 19-18-40-PM,-0.2,1.84,-0.2,1.8,-0.3,1.98,0.0,1.66,-0.4,1.768,0.0,1.84,-0.1,1.532,-0.1,1.808
08-28-2025-Thu 19-18-42-PM,0.0,1.804,0.2,1.748,-0.3,1.948,-0.3,1.588,-0.4,1.728,-0.1,1.804,0.0,1.46,0.1,1.78
08-28-2025-Thu 19-18-44-PM,-0.1,1.776,-0.1,1.708,-0.1,1.92,-0.1,1.532,-0.3,1.696,0.1,1.776,-0.2,1.408,-0.2,1.76
08-28-2025-Thu 19-18-47-PM,0.1,1.756,0.0,1.668,-0.1,1.896,-0.3,1.488,0.0,1.668,-0.2,1.756,-0.1,1.36,-0.2,1.744
08-28-2025-Thu 19-18-49-PM,-0.2,1.736,0.2,1.632,-0.3,1.876,-0.2,1.448,-0.2,1.64,-0.3,1.736,0.0,1.312,-0.2,1.728
08-28-2025-Thu 19-18-51-PM,-0.1,1.724,-0.2,1.592,-0.1,1.856,0.1,1.416,-0.1,1.62,-0.2,1.72,0.0,1.264,0.0,1.72
08-28-2025-Thu 19-18-54-PM,-0.1,1.712,0.1,1.56,-0.1,1.844,-0.1,1.38,-0.2,1.596,-0.4,1.708,-0.2,1.212,-0.1,1.712
08-28-2025-Thu 19-18-56-PM,0.2,1.696,-0.2,1.536,-0.5,1.828,0.0,1.344,0.0,1.584,0.1,1.696,-0.2,1.164,-0.1,1.7
08-28-2025-Thu 19-19-01-PM,Power On
08-28-2025-Thu 19-19-03-PM,Power Off
08-28-2025-Thu 19-19-06-PM,-0.1,1.888,-0.3,1.868,-0.3,2.028,-0.5,1.788,-0.3,1.8,-0.1,1.884,-0.1,1.652,-0.1,1.848
08-28-2025-Thu 19-19-08-PM,-0.1,1.804,-0.1,1.752,-0.3,1.948,-0.1,1.632,-0.3,1.7,-0.3,1.808,-0.4,1.484,-0.1,1.788
08-28-2025-Thu 19-19-10-PM,-0.2,1.764,0.0,1.688,-0.4,1.9,0.0,1.532,-0.2,1.652,-0.1,1.764,-0.2,1.396,0.1,1.76
08-28-2025-Thu 19-19-13-PM,-0.2,1.732,-0.1,1.632,-0.1,1.872,-0.1,1.468,-0.5,1.612,-0.2,1.732,-0.2,1.328,0.0,1.736
08-28-2025-Thu 19-19-15-PM,0.2,1.712,0.0,1.588,-0.2,1.848,0.0,1.42,-0.3,1.584,-0.2,1.712,-0.2,1.264,0.0,1.72
08-28-2025-Thu 19-19-17-PM,-0.3,1.696,0.0,1.548,-0.2,1.832,-0.2,1.376,-0.4,1.564,-0.2,1.696,0.0,1.2,0.0,1.708
08-28-2025-Thu 19-19-20-PM,-0.1,1.684,0.1,1.516,-0.2,1.812,-0.3,1.332,-0.3,1.544,-0.1,1.688,-0.1,1.148,0.1,1.7
08-28-2025-Thu 19-19-22-PM,-0.1,1.668,-0.1,1.488,0.1,1.8,-0.2,1.292,-0.3,1.532,0.0,1.672,0.0,1.108,-0.1,1.692
08-28-2025-Thu 19-19-24-PM,0.1,1.656,-0.2,1.472,-0.3,1.792,-0.1,1.248,-0.2,1.516,-0.1,1.66,-0.1,1.08,-0.1,1.684
08-28-2025-Thu 19-19-27-PM,-0.1,1.64,-0.2,1.456,-0.2,1.78,0.0,1.208,-0.2,1.504,-0.1,1.656,0.1,1.052,0.0,1.676
08-28-2025-Thu 19-19-29-PM,-0.1,1.632,-0.1,1.44,-0.3,1.772,-0.3,1.168,-0.3,1.492,-0.4,1.644,0.0,1.032,-0.2,1.668
08-28-2025-Thu 19-19-32-PM,0.0,1.62,-0.5,1.428,-0.1,1.76,-0.5,1.136,-0.2,1.48,0.1,1.64,0.4,1.012,0.1,1.66
08-28-2025-Thu 19-19-34-PM,-0.2,1.612,-0.2,1.42,-0.3,1.756,-0.1,1.104,-0.3,1.468,-0.2,1.632,-0.2,0.992,-0.1,1.652
08-28-2025-Thu 19-19-36-PM,0.0,1.604,0.1,1.408,-0.1,1.748,-0.1,1.072,-0.1,1.456,-0.4,1.624,-0.1,0.976,-0.2,1.648
08-28-2025-Thu 19-19-39-PM,0.0,1.592,0.0,1.4,-0.4,1.744,-0.3,1.044,-0.2,1.444,0.0,1.616,0.1,0.96,0.1,1.64
08-28-2025-Thu 19-19-41-PM,0.1,1.58,-0.1,1.392,0.0,1.736,-0.2,1.024,-0.3,1.436,0.0,1.608,-0.1,0.948,0.0,1.632
08-28-2025-Thu 19-19-43-PM,0.2,1.572,-0.2,1.376,-0.3,1.728,-0.2,1.008,-0.4,1.428,-0.1,1.6,0.0,0.936,-0.2,1.628
08-28-2025-Thu 19-19-46-PM,0.2,1.56,-0.2,1.368,-0.4,1.724,-0.1,0.988,-0.2,1.416,-0.1,1.596,-0.3,0.924,-0.2,1.62
08-28-2025-Thu 19-19-48-PM,-0.1,1.556,0.2,1.356,-0.3,1.724,0.0,0.972,-0.4,1.408,-0.1,1.588,-0.2,0.912,-0.1,1.616
08-28-2025-Thu 19-19-51-PM,0.0,1.544,0.0,1.344,-0.4,1.716,0.0,0.96,-0.3,1.404,-0.2,1.584,-0.2,0.904,-0.1,1.608
08-28-2025-Thu 19-19-53-PM,0.0,1.536,0.2,1.332,-0.1,1.712,-0.4,0.948,-0.2,1.396,-0.1,1.576,-0.2,0.896,-0.2,1.6
08-28-2025-Thu 19-19-56-PM,0.0,1.524,-0.3,1.32,-0.2,1.704,-0.3,0.936,-0.4,1.388,0.1,1.572,-0.1,0.888,0.0,1.592
08-28-2025-Thu 19-19-58-PM,-0.2,1.516,-0.1,1.312,0.1,1.7,-0.3,0.928,-0.3,1.376,0.1,1.56,-0.2,0.884,0.0,1.588
08-28-2025-Thu 19-20-00-PM,0.0,1.512,-0.1,1.3,-0.3,1.696,-0.2,0.92,-0.2,1.372,-0.3,1.56,0.1,0.876,-0.1,1.58
08-28-2025-Thu 19-20-03-PM,-0.2,1.5,-0.2,1.292,-0.2,1.692,-0.4,0.912,-0.1,1.368,-0.1,1.552,0.0,0.868,-0.2,1.58
08-28-2025-Thu 19-20-05-PM,0.2,1.496,-0.1,1.28,-0.3,1.688,-0.2,0.9,-0.4,1.356,0.1,1.548,-0.1,0.86,0.0,1.568
08-28-2025-Thu 19-20-07-PM,0.3,1.488,-0.2,1.268,-0.2,1.684,-0.5,0.896,-0.4,1.344,0.0,1.544,-0.1,0.856,0.0,1.56
08-28-2025-Thu 19-20-10-PM,0.0,1.48,-0.2,1.256,0.0,1.684,-0.1,0.884,-0.2,1.34,0.0,1.536,-0.3,0.852,0.0,1.552
08-28-2025-Thu 19-20-12-PM,-0.2,1.472,-0.2,1.248,-0.2,1.68,-0.3,0.876,-0.3,1.328,-0.1,1.532,-0.3,0.848,-0.1,1.552
08-28-2025-Thu 19-20-15-PM,0.1,1.468,0.2,1.236,-0.1,1.676,0.1,0.872,-0.1,1.32,-0.4,1.528,0.1,0.844,0.0,1.548
08-28-2025-Thu 19-20-17-PM,-0.2,1.464,-0.2,1.228,-0.2,1.664,-0.3,0.864,-0.3,1.316,0.0,1.524,-0.3,0.84,0.0,1.54
08-28-2025-Thu 19-20-19-PM,0.0,1.456,-0.3,1.22,0.0,1.664,-0.1,0.86,-0.4,1.304,-0.1,1.516,-0.1,0.836,-0.1,1.532
08-28-2025-Thu 19-20-22-PM,-0.1,1.448,-0.1,1.212,-0.3,1.664,-0.3,0.852,-0.3,1.292,-0.2,1.516,-0.1,0.832,0.0,1.528
08-28-2025-Thu 19-20-24-PM,-0.1,1.444,-0.1,1.204,-0.2,1.66,-0.3,0.848,-0.2,1.28,-0.1,1.512,-0.2,0.828,0.1,1.524
08-28-2025-Thu 19-20-26-PM,0.0,1.436,0.0,1.2,-0.2,1.656,-0.2,0.844,-0.1,1.268,-0.1,1.508,-0.3,0.828,-0.2,1.516
08-28-2025-Thu 19-20-29-PM,0.0,1.432,-0.2,1.196,-0.2,1.652,-0.3,0.836,-0.2,1.252,-0.1,1.504,-0.1,0.824,-0.1,1.516
08-28-2025-Thu 19-20-31-PM,-0.1,1.428,-0.3,1.188,-0.4,1.648,-0.3,0.832,0.0,1.24,0.0,1.496,-0.2,0.82,0.1,1.508
08-28-2025-Thu 19-20-34-PM,0.2,1.42,-0.2,1.188,-0.3,1.644,-0.4,0.828,0.1,1.224,-0.4,1.492,-0.2,0.82,-0.1,1.504
08-28-2025-Thu 19-20-36-PM,0.0,1.42,-0.1,1.184,-0.2,1.644,0.3,0.828,-0.2,1.212,0.0,1.488,-0.2,0.82,-0.1,1.5
08-28-2025-Thu 19-20-38-PM,0.0,1.416,-0.1,1.184,0.1,1.64,-0.3,0.82,-0.1,1.196,-0.1,1.484,-0.1,0.816,-0.1,1.496
08-28-2025-Thu 19-20-41-PM,-0.1,1.408,-0.1,1.18,-0.4,1.632,-0.5,0.816,0.2,1.18,-0.1,1.48,0.0,0.812,-0.2,1.488
08-28-2025-Thu 19-20-43-PM,0.0,1.404,-0.2,1.18,-0.1,1.632,-0.3,0.812,-0.3,1.168,-0.3,1.48,-0.2,0.812,-0.2,1.484
08-28-2025-Thu 19-20-46-PM,0.0,1.396,-0.3,1.176,-0.4,1.628,-0.2,0.816,-0.4,1.152,-0.1,1.472,-0.5,0.812,0.0,1.476
08-28-2025-Thu 19-20-49-PM,-0.1,1.392,0.1,1.176,-0.1,1.624,-0.1,0.812,-0.2,1.14,0.1,1.468,-0.2,0.808,0.2,1.472
08-28-2025-Thu 19-20-51-PM,-0.5,1.384,0.2,1.172,-0.3,1.62,-0.3,0.808,-0.5,1.136,-0.2,1.464,-0.4,0.808,0.2,1.468
08-28-2025-Thu 19-20-53-PM,-0.1,1.38,-0.1,1.172,-0.4,1.62,0.0,0.808,-0.4,1.124,0.0,1.46,-0.3,0.804,0.1,1.464
08-28-2025-Thu 19-20-56-PM,-0.1,1.372,-0.1,1.172,-0.1,1.616,-0.1,0.812,-0.1,1.116,-0.1,1.456,-0.2,0.804,0.1,1.46
08-28-2025-Thu 19-20-58-PM,-0.2,1.364,-0.1,1.172,0.1,1.612,-0.5,0.804,-0.2,1.112,-0.3,1.452,-0.1,0.804,0.0,1.452
08-28-2025-Thu 19-21-00-PM,0.0,1.364,-0.1,1.172,-0.1,1.608,-0.3,0.808,-0.4,1.108,0.0,1.452,-0.5,0.8,0.1,1.448
08-28-2025-Thu 19-21-03-PM,0.0,1.356,-0.1,1.168,-0.4,1.604,-0.4,0.808,-0.3,1.104,-0.2,1.444,-0.2,0.8,-0.3,1.444
08-28-2025-Thu 19-21-05-PM,0.1,1.348,-0.1,1.168,-0.1,1.604,-0.1,0.804,-0.2,1.096,-0.1,1.444,-0.4,0.8,0.0,1.44
08-28-2025-Thu 19-21-07-PM,-0.2,1.344,-0.3,1.168,-0.1,1.6,-0.1,0.808,-0.1,1.092,-0.3,1.44,-0.2,0.8,-0.1,1.436
08-28-2025-Thu 19-21-10-PM,0.1,1.336,0.0,1.168,-0.2,1.596,-0.3,0.8,-0.3,1.088,-0.3,1.436,-0.3,0.8,-0.1,1.432
08-28-2025-Thu 19-21-12-PM,0.1,1.328,-0.2,1.168,-0.2,1.596,-0.3,0.804,-0.2,1.08,-0.1,1.436,0.0,0.796,-0.2,1.432
08-28-2025-Thu 19-21-15-PM,0.0,1.32,-0.3,1.164,-0.3,1.592,-0.4,0.804,-0.4,1.072,-0.5,1.428,-0.2,0.796,0.0,1.428
08-28-2025-Thu 19-21-17-PM,-0.2,1.312,0.0,1.164,-0.5,1.588,-0.3,0.804,-0.3,1.068,-0.2,1.424,-0.2,0.796,0.2,1.42
08-28-2025-Thu 19-21-19-PM,-0.2,1.304,-0.2,1.164,-0.1,1.588,-0.2,0.8,-0.2,1.056,0.0,1.42,-0.5,0.796,-0.2,1.42
08-28-2025-Thu 19-21-22-PM,-0.1,1.3,-0.3,1.164,0.0,1.58,-0.5,0.8,-0.2,1.048,0.0,1.416,-0.2,0.796,-0.1,1.416
08-28-2025-Thu 19-21-24-PM,0.0,1.292,-0.2,1.16,-0.2,1.58,-0.2,0.8,-0.2,1.044,-0.1,1.412,-0.3,0.796,-0.2,1.408
08-28-2025-Thu 19-21-26-PM,0.0,1.284,-0.1,1.156,-0.3,1.58,-0.1,0.8,-0.2,1.036,-0.1,1.412,-0.1,0.792,0.1,1.404
08-28-2025-Thu 19-21-29-PM,0.1,1.272,0.1,1.16,-0.2,1.576,-0.2,0.804,-0.2,1.024,-0.2,1.408,-0.2,0.796,0.0,1.4
08-28-2025-Thu 19-21-31-PM,0.0,1.268,0.0,1.16,-0.4,1.572,0.0,0.8,-0.4,1.016,-0.2,1.404,-0.1,0.792,0.0,1.396
08-28-2025-Thu 19-21-33-PM,0.0,1.26,-0.2,1.156,-0.2,1.568,-0.3,0.8,-0.1,1.012,-0.1,1.4,-0.4,0.792,-0.1,1.392
08-28-2025-Thu 19-21-36-PM,0.1,1.256,-0.2,1.156,-0.2,1.568,-0.3,0.8,-0.2,1.0,0.0,1.396,-0.3,0.792,-0.4,1.388
08-28-2025-Thu 19-21-38-PM,-0.1,1.252,-0.3,1.156,-0.5,1.564,-0.3,0.8,-0.1,0.996,-0.6,1.396,-0.4,0.792,-0.3,1.388
08-28-2025-Thu 19-21-41-PM,0.1,1.24,0.0,1.152,-0.2,1.56,-0.1,0.8,-0.2,0.988,-0.1,1.388,-0.3,0.792,-0.1,1.384
08-28-2025-Thu 19-21-43-PM,0.1,1.236,0.0,1.156,-0.4,1.56,-0.2,0.804,-0.3,0.984,-0.1,1.384,-0.1,0.792,-0.1,1.376
08-28-2025-Thu 19-21-45-PM,0.1,1.228,0.1,1.156,-0.2,1.56,-0.4,0.8,-0.3,0.98,-0.2,1.384,-0.2,0.792,-0.1,1.372
08-28-2025-Thu 19-21-48-PM,-0.2,1.216,-0.1,1.152,-0.4,1.556,-0.3,0.8,-0.2,0.972,-0.1,1.38,-0.2,0.792,-0.3,1.368
08-28-2025-Thu 19-21-50-PM,0.1,1.208,0.0,1.148,-0.1,1.552,-0.3,0.8,-0.2,0.968,0.0,1.376,-0.1,0.792,-0.1,1.364
08-28-2025-Thu 19-21-52-PM,0.1,1.2,-0.1,1.148,-0.2,1.548,-0.3,0.8,-0.2,0.964,-0.1,1.372,-0.2,0.792,-0.2,1.36
08-28-2025-Thu 19-21-55-PM,0.2,1.192,0.0,1.152,-0.3,1.548,-0.3,0.8,-0.2,0.96,-0.2,1.368,-0.3,0.792,-0.2,1.356
08-28-2025-Thu 19-21-57-PM,-0.1,1.184,-0.1,1.144,-0.4,1.548,-0.7,0.804,-0.1,0.952,0.1,1.368,-0.2,0.792,0.1,1.352
08-28-2025-Thu 19-22-00-PM,-0.1,1.176,0.2,1.148,-0.1,1.54,-0.3,0.796,-0.1,0.948,-0.5,1.364,-0.2,0.792,0.0,1.348
08-28-2025-Thu 19-22-02-PM,-0.2,1.172,-0.2,1.148,-0.2,1.544,-0.2,0.804,0.0,0.943999,-0.1,1.356,-0.4,0.792,-0.1,1.34
08-28-2025-Thu 19-22-04-PM,-0.1,1.164,-0.3,1.148,0.0,1.54,-0.3,0.796,-0.2,0.943999,-0.2,1.352,-0.3,0.796,0.0,1.34
08-28-2025-Thu 19-22-07-PM,0.0,1.152,-0.2,1.144,0.0,1.536,-0.1,0.8,-0.3,0.936,-0.4,1.352,-0.3,0.792,0.1,1.332
08-28-2025-Thu 19-22-09-PM,0.0,1.144,-0.2,1.14,-0.2,1.536,-0.2,0.804,-0.1,0.932,0.0,1.348,-0.3,0.792,0.0,1.332
08-28-2025-Thu 19-22-11-PM,0.0,1.14,-0.2,1.136,-0.4,1.532,-0.2,0.8,-0.5,0.932,-0.1,1.348,-0.4,0.792,0.0,1.324
08-28-2025-Thu 19-22-14-PM,-0.5,1.136,-0.2,1.14,-0.1,1.532,-0.6,0.8,-0.2,0.928,-0.2,1.344,-0.3,0.788,-0.2,1.32
08-28-2025-Thu 19-22-16-PM,0.1,1.128,-0.2,1.136,-0.1,1.532,-0.2,0.8,-0.4,0.924,-0.2,1.34,-0.1,0.792,-0.1,1.316
08-28-2025-Thu 19-22-18-PM,-0.1,1.124,-0.1,1.136,-0.3,1.528,0.0,0.8,-0.2,0.92,-0.1,1.332,-0.1,0.796,0.0,1.312
08-28-2025-Thu 19-22-21-PM,-0.1,1.12,0.0,1.136,0.0,1.528,0.0,0.8,-0.1,0.916,-0.1,1.332,-0.1,0.796,-0.1,1.312
08-28-2025-Thu 19-22-23-PM,0.1,1.116,-0.1,1.136,-0.1,1.52,-0.1,0.8,-0.3,0.916,-0.2,1.332,-0.3,0.788,-0.2,1.308
08-28-2025-Thu 19-22-26-PM,-0.2,1.108,0.1,1.132,-0.3,1.52,0.0,0.8,0.0,0.912,-0.1,1.332,0.1,0.792,-0.4,1.308
08-28-2025-Thu 19-22-28-PM,0.0,1.104,-0.3,1.132,-0.1,1.52,0.0,0.804,-0.1,0.908,-0.4,1.328,0.1,0.792,0.1,1.3
08-28-2025-Thu 19-22-30-PM,-0.1,1.1,-0.1,1.128,-0.1,1.516,-0.1,0.8,-0.3,0.9,-0.1,1.328,-0.2,0.792,0.0,1.3
08-28-2025-Thu 19-22-33-PM,-0.3,1.092,-0.1,1.128,-0.2,1.512,-0.3,0.8,-0.5,0.9,0.0,1.328,-0.2,0.792,-0.2,1.3
08-28-2025-Thu 19-22-35-PM,-0.1,1.092,-0.1,1.128,-0.2,1.516,-0.4,0.8,-0.3,0.896,0.0,1.324,-0.3,0.792,0.1,1.296
08-28-2025-Thu 19-22-37-PM,-0.2,1.084,-0.2,1.124,-0.3,1.512,-0.5,0.8,-0.3,0.896,0.0,1.316,0.1,0.792,0.2,1.288
08-28-2025-Thu 19-22-40-PM,-0.4,1.08,-0.1,1.124,0.0,1.512,-0.3,0.8,-0.4,0.888,-0.1,1.316,-0.3,0.788,0.2,1.288
08-28-2025-Thu 19-22-42-PM,0.0,1.076,-0.2,1.124,0.0,1.508,-0.4,0.804,-0.5,0.888,-0.1,1.312,-0.3,0.792,0.1,1.284
08-28-2025-Thu 19-22-44-PM,-0.1,1.072,-0.3,1.124,-0.2,1.508,-0.1,0.8,-0.4,0.884,0.0,1.308,-0.1,0.792,-0.1,1.28
08-28-2025-Thu 19-22-47-PM,-0.3,1.068,-0.1,1.12,-0.3,1.5,-0.2,0.8,-0.3,0.88,-0.4,1.308,-0.4,0.796,-0.1,1.276
08-28-2025-Thu 19-22-49-PM,0.0,1.064,-0.2,1.12,-0.3,1.504,-0.4,0.804,-0.2,0.88,-0.1,1.304,-0.3,0.792,0.0,1.272
08-28-2025-Thu 19-22-51-PM,-0.1,1.06,-0.1,1.116,0.0,1.5,-0.3,0.8,-0.2,0.876,-0.1,1.304,-0.1,0.792,0.0,1.268
08-28-2025-Thu 19-22-54-PM,-0.3,1.056,-0.1,1.12,0.0,1.5,-0.4,0.8,-0.4,0.88,-0.1,1.3,-0.3,0.792,0.0,1.264
08-28-2025-Thu 19-22-56-PM,-0.1,1.052,0.0,1.116,0.0,1.496,-0.1,0.8,-0.2,0.876,-0.4,1.296,0.1,0.792,0.0,1.26
08-28-2025-Thu 19-22-58-PM,0.0,1.048,-0.2,1.116,-0.3,1.496,-0.2,0.8,-0.7,0.872,0.0,1.292,-0.2,0.788,-0.3,1.256
08-28-2025-Thu 19-23-01-PM,0.3,1.048,-0.2,1.112,-0.6,1.496,-0.1,0.796,-0.2,0.872,-0.1,1.288,-0.3,0.788,0.0,1.256
08-28-2025-Thu 19-23-03-PM,0.0,1.044,0.0,1.116,-0.2,1.492,-0.4,0.804,-0.3,0.872,0.0,1.288,-0.3,0.792,-0.2,1.248
