Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-28-2025-Thu 19-35-05-PM,-0.1,0.812,0.0,0.996,-0.1,1.348,-0.1,0.8,-0.5,0.788,-0.2,1.02,-0.2,0.792,-0.1,0.908
08-28-2025-Thu 19-35-07-PM,-0.2,0.812,-0.1,0.992,-0.5,1.348,-0.1,0.804,-0.3,0.788,-0.1,1.016,-0.4,0.792,-0.3,0.908
08-28-2025-Thu 19-35-10-PM,-0.1,0.812,0.0,0.992,-0.3,1.344,-0.3,0.8,-0.6,0.788,0.0,1.012,-0.2,0.792,-0.2,0.908
08-28-2025-Thu 19-35-14-PM,Power On
08-28-2025-Thu 19-35-17-PM,70.4,5.684,57.9,5.696,62.3,5.692,65.8,5.72,80.4,5.656,64.7,5.704,68.0,5.652,69.2,5.652
08-28-2025-Thu 19-35-19-PM,69.9,5.684,57.4,5.692,61.5,5.688,65.5,5.72,80.2,5.656,64.2,5.708,67.4,5.652,68.2,5.652
08-28-2025-Thu 19-35-21-PM,69.7,5.684,57.1,5.696,61.6,5.692,65.6,5.72,80.0,5.656,64.1,5.708,66.6,5.652,67.4,5.652
08-28-2025-Thu 19-35-24-PM,69.5,5.684,56.8,5.692,61.2,5.692,65.4,5.72,80.0,5.656,64.6,5.708,66.5,5.652,67.2,5.656
08-28-2025-Thu 19-35-26-PM,69.4,5.684,57.1,5.692,61.4,5.692,65.3,5.72,79.7,5.656,64.7,5.708,66.4,5.652,66.8,5.656
08-28-2025-Thu 19-35-29-PM,69.5,5.684,57.0,5.692,61.2,5.692,65.2,5.72,79.7,5.656,64.5,5.708,66.1,5.652,66.5,5.656
08-28-2025-Thu 19-35-31-PM,69.3,5.684,57.0,5.696,60.9,5.692,64.9,5.724,79.5,5.656,64.9,5.708,65.8,5.652,66.5,5.656
08-28-2025-Thu 19-35-33-PM,Power Off
08-28-2025-Thu 19-35-36-PM,0.3,1.84,0.1,1.904,-0.5,2.052,0.0,1.832,-0.2,1.772,-0.2,1.8,-0.1,1.716,0.0,1.852
08-28-2025-Thu 19-35-38-PM,0.0,1.728,-0.2,1.776,-0.1,1.936,-0.1,1.684,-0.3,1.616,0.0,1.672,-0.1,1.564,0.0,1.768
08-28-2025-Thu 19-35-40-PM,0.1,1.66,-0.1,1.696,-0.1,1.872,-0.3,1.584,-0.1,1.524,0.0,1.6,-0.1,1.464,-0.2,1.708
08-28-2025-Thu 19-35-43-PM,-0.1,1.604,-0.2,1.636,-0.4,1.824,-0.1,1.512,-0.2,1.46,0.0,1.556,-0.2,1.4,-0.1,1.668
08-28-2025-Thu 19-35-45-PM,-0.1,1.556,0.1,1.576,-0.3,1.788,-0.2,1.464,-0.3,1.42,-0.4,1.524,-0.2,1.356,0.0,1.636
08-28-2025-Thu 19-35-48-PM,-0.2,1.52,-0.1,1.528,-0.2,1.756,-0.1,1.424,-0.2,1.388,-0.2,1.492,-0.3,1.32,-0.2,1.604
08-28-2025-Thu 19-35-50-PM,-0.1,1.492,-0.2,1.492,-0.1,1.728,-0.2,1.392,-0.4,1.36,-0.1,1.472,-0.2,1.28,-0.3,1.58
08-28-2025-Thu 19-35-52-PM,0.1,1.468,-0.1,1.468,-0.3,1.7,-0.3,1.36,-0.3,1.34,0.0,1.452,-0.2,1.24,-0.1,1.56
08-28-2025-Thu 19-35-55-PM,-0.2,1.448,-0.1,1.452,-0.1,1.684,-0.3,1.324,0.0,1.312,-0.2,1.432,0.1,1.2,-0.2,1.54
08-28-2025-Thu 19-35-57-PM,0.0,1.436,-0.3,1.436,-0.3,1.668,-0.4,1.292,-0.3,1.292,-0.2,1.416,-0.2,1.164,0.0,1.524
08-28-2025-Thu 19-35-59-PM,0.0,1.424,0.0,1.424,-0.2,1.652,0.0,1.264,-0.2,1.264,-0.1,1.404,-0.1,1.14,-0.1,1.508
08-28-2025-Thu 19-36-02-PM,0.1,1.416,0.2,1.408,-0.3,1.64,-0.3,1.228,-0.1,1.248,-0.5,1.392,-0.2,1.12,-0.2,1.496
08-28-2025-Thu 19-36-04-PM,0.0,1.404,0.0,1.4,-0.1,1.628,-0.6,1.204,-0.1,1.22,-0.1,1.38,-0.1,1.1,0.0,1.484
08-28-2025-Thu 19-36-06-PM,0.0,1.4,-0.1,1.388,-0.5,1.62,-0.3,1.176,-0.1,1.204,0.1,1.372,-0.1,1.088,0.0,1.472
08-28-2025-Thu 19-36-09-PM,0.0,1.388,0.1,1.38,-0.2,1.608,-0.2,1.156,-0.4,1.18,0.1,1.36,-0.2,1.072,0.0,1.464
08-28-2025-Thu 19-36-11-PM,0.2,1.384,-0.5,1.368,-0.3,1.596,-0.1,1.136,-0.4,1.164,0.0,1.352,0.0,1.06,-0.1,1.456
08-28-2025-Thu 19-36-14-PM,-0.3,1.372,-0.1,1.356,-0.3,1.588,-0.5,1.12,-0.3,1.152,0.0,1.348,-0.1,1.044,0.0,1.44
08-28-2025-Thu 19-36-16-PM,0.1,1.36,-0.1,1.344,0.1,1.58,-0.2,1.1,0.0,1.136,-0.2,1.34,-0.3,1.032,0.0,1.432
08-28-2025-Thu 19-36-18-PM,-0.1,1.352,-0.1,1.336,-0.2,1.576,-0.3,1.084,-0.3,1.124,0.0,1.332,-0.1,1.016,-0.1,1.428
08-28-2025-Thu 19-36-21-PM,0.1,1.34,-0.1,1.324,-0.1,1.572,-0.1,1.064,-0.1,1.116,-0.3,1.324,-0.2,1.004,0.0,1.42
08-28-2025-Thu 19-36-23-PM,0.2,1.328,-0.2,1.312,-0.2,1.564,-0.3,1.048,-0.4,1.108,-0.2,1.316,-0.2,0.996,-0.1,1.412
08-28-2025-Thu 19-36-25-PM,0.0,1.316,0.0,1.304,-0.1,1.556,-0.5,1.032,-0.3,1.096,-0.1,1.308,-0.3,0.98,-0.1,1.404
08-28-2025-Thu 19-36-28-PM,-0.3,1.304,0.0,1.292,0.0,1.552,-0.4,1.02,-0.3,1.088,0.0,1.304,-0.2,0.968,-0.3,1.396
08-28-2025-Thu 19-36-30-PM,0.0,1.296,-0.1,1.28,-0.4,1.548,0.0,1.004,-0.2,1.076,0.0,1.296,-0.2,0.956,-0.1,1.392
08-28-2025-Thu 19-36-33-PM,0.1,1.28,0.2,1.272,0.0,1.544,-0.2,0.992,-0.3,1.064,-0.2,1.288,-0.2,0.948,-0.1,1.384
08-28-2025-Thu 19-36-35-PM,0.0,1.268,-0.2,1.26,0.0,1.536,0.0,0.976,-0.1,1.056,-0.5,1.288,-0.1,0.94,-0.1,1.38
08-28-2025-Thu 19-36-37-PM,-0.1,1.252,-0.1,1.248,0.0,1.536,-0.1,0.968,-0.3,1.044,-0.3,1.28,-0.2,0.932,-0.2,1.372
08-28-2025-Thu 19-36-40-PM,0.0,1.24,0.1,1.24,0.1,1.528,-0.5,0.956,-0.3,1.028,0.1,1.272,0.1,0.924,-0.1,1.364
08-28-2025-Thu 19-36-42-PM,0.2,1.228,-0.1,1.232,-0.6,1.528,-0.3,0.943999,-0.2,1.016,-0.1,1.268,-0.1,0.92,-0.4,1.356
08-28-2025-Thu 19-36-44-PM,-0.2,1.212,-0.5,1.224,-0.2,1.524,0.1,0.932,-0.3,1.004,-0.4,1.26,-0.3,0.912,0.0,1.352
08-28-2025-Thu 19-36-47-PM,0.0,1.196,-0.2,1.216,0.1,1.52,-0.3,0.924,-0.4,0.996,-0.2,1.26,-0.4,0.904,-0.1,1.344
08-28-2025-Thu 19-36-49-PM,0.1,1.184,-0.1,1.212,-0.4,1.516,-0.1,0.916,-0.2,0.988,0.1,1.252,-0.4,0.896,0.0,1.34
08-28-2025-Thu 19-36-52-PM,-0.1,1.172,-0.2,1.204,-0.1,1.512,-0.1,0.908,-0.3,0.976,0.0,1.244,-0.3,0.892,-0.2,1.336
08-28-2025-Thu 19-36-54-PM,-0.1,1.16,-0.1,1.196,-0.2,1.512,-0.2,0.9,-0.1,0.964,-0.4,1.244,-0.2,0.888,0.2,1.324
08-28-2025-Thu 19-36-56-PM,-0.1,1.152,-0.5,1.188,-0.2,1.508,-0.4,0.892,-0.2,0.956,-0.1,1.236,-0.2,0.88,0.1,1.32
