Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-06-2025-Wed 13-36-22-PM,-0.2,0.608,0.0,0.42,-0.2,0.524,-0.1,0.568,-0.3,0.5,-0.1,0.552,0.0,0.564,-0.3,0.644
08-06-2025-Wed 13-36-23-PM,-0.1,0.608,-0.3,0.42,-0.4,0.528,-0.2,0.568,-0.2,0.5,0.0,0.552,0.0,0.568,-0.1,0.648
08-06-2025-Wed 13-36-25-PM,-0.2,0.604,0.0,0.42,-0.1,0.528,-0.3,0.568,-0.2,0.5,-0.1,0.552,-0.4,0.568,-0.1,0.652
08-06-2025-Wed 13-36-26-PM,-0.1,0.608,-0.1,0.42,-0.3,0.528,-0.4,0.572,-0.3,0.504,-0.3,0.552,-0.2,0.568,0.0,0.652
08-06-2025-Wed 13-36-28-PM,-0.1,0.608,0.0,0.42,-0.2,0.528,-0.3,0.568,-0.2,0.504,0.0,0.552,0.0,0.568,-0.5,0.652
08-06-2025-Wed 13-36-30-PM,-0.2,0.608,-0.1,0.42,0.1,0.532,-0.4,0.568,-0.1,0.508,-0.2,0.552,-0.1,0.572,-0.3,0.656
08-06-2025-Wed 13-36-31-PM,-0.1,0.608,-0.2,0.42,-0.3,0.528,-0.2,0.572,-0.1,0.504,-0.2,0.556,-0.3,0.568,-0.3,0.652
08-06-2025-Wed 13-36-32-PM,-0.5,0.608,-0.1,0.424,-0.2,0.528,-0.3,0.572,-0.1,0.504,0.1,0.556,0.4,0.572,-0.3,0.656
08-06-2025-Wed 13-36-34-PM,-0.2,0.608,-0.2,0.424,-0.3,0.532,-0.2,0.568,-0.1,0.508,-0.1,0.556,-0.3,0.572,-0.1,0.656
08-06-2025-Wed 13-36-35-PM,-0.1,0.608,0.0,0.424,-0.2,0.528,-0.1,0.572,-0.2,0.504,-0.1,0.556,-0.3,0.572,-0.1,0.66
08-06-2025-Wed 13-36-37-PM,-0.2,0.612,0.2,0.424,-0.2,0.528,-0.3,0.568,0.0,0.504,-0.3,0.56,-0.1,0.572,-0.1,0.664
08-06-2025-Wed 13-36-38-PM,-0.2,0.608,0.0,0.424,0.1,0.532,-0.4,0.572,-0.5,0.504,0.2,0.556,-0.3,0.572,-0.3,0.664
08-06-2025-Wed 13-36-39-PM,-0.5,0.608,0.1,0.424,-0.1,0.532,-0.4,0.572,-0.1,0.512,-0.1,0.556,-0.1,0.572,-0.1,0.668
08-06-2025-Wed 13-36-41-PM,-0.2,0.608,-0.1,0.424,-0.1,0.532,-0.3,0.576,-0.2,0.508,0.0,0.56,-0.1,0.576,-0.5,0.668
08-06-2025-Wed 13-36-42-PM,-0.3,0.612,-0.3,0.424,-0.3,0.532,-0.2,0.576,-0.2,0.508,-0.1,0.556,0.0,0.572,0.0,0.672
08-06-2025-Wed 13-36-44-PM,0.0,0.612,0.0,0.424,-0.3,0.532,-0.3,0.572,0.0,0.512,-0.1,0.56,-0.3,0.576,0.0,0.672
08-06-2025-Wed 13-36-45-PM,-0.4,0.612,-0.2,0.424,-0.2,0.532,-0.2,0.576,-0.1,0.512,-0.3,0.56,0.2,0.576,-0.1,0.672
08-06-2025-Wed 13-36-46-PM,0.0,0.612,-0.2,0.428,-0.1,0.536,-0.4,0.576,-0.3,0.512,-0.2,0.56,0.1,0.576,0.2,0.672
08-06-2025-Wed 13-36-48-PM,0.0,0.608,-0.3,0.424,-0.2,0.536,-0.4,0.576,-0.3,0.512,-0.6,0.564,-0.1,0.58,-0.2,0.676
08-06-2025-Wed 13-36-49-PM,-0.1,0.612,-0.3,0.428,0.0,0.536,-0.2,0.572,-0.2,0.516,-0.1,0.56,0.0,0.58,-0.1,0.676
08-06-2025-Wed 13-36-50-PM,-0.1,0.612,-0.2,0.428,0.0,0.536,-0.2,0.576,0.0,0.512,-0.2,0.564,-0.1,0.58,-0.3,0.672
08-06-2025-Wed 13-36-52-PM,0.0,0.612,-0.1,0.424,0.1,0.532,-0.2,0.576,0.2,0.516,-0.1,0.564,0.1,0.58,-0.2,0.672
08-06-2025-Wed 13-36-53-PM,-0.2,0.612,-0.2,0.428,-0.4,0.536,-0.3,0.576,0.1,0.512,0.0,0.564,-0.2,0.58,-0.1,0.68
08-06-2025-Wed 13-36-55-PM,0.0,0.612,-0.2,0.428,-0.4,0.536,-0.3,0.576,-0.1,0.516,-0.1,0.568,0.2,0.584,0.1,0.676
08-06-2025-Wed 13-36-56-PM,-0.3,0.612,0.0,0.432,-0.1,0.536,-0.2,0.576,-0.2,0.516,-0.1,0.564,-0.1,0.584,0.1,0.68
08-06-2025-Wed 13-36-57-PM,-0.1,0.612,0.1,0.432,-0.2,0.536,-0.2,0.58,0.0,0.516,-0.1,0.564,-0.5,0.584,0.0,0.68
08-06-2025-Wed 13-36-59-PM,-0.1,0.612,-0.1,0.428,-0.1,0.54,-0.1,0.58,0.0,0.52,0.1,0.568,-0.3,0.58,-0.1,0.68
08-06-2025-Wed 13-37-00-PM,-0.1,0.616,0.0,0.428,-0.4,0.536,-0.2,0.58,-0.1,0.516,-0.1,0.568,-0.3,0.584,-0.1,0.684
08-06-2025-Wed 13-37-02-PM,-0.2,0.612,0.0,0.432,0.0,0.536,-0.1,0.58,0.1,0.516,-0.2,0.564,0.0,0.58,-0.5,0.684
08-06-2025-Wed 13-37-03-PM,0.1,0.616,0.1,0.432,-0.2,0.536,-0.3,0.576,0.0,0.52,-0.2,0.568,-0.1,0.584,-0.1,0.684
08-06-2025-Wed 13-37-04-PM,-0.3,0.616,-0.1,0.428,-0.4,0.536,-0.6,0.576,-0.1,0.52,0.3,0.568,-0.1,0.584,-0.2,0.684
08-06-2025-Wed 13-37-06-PM,-0.3,0.612,0.0,0.428,-0.1,0.536,-0.1,0.58,0.0,0.52,-0.2,0.568,-0.2,0.588,-0.1,0.688
08-06-2025-Wed 13-37-07-PM,-0.4,0.616,-0.2,0.432,-0.4,0.54,-0.1,0.576,-0.1,0.52,-0.2,0.568,-0.3,0.584,-0.2,0.684
08-06-2025-Wed 13-37-09-PM,-0.1,0.616,-0.3,0.432,0.0,0.536,-0.1,0.58,0.2,0.52,-0.1,0.568,-0.4,0.584,-0.2,0.688
08-06-2025-Wed 13-37-10-PM,-0.3,0.616,-0.1,0.428,-0.2,0.536,-0.4,0.576,-0.3,0.52,-0.3,0.572,-0.1,0.584,-0.3,0.684
08-06-2025-Wed 13-37-11-PM,-0.2,0.616,-0.1,0.432,-0.3,0.54,-0.3,0.58,0.1,0.52,0.1,0.568,0.0,0.584,-0.3,0.688
08-06-2025-Wed 13-37-13-PM,-0.1,0.616,0.0,0.432,-0.1,0.54,-0.2,0.58,-0.3,0.524,0.0,0.568,0.0,0.588,-0.2,0.684
08-06-2025-Wed 13-37-14-PM,-0.4,0.616,-0.3,0.436,-0.4,0.54,-0.3,0.58,-0.1,0.524,-0.1,0.568,-0.1,0.588,0.2,0.688
08-06-2025-Wed 13-37-16-PM,-0.1,0.616,-0.1,0.436,-0.1,0.54,-0.3,0.58,0.0,0.52,0.1,0.568,0.0,0.588,-0.4,0.688
08-06-2025-Wed 13-37-17-PM,-0.2,0.616,0.0,0.436,0.0,0.54,-0.1,0.58,0.0,0.52,0.2,0.568,-0.1,0.584,-0.3,0.684
08-06-2025-Wed 13-37-18-PM,-0.2,0.616,-0.1,0.436,-0.2,0.536,-0.1,0.584,0.1,0.524,0.0,0.572,-0.2,0.588,-0.3,0.688
08-06-2025-Wed 13-37-20-PM,0.0,0.612,0.1,0.436,-0.2,0.54,-0.1,0.584,0.1,0.524,0.0,0.572,-0.3,0.588,-0.4,0.692
08-06-2025-Wed 13-37-21-PM,-0.3,0.616,-0.1,0.432,-0.1,0.54,0.0,0.584,0.1,0.524,-0.2,0.568,-0.1,0.584,-0.2,0.688
08-06-2025-Wed 13-37-23-PM,-0.4,0.62,-0.2,0.436,-0.2,0.544,-0.3,0.58,-0.4,0.524,0.1,0.572,-0.1,0.588,-0.1,0.688
08-06-2025-Wed 13-37-24-PM,-0.1,0.62,-0.1,0.436,0.0,0.544,-0.2,0.584,-0.3,0.524,0.0,0.572,0.2,0.588,0.0,0.688
08-06-2025-Wed 13-37-25-PM,-0.2,0.616,-0.1,0.436,-0.1,0.544,-0.2,0.584,0.0,0.524,0.1,0.572,-0.3,0.588,-0.2,0.688
08-06-2025-Wed 13-37-27-PM,-0.4,0.616,-0.2,0.436,-0.1,0.54,-0.4,0.584,-0.1,0.524,-0.1,0.572,-0.1,0.588,0.0,0.688
08-06-2025-Wed 13-37-28-PM,-0.1,0.616,-0.2,0.436,-0.1,0.54,-0.3,0.584,-0.1,0.528,0.1,0.572,-0.3,0.588,-0.2,0.684
08-06-2025-Wed 13-37-30-PM,-0.2,0.616,-0.1,0.44,-0.2,0.544,-0.2,0.584,-0.1,0.528,-0.3,0.576,-0.2,0.588,-0.5,0.684
08-06-2025-Wed 13-37-31-PM,-0.5,0.616,0.0,0.44,0.0,0.54,-0.2,0.584,-0.1,0.528,-0.1,0.572,-0.3,0.592,-0.1,0.684
08-06-2025-Wed 13-37-32-PM,-0.2,0.616,0.0,0.436,0.0,0.54,-0.3,0.584,-0.1,0.528,0.0,0.572,0.0,0.592,-0.1,0.684
08-06-2025-Wed 13-37-34-PM,-0.3,0.616,-0.1,0.444,-0.1,0.54,-0.2,0.584,0.2,0.528,0.1,0.572,-0.2,0.588,-0.2,0.68
08-06-2025-Wed 13-37-35-PM,-0.3,0.62,0.0,0.44,-0.2,0.544,-0.2,0.584,-0.1,0.532,0.0,0.572,-0.4,0.588,0.1,0.68
08-06-2025-Wed 13-37-36-PM,-0.4,0.62,0.0,0.44,-0.4,0.536,-0.2,0.584,-0.1,0.528,0.0,0.572,-0.1,0.592,-0.1,0.68
08-06-2025-Wed 13-37-38-PM,-0.2,0.616,-0.3,0.44,0.0,0.54,-0.4,0.588,0.0,0.528,-0.5,0.572,-0.4,0.592,-0.3,0.68
08-06-2025-Wed 13-37-39-PM,-0.3,0.62,-0.2,0.44,-0.1,0.54,-0.1,0.588,0.1,0.528,-0.1,0.572,-0.1,0.592,-0.2,0.68
08-06-2025-Wed 13-37-41-PM,-0.3,0.616,-0.1,0.44,-0.2,0.544,-0.1,0.58,-0.1,0.532,-0.3,0.576,-0.2,0.592,-0.1,0.68
08-06-2025-Wed 13-37-42-PM,-0.5,0.616,-0.3,0.44,0.1,0.544,-0.2,0.584,-0.1,0.532,0.0,0.576,0.2,0.592,-0.1,0.68
08-06-2025-Wed 13-37-43-PM,0.0,0.616,-0.1,0.44,-0.1,0.544,-0.3,0.588,0.2,0.528,-0.1,0.572,0.0,0.592,-0.1,0.68
08-06-2025-Wed 13-37-45-PM,-0.2,0.62,-0.2,0.44,-0.1,0.54,0.0,0.584,-0.1,0.532,-0.1,0.576,-0.1,0.592,-0.1,0.68
08-06-2025-Wed 13-37-46-PM,0.1,0.62,0.1,0.44,-0.2,0.54,-0.1,0.584,-0.2,0.532,0.0,0.576,-0.1,0.592,-0.1,0.68
08-06-2025-Wed 13-37-48-PM,-0.1,0.616,0.0,0.444,0.0,0.544,-0.1,0.588,-0.3,0.528,-0.3,0.576,-0.1,0.592,0.0,0.68
08-06-2025-Wed 13-37-49-PM,-0.1,0.62,-0.1,0.444,-0.6,0.544,-0.3,0.588,-0.2,0.528,0.0,0.576,-0.4,0.596,-0.1,0.68
08-06-2025-Wed 13-37-50-PM,-0.2,0.62,-0.2,0.444,0.0,0.544,-0.3,0.588,0.0,0.528,-0.1,0.576,0.1,0.592,0.1,0.68
08-06-2025-Wed 13-37-52-PM,-0.3,0.62,-0.4,0.44,-0.2,0.544,-0.4,0.584,0.1,0.528,-0.1,0.576,-0.4,0.596,-0.3,0.68
08-06-2025-Wed 13-37-53-PM,-0.1,0.616,-0.2,0.444,-0.4,0.548,0.0,0.588,-0.2,0.532,-0.1,0.58,-0.3,0.596,-0.1,0.68
08-06-2025-Wed 13-37-55-PM,0.0,0.616,-0.1,0.444,-0.1,0.544,-0.3,0.588,0.0,0.528,0.0,0.58,-0.1,0.592,-0.2,0.68
08-06-2025-Wed 13-37-57-PM,-0.2,0.616,-0.2,0.444,0.0,0.544,-0.3,0.588,-0.1,0.528,-0.1,0.58,-0.1,0.596,-0.2,0.68
08-06-2025-Wed 13-37-58-PM,-0.2,0.62,0.1,0.444,-0.4,0.548,0.0,0.584,0.0,0.528,-0.2,0.58,-0.1,0.596,0.2,0.68
08-06-2025-Wed 13-37-59-PM,-0.4,0.62,-0.4,0.444,0.1,0.548,-0.3,0.592,-0.2,0.532,0.0,0.58,-0.4,0.596,-0.1,0.684
08-06-2025-Wed 13-38-01-PM,-0.4,0.616,-0.2,0.444,-0.1,0.544,-0.3,0.584,-0.2,0.528,0.0,0.576,-0.1,0.596,-0.3,0.684
08-06-2025-Wed 13-38-02-PM,-0.1,0.62,0.1,0.448,-0.1,0.548,-0.4,0.588,-0.2,0.532,-0.1,0.58,-0.1,0.596,-0.1,0.684
08-06-2025-Wed 13-38-03-PM,-0.3,0.616,-0.2,0.444,-0.2,0.544,-0.4,0.584,-0.1,0.532,-0.3,0.58,-0.3,0.592,-0.1,0.68
08-06-2025-Wed 13-38-05-PM,0.0,0.616,-0.1,0.444,-0.2,0.548,-0.4,0.588,0.2,0.528,0.0,0.58,-0.2,0.596,-0.3,0.684
08-06-2025-Wed 13-38-06-PM,-0.1,0.62,0.1,0.448,-0.1,0.548,-0.1,0.588,-0.1,0.532,-0.2,0.58,0.1,0.596,-0.1,0.68
08-06-2025-Wed 13-38-08-PM,-0.2,0.616,-0.1,0.448,-0.1,0.548,-0.5,0.588,0.0,0.532,-0.1,0.58,0.0,0.596,0.0,0.684
08-06-2025-Wed 13-38-09-PM,-0.2,0.616,0.0,0.448,-0.2,0.548,-0.3,0.588,0.0,0.532,-0.1,0.58,-0.4,0.6,-0.1,0.684
08-06-2025-Wed 13-38-10-PM,0.0,0.616,-0.2,0.448,-0.3,0.544,-0.2,0.588,0.0,0.532,0.0,0.584,-0.2,0.596,0.0,0.68
08-06-2025-Wed 13-38-12-PM,-0.1,0.616,-0.2,0.448,-0.2,0.548,-0.2,0.588,-0.2,0.528,-0.1,0.58,-0.3,0.596,-0.1,0.68
08-06-2025-Wed 13-38-13-PM,-0.1,0.616,0.0,0.448,-0.3,0.548,-0.3,0.588,-0.1,0.532,-0.1,0.584,-0.3,0.6,-0.3,0.68
08-06-2025-Wed 13-38-15-PM,-0.1,0.616,-0.1,0.448,-0.3,0.544,-0.4,0.588,-0.1,0.528,-0.1,0.58,-0.2,0.6,-0.2,0.684
08-06-2025-Wed 13-38-16-PM,-0.3,0.616,0.0,0.448,-0.4,0.544,-0.1,0.588,-0.1,0.532,0.0,0.584,-0.2,0.596,-0.4,0.684
08-06-2025-Wed 13-38-17-PM,0.0,0.62,-0.2,0.448,-0.3,0.544,-0.2,0.588,0.1,0.532,0.0,0.58,-0.1,0.6,-0.2,0.684
08-06-2025-Wed 13-38-19-PM,-0.2,0.62,0.0,0.448,0.1,0.548,-0.1,0.588,-0.1,0.532,0.0,0.58,-0.1,0.6,0.1,0.68
08-06-2025-Wed 13-38-20-PM,-0.4,0.62,0.0,0.448,-0.2,0.548,-0.4,0.588,0.0,0.532,-0.4,0.584,0.1,0.6,-0.2,0.684
08-06-2025-Wed 13-38-22-PM,-0.1,0.62,0.1,0.448,0.0,0.548,-0.4,0.592,0.0,0.528,-0.3,0.584,0.2,0.596,0.1,0.68
08-06-2025-Wed 13-38-23-PM,-0.2,0.62,-0.1,0.448,-0.4,0.548,-0.3,0.588,0.0,0.528,-0.2,0.584,0.0,0.6,-0.2,0.684
08-06-2025-Wed 13-38-25-PM,0.0,0.62,-0.2,0.448,-0.1,0.544,-0.3,0.592,-0.1,0.532,-0.1,0.584,-0.3,0.6,-0.2,0.684
08-06-2025-Wed 13-38-26-PM,-0.2,0.616,-0.2,0.448,-0.1,0.548,-0.3,0.588,0.1,0.528,-0.4,0.584,-0.2,0.6,0.0,0.684
08-06-2025-Wed 13-38-27-PM,0.1,0.62,-0.3,0.452,-0.3,0.548,-0.2,0.592,-0.2,0.528,-0.1,0.584,-0.3,0.6,-0.1,0.684
08-06-2025-Wed 13-38-29-PM,-0.2,0.62,-0.1,0.452,0.0,0.548,-0.2,0.588,0.0,0.532,-0.1,0.584,-0.2,0.6,0.0,0.688
08-06-2025-Wed 13-38-30-PM,-0.3,0.616,0.0,0.452,-0.1,0.548,-0.3,0.588,-0.1,0.528,0.2,0.584,-0.1,0.6,-0.3,0.684
08-06-2025-Wed 13-38-32-PM,-0.1,0.616,-0.2,0.452,-0.2,0.552,-0.2,0.588,0.0,0.528,-0.1,0.584,0.1,0.596,-0.1,0.684
08-06-2025-Wed 13-38-33-PM,-0.4,0.616,-0.1,0.448,-0.5,0.552,-0.1,0.592,-0.3,0.528,-0.2,0.588,-0.3,0.6,-0.3,0.684
08-06-2025-Wed 13-38-34-PM,-0.1,0.62,0.1,0.452,-0.2,0.548,-0.5,0.588,0.0,0.532,-0.2,0.584,-0.2,0.6,-0.3,0.688
08-06-2025-Wed 13-38-36-PM,-0.2,0.62,-0.2,0.452,-0.5,0.552,-0.2,0.592,0.0,0.528,0.0,0.588,-0.2,0.604,-0.1,0.684
08-06-2025-Wed 13-38-37-PM,-0.2,0.62,-0.1,0.452,-0.1,0.548,-0.2,0.588,-0.2,0.528,-0.2,0.584,0.0,0.6,0.0,0.688
08-06-2025-Wed 13-38-39-PM,-0.2,0.62,0.0,0.452,-0.1,0.548,-0.3,0.592,-0.2,0.528,-0.1,0.588,-0.2,0.604,-0.2,0.688
08-06-2025-Wed 13-38-40-PM,-0.1,0.62,0.1,0.452,-0.3,0.548,-0.1,0.588,-0.2,0.528,-0.2,0.584,-0.3,0.6,-0.2,0.688
08-06-2025-Wed 13-38-41-PM,-0.2,0.62,-0.3,0.452,-0.1,0.548,-0.5,0.592,0.1,0.528,-0.1,0.588,-0.3,0.604,-0.4,0.688
08-06-2025-Wed 13-38-43-PM,-0.5,0.616,0.0,0.452,-0.1,0.548,-0.3,0.592,0.0,0.524,-0.1,0.584,-0.2,0.6,-0.5,0.688
08-06-2025-Wed 13-38-44-PM,-0.2,0.62,-0.3,0.452,-0.1,0.548,-0.4,0.592,-0.3,0.528,0.0,0.584,-0.2,0.6,-0.3,0.688
08-06-2025-Wed 13-38-46-PM,-0.1,0.62,-0.2,0.452,-0.1,0.548,-0.4,0.592,-0.1,0.528,0.1,0.584,-0.3,0.6,-0.3,0.688
08-06-2025-Wed 13-38-47-PM,-0.1,0.616,-0.4,0.452,-0.5,0.548,-0.2,0.592,-0.1,0.524,0.0,0.588,0.1,0.6,0.0,0.688
08-06-2025-Wed 13-38-49-PM,-0.1,0.62,-0.2,0.452,-0.1,0.552,-0.2,0.592,-0.1,0.528,-0.3,0.584,-0.4,0.6,0.0,0.688
08-06-2025-Wed 13-38-50-PM,0.0,0.616,-0.1,0.452,-0.4,0.552,-0.3,0.592,-0.2,0.524,0.0,0.584,-0.2,0.604,-0.3,0.684
08-06-2025-Wed 13-38-52-PM,-0.2,0.62,-0.4,0.456,-0.1,0.548,-0.1,0.592,0.0,0.524,0.0,0.588,-0.4,0.6,-0.2,0.684
08-06-2025-Wed 13-38-53-PM,-0.3,0.616,-0.4,0.456,-0.1,0.548,-0.4,0.592,-0.1,0.524,0.0,0.588,0.0,0.604,0.0,0.688
08-06-2025-Wed 13-38-54-PM,-0.2,0.616,0.1,0.452,-0.2,0.548,0.0,0.592,0.1,0.52,-0.2,0.588,0.0,0.6,-0.4,0.688
08-06-2025-Wed 13-38-56-PM,0.1,0.62,-0.1,0.456,-0.4,0.552,-0.1,0.588,-0.1,0.524,-0.1,0.588,-0.1,0.6,-0.2,0.684
08-06-2025-Wed 13-38-57-PM,-0.1,0.62,-0.2,0.456,-0.2,0.548,-0.3,0.588,-0.1,0.524,-0.2,0.588,-0.1,0.604,-0.1,0.688
08-06-2025-Wed 13-38-58-PM,-0.3,0.624,0.0,0.456,-0.4,0.552,-0.3,0.592,-0.4,0.528,-0.2,0.588,-0.1,0.604,-0.3,0.688
08-06-2025-Wed 13-39-00-PM,-0.2,0.62,-0.4,0.456,0.0,0.552,-0.4,0.592,-0.1,0.528,0.0,0.588,-0.4,0.604,-0.2,0.688
08-06-2025-Wed 13-39-01-PM,Power On
08-06-2025-Wed 13-39-03-PM,69.7,5.54,55.6,5.54,46.2,5.54,37.8,5.588,43.9,5.512,85.8,5.552,99.4,5.476,65.3,5.484
08-06-2025-Wed 13-39-04-PM,67.3,5.564,54.0,5.568,45.6,5.568,35.0,5.612,45.2,5.54,83.0,5.576,94.2,5.504,62.5,5.512
08-06-2025-Wed 13-39-05-PM,66.2,5.592,54.4,5.592,45.4,5.588,33.7,5.64,45.9,5.564,82.2,5.6,91.1,5.536,61.9,5.54
08-06-2025-Wed 13-39-07-PM,64.9,5.608,53.7,5.604,45.7,5.604,33.2,5.656,47.0,5.58,81.1,5.616,89.5,5.544,61.1,5.552
08-06-2025-Wed 13-39-08-PM,64.5,5.612,54.5,5.608,45.2,5.608,32.6,5.66,48.2,5.58,80.0,5.62,88.4,5.552,61.3,5.556
08-06-2025-Wed 13-39-10-PM,63.9,5.616,54.7,5.608,45.2,5.612,32.0,5.664,48.9,5.584,79.4,5.624,87.6,5.556,60.7,5.564
08-06-2025-Wed 13-39-11-PM,63.4,5.616,54.1,5.616,44.9,5.616,31.4,5.664,49.1,5.584,78.5,5.628,87.0,5.556,60.6,5.564
08-06-2025-Wed 13-39-13-PM,62.8,5.62,55.1,5.616,44.8,5.616,31.4,5.664,49.2,5.588,77.7,5.628,86.4,5.564,60.2,5.564
08-06-2025-Wed 13-39-14-PM,62.6,5.624,55.0,5.62,44.5,5.62,30.7,5.668,49.7,5.592,77.3,5.628,85.8,5.564,60.4,5.568
08-06-2025-Wed 13-39-16-PM,62.0,5.62,55.2,5.624,43.9,5.62,30.6,5.668,49.5,5.592,76.5,5.632,84.9,5.564,59.9,5.576
08-06-2025-Wed 13-39-19-PM,61.9,5.624,54.6,5.624,43.3,5.628,30.2,5.668,49.3,5.596,76.4,5.632,84.8,5.568,59.1,5.576
08-06-2025-Wed 13-39-20-PM,61.0,5.628,54.2,5.628,43.2,5.628,30.1,5.676,49.4,5.6,75.7,5.64,84.0,5.572,59.0,5.576
08-06-2025-Wed 13-39-21-PM,61.0,5.624,53.7,5.624,43.4,5.628,30.0,5.672,49.3,5.6,75.6,5.636,83.7,5.572,59.1,5.58
08-06-2025-Wed 13-39-23-PM,60.7,5.628,53.6,5.628,43.3,5.628,29.8,5.676,49.2,5.604,75.5,5.636,83.7,5.576,58.9,5.58
08-06-2025-Wed 13-39-24-PM,60.5,5.632,52.9,5.628,43.3,5.628,29.7,5.676,49.2,5.6,75.3,5.636,83.3,5.576,58.8,5.584
08-06-2025-Wed 13-39-26-PM,60.1,5.632,52.9,5.632,43.2,5.632,29.3,5.676,49.1,5.6,75.2,5.64,82.6,5.576,58.5,5.58
08-06-2025-Wed 13-39-27-PM,60.3,5.632,52.0,5.628,43.1,5.632,29.4,5.676,49.1,5.604,74.8,5.64,82.6,5.576,58.2,5.58
08-06-2025-Wed 13-39-28-PM,60.0,5.632,52.2,5.632,43.3,5.632,29.3,5.684,49.3,5.608,74.8,5.64,82.3,5.58,57.8,5.588
08-06-2025-Wed 13-39-30-PM,60.0,5.636,52.4,5.632,42.7,5.636,28.8,5.68,49.4,5.604,74.4,5.64,81.7,5.58,57.9,5.584
08-06-2025-Wed 13-39-32-PM,59.4,5.636,52.1,5.632,42.9,5.636,29.1,5.68,49.2,5.608,74.3,5.644,81.7,5.58,57.8,5.584
08-06-2025-Wed 13-39-33-PM,59.7,5.636,51.8,5.636,42.8,5.636,29.1,5.684,49.0,5.608,74.0,5.644,81.0,5.58,58.0,5.588
08-06-2025-Wed 13-39-35-PM,59.5,5.636,51.5,5.636,42.7,5.636,28.4,5.684,48.9,5.608,73.8,5.64,81.1,5.576,57.7,5.588
08-06-2025-Wed 13-39-36-PM,59.4,5.636,51.0,5.636,42.7,5.636,29.1,5.684,49.0,5.608,73.7,5.644,80.7,5.576,58.1,5.588
08-06-2025-Wed 13-39-38-PM,59.3,5.636,50.7,5.632,43.1,5.632,28.6,5.68,48.9,5.608,73.5,5.644,80.1,5.584,58.5,5.588
08-06-2025-Wed 13-39-39-PM,59.3,5.636,50.7,5.632,43.4,5.636,28.7,5.684,48.8,5.608,73.5,5.644,80.0,5.58,58.7,5.584
08-06-2025-Wed 13-39-41-PM,59.3,5.636,50.4,5.636,43.9,5.636,28.3,5.684,48.9,5.604,73.1,5.644,79.6,5.58,59.1,5.584
08-06-2025-Wed 13-39-42-PM,59.1,5.636,50.3,5.636,44.0,5.636,28.5,5.68,48.7,5.604,73.3,5.644,79.5,5.58,59.4,5.588
08-06-2025-Wed 13-39-44-PM,59.0,5.636,50.3,5.636,44.1,5.632,28.3,5.684,48.8,5.604,72.8,5.644,79.3,5.58,59.9,5.588
08-06-2025-Wed 13-39-45-PM,59.2,5.636,49.8,5.636,43.9,5.636,28.4,5.68,48.6,5.608,73.1,5.644,79.0,5.584,59.7,5.588
08-06-2025-Wed 13-39-47-PM,Power Off
08-06-2025-Wed 13-39-48-PM,-0.1,2.208,-0.3,2.1,-0.3,2.14,-0.2,2.064,-0.3,2.16,-0.1,2.156,-0.4,2.064,0.0,2.16
