Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
05-01-2026-Fri 12-39-58-PM,0.0,0.596,-0.4,0.6,-0.1,0.632,-0.1,0.628,-0.3,0.488,-0.1,0.584,0.0,0.54,0.2,0.584
05-01-2026-Fri 12-39-59-PM,-0.1,0.592,-0.3,0.6,0.0,0.632,-0.4,0.628,-0.4,0.488,0.0,0.588,-0.1,0.54,-0.1,0.588
05-01-2026-Fri 12-40-01-PM,-0.3,0.596,-0.5,0.596,0.0,0.628,-0.2,0.628,-0.3,0.488,0.0,0.588,0.0,0.54,0.0,0.584
05-01-2026-Fri 12-40-02-PM,0.1,0.596,-0.4,0.6,-0.2,0.632,0.0,0.628,-0.3,0.488,0.0,0.588,-0.1,0.54,-0.2,0.584
05-01-2026-Fri 12-40-04-PM,-0.1,0.592,-0.1,0.6,-0.1,0.628,-0.2,0.628,0.0,0.488,-0.1,0.592,-0.1,0.54,0.1,0.584
05-01-2026-Fri 12-40-05-PM,-0.5,0.596,-0.3,0.6,-0.2,0.628,-0.1,0.632,-0.2,0.488,0.0,0.588,0.0,0.54,-0.3,0.584
05-01-2026-Fri 12-40-06-PM,-0.4,0.596,-0.2,0.596,0.1,0.632,-0.1,0.628,-0.5,0.488,0.1,0.588,-0.4,0.54,0.0,0.584
05-01-2026-Fri 12-40-08-PM,0.1,0.596,-0.4,0.6,0.0,0.632,-0.1,0.628,-0.2,0.488,0.0,0.588,-0.3,0.536,-0.1,0.584
05-01-2026-Fri 12-40-10-PM,-0.4,0.596,-0.1,0.596,-0.1,0.632,0.0,0.628,0.1,0.488,-0.1,0.588,0.0,0.54,-0.2,0.584
05-01-2026-Fri 12-40-11-PM,-0.1,0.596,-0.3,0.6,-0.1,0.628,0.0,0.628,-0.3,0.492,0.1,0.588,-0.2,0.544,0.1,0.584
05-01-2026-Fri 12-40-12-PM,-0.3,0.596,-0.3,0.596,-0.3,0.628,-0.2,0.628,0.1,0.488,-0.1,0.588,0.1,0.54,-0.1,0.584
05-01-2026-Fri 12-40-14-PM,Power On
05-01-2026-Fri 12-40-15-PM,107.6,5.004,113.9,5.004,91.8,5.004,57.8,5.068,70.2,4.992,78.7,5.032,62.9,4.968,91.1,4.972
05-01-2026-Fri 12-40-17-PM,99.3,5.02,107.5,5.02,88.1,5.024,54.6,5.076,65.2,5.016,74.1,5.052,58.2,4.992,82.9,4.996
05-01-2026-Fri 12-40-18-PM,95.6,5.028,104.7,5.032,86.3,5.032,53.2,5.084,62.1,5.024,72.4,5.06,56.4,5.0,79.7,5.004
05-01-2026-Fri 12-40-19-PM,93.3,5.036,103.2,5.04,85.1,5.036,52.1,5.088,60.4,5.028,71.3,5.064,55.4,5.008,78.0,5.008
05-01-2026-Fri 12-40-21-PM,Power Off
05-01-2026-Fri 12-40-22-PM,-0.1,1.74,-0.2,1.796,0.0,1.488,-0.1,1.308,-0.2,1.372,0.3,1.732,-0.1,1.536,-0.1,1.188
05-01-2026-Fri 12-40-24-PM,-0.3,1.564,-0.3,1.616,-0.1,1.224,-0.1,1.16,-0.3,1.16,0.0,1.524,-0.1,1.264,0.0,1.008
05-01-2026-Fri 12-40-25-PM,-0.2,1.42,-0.3,1.456,-0.4,1.096,0.0,1.072,-0.2,1.056,0.0,1.324,0.1,1.14,-0.2,0.916
05-01-2026-Fri 12-40-26-PM,0.1,1.272,-0.2,1.332,-0.1,1.008,-0.1,1.016,-0.2,0.984,-0.2,1.216,-0.1,1.064,0.1,0.856
05-01-2026-Fri 12-40-28-PM,-0.3,1.18,-0.3,1.244,0.1,0.952,-0.4,0.976,-0.3,0.928,-0.3,1.148,-0.3,1.016,0.1,0.82
05-01-2026-Fri 12-40-30-PM,-0.1,1.128,-0.2,1.184,0.2,0.904,-0.2,0.943999,-0.3,0.892,0.2,1.104,-0.3,0.976,0.0,0.792
05-01-2026-Fri 12-40-31-PM,-0.1,1.092,-0.1,1.144,-0.1,0.872,-0.2,0.924,-0.4,0.864,0.0,1.068,0.0,0.948,-0.2,0.772
05-01-2026-Fri 12-40-32-PM,-0.2,1.064,-0.1,1.104,-0.2,0.844,-0.2,0.904,-0.6,0.844,-0.1,1.044,0.2,0.924,-0.1,0.756
05-01-2026-Fri 12-40-34-PM,0.1,1.04,-0.3,1.08,-0.3,0.824,0.0,0.896,-0.5,0.824,-0.1,1.024,0.0,0.904,-0.1,0.744
05-01-2026-Fri 12-40-35-PM,-0.3,1.024,-0.6,1.06,-0.2,0.808,-0.1,0.884,-0.2,0.808,0.0,1.004,-0.2,0.892,-0.1,0.732
05-01-2026-Fri 12-40-37-PM,-0.3,1.012,-0.4,1.044,0.0,0.792,0.0,0.876,-0.3,0.796,-0.1,0.988,0.0,0.876,0.1,0.72
05-01-2026-Fri 12-40-38-PM,-0.2,0.996,-0.2,1.028,-0.1,0.776,-0.2,0.868,-0.3,0.78,-0.2,0.976,-0.3,0.86,-0.1,0.716
05-01-2026-Fri 12-40-39-PM,-0.2,0.988,-0.2,1.016,0.1,0.768,-0.2,0.86,-0.5,0.772,-0.1,0.96,-0.2,0.852,-0.1,0.704
05-01-2026-Fri 12-40-41-PM,-0.3,0.98,-0.4,1.008,0.0,0.756,-0.1,0.852,-0.3,0.764,-0.1,0.952,0.0,0.84,-0.3,0.704
05-01-2026-Fri 12-40-42-PM,-0.2,0.972,-0.4,0.996,-0.4,0.748,-0.1,0.844,-0.4,0.756,0.0,0.943999,-0.2,0.836,0.0,0.7
05-01-2026-Fri 12-40-43-PM,-0.1,0.964,0.0,0.984,-0.3,0.74,-0.1,0.836,-0.1,0.744,-0.1,0.936,-0.4,0.824,-0.1,0.696
05-01-2026-Fri 12-40-45-PM,-0.3,0.956,-0.4,0.98,-0.1,0.736,-0.2,0.832,-0.2,0.74,-0.3,0.928,-0.3,0.816,-0.3,0.692
05-01-2026-Fri 12-40-46-PM,0.0,0.948,-0.3,0.972,-0.1,0.728,-0.1,0.828,-0.4,0.728,-0.3,0.92,-0.2,0.812,0.1,0.684
05-01-2026-Fri 12-40-48-PM,-0.4,0.943999,-0.2,0.964,-0.2,0.728,-0.1,0.824,-0.4,0.724,-0.2,0.916,-0.1,0.804,0.1,0.68
05-01-2026-Fri 12-40-49-PM,-0.3,0.94,-0.3,0.956,-0.3,0.72,-0.3,0.82,-0.3,0.72,0.3,0.904,-0.5,0.796,-0.3,0.676
05-01-2026-Fri 12-40-50-PM,-0.2,0.932,0.0,0.952,-0.1,0.712,-0.1,0.816,-0.7,0.712,0.1,0.9,-0.1,0.788,-0.1,0.672
05-01-2026-Fri 12-40-52-PM,0.1,0.928,-0.4,0.943999,-0.1,0.712,0.0,0.812,-0.3,0.708,0.1,0.896,-0.2,0.78,-0.5,0.668
05-01-2026-Fri 12-40-53-PM,-0.2,0.92,-0.5,0.94,-0.1,0.704,-0.2,0.808,0.0,0.7,0.0,0.888,-0.2,0.776,-0.2,0.668
05-01-2026-Fri 12-40-55-PM,0.2,0.92,-0.4,0.936,0.0,0.7,-0.1,0.804,-0.5,0.696,0.0,0.88,0.0,0.768,-0.1,0.664
05-01-2026-Fri 12-40-56-PM,-0.2,0.916,-0.3,0.932,-0.1,0.696,-0.2,0.8,-0.6,0.692,0.0,0.88,-0.3,0.768,0.0,0.66
05-01-2026-Fri 12-40-57-PM,-0.1,0.912,-0.4,0.924,0.0,0.696,-0.2,0.796,-0.2,0.684,0.0,0.872,-0.2,0.764,-0.4,0.66
05-01-2026-Fri 12-40-59-PM,-0.1,0.904,-0.3,0.924,0.1,0.692,-0.4,0.796,-0.3,0.684,0.0,0.872,-0.2,0.756,0.1,0.652
05-01-2026-Fri 12-41-00-PM,0.0,0.904,-0.4,0.916,0.1,0.688,-0.5,0.792,-0.3,0.676,0.0,0.864,-0.1,0.752,-0.1,0.652
05-01-2026-Fri 12-41-02-PM,-0.4,0.9,-0.5,0.912,-0.1,0.684,-0.1,0.788,-0.3,0.672,0.0,0.864,-0.3,0.748,0.2,0.652
05-01-2026-Fri 12-41-03-PM,-0.2,0.896,-0.1,0.908,0.1,0.684,-0.1,0.788,-0.3,0.672,-0.1,0.86,-0.3,0.744,-0.1,0.648
05-01-2026-Fri 12-41-04-PM,0.1,0.892,-0.3,0.904,-0.3,0.676,0.0,0.784,-0.2,0.668,0.1,0.856,-0.2,0.744,-0.1,0.648
05-01-2026-Fri 12-41-06-PM,-0.1,0.892,-0.4,0.9,0.2,0.676,0.0,0.78,-0.3,0.664,-0.2,0.848,-0.4,0.736,-0.1,0.648
05-01-2026-Fri 12-41-07-PM,-0.2,0.888,-0.3,0.9,-0.1,0.672,0.0,0.78,-0.3,0.656,-0.1,0.848,-0.2,0.736,-0.1,0.648
05-01-2026-Fri 12-41-09-PM,-0.2,0.884,-0.2,0.892,-0.2,0.672,-0.3,0.776,-0.2,0.656,-0.2,0.844,-0.2,0.732,-0.3,0.644
05-01-2026-Fri 12-41-10-PM,0.0,0.884,-0.1,0.892,-0.2,0.672,0.1,0.776,-0.4,0.652,-0.2,0.84,-0.2,0.728,0.0,0.64
05-01-2026-Fri 12-41-11-PM,0.0,0.884,-0.2,0.888,-0.2,0.668,0.1,0.772,-0.4,0.652,-0.5,0.84,0.0,0.724,-0.2,0.64
05-01-2026-Fri 12-41-13-PM,0.1,0.88,-0.4,0.888,0.1,0.668,-0.2,0.772,-0.4,0.648,0.0,0.836,0.0,0.724,0.0,0.64
05-01-2026-Fri 12-41-14-PM,0.1,0.876,-0.3,0.884,-0.3,0.664,-0.2,0.772,-0.3,0.648,-0.2,0.836,-0.1,0.724,-0.3,0.636
05-01-2026-Fri 12-41-16-PM,-0.4,0.88,-0.5,0.88,-0.2,0.664,-0.2,0.772,-0.4,0.644,-0.1,0.828,-0.4,0.72,-0.1,0.636
05-01-2026-Fri 12-41-17-PM,-0.3,0.876,-0.2,0.88,-0.2,0.664,0.0,0.768,-0.6,0.64,0.1,0.832,-0.1,0.716,0.0,0.632
05-01-2026-Fri 12-41-18-PM,-0.2,0.872,-0.2,0.88,-0.2,0.66,-0.1,0.764,-0.3,0.636,-0.1,0.828,-0.4,0.716,0.1,0.636
05-01-2026-Fri 12-41-20-PM,-0.2,0.872,-0.3,0.88,-0.1,0.664,-0.1,0.764,-0.1,0.632,-0.2,0.828,-0.3,0.712,0.0,0.632
05-01-2026-Fri 12-41-21-PM,-0.1,0.868,-0.3,0.876,-0.3,0.66,-0.2,0.764,-0.2,0.636,-0.2,0.824,-0.5,0.712,-0.2,0.636
05-01-2026-Fri 12-41-23-PM,-0.3,0.872,-0.2,0.872,-0.2,0.66,0.0,0.76,-0.1,0.632,0.1,0.82,-0.1,0.708,-0.1,0.632
05-01-2026-Fri 12-41-24-PM,0.1,0.864,-0.3,0.872,-0.2,0.66,0.0,0.764,-0.1,0.632,0.1,0.82,-0.1,0.708,-0.2,0.632
05-01-2026-Fri 12-41-25-PM,-0.1,0.864,-0.3,0.872,-0.4,0.656,-0.1,0.76,-0.2,0.628,0.2,0.82,-0.2,0.704,-0.1,0.632
05-01-2026-Fri 12-41-27-PM,-0.1,0.864,-0.4,0.868,0.0,0.656,-0.1,0.756,-0.1,0.628,0.2,0.816,-0.3,0.7,0.2,0.628
05-01-2026-Fri 12-41-28-PM,-0.1,0.864,-0.1,0.864,0.2,0.656,-0.3,0.76,-0.3,0.624,0.1,0.816,-0.5,0.704,0.0,0.628
05-01-2026-Fri 12-41-29-PM,0.1,0.864,-0.1,0.864,0.0,0.656,-0.2,0.756,-0.4,0.624,0.1,0.816,-0.3,0.7,0.2,0.628
05-01-2026-Fri 12-41-31-PM,0.0,0.86,-0.3,0.864,0.0,0.656,-0.2,0.756,-0.3,0.624,-0.2,0.812,-0.4,0.696,0.1,0.628
05-01-2026-Fri 12-41-32-PM,0.0,0.86,-0.2,0.86,-0.1,0.656,-0.4,0.756,-0.1,0.616,-0.2,0.812,0.0,0.696,-0.1,0.624
05-01-2026-Fri 12-41-34-PM,-0.2,0.86,0.0,0.86,0.1,0.652,-0.1,0.756,-0.3,0.62,-0.2,0.808,-0.2,0.696,0.2,0.628
05-01-2026-Fri 12-41-35-PM,-0.2,0.856,-0.3,0.856,-0.1,0.652,0.0,0.752,0.0,0.62,-0.3,0.808,-0.1,0.692,0.1,0.628
05-01-2026-Fri 12-41-36-PM,-0.1,0.86,-0.4,0.856,0.0,0.652,-0.3,0.752,-0.1,0.62,-0.2,0.804,-0.3,0.692,-0.2,0.624
05-01-2026-Fri 12-41-38-PM,-0.2,0.856,-0.2,0.86,0.1,0.652,-0.2,0.752,-0.2,0.612,-0.2,0.8,-0.2,0.688,0.0,0.624
05-01-2026-Fri 12-41-39-PM,-0.2,0.852,-0.3,0.852,-0.1,0.652,0.1,0.752,-0.1,0.612,0.2,0.804,-0.5,0.688,-0.1,0.624
05-01-2026-Fri 12-41-41-PM,-0.2,0.856,-0.4,0.856,0.0,0.652,-0.2,0.752,-0.1,0.608,-0.1,0.8,-0.2,0.688,0.0,0.624
05-01-2026-Fri 12-41-42-PM,-0.1,0.852,0.0,0.852,-0.2,0.648,0.0,0.752,-0.3,0.612,-0.1,0.8,-0.2,0.688,-0.1,0.62
05-01-2026-Fri 12-41-43-PM,-0.4,0.852,-0.3,0.848,0.0,0.648,-0.3,0.748,-0.2,0.612,-0.1,0.8,-0.3,0.688,-0.1,0.62
05-01-2026-Fri 12-41-45-PM,0.1,0.852,-0.4,0.852,0.1,0.652,-0.2,0.748,-0.1,0.608,-0.1,0.8,-0.3,0.684,-0.1,0.624
05-01-2026-Fri 12-41-46-PM,-0.2,0.848,-0.2,0.848,-0.1,0.648,-0.2,0.748,-0.4,0.608,-0.2,0.8,-0.5,0.684,0.0,0.624
05-01-2026-Fri 12-41-49-PM,-0.2,0.848,0.1,0.848,-0.1,0.648,-0.1,0.744,-0.1,0.604,0.0,0.796,-0.3,0.68,0.0,0.62
05-01-2026-Fri 12-41-52-PM,-0.2,0.848,-0.2,0.848,-0.3,0.648,-0.2,0.744,-0.3,0.6,0.1,0.792,0.2,0.676,0.1,0.62
05-01-2026-Fri 12-41-54-PM,-0.3,0.844,-0.4,0.844,-0.2,0.648,0.0,0.744,-0.3,0.6,0.1,0.792,-0.5,0.676,-0.2,0.62
05-01-2026-Fri 12-41-55-PM,-0.3,0.848,-0.1,0.844,0.0,0.648,-0.2,0.74,-0.5,0.6,0.2,0.788,-0.3,0.676,0.1,0.62
05-01-2026-Fri 12-41-57-PM,0.1,0.844,-0.4,0.84,-0.1,0.648,0.1,0.74,0.1,0.6,-0.1,0.788,-0.2,0.672,-0.1,0.616
05-01-2026-Fri 12-41-58-PM,-0.3,0.844,-0.2,0.84,-0.3,0.648,-0.2,0.74,-0.2,0.596,0.1,0.792,-0.2,0.672,0.0,0.616
05-01-2026-Fri 12-41-59-PM,-0.1,0.844,-0.2,0.84,-0.1,0.644,0.1,0.74,-0.1,0.596,-0.2,0.788,-0.3,0.672,-0.2,0.616
05-01-2026-Fri 12-42-01-PM,-0.3,0.844,-0.3,0.84,0.1,0.648,0.1,0.74,-0.5,0.592,-0.1,0.788,-0.2,0.672,0.0,0.616
05-01-2026-Fri 12-42-02-PM,-0.3,0.84,-0.5,0.84,-0.2,0.644,-0.3,0.74,-0.2,0.592,-0.2,0.784,-0.3,0.672,0.0,0.616
05-01-2026-Fri 12-42-04-PM,-0.3,0.844,-0.1,0.836,-0.2,0.648,-0.2,0.736,-0.3,0.596,-0.3,0.78,-0.3,0.672,-0.2,0.62
05-01-2026-Fri 12-42-05-PM,-0.2,0.84,-0.2,0.836,-0.3,0.644,0.1,0.736,-0.4,0.588,-0.1,0.784,-0.2,0.668,-0.2,0.616
05-01-2026-Fri 12-42-06-PM,-0.2,0.836,-0.2,0.836,0.0,0.644,-0.3,0.736,-0.2,0.588,-0.2,0.784,-0.4,0.664,0.1,0.616
05-01-2026-Fri 12-42-08-PM,-0.4,0.84,-0.2,0.832,0.1,0.644,-0.2,0.736,-0.1,0.588,0.0,0.784,-0.1,0.668,-0.1,0.612
05-01-2026-Fri 12-42-10-PM,-0.1,0.84,-0.2,0.832,-0.2,0.644,-0.2,0.736,-0.3,0.592,-0.1,0.78,-0.4,0.664,-0.1,0.616
05-01-2026-Fri 12-42-11-PM,-0.1,0.84,-0.3,0.832,-0.3,0.644,-0.1,0.736,-0.2,0.588,0.1,0.78,-0.3,0.668,-0.2,0.616
05-01-2026-Fri 12-42-12-PM,-0.2,0.84,-0.3,0.832,-0.3,0.644,-0.3,0.736,-0.1,0.588,0.1,0.78,-0.1,0.664,-0.1,0.616
05-01-2026-Fri 12-42-14-PM,-0.4,0.84,-0.2,0.832,-0.2,0.644,-0.2,0.732,-0.1,0.584,-0.1,0.776,-0.2,0.668,-0.3,0.616
