Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
10-24-2025-Fri 17-26-24-PM,0.2,0.552,-0.1,0.832,0.1,0.572,-0.3,0.66,-0.3,0.62,-0.2,0.684,-0.3,0.776,0.0,0.82
10-24-2025-Fri 17-26-26-PM,-0.2,0.556,0.0,0.832,-0.2,0.576,-0.4,0.664,-0.3,0.628,-0.3,0.684,-0.1,0.776,-0.2,0.82
10-24-2025-Fri 17-26-29-PM,-0.1,0.564,0.1,0.836,-0.3,0.58,-0.2,0.664,-0.3,0.628,0.0,0.688,-0.1,0.776,-0.1,0.82
10-24-2025-Fri 17-26-31-PM,-0.2,0.572,-0.3,0.836,-0.3,0.584,-0.1,0.664,-0.5,0.628,-0.3,0.688,-0.2,0.78,-0.4,0.816
10-24-2025-Fri 17-26-33-PM,0.0,0.58,-0.5,0.84,-0.1,0.588,-0.3,0.668,-0.4,0.636,-0.1,0.692,0.0,0.78,0.0,0.82
10-24-2025-Fri 17-26-36-PM,-0.1,0.584,0.0,0.84,-0.2,0.592,-0.3,0.672,-0.4,0.632,-0.3,0.688,-0.2,0.78,-0.1,0.816
10-24-2025-Fri 17-26-38-PM,-0.2,0.592,-0.3,0.84,-0.2,0.592,-0.4,0.672,-0.2,0.636,0.1,0.688,-0.2,0.78,-0.2,0.816
10-24-2025-Fri 17-26-41-PM,0.2,0.596,-0.4,0.84,-0.3,0.596,-0.4,0.672,-0.3,0.636,-0.1,0.688,-0.3,0.78,-0.5,0.816
10-24-2025-Fri 17-26-43-PM,-0.2,0.6,0.0,0.84,-0.3,0.6,-0.3,0.676,-0.3,0.636,-0.2,0.692,-0.2,0.78,-0.1,0.816
10-24-2025-Fri 17-26-45-PM,0.0,0.604,0.0,0.84,-0.5,0.6,-0.5,0.672,-0.1,0.64,-0.2,0.692,-0.3,0.78,-0.3,0.812
10-24-2025-Fri 17-26-48-PM,-0.2,0.608,-0.2,0.836,-0.1,0.6,-0.2,0.672,-0.3,0.64,-0.2,0.692,-0.4,0.78,-0.2,0.812
10-24-2025-Fri 17-26-53-PM,
10-24-2025-Fri 17-26-55-PM,0.0,0.616,-0.1,0.84,-0.2,0.608,-0.4,0.676,-0.4,0.64,-0.2,0.692,-0.2,0.784,-0.2,0.816
10-24-2025-Fri 17-26-57-PM,-0.1,0.62,0.1,0.836,-0.5,0.608,-0.5,0.676,-0.4,0.64,0.0,0.692,0.1,0.784,-0.1,0.812
10-24-2025-Fri 17-27-00-PM,0.1,0.624,-0.1,0.836,0.0,0.608,-0.3,0.676,-0.3,0.64,-0.4,0.692,-0.1,0.78,-0.2,0.812
10-24-2025-Fri 17-27-02-PM,0.0,0.624,-0.1,0.836,-0.3,0.608,0.0,0.672,-0.2,0.64,0.0,0.688,0.0,0.78,-0.2,0.808
10-24-2025-Fri 17-27-05-PM,0.0,0.628,-0.1,0.836,0.1,0.612,-0.3,0.672,-0.3,0.64,0.0,0.688,0.0,0.78,-0.3,0.812
10-24-2025-Fri 17-27-09-PM,
10-24-2025-Fri 17-27-12-PM,-0.2,0.636,0.2,0.832,-0.1,0.612,-0.2,0.676,-0.2,0.64,-0.2,0.688,-0.1,0.784,-0.3,0.808
10-24-2025-Fri 17-27-14-PM,-0.4,0.636,0.0,0.832,-0.2,0.616,-0.3,0.676,-0.5,0.64,-0.3,0.692,-0.2,0.784,-0.2,0.808
10-24-2025-Fri 17-27-17-PM,-0.1,0.64,0.1,0.832,-0.1,0.616,0.0,0.676,-0.5,0.636,-0.5,0.688,-0.2,0.784,-0.2,0.808
10-24-2025-Fri 17-27-19-PM,0.0,0.64,0.0,0.832,-0.3,0.616,-0.4,0.672,-0.3,0.64,0.0,0.692,-0.4,0.784,-0.2,0.808
10-24-2025-Fri 17-27-22-PM,-0.1,0.644,-0.2,0.832,-0.1,0.616,-0.1,0.672,-0.4,0.64,-0.2,0.688,-0.2,0.784,0.0,0.808
10-24-2025-Fri 17-27-24-PM,-0.3,0.644,-0.1,0.828,-0.2,0.616,-0.4,0.672,-0.3,0.64,-0.1,0.688,-0.2,0.788,-0.1,0.804
10-24-2025-Fri 17-27-27-PM,0.0,0.648,-0.3,0.828,-0.2,0.62,-0.1,0.676,-0.4,0.644,-0.2,0.688,-0.4,0.784,-0.2,0.808
10-24-2025-Fri 17-27-29-PM,-0.2,0.644,-0.2,0.828,0.0,0.62,-0.2,0.672,-0.3,0.64,-0.2,0.688,0.0,0.784,0.0,0.808
10-24-2025-Fri 17-27-32-PM,-0.2,0.648,-0.4,0.824,-0.4,0.62,-0.3,0.672,-0.3,0.64,-0.3,0.688,-0.5,0.784,0.0,0.808
10-24-2025-Fri 17-27-34-PM,-0.3,0.648,0.0,0.824,-0.3,0.62,-0.6,0.668,-0.3,0.64,-0.2,0.688,-0.7,0.784,-0.3,0.808
10-24-2025-Fri 17-27-36-PM,-0.4,0.648,-0.3,0.824,0.2,0.62,-0.3,0.668,-0.3,0.636,-0.2,0.684,-0.3,0.784,-0.1,0.804
10-24-2025-Fri 17-27-39-PM,0.0,0.652,0.2,0.824,-0.2,0.62,-0.3,0.668,-0.2,0.64,0.0,0.688,-0.2,0.788,0.0,0.804
10-24-2025-Fri 17-27-41-PM,-0.3,0.652,0.1,0.824,-0.3,0.62,-0.4,0.672,-0.1,0.64,-0.2,0.688,0.0,0.784,0.0,0.804
10-24-2025-Fri 17-27-43-PM,0.0,0.652,-0.3,0.824,0.0,0.624,-0.5,0.672,-0.4,0.636,0.1,0.688,-0.4,0.788,0.2,0.804
10-24-2025-Fri 17-27-46-PM,0.0,0.652,-0.1,0.824,-0.3,0.62,-0.2,0.668,-0.7,0.64,-0.4,0.684,0.1,0.784,0.0,0.804
10-24-2025-Fri 17-27-48-PM,0.0,0.656,0.0,0.82,-0.1,0.624,-0.3,0.668,-0.4,0.644,0.0,0.688,-0.3,0.784,-0.4,0.804
10-24-2025-Fri 17-27-51-PM,-0.2,0.656,0.3,0.824,0.1,0.624,-0.3,0.668,-0.2,0.64,-0.3,0.688,0.0,0.788,-0.1,0.808
10-24-2025-Fri 17-27-53-PM,-0.1,0.66,0.0,0.82,-0.3,0.624,-0.4,0.672,-0.3,0.64,0.0,0.688,-0.3,0.784,0.0,0.804
10-24-2025-Fri 17-27-56-PM,-0.1,0.656,-0.2,0.82,-0.3,0.62,-0.2,0.668,-0.3,0.644,-0.2,0.688,-0.3,0.784,0.0,0.804
10-24-2025-Fri 17-27-58-PM,0.0,0.66,-0.5,0.82,-0.2,0.624,-0.3,0.668,-0.2,0.64,-0.1,0.688,0.0,0.784,-0.1,0.8
10-24-2025-Fri 17-28-00-PM,-0.2,0.664,0.1,0.82,-0.1,0.624,-0.1,0.668,-0.2,0.64,-0.2,0.688,-0.2,0.78,0.0,0.804
10-24-2025-Fri 17-28-03-PM,-0.3,0.66,-0.1,0.82,-0.3,0.624,-0.3,0.668,-0.6,0.64,-0.1,0.684,-0.5,0.784,-0.2,0.804
10-24-2025-Fri 17-28-05-PM,-0.1,0.664,-0.1,0.82,-0.4,0.628,0.0,0.668,-0.2,0.64,-0.2,0.684,-0.1,0.784,-0.1,0.804
10-24-2025-Fri 17-28-08-PM,-0.2,0.664,-0.3,0.816,-0.2,0.62,-0.4,0.668,-0.5,0.64,-0.1,0.684,-0.1,0.788,-0.3,0.804
10-24-2025-Fri 17-28-10-PM,-0.2,0.668,0.0,0.816,-0.2,0.624,-0.1,0.668,-0.2,0.64,-0.2,0.684,-0.3,0.784,-0.1,0.804
10-24-2025-Fri 17-28-12-PM,-0.2,0.664,-0.1,0.816,-0.1,0.628,-0.1,0.664,-0.3,0.636,-0.1,0.684,-0.1,0.784,-0.1,0.804
10-24-2025-Fri 17-28-15-PM,-0.5,0.664,0.0,0.816,-0.4,0.628,0.1,0.668,-0.2,0.64,-0.1,0.684,-0.1,0.784,-0.1,0.804
10-24-2025-Fri 17-28-17-PM,-0.3,0.668,-0.1,0.816,-0.1,0.624,-0.3,0.664,-0.3,0.64,-0.1,0.684,-0.3,0.784,0.1,0.8
10-24-2025-Fri 17-28-20-PM,-0.1,0.668,-0.2,0.816,-0.2,0.628,-0.1,0.668,-0.2,0.64,-0.1,0.684,-0.4,0.788,-0.2,0.804
10-24-2025-Fri 17-28-22-PM,-0.3,0.668,0.3,0.812,-0.1,0.628,-0.1,0.664,-0.3,0.64,-0.2,0.684,-0.1,0.784,-0.2,0.804
10-24-2025-Fri 17-28-24-PM,-0.3,0.668,-0.2,0.816,0.0,0.628,-0.6,0.664,-0.5,0.64,-0.2,0.684,-0.5,0.784,-0.1,0.804
10-24-2025-Fri 17-28-28-PM,-0.1,0.672,0.1,0.812,-0.1,0.628,-0.2,0.664,-0.3,0.64,-0.5,0.684,-0.2,0.784,-0.1,0.8
10-24-2025-Fri 17-28-31-PM,0.1,0.672,0.1,0.812,0.0,0.624,-0.1,0.664,-0.2,0.636,-0.2,0.684,-0.2,0.784,-0.3,0.804
10-24-2025-Fri 17-28-33-PM,-0.2,0.676,0.2,0.816,-0.2,0.632,-0.3,0.664,-0.3,0.64,-0.4,0.684,-0.1,0.788,-0.2,0.8
10-24-2025-Fri 17-28-35-PM,-0.3,0.672,-0.2,0.812,-0.1,0.628,-0.2,0.664,-0.3,0.636,-0.2,0.684,-0.4,0.784,0.0,0.8
10-24-2025-Fri 17-28-38-PM,0.0,0.672,0.1,0.816,-0.1,0.632,-0.3,0.664,-0.2,0.64,0.0,0.684,-0.2,0.784,-0.2,0.8
10-24-2025-Fri 17-28-40-PM,-0.3,0.676,-0.1,0.816,-0.4,0.628,-0.3,0.664,-0.6,0.64,-0.3,0.684,-0.1,0.78,0.0,0.8
10-24-2025-Fri 17-28-43-PM,-0.2,0.676,-0.5,0.812,-0.3,0.628,-0.2,0.664,-0.5,0.636,-0.1,0.684,-0.2,0.784,-0.2,0.8
10-24-2025-Fri 17-28-45-PM,-0.2,0.672,0.0,0.812,-0.2,0.628,-0.2,0.664,-0.2,0.64,0.1,0.684,-0.2,0.78,-0.1,0.8
10-24-2025-Fri 17-28-47-PM,0.0,0.676,-0.3,0.812,0.0,0.628,-0.4,0.664,-0.4,0.636,-0.1,0.684,-0.2,0.784,-0.1,0.8
10-24-2025-Fri 17-28-50-PM,-0.3,0.68,-0.2,0.812,-0.4,0.628,0.0,0.664,-0.4,0.636,-0.1,0.684,-0.2,0.788,-0.1,0.8
10-24-2025-Fri 17-28-52-PM,-0.3,0.676,0.0,0.812,-0.3,0.628,-0.3,0.664,-0.3,0.64,-0.2,0.684,-0.2,0.788,-0.2,0.8
10-24-2025-Fri 17-28-55-PM,-0.1,0.68,0.0,0.812,-0.2,0.632,-0.1,0.66,-0.3,0.636,-0.1,0.684,-0.1,0.784,-0.1,0.8
10-24-2025-Fri 17-28-57-PM,0.0,0.68,-0.1,0.812,-0.3,0.632,-0.3,0.664,-0.1,0.636,-0.4,0.68,-0.2,0.784,-0.3,0.796
10-24-2025-Fri 17-29-00-PM,0.0,0.68,-0.1,0.812,-0.1,0.628,-0.3,0.664,-0.3,0.64,0.0,0.684,-0.4,0.788,-0.2,0.796
10-24-2025-Fri 17-29-02-PM,-0.3,0.68,-0.2,0.808,-0.2,0.628,-0.1,0.664,-0.2,0.636,-0.1,0.68,-0.3,0.784,-0.2,0.796
10-24-2025-Fri 17-29-04-PM,0.0,0.68,0.0,0.808,-0.2,0.628,0.0,0.664,-0.8,0.64,-0.2,0.684,-0.2,0.784,-0.1,0.796
10-24-2025-Fri 17-29-07-PM,-0.3,0.68,0.0,0.812,-0.2,0.628,-0.2,0.664,-0.2,0.636,0.1,0.68,-0.2,0.784,0.0,0.796
10-24-2025-Fri 17-29-09-PM,-0.3,0.68,-0.1,0.812,-0.2,0.628,-0.1,0.664,-0.4,0.636,-0.1,0.684,-0.3,0.788,-0.3,0.796
10-24-2025-Fri 17-29-11-PM,-0.1,0.684,-0.1,0.812,-0.2,0.632,-0.2,0.664,-0.1,0.636,-0.2,0.68,-0.3,0.784,0.1,0.8
10-24-2025-Fri 17-29-14-PM,-0.3,0.684,0.0,0.812,-0.2,0.628,-0.2,0.664,-0.4,0.636,-0.1,0.68,-0.4,0.784,-0.3,0.796
10-24-2025-Fri 17-29-16-PM,0.0,0.68,-0.1,0.808,0.0,0.632,-0.1,0.664,-0.3,0.636,-0.1,0.684,-0.1,0.784,-0.2,0.8
10-24-2025-Fri 17-29-18-PM,-0.2,0.68,-0.3,0.804,-0.2,0.628,0.0,0.66,-0.3,0.636,0.1,0.68,-0.4,0.784,-0.2,0.8
10-24-2025-Fri 17-29-21-PM,-0.1,0.68,0.1,0.804,-0.5,0.632,-0.3,0.664,-0.4,0.636,0.0,0.68,-0.2,0.788,0.0,0.796
10-24-2025-Fri 17-29-23-PM,0.0,0.684,-0.1,0.804,-0.2,0.628,-0.3,0.66,-0.4,0.636,-0.1,0.68,-0.4,0.784,-0.5,0.796
10-24-2025-Fri 17-29-26-PM,-0.1,0.684,-0.2,0.804,-0.3,0.632,-0.3,0.66,-0.3,0.636,-0.1,0.68,-0.1,0.788,-0.2,0.796
10-24-2025-Fri 17-29-28-PM,-0.1,0.684,0.1,0.808,-0.1,0.632,-0.2,0.664,-0.2,0.636,-0.1,0.68,-0.1,0.788,0.0,0.796
10-24-2025-Fri 17-29-31-PM,-0.3,0.684,-0.1,0.808,-0.3,0.628,-0.5,0.66,-0.5,0.636,-0.1,0.68,-0.3,0.788,-0.3,0.796
10-24-2025-Fri 17-29-33-PM,-0.2,0.688,-0.1,0.808,-0.2,0.632,-0.2,0.664,-0.2,0.636,-0.1,0.68,-0.3,0.78,-0.2,0.796
10-24-2025-Fri 17-29-35-PM,-0.1,0.688,0.0,0.804,-0.1,0.628,-0.3,0.66,0.0,0.636,-0.2,0.684,-0.2,0.784,-0.2,0.796
10-24-2025-Fri 17-29-38-PM,-0.2,0.688,0.2,0.8,-0.4,0.628,-0.3,0.66,-0.1,0.636,-0.2,0.68,-0.2,0.78,0.0,0.792
10-24-2025-Fri 17-29-40-PM,-0.1,0.688,-0.1,0.808,-0.2,0.632,-0.1,0.664,-0.3,0.636,-0.1,0.68,-0.1,0.784,-0.3,0.792
10-24-2025-Fri 17-29-43-PM,-0.3,0.688,0.0,0.804,-0.2,0.628,-0.3,0.66,-0.3,0.632,-0.1,0.68,-0.2,0.784,-0.3,0.796
10-24-2025-Fri 17-29-45-PM,-0.2,0.688,-0.2,0.804,-0.3,0.632,-0.2,0.66,0.0,0.636,-0.3,0.68,0.1,0.784,0.0,0.796
10-24-2025-Fri 17-29-47-PM,-0.1,0.688,-0.3,0.8,0.0,0.628,-0.3,0.66,-0.5,0.64,-0.1,0.68,-0.2,0.784,-0.4,0.796
10-24-2025-Fri 17-29-50-PM,-0.1,0.688,-0.1,0.804,-0.2,0.632,-0.4,0.66,-0.4,0.636,0.0,0.68,-0.3,0.78,-0.3,0.796
10-24-2025-Fri 17-29-52-PM,-0.3,0.688,0.0,0.804,-0.2,0.632,-0.5,0.66,-0.5,0.632,0.0,0.68,-0.1,0.784,-0.3,0.792
10-24-2025-Fri 17-29-55-PM,-0.3,0.688,-0.3,0.8,-0.1,0.632,-0.4,0.66,-0.2,0.636,-0.3,0.68,-0.5,0.784,0.0,0.796
10-24-2025-Fri 17-29-57-PM,-0.2,0.688,-0.3,0.804,-0.3,0.632,-0.4,0.66,-0.3,0.632,-0.2,0.68,-0.4,0.784,-0.4,0.796
10-24-2025-Fri 17-30-00-PM,-0.2,0.688,-0.1,0.804,0.1,0.632,-0.3,0.66,-0.2,0.632,-0.2,0.684,0.0,0.784,-0.1,0.792
10-24-2025-Fri 17-30-02-PM,-0.2,0.692,-0.1,0.8,-0.2,0.632,-0.4,0.66,0.0,0.632,-0.2,0.68,-0.1,0.784,-0.2,0.792
10-24-2025-Fri 17-30-05-PM,-0.3,0.688,-0.2,0.8,-0.2,0.628,-0.5,0.66,-0.1,0.636,-0.2,0.68,-0.2,0.784,-0.1,0.792
10-24-2025-Fri 17-30-07-PM,-0.2,0.692,0.1,0.804,-0.2,0.632,-0.3,0.656,-0.3,0.632,0.1,0.68,-0.2,0.784,-0.1,0.792
10-24-2025-Fri 17-30-10-PM,0.0,0.688,-0.3,0.8,-0.4,0.632,-0.2,0.66,-0.3,0.636,-0.4,0.68,-0.2,0.784,0.1,0.796
10-24-2025-Fri 17-30-12-PM,-0.3,0.692,-0.1,0.8,-0.3,0.632,-0.1,0.66,-0.3,0.632,-0.1,0.676,-0.3,0.78,0.1,0.792
10-24-2025-Fri 17-30-14-PM,-0.4,0.688,-0.1,0.8,-0.1,0.632,-0.3,0.656,-0.3,0.632,-0.2,0.676,-0.2,0.784,-0.1,0.796
10-24-2025-Fri 17-30-17-PM,-0.3,0.692,0.3,0.804,-0.2,0.632,-0.1,0.656,-0.5,0.636,-0.1,0.68,-0.2,0.784,-0.1,0.792
10-24-2025-Fri 17-30-19-PM,-0.4,0.692,-0.1,0.8,-0.2,0.632,-0.4,0.656,-0.6,0.632,-0.2,0.676,-0.2,0.784,0.0,0.792
10-24-2025-Fri 17-30-22-PM,-0.3,0.692,0.0,0.8,-0.3,0.632,0.0,0.66,-0.4,0.636,-0.4,0.68,-0.4,0.784,-0.3,0.792
10-24-2025-Fri 17-30-24-PM,-0.1,0.692,0.0,0.8,-0.1,0.632,-0.4,0.656,-0.3,0.636,-0.3,0.68,-0.2,0.78,0.1,0.796
10-24-2025-Fri 17-30-26-PM,-0.3,0.688,-0.3,0.796,-0.2,0.632,-0.4,0.656,-0.1,0.632,-0.4,0.68,-0.4,0.78,0.0,0.792
10-24-2025-Fri 17-30-29-PM,-0.2,0.692,0.1,0.8,-0.2,0.632,-0.3,0.656,-0.5,0.632,-0.1,0.68,-0.1,0.78,-0.3,0.792
10-24-2025-Fri 17-30-31-PM,-0.4,0.692,-0.4,0.8,-0.4,0.632,-0.2,0.66,-0.2,0.636,0.1,0.676,0.0,0.784,0.0,0.796
10-24-2025-Fri 17-30-33-PM,-0.2,0.688,-0.2,0.796,-0.2,0.632,0.1,0.656,-0.3,0.632,0.0,0.68,-0.2,0.784,-0.2,0.796
10-24-2025-Fri 17-30-36-PM,0.0,0.692,-0.2,0.8,-0.4,0.632,-0.3,0.66,-0.3,0.632,-0.2,0.676,-0.4,0.784,-0.2,0.792
10-24-2025-Fri 17-30-38-PM,-0.2,0.692,-0.1,0.796,-0.2,0.632,-0.2,0.66,-0.3,0.628,-0.1,0.68,-0.6,0.78,-0.2,0.792
10-24-2025-Fri 17-30-41-PM,-0.2,0.692,-0.4,0.8,-0.1,0.632,0.0,0.656,-0.4,0.632,-0.1,0.676,-0.3,0.784,-0.4,0.792
10-24-2025-Fri 17-30-43-PM,-0.2,0.692,0.0,0.796,-0.1,0.632,-0.2,0.656,-0.4,0.632,-0.2,0.68,-0.3,0.784,0.0,0.792
10-24-2025-Fri 17-30-45-PM,-0.2,0.692,-0.1,0.8,-0.3,0.632,0.2,0.66,-0.1,0.632,-0.2,0.68,-0.3,0.784,0.0,0.792
10-24-2025-Fri 17-30-48-PM,-0.1,0.692,-0.1,0.8,0.0,0.632,0.0,0.66,-0.3,0.632,-0.1,0.676,-0.4,0.78,0.1,0.788
10-24-2025-Fri 17-30-50-PM,-0.2,0.696,-0.3,0.8,-0.3,0.632,-0.4,0.656,-0.5,0.636,-0.2,0.68,-0.5,0.78,-0.2,0.788
10-24-2025-Fri 17-30-52-PM,-0.2,0.696,0.0,0.796,0.0,0.636,0.0,0.656,-0.1,0.632,-0.4,0.68,-0.2,0.78,-0.3,0.792
10-24-2025-Fri 17-30-55-PM,-0.3,0.696,0.1,0.796,-0.2,0.636,-0.4,0.656,-0.3,0.632,0.0,0.676,0.1,0.78,-0.3,0.792
10-24-2025-Fri 17-30-57-PM,-0.2,0.696,-0.1,0.796,-0.3,0.632,-0.3,0.656,-0.5,0.628,-0.2,0.676,-0.1,0.784,-0.2,0.792
10-24-2025-Fri 17-31-00-PM,-0.5,0.696,0.1,0.796,-0.2,0.632,-0.6,0.66,-0.2,0.632,-0.2,0.68,0.0,0.78,-0.1,0.792
10-24-2025-Fri 17-31-02-PM,-0.4,0.696,0.0,0.796,-0.1,0.632,-0.1,0.66,-0.1,0.632,-0.1,0.68,-0.3,0.784,-0.4,0.792
10-24-2025-Fri 17-31-04-PM,-0.4,0.696,0.1,0.796,0.1,0.636,-0.3,0.66,-0.1,0.632,-0.1,0.68,-0.2,0.784,-0.1,0.792
10-24-2025-Fri 17-31-07-PM,-0.2,0.692,0.0,0.792,-0.4,0.632,-0.1,0.656,-0.4,0.632,-0.4,0.676,-0.5,0.78,-0.2,0.788
10-24-2025-Fri 17-31-09-PM,0.0,0.696,0.1,0.796,-0.2,0.632,-0.4,0.656,-0.5,0.632,-0.2,0.68,-0.1,0.784,0.0,0.792
10-24-2025-Fri 17-31-12-PM,-0.3,0.696,0.1,0.792,0.1,0.632,0.0,0.656,-0.3,0.628,-0.2,0.676,-0.2,0.784,0.0,0.792
10-24-2025-Fri 17-31-14-PM,-0.2,0.696,0.0,0.796,-0.1,0.632,-0.3,0.652,-0.1,0.628,-0.4,0.68,-0.1,0.784,-0.1,0.792
10-24-2025-Fri 17-31-17-PM,-0.1,0.696,-0.1,0.796,-0.2,0.632,-0.5,0.656,-0.2,0.628,0.0,0.676,-0.2,0.78,0.1,0.792
10-24-2025-Fri 17-31-19-PM,-0.2,0.696,0.1,0.796,-0.2,0.636,-0.2,0.656,-0.1,0.632,-0.3,0.68,-0.4,0.78,-0.3,0.788
10-24-2025-Fri 17-31-21-PM,-0.1,0.696,-0.1,0.792,-0.1,0.636,-0.3,0.656,-0.2,0.632,-0.4,0.676,-0.1,0.784,-0.1,0.792
10-24-2025-Fri 17-31-24-PM,-0.2,0.696,0.1,0.792,-0.3,0.632,-0.2,0.656,-0.3,0.632,0.2,0.68,-0.2,0.784,-0.2,0.792
10-24-2025-Fri 17-31-26-PM,-0.3,0.692,0.1,0.792,-0.3,0.636,-0.4,0.652,-0.3,0.632,-0.1,0.68,-0.3,0.784,0.0,0.792
10-24-2025-Fri 17-31-28-PM,-0.3,0.696,-0.1,0.796,-0.1,0.632,-0.3,0.656,-0.5,0.628,-0.1,0.676,-0.2,0.78,-0.3,0.792
