Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
09-27-2025-Sat 12-22-17-PM,-9.555,-8.043,-7.484,-7.741,-9.639,-8.646,-8.199,-8.451
09-27-2025-Sat 12-22-20-PM,-9.572,-8.065,-7.484,-7.753,-9.65,-8.646,-8.199,-8.467
09-27-2025-Sat 12-22-22-PM,-9.555,-8.009,-7.462,-7.753,-9.628,-8.612,-8.21,-8.467
09-27-2025-Sat 12-22-24-PM,-9.589,-8.054,-7.484,-7.741,-9.65,-8.634,-8.21,-8.451
09-27-2025-Sat 12-22-27-PM,-9.605,-8.054,-7.473,-7.775,-9.661,-8.612,-8.221,-8.484
09-27-2025-Sat 12-22-29-PM,-9.589,-8.087,-7.507,-7.775,-9.65,-8.646,-8.221,-8.484
09-27-2025-Sat 12-22-32-PM,-9.572,-8.065,-7.496,-7.764,-9.639,-8.634,-8.21,-8.467
09-27-2025-Sat 12-22-34-PM,-9.589,-8.076,-7.496,-7.775,-9.65,-8.623,-8.21,-8.467
09-27-2025-Sat 12-22-37-PM,-9.555,-8.065,-7.518,-7.775,-9.628,-8.646,-8.221,-8.467
09-27-2025-Sat 12-22-39-PM,-9.522,-8.043,-7.507,-7.775,-9.605,-8.634,-8.221,-8.467
09-27-2025-Sat 12-22-41-PM,-9.538,-8.043,-7.496,-7.775,-9.605,-8.612,-8.21,-8.467
09-27-2025-Sat 12-22-44-PM,-9.555,-8.065,-7.507,-7.786,-9.617,-8.623,-8.21,-8.484
09-27-2025-Sat 12-22-46-PM,-9.572,-8.099,-7.518,-7.797,-9.639,-8.634,-8.221,-8.484
09-27-2025-Sat 12-22-49-PM,-9.522,-8.054,-7.507,-7.786,-9.594,-8.623,-8.199,-8.484
09-27-2025-Sat 12-22-51-PM,-9.538,-8.065,-7.507,-7.797,-9.606,-8.612,-8.21,-8.484
09-27-2025-Sat 12-22-53-PM,-9.538,-8.076,-7.54,-7.831,-9.606,-8.634,-8.244,-8.518
09-27-2025-Sat 12-22-56-PM,-9.538,-8.065,-7.496,-7.808,-9.605,-8.601,-8.221,-8.501
09-27-2025-Sat 12-22-58-PM,-9.505,-8.043,-7.507,-7.82,-9.583,-8.601,-8.233,-8.501
09-27-2025-Sat 12-23-00-PM,-9.538,-8.087,-7.54,-7.808,-9.594,-8.623,-8.233,-8.484
09-27-2025-Sat 12-23-03-PM,-9.555,-8.099,-7.529,-7.82,-9.617,-8.623,-8.221,-8.501
09-27-2025-Sat 12-23-05-PM,-9.538,-8.099,-7.54,-7.831,-9.606,-8.634,-8.233,-8.518
09-27-2025-Sat 12-23-07-PM,-9.522,-8.065,-7.529,-7.831,-9.583,-8.612,-8.244,-8.518
09-27-2025-Sat 12-23-10-PM,-9.522,-8.099,-7.529,-7.842,-9.594,-8.623,-8.233,-8.534
09-27-2025-Sat 12-23-12-PM,-9.488,-8.054,-7.529,-7.853,-9.572,-8.612,-8.244,-8.534
09-27-2025-Sat 12-23-15-PM,-9.488,-8.076,-7.54,-7.864,-9.572,-8.623,-8.244,-8.551
09-27-2025-Sat 12-23-17-PM,-9.538,-8.099,-7.54,-7.875,-9.606,-8.623,-8.255,-8.568
09-27-2025-Sat 12-23-19-PM,-9.538,-8.11,-7.563,-7.875,-9.606,-8.646,-8.266,-8.568
09-27-2025-Sat 12-23-22-PM,-9.538,-8.132,-7.596,-7.887,-9.617,-8.679,-8.3,-8.568
09-27-2025-Sat 12-23-24-PM,-9.538,-8.154,-7.607,-7.898,-9.628,-8.713,-8.3,-8.601
09-27-2025-Sat 12-23-26-PM,-9.538,-8.166,-7.63,-7.931,-9.65,-8.746,-8.333,-8.635
09-27-2025-Sat 12-23-29-PM,-9.622,-8.233,-7.663,-7.965,-9.728,-8.791,-8.367,-8.668
09-27-2025-Sat 12-23-31-PM,-9.656,-8.288,-7.697,-7.998,-9.784,-8.847,-8.411,-8.702
09-27-2025-Sat 12-23-34-PM,-9.689,-8.311,-7.741,-8.043,-9.818,-8.891,-8.456,-8.752
09-27-2025-Sat 12-23-36-PM,-9.723,-8.344,-7.764,-8.054,-9.851,-8.925,-8.489,-8.769
09-27-2025-Sat 12-23-38-PM,-9.756,-8.411,-7.819,-8.088,-9.896,-9.003,-8.523,-8.819
09-27-2025-Sat 12-23-41-PM,-9.806,-8.434,-7.853,-8.132,-9.929,-9.014,-8.568,-8.852
09-27-2025-Sat 12-23-43-PM,-9.84,-8.467,-7.886,-8.177,-9.974,-9.059,-8.612,-8.903
09-27-2025-Sat 12-23-45-PM,-9.873,-8.501,-7.92,-8.21,-10.018,-9.103,-8.657,-8.936
09-27-2025-Sat 12-23-48-PM,-9.923,-8.523,-7.942,-8.233,-10.052,-9.126,-8.69,-8.97
09-27-2025-Sat 12-23-50-PM,-9.94,-8.59,-8.02,-8.266,-10.085,-9.215,-8.724,-9.003
09-27-2025-Sat 12-23-52-PM,-9.99,-8.612,-8.043,-8.311,-10.141,-9.248,-8.78,-9.053
09-27-2025-Sat 12-23-55-PM,-10.091,-8.634,-8.02,-8.266,-10.197,-9.204,-8.713,-8.97
09-27-2025-Sat 12-23-57-PM,-10.107,-8.713,-8.121,-8.255,-10.253,-9.327,-8.735,-8.919
09-27-2025-Sat 12-24-00-PM,-10.141,-8.724,-8.11,-8.311,-10.275,-9.327,-8.78,-9.02
09-27-2025-Sat 12-24-02-PM,-10.174,-8.746,-8.166,-8.322,-10.32,-9.36,-8.813,-8.97
09-27-2025-Sat 12-24-04-PM,-10.191,-8.78,-8.121,-8.367,-10.364,-9.36,-8.78,-9.053
09-27-2025-Sat 12-24-07-PM,-10.258,-8.835,-8.299,-8.356,-10.409,-9.539,-8.925,-9.037
09-27-2025-Sat 12-24-09-PM,-10.325,-8.869,-8.277,-8.411,-10.465,-9.516,-8.947,-9.104
09-27-2025-Sat 12-24-12-PM,-10.375,-8.936,-8.3,-8.445,-10.543,-9.594,-8.958,-9.171
09-27-2025-Sat 12-24-14-PM,-10.425,-8.936,-8.433,-8.501,-10.565,-9.717,-9.17,-9.254
09-27-2025-Sat 12-24-16-PM,-10.526,-9.003,-8.366,-8.534,-10.654,-9.65,-9.07,-9.271
09-27-2025-Sat 12-24-19-PM,-10.442,-8.98,-8.389,-8.568,-10.598,-9.639,-9.126,-9.271
09-27-2025-Sat 12-24-21-PM,-10.543,-9.081,-8.456,-8.635,-10.699,-9.751,-9.204,-9.388
09-27-2025-Sat 12-24-23-PM,-10.593,-9.126,-8.601,-8.713,-10.766,-9.907,-9.338,-9.472
09-27-2025-Sat 12-24-26-PM,-10.626,-9.193,-8.59,-8.724,-10.799,-9.884,-9.326,-9.455
09-27-2025-Sat 12-24-28-PM,-10.693,-9.193,-8.567,-8.735,-10.844,-9.862,-9.293,-9.472
09-27-2025-Sat 12-24-31-PM,-10.777,-9.215,-8.712,-8.858,-10.9,-9.996,-9.494,-9.639
09-27-2025-Sat 12-24-33-PM,-10.81,-9.237,-8.69,-8.869,-10.933,-9.951,-9.472,-9.606
09-27-2025-Sat 12-24-35-PM,-10.861,-9.349,-8.735,-8.835,-11.022,-10.063,-9.472,-9.572
09-27-2025-Sat 12-24-38-PM,-10.894,-9.338,-8.846,-8.992,-11.034,-10.119,-9.65,-9.74
09-27-2025-Sat 12-24-40-PM,-10.978,-9.416,-8.891,-9.036,-11.112,-10.175,-9.695,-9.79
09-27-2025-Sat 12-24-42-PM,-11.011,-9.449,-8.98,-9.092,-11.145,-10.242,-9.784,-9.823
09-27-2025-Sat 12-24-45-PM,-11.044,-9.483,-9.003,-9.137,-11.19,-10.286,-9.817,-9.89
09-27-2025-Sat 12-24-47-PM,-11.111,-9.55,-9.081,-9.182,-11.246,-10.353,-9.873,-9.924
09-27-2025-Sat 12-24-49-PM,-11.195,-9.617,-9.114,-9.226,-11.324,-10.398,-9.918,-9.974
09-27-2025-Sat 12-24-52-PM,-11.262,-9.661,-9.17,-9.271,-11.391,-10.454,-9.974,-10.007
09-27-2025-Sat 12-24-54-PM,-11.295,-9.695,-9.204,-9.293,-11.424,-10.487,-10.007,-10.024
09-27-2025-Sat 12-24-57-PM,-11.329,-9.773,-9.282,-9.349,-11.469,-10.576,-10.063,-10.091
09-27-2025-Sat 12-24-59-PM,-11.379,-9.795,-9.338,-9.416,-11.513,-10.621,-10.141,-10.158
09-27-2025-Sat 12-25-01-PM,-11.463,-9.851,-9.371,-9.438,-11.591,-10.665,-10.175,-10.175
09-27-2025-Sat 12-25-04-PM,-11.446,-9.829,-9.416,-9.494,-11.58,-10.688,-10.242,-10.225
09-27-2025-Sat 12-25-06-PM,-11.513,-9.929,-9.471,-9.527,-11.658,-10.766,-10.275,-10.259
09-27-2025-Sat 12-25-08-PM,-11.613,-9.985,-9.516,-9.583,-11.725,-10.799,-10.331,-10.325
09-27-2025-Sat 12-25-11-PM,-11.613,-10.018,-9.572,-9.628,-11.747,-10.855,-10.375,-10.359
09-27-2025-Sat 12-25-13-PM,-11.68,-10.041,-9.594,-9.673,-11.803,-10.877,-10.42,-10.409
09-27-2025-Sat 12-25-15-PM,-11.714,-10.085,-9.672,-9.728,-11.837,-10.944,-10.498,-10.459
09-27-2025-Sat 12-25-18-PM,-11.764,-10.152,-9.739,-9.762,-11.881,-11.011,-10.532,-10.493
09-27-2025-Sat 12-25-20-PM,-11.797,-10.186,-9.784,-9.818,-11.926,-11.056,-10.598,-10.543
09-27-2025-Sat 12-25-23-PM,-11.847,-10.219,-9.795,-9.862,-11.981,-11.078,-10.632,-10.593
09-27-2025-Sat 12-25-25-PM,-11.931,-10.297,-9.873,-9.907,-12.048,-11.145,-10.699,-10.627
09-27-2025-Sat 12-25-27-PM,-11.965,-10.342,-9.896,-9.94,-12.093,-11.19,-10.71,-10.677
09-27-2025-Sat 12-25-30-PM,-11.998,-10.375,-9.951,-9.985,-12.127,-11.234,-10.777,-10.71
09-27-2025-Sat 12-25-34-PM,-12.065,-10.42,-9.996,-10.03,-12.182,-11.279,-10.833,-10.761
09-27-2025-Sat 12-25-39-PM,-12.115,-10.487,-10.096,-10.052,-12.249,-11.379,-10.866,-10.744
09-27-2025-Sat 12-25-44-PM,-12.215,-10.576,-10.197,-10.063,-12.349,-11.469,-10.933,-10.694
09-27-2025-Sat 12-25-46-PM,-12.249,-10.643,-10.175,-10.13,-12.394,-11.491,-10.889,-10.828
09-27-2025-Sat 12-25-49-PM,-12.316,-10.654,-10.275,-10.242,-12.428,-11.536,-11.034,-10.928
09-27-2025-Sat 12-25-51-PM,-12.332,-10.732,-10.241,-10.208,-12.483,-11.58,-11.022,-10.928
09-27-2025-Sat 12-25-53-PM,-12.366,-10.755,-10.353,-10.353,-12.517,-11.658,-11.201,-11.078
09-27-2025-Sat 12-25-56-PM,-12.45,-10.822,-10.409,-10.398,-12.584,-11.714,-11.234,-11.129
09-27-2025-Sat 12-25-58-PM,-12.5,-10.833,-10.42,-10.431,-12.628,-11.725,-11.268,-11.162
09-27-2025-Sat 12-26-01-PM,-12.5,-10.878,-10.487,-10.454,-12.639,-11.792,-11.312,-11.179
09-27-2025-Sat 12-26-03-PM,-12.55,-10.911,-10.531,-10.521,-12.695,-11.837,-11.368,-11.246
09-27-2025-Sat 12-26-05-PM,-12.6,-10.956,-10.576,-10.565,-12.74,-11.87,-11.424,-11.279
09-27-2025-Sat 12-26-08-PM,-12.6,-10.956,-10.576,-10.599,-12.751,-11.881,-11.446,-11.33
09-27-2025-Sat 12-26-10-PM,-12.65,-11.0,-10.643,-10.632,-12.795,-11.937,-11.502,-11.346
09-27-2025-Sat 12-26-12-PM,-12.751,-11.089,-10.688,-10.677,-12.885,-11.993,-11.547,-11.396
09-27-2025-Sat 12-26-15-PM,-12.717,-11.078,-10.732,-10.721,-12.874,-12.026,-11.58,-11.43
09-27-2025-Sat 12-26-17-PM,-12.818,-11.134,-10.755,-10.755,-12.94,-12.037,-11.614,-11.463
09-27-2025-Sat 12-26-19-PM,-12.868,-11.201,-10.799,-10.799,-12.996,-12.093,-11.658,-11.514
09-27-2025-Sat 12-26-22-PM,-12.851,-11.19,-10.677,-10.811,-12.996,-11.971,-11.524,-11.514
09-27-2025-Sat 12-26-24-PM,-12.851,-11.223,-10.833,-10.811,-13.007,-12.127,-11.636,-11.497
09-27-2025-Sat 12-26-27-PM,-12.918,-11.29,-10.833,-10.8,-13.085,-12.16,-11.58,-11.48
09-27-2025-Sat 12-26-30-PM,-13.001,-11.279,-10.9,-10.788,-13.119,-12.205,-11.703,-11.463
09-27-2025-Sat 12-26-32-PM,-13.018,-11.368,-10.866,-10.933,-13.174,-12.205,-11.736,-11.664
09-27-2025-Sat 12-26-35-PM,-13.102,-11.391,-10.933,-10.844,-13.219,-12.238,-11.714,-11.497
09-27-2025-Sat 12-26-37-PM,-13.118,-11.413,-10.989,-10.866,-13.241,-12.272,-11.736,-11.48
09-27-2025-Sat 12-26-39-PM,-13.118,-11.424,-11.056,-10.978,-13.241,-12.35,-11.826,-11.664
09-27-2025-Sat 12-26-42-PM,-13.102,-11.424,-11.011,-10.911,-13.253,-12.339,-11.781,-11.58
09-27-2025-Sat 12-26-44-PM,-13.202,-11.469,-11.056,-11.078,-13.319,-12.35,-11.892,-11.781
09-27-2025-Sat 12-26-46-PM,-13.202,-11.513,-11.034,-11.067,-13.342,-12.361,-11.859,-11.781
09-27-2025-Sat 12-26-49-PM,-13.286,-11.58,-11.067,-11.034,-13.42,-12.405,-11.814,-11.714
09-27-2025-Sat 12-26-51-PM,-13.286,-11.569,-11.201,-11.09,-13.409,-12.528,-12.004,-11.798
09-27-2025-Sat 12-26-53-PM,-13.236,-11.614,-11.145,-11.19,-13.397,-12.472,-11.97,-11.915
09-27-2025-Sat 12-26-56-PM,-13.319,-11.625,-11.212,-11.101,-13.464,-12.539,-11.982,-11.765
09-27-2025-Sat 12-26-58-PM,-13.336,-11.658,-11.29,-11.29,-13.475,-12.573,-12.138,-11.982
09-27-2025-Sat 12-27-00-PM,-13.369,-11.681,-11.312,-11.302,-13.52,-12.606,-12.16,-11.982
09-27-2025-Sat 12-27-03-PM,-13.453,-11.759,-11.335,-11.335,-13.587,-12.628,-12.182,-12.015
09-27-2025-Sat 12-27-05-PM,-13.386,-11.736,-11.39,-11.368,-13.553,-12.695,-12.227,-12.066
09-27-2025-Sat 12-27-08-PM,-13.503,-11.814,-11.413,-11.424,-13.654,-12.706,-12.26,-12.099
09-27-2025-Sat 12-27-10-PM,-13.503,-11.814,-11.39,-11.435,-13.676,-12.718,-12.26,-12.133
09-27-2025-Sat 12-27-12-PM,-13.57,-11.892,-11.48,-11.491,-13.721,-12.773,-12.316,-12.166
09-27-2025-Sat 12-27-15-PM,-13.57,-11.904,-11.491,-11.513,-13.732,-12.796,-12.327,-12.199
09-27-2025-Sat 12-27-17-PM,-13.653,-11.948,-11.513,-11.547,-13.799,-12.818,-12.361,-12.233
09-27-2025-Sat 12-27-19-PM,-13.67,-11.993,-11.58,-11.603,-13.821,-12.874,-12.417,-12.283
09-27-2025-Sat 12-27-22-PM,-13.687,-12.004,-11.591,-11.625,-13.843,-12.885,-12.439,-12.3
09-27-2025-Sat 12-27-24-PM,-13.704,-12.015,-11.602,-11.647,-13.877,-12.918,-12.461,-12.333
09-27-2025-Sat 12-27-27-PM,-13.787,-12.082,-11.647,-11.681,-13.932,-12.952,-12.495,-12.367
09-27-2025-Sat 12-27-29-PM,-13.787,-12.115,-11.681,-11.714,-13.955,-12.996,-12.517,-12.4
09-27-2025-Sat 12-27-31-PM,-13.821,-12.138,-11.725,-11.759,-13.977,-13.019,-12.562,-12.434
09-27-2025-Sat 12-27-34-PM,-13.888,-12.182,-11.747,-11.792,-14.033,-13.041,-12.595,-12.467
09-27-2025-Sat 12-27-36-PM,-13.904,-12.216,-11.77,-11.815,-14.066,-13.085,-12.617,-12.5
09-27-2025-Sat 12-27-39-PM,-13.888,-12.216,-11.814,-11.837,-14.055,-13.119,-12.64,-12.517
09-27-2025-Sat 12-27-41-PM,-13.954,-12.26,-11.826,-11.893,-14.111,-13.13,-12.673,-12.584
09-27-2025-Sat 12-27-44-PM,-14.038,-12.316,-11.848,-11.926,-14.178,-13.152,-12.706,-12.618
09-27-2025-Sat 12-27-46-PM,-14.072,-12.305,-11.837,-11.937,-14.211,-13.141,-12.718,-12.618
09-27-2025-Sat 12-27-48-PM,-14.055,-12.372,-11.926,-11.971,-14.222,-13.242,-12.762,-12.651
09-27-2025-Sat 12-27-51-PM,-14.122,-12.405,-11.948,-12.026,-14.267,-13.242,-12.796,-12.701
09-27-2025-Sat 12-27-53-PM,-14.138,-12.45,-11.982,-12.026,-14.289,-13.297,-12.807,-12.718
09-27-2025-Sat 12-27-55-PM,-14.172,-12.461,-11.937,-11.971,-14.322,-13.242,-12.673,-12.601
09-27-2025-Sat 12-27-58-PM,-14.172,-12.517,-12.004,-12.06,-14.356,-13.342,-12.807,-12.735
09-27-2025-Sat 12-28-00-PM,-14.205,-12.517,-11.948,-12.004,-14.378,-13.308,-12.729,-12.684
09-27-2025-Sat 12-28-02-PM,-14.289,-12.573,-12.026,-11.982,-14.445,-13.364,-12.74,-12.601
09-27-2025-Sat 12-28-05-PM,-14.272,-12.539,-12.004,-12.082,-14.423,-13.297,-12.785,-12.701
09-27-2025-Sat 12-28-07-PM,-14.255,-12.562,-12.06,-12.104,-14.423,-13.398,-12.863,-12.785
09-27-2025-Sat 12-28-12-PM,-14.305,-12.573,-12.06,-12.216,-14.445,-13.342,-12.918,-12.885
09-27-2025-Sat 12-28-17-PM,-14.322,-12.662,-12.171,-12.149,-14.512,-13.509,-12.896,-12.785
09-27-2025-Sat 12-28-21-PM,-14.372,-12.695,-12.238,-12.294,-14.545,-13.543,-13.041,-12.952
09-27-2025-Sat 12-28-24-PM,-14.506,-12.785,-12.294,-12.383,-14.657,-13.598,-13.119,-13.052
09-27-2025-Sat 12-28-27-PM,-14.506,-12.785,-12.283,-12.417,-14.679,-13.598,-13.141,-13.086
09-27-2025-Sat 12-28-29-PM,-14.539,-12.818,-12.316,-12.428,-14.701,-13.632,-13.152,-13.102
09-27-2025-Sat 12-28-31-PM,-14.556,-12.84,-12.339,-12.473,-14.735,-13.665,-13.197,-13.153
09-27-2025-Sat 12-28-34-PM,-14.64,-12.874,-12.372,-12.506,-14.779,-13.665,-13.219,-13.169
09-27-2025-Sat 12-28-36-PM,-14.606,-12.885,-12.394,-12.528,-14.779,-13.71,-13.242,-13.203
09-27-2025-Sat 12-28-39-PM,-14.69,-12.963,-12.439,-12.573,-14.846,-13.743,-13.275,-13.236
09-27-2025-Sat 12-28-41-PM,-14.707,-12.974,-12.461,-12.606,-14.868,-13.765,-13.309,-13.27
09-27-2025-Sat 12-28-43-PM,-14.74,-13.019,-12.484,-12.629,-14.902,-13.799,-13.32,-13.303
09-27-2025-Sat 12-28-46-PM,-14.757,-13.019,-12.484,-12.64,-14.913,-13.788,-13.331,-13.303
09-27-2025-Sat 12-28-48-PM,-14.773,-13.052,-12.517,-12.684,-14.935,-13.821,-13.353,-13.353
09-27-2025-Sat 12-28-50-PM,-14.807,-13.086,-12.55,-12.707,-14.969,-13.855,-13.375,-13.37
09-27-2025-Sat 12-28-53-PM,-14.857,-13.13,-12.584,-12.729,-15.013,-13.888,-13.409,-13.387
09-27-2025-Sat 12-28-55-PM,-14.874,-13.141,-12.595,-12.774,-15.024,-13.888,-13.42,-13.437
09-27-2025-Sat 12-28-58-PM,-14.924,-13.197,-12.628,-12.785,-15.069,-13.933,-13.431,-13.454
09-27-2025-Sat 12-29-00-PM,-14.89,-13.175,-12.628,-12.807,-15.047,-13.922,-13.453,-13.47
09-27-2025-Sat 12-29-02-PM,-14.941,-13.197,-12.651,-12.84,-15.08,-13.922,-13.476,-13.487
09-27-2025-Sat 12-29-05-PM,-14.957,-13.197,-12.651,-12.863,-15.091,-13.922,-13.487,-13.521
09-27-2025-Sat 12-29-07-PM,-14.991,-13.242,-12.673,-12.863,-15.114,-13.933,-13.476,-13.504
09-27-2025-Sat 12-29-09-PM,-14.991,-13.242,-12.684,-12.885,-15.114,-13.944,-13.487,-13.537
09-27-2025-Sat 12-29-12-PM,-15.041,-13.275,-12.695,-12.918,-15.147,-13.944,-13.509,-13.571
09-27-2025-Sat 12-29-15-PM,-15.041,-13.264,-12.718,-12.919,-15.147,-13.955,-13.52,-13.554
09-27-2025-Sat 12-29-17-PM,-15.041,-13.275,-12.729,-12.93,-15.136,-13.955,-13.509,-13.571
09-27-2025-Sat 12-29-19-PM,-15.041,-13.275,-12.729,-12.952,-15.147,-13.955,-13.52,-13.587
09-27-2025-Sat 12-29-22-PM,-15.124,-13.32,-12.718,-12.952,-15.203,-13.944,-13.509,-13.587
09-27-2025-Sat 12-29-24-PM,-15.124,-13.331,-12.74,-12.997,-15.214,-13.955,-13.532,-13.621
09-27-2025-Sat 12-29-27-PM,-15.124,-13.32,-12.729,-12.985,-15.203,-13.944,-13.52,-13.621
09-27-2025-Sat 12-29-29-PM,-15.124,-13.331,-12.751,-12.997,-15.214,-13.966,-13.532,-13.621
09-27-2025-Sat 12-29-32-PM,-15.141,-13.364,-12.773,-13.019,-15.225,-13.977,-13.543,-13.638
09-27-2025-Sat 12-29-34-PM,-15.158,-13.342,-12.729,-13.008,-15.236,-13.944,-13.52,-13.638
09-27-2025-Sat 12-29-36-PM,-15.158,-13.342,-12.751,-13.041,-15.236,-13.944,-13.543,-13.654
09-27-2025-Sat 12-29-39-PM,-15.175,-13.386,-12.773,-13.041,-15.258,-13.977,-13.543,-13.654
09-27-2025-Sat 12-29-41-PM,-15.208,-13.398,-12.762,-13.052,-15.27,-13.955,-13.532,-13.671
09-27-2025-Sat 12-29-43-PM,-15.191,-13.398,-12.785,-13.052,-15.259,-13.977,-13.543,-13.671
09-27-2025-Sat 12-29-46-PM,-15.158,-13.364,-12.762,-13.052,-15.236,-13.955,-13.532,-13.671
09-27-2025-Sat 12-29-48-PM,-15.175,-13.364,-12.74,-13.075,-15.247,-13.922,-13.52,-13.688
09-27-2025-Sat 12-29-50-PM,-15.208,-13.409,-12.774,-13.086,-15.258,-13.944,-13.532,-13.705
09-27-2025-Sat 12-29-53-PM,-15.225,-13.431,-12.774,-13.097,-15.281,-13.955,-13.532,-13.721
09-27-2025-Sat 12-29-55-PM,-15.242,-13.409,-12.751,-13.097,-15.281,-13.922,-13.52,-13.721
09-27-2025-Sat 12-29-58-PM,-15.242,-13.442,-12.762,-13.097,-15.292,-13.933,-13.509,-13.705
09-27-2025-Sat 12-30-00-PM,-15.242,-13.42,-12.762,-13.097,-15.292,-13.933,-13.52,-13.705
09-27-2025-Sat 12-30-02-PM,-15.225,-13.431,-12.762,-13.108,-15.281,-13.933,-13.509,-13.721
09-27-2025-Sat 12-30-05-PM,-15.258,-13.453,-12.785,-13.13,-15.303,-13.944,-13.532,-13.738
09-27-2025-Sat 12-30-07-PM,-15.242,-13.42,-12.773,-13.142,-15.281,-13.91,-13.532,-13.738
09-27-2025-Sat 12-30-09-PM,-15.258,-13.465,-12.773,-13.119,-15.303,-13.933,-13.498,-13.721
09-27-2025-Sat 12-30-12-PM,-15.258,-13.442,-12.785,-13.142,-15.281,-13.91,-13.509,-13.738
09-27-2025-Sat 12-30-14-PM,-15.275,-13.487,-12.785,-13.13,-15.314,-13.944,-13.498,-13.738
09-27-2025-Sat 12-30-16-PM,-15.242,-13.442,-12.762,-13.142,-15.281,-13.899,-13.498,-13.738
09-27-2025-Sat 12-30-19-PM,-15.292,-13.476,-12.762,-13.141,-15.314,-13.91,-13.487,-13.755
09-27-2025-Sat 12-30-21-PM,-15.275,-13.487,-12.796,-13.153,-15.303,-13.933,-13.498,-13.755
09-27-2025-Sat 12-30-24-PM,-15.275,-13.487,-12.796,-13.153,-15.303,-13.922,-13.498,-13.738
09-27-2025-Sat 12-30-26-PM,-15.275,-13.476,-12.773,-13.175,-15.303,-13.899,-13.498,-13.771
09-27-2025-Sat 12-30-31-PM,-15.292,-13.487,-12.773,-13.164,-15.314,-13.899,-13.487,-13.755
09-27-2025-Sat 12-30-33-PM,-15.242,-13.465,-12.774,-13.186,-15.281,-13.888,-13.487,-13.771
09-27-2025-Sat 12-30-36-PM,-15.275,-13.487,-12.785,-13.186,-15.303,-13.899,-13.487,-13.771
09-27-2025-Sat 12-30-40-PM,-15.242,-13.476,-12.774,-13.175,-15.281,-13.888,-13.465,-13.755
09-27-2025-Sat 12-30-43-PM,-15.275,-13.543,-12.818,-13.186,-15.303,-13.933,-13.476,-13.771
09-27-2025-Sat 12-30-46-PM,-15.242,-13.487,-12.762,-13.208,-15.281,-13.877,-13.465,-13.805
09-27-2025-Sat 12-30-48-PM,-15.275,-13.509,-12.774,-13.186,-15.292,-13.877,-13.454,-13.771
09-27-2025-Sat 12-30-50-PM,-15.275,-13.509,-12.751,-13.186,-15.303,-13.866,-13.442,-13.771
09-27-2025-Sat 12-30-53-PM,-15.258,-13.509,-12.774,-13.22,-15.281,-13.866,-13.454,-13.805
09-27-2025-Sat 12-30-55-PM,-15.275,-13.52,-12.785,-13.208,-15.292,-13.877,-13.465,-13.788
09-27-2025-Sat 12-30-57-PM,-15.258,-13.509,-12.774,-13.22,-15.292,-13.866,-13.454,-13.788
09-27-2025-Sat 12-31-00-PM,-15.275,-13.543,-12.785,-13.208,-15.292,-13.877,-13.442,-13.788
09-27-2025-Sat 12-31-02-PM,-15.258,-13.532,-12.785,-13.208,-15.281,-13.877,-13.442,-13.788
09-27-2025-Sat 12-31-05-PM,-15.258,-13.532,-12.774,-13.231,-15.281,-13.855,-13.431,-13.805
09-27-2025-Sat 12-31-07-PM,-15.292,-13.543,-12.774,-13.242,-15.292,-13.844,-13.431,-13.822
09-27-2025-Sat 12-31-09-PM,-15.275,-13.576,-12.807,-13.231,-15.292,-13.888,-13.442,-13.805
09-27-2025-Sat 12-31-12-PM,-15.258,-13.543,-12.785,-13.22,-15.27,-13.855,-13.42,-13.788
09-27-2025-Sat 12-31-14-PM,-15.309,-13.576,-12.774,-13.231,-15.314,-13.855,-13.42,-13.805
09-27-2025-Sat 12-31-16-PM,-15.275,-13.554,-12.785,-13.242,-15.292,-13.855,-13.431,-13.805
09-27-2025-Sat 12-31-19-PM,-15.258,-13.52,-12.751,-13.242,-15.27,-13.81,-13.42,-13.805
09-27-2025-Sat 12-31-21-PM,-15.275,-13.565,-12.774,-13.242,-15.292,-13.844,-13.42,-13.805
09-27-2025-Sat 12-31-24-PM,-15.208,-13.532,-12.785,-13.242,-15.236,-13.844,-13.409,-13.805
09-27-2025-Sat 12-31-26-PM,-15.258,-13.554,-12.774,-13.253,-15.27,-13.821,-13.409,-13.805
09-27-2025-Sat 12-31-28-PM,-15.242,-13.554,-12.774,-13.253,-15.259,-13.832,-13.398,-13.822
09-27-2025-Sat 12-31-31-PM,-15.242,-13.554,-12.785,-13.264,-15.259,-13.832,-13.409,-13.822
09-27-2025-Sat 12-31-33-PM,-15.292,-13.587,-12.774,-13.264,-15.303,-13.832,-13.409,-13.822
09-27-2025-Sat 12-31-35-PM,-15.242,-13.565,-12.785,-13.264,-15.259,-13.832,-13.409,-13.822
09-27-2025-Sat 12-31-38-PM,-15.242,-13.554,-12.762,-13.264,-15.259,-13.81,-13.387,-13.822
09-27-2025-Sat 12-31-40-PM,-15.275,-13.587,-12.774,-13.264,-15.281,-13.81,-13.376,-13.805
09-27-2025-Sat 12-31-42-PM,-15.242,-13.576,-12.785,-13.264,-15.27,-13.833,-13.387,-13.805
09-27-2025-Sat 12-31-45-PM,-15.242,-13.576,-12.785,-13.275,-15.259,-13.821,-13.398,-13.822
