Timestamp,25pct Cell 1 Current,25pct Cell 1 Voltage,25pct Cell 1 Resistance,25pct Cell 1 Temp,25pct Cell 2 Current,25pct Cell 2 Voltage,25pct Cell 2 Resistance,25pct Cell 2 Temp,25pct Cell 3 Current,25pct Cell 3 Voltage,25pct Cell 3 Resistance,25pct Cell 3 Temp,25pct Cell 4 Current,25pct Cell 4 Voltage,25pct Cell 4 Resistance,25pct Cell 4 Temp,20pct Cell 5 Current,20pct Cell 5 Voltage,20pct Cell 5 Resistance,20pct Cell 5 Temp,20pct Cell 6 Current,20pct Cell 6 Voltage,20pct Cell 6 Resistance,20pct Cell 6 Temp,20pct Cell 7 Current,20pct Cell 7 Voltage,20pct Cell 7 Resistance,20pct Cell 7 Temp,20pct Cell 8 Current,20pct Cell 8 Voltage,20pct Cell 8 Resistance,20pct Cell 8 Temp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Resistance,15pct Cell 9 Temp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Resistance,15pct Cell 10 Temp,10pct Cell 11 Current,10pct Cell 11 Voltage,10pct Cell 11 Resistance,10pct Cell 11 Temp,10pct Cell 12 Current,10pct Cell 12 Voltage,10pct Cell 12 Resistance,10pct Cell 12 Temp,5pct Cell 13 Current,5pct Cell 13 Voltage,5pct Cell 13 Resistance,5pct Cell 13 Temp,5pct Cell 14 Current,5pct Cell 14 Voltage,5pct Cell 14 Resistance,5pct Cell 14 Temp,5pct Cell 15 Current,5pct Cell 15 Voltage,5pct Cell 15 Resistance,5pct Cell 15 Temp,5pct Cell 16 Current,5pct Cell 16 Voltage,5pct Cell 16 Resistance,5pct Cell 16 Temp
10-24-2025-Fri 17-35-08-PM,78.4,5.52,0.08801020408163263,16.867,104.8,5.52,0.06583969465648855,19.2457,90.4,5.528,0.07643805309734512,17.873,77.4,5.564,0.08985788113695091,18.874,78.4,5.508,0.08781887755102039,19.009,70.3,5.54,0.09850640113798008,20.0222,93.3,5.496,0.07363344051446948,19.302,62.8,5.5,0.10947452229299363,19.5836,60.7,5.604,0.11540362438220758,14.4875,82.7,5.604,0.08470374848851268,16.411,39.3,5.624,0.17888040712468192,15.4995,47.2,5.644,0.14947033898305084,17.502,25.2,5.616,0.2785714285714285,18.1314,35.3,5.648,0.2,18.818,34.5,5.612,0.20333333333333334,18.2999,21.7,5.616,0.3235023041474654,18.942
10-24-2025-Fri 17-36-42-PM,75.9,5.532,0.09110671936758893,13.191,104.5,5.528,0.0661244019138756,16.1066,90.2,5.528,0.07660753880266075,14.488,76.7,5.572,0.09080834419817471,15.7357,77.9,5.516,0.08851091142490372,16.039,70.0,5.552,0.09914285714285713,17.4226,94.9,5.508,0.07255005268703899,16.376,60.5,5.512,0.11388429752066115,16.4776,54.7,5.624,0.12851919561243144,10.2752,79.5,5.624,0.08842767295597483,12.668,37.2,5.64,0.18951612903225803,11.6226,44.4,5.66,0.15934684684684686,14.106,23.5,5.628,0.2993617021276596,14.96,34.0,5.66,0.20808823529411766,15.871,33.1,5.624,0.21238670694864045,15.2293,20.6,5.628,0.3415048543689321,15.853
10-24-2025-Fri 17-36-44-PM,74.2,5.544,0.09339622641509433,13.123,100.1,5.544,0.06923076923076923,16.0389,85.8,5.548,0.08082750582750584,14.443,74.6,5.588,0.09363270777479894,15.7357,75.0,5.532,0.0922,16.129,67.0,5.568,0.10388059701492536,17.5234,88.9,5.52,0.07761529808773902,16.455,59.7,5.52,0.11557788944723617,16.3429,54.0,5.628,0.1302777777777778,10.2075,77.2,5.628,0.09112694300518134,12.6,36.6,5.644,0.19275956284153004,11.5548,43.3,5.664,0.16351039260969977,14.14,23.5,5.636,0.2997872340425532,15.1285,33.4,5.668,0.212125748502994,16.05,32.4,5.632,0.21728395061728395,15.4995,20.1,5.636,0.35049751243781097,15.921
10-24-2025-Fri 17-36-46-PM,73.2,5.552,0.0948087431693989,13.039,97.2,5.552,0.07139917695473251,15.9381,83.8,5.552,0.08281622911694511,14.376,73.9,5.588,0.09451962110960757,15.668,74.1,5.54,0.09345479082321187,16.028,65.7,5.572,0.10601217656012174,17.4903,86.1,5.528,0.0802555168408827,16.219,59.3,5.532,0.11661045531197303,16.2752,53.2,5.632,0.13233082706766916,10.1405,75.1,5.632,0.09374167776298269,12.533,36.6,5.648,0.19289617486338795,11.5218,42.9,5.668,0.16515151515151516,14.039,23.3,5.636,0.3023605150214592,14.9262,33.0,5.672,0.21484848484848484,15.77,32.5,5.636,0.2167692307692308,14.8923,20.1,5.64,0.3507462686567164,15.584
10-24-2025-Fri 17-36-49-PM,72.6,5.556,0.09566115702479339,12.989,95.2,5.556,0.0729516806722689,15.9042,83.0,5.56,0.08373493975903613,14.32,73.2,5.596,0.09556010928961749,15.6341,73.4,5.544,0.09441416893732969,15.983,65.2,5.572,0.10682515337423311,17.3887,84.3,5.536,0.08208778173190984,16.185,59.1,5.536,0.1170896785109983,16.1405,53.0,5.636,0.1329245283018868,10.0736,73.5,5.632,0.09578231292517007,12.466,36.3,5.652,0.19462809917355373,11.4202,42.2,5.672,0.16800947867298574,13.994,23.3,5.64,0.3025751072961373,14.9262,32.4,5.676,0.2189814814814815,15.781,31.6,5.636,0.2229430379746835,15.0269,20.0,5.644,0.35275,15.584
10-24-2025-Fri 17-36-51-PM,72.7,5.56,0.09559834938101787,12.904,93.4,5.56,0.07441113490364025,15.8365,81.9,5.564,0.08492063492063492,14.241,72.8,5.604,0.09622252747252746,15.5333,73.0,5.548,0.095,15.916,64.5,5.576,0.10806201550387597,17.3549,82.8,5.536,0.08357487922705314,16.163,59.2,5.544,0.1170608108108108,16.0728,52.8,5.636,0.13342803030303033,9.972,72.2,5.64,0.09764542936288088,12.387,36.1,5.656,0.19584487534626038,11.3533,41.5,5.676,0.17096385542168677,13.915,23.2,5.644,0.30409482758620693,14.8584,32.0,5.68,0.22187500000000002,15.758,30.9,5.64,0.22815533980582525,15.0608,20.0,5.648,0.353,15.567
10-24-2025-Fri 17-36-53-PM,72.0,5.564,0.09659722222222224,12.854,92.4,5.564,0.07527056277056277,15.8365,81.4,5.564,0.08544226044226046,14.207,72.3,5.6,0.09681881051175656,15.4656,72.3,5.548,0.09591977869986168,15.837,64.0,5.58,0.10898437500000001,17.3549,81.8,5.544,0.08471882640586798,16.05,59.1,5.544,0.11725888324873095,16.0389,52.2,5.644,0.13515325670498085,9.87121,71.0,5.644,0.0993661971830986,12.342,36.2,5.656,0.1953038674033149,11.3194,41.2,5.676,0.1722087378640777,13.825,23.3,5.644,0.3027896995708154,14.6899,31.6,5.68,0.22468354430379744,15.601,30.7,5.644,0.22980456026058632,14.7576,19.6,5.648,0.360204081632653,15.398
10-24-2025-Fri 17-36-56-PM,72.2,5.564,0.09632963988919668,12.803,91.2,5.564,0.07626096491228071,15.7357,80.8,5.568,0.08613861386138615,14.162,72.1,5.6,0.0970873786407767,15.4656,71.8,5.552,0.09665738161559889,15.803,63.4,5.584,0.11009463722397475,17.2202,80.9,5.544,0.08566131025957972,15.994,59.0,5.544,0.11745762711864406,15.8704,52.2,5.644,0.13515325670498085,9.87121,70.0,5.644,0.10078571428571427,12.297,36.0,5.66,0.1965277777777778,11.2855,40.6,5.676,0.1747536945812808,13.825,23.1,5.648,0.3056277056277056,14.7238,31.3,5.684,0.2269968051118211,15.612,30.3,5.644,0.23283828382838284,14.8923,19.6,5.652,0.36045918367346935,15.381
10-24-2025-Fri 17-36-58-PM,72.1,5.568,0.09653259361997225,12.702,89.8,5.564,0.07744988864142541,15.7019,80.3,5.568,0.08667496886674968,14.084,71.8,5.604,0.09756267409470752,15.3648,71.9,5.556,0.09659248956884561,15.736,63.0,5.584,0.11079365079365079,17.2541,80.2,5.544,0.08640897755610973,15.961,58.8,5.548,0.1179421768707483,15.8704,52.3,5.64,0.13479923518164436,9.70269,69.0,5.644,0.10224637681159421,12.196,36.0,5.66,0.1965277777777778,11.1847,40.4,5.676,0.17561881188118814,13.713,23.2,5.648,0.30431034482758623,14.5883,31.2,5.68,0.22756410256410256,15.533,29.7,5.644,0.23754208754208755,14.7576,19.9,5.652,0.35502512562814076,15.314
10-24-2025-Fri 17-37-01-PM,72.1,5.568,0.09653259361997225,12.618,89.2,5.572,0.07808295964125561,15.6003,79.6,5.568,0.08743718592964825,13.994,72.1,5.608,0.09722607489597782,15.2632,71.5,5.556,0.09713286713286713,15.657,62.7,5.588,0.11140350877192981,17.1525,79.4,5.552,0.08740554156171283,15.893,59.0,5.548,0.11754237288135594,15.8365,51.9,5.644,0.13593448940269748,9.63495,68.2,5.648,0.10351906158357771,12.117,35.8,5.656,0.19748603351955307,11.117,39.8,5.68,0.178391959798995,13.645,22.8,5.648,0.3096491228070175,14.5552,30.9,5.684,0.2299352750809062,15.466,30.0,5.648,0.2353333333333333,14.6899,19.9,5.652,0.35502512562814076,15.263
10-24-2025-Fri 17-37-03-PM,71.9,5.568,0.09680111265646729,12.551,88.4,5.568,0.07873303167420813,15.5333,79.5,5.572,0.08761006289308176,13.96,71.5,5.604,0.09797202797202799,15.2971,71.4,5.56,0.09733893557422968,15.646,62.2,5.588,0.11229903536977492,17.1186,79.0,5.548,0.08778481012658228,15.87,59.0,5.548,0.11754237288135594,15.7688,51.7,5.648,0.13655705996131526,9.56803,66.9,5.648,0.10553064275037369,12.05,35.7,5.664,0.1983193277310924,11.0501,39.8,5.68,0.178391959798995,13.623,22.9,5.652,0.30851528384279475,14.5214,30.5,5.684,0.23295081967213116,15.455,29.6,5.648,0.23851351351351346,14.7238,19.8,5.66,0.3573232323232323,15.246
10-24-2025-Fri 17-37-31-PM,72.4,5.564,0.0960635359116022,11.692,90.2,5.564,0.07710643015521065,14.7576,81.4,5.568,0.08550368550368549,13.14,72.4,5.6,0.09668508287292817,14.4875,73.2,5.552,0.0948087431693989,14.893,63.1,5.584,0.11061806656101425,16.4776,80.9,5.544,0.08566131025957972,15.095,59.3,5.548,0.11694772344013492,14.8246,51.1,5.648,0.13816046966731899,8.62542,71.6,5.648,0.09860335195530727,11.186,35.8,5.668,0.19790502793296091,10.1744,41.4,5.684,0.1716183574879227,12.792,22.5,5.656,0.31422222222222224,13.7126,31.9,5.688,0.22288401253918497,14.724,30.2,5.652,0.23394039735099342,13.9819,19.6,5.656,0.36071428571428565,14.403
10-24-2025-Fri 17-37-34-PM,71.5,5.576,0.09748251748251749,11.607,87.1,5.576,0.08002296211251435,14.6899,79.3,5.58,0.08795712484237075,13.106,71.2,5.612,0.0985252808988764,14.5214,71.9,5.56,0.09666203059805284,14.881,61.8,5.592,0.11310679611650486,16.309,78.6,5.556,0.0883587786259542,15.083,58.7,5.56,0.11839863713798977,14.9931,49.8,5.656,0.14196787148594378,8.52462,67.7,5.656,0.10443131462333825,11.107,35.7,5.668,0.19845938375350142,10.1067,39.8,5.688,0.17864321608040204,12.814,22.5,5.656,0.31422222222222224,13.8134,31.2,5.696,0.22820512820512823,14.69,29.2,5.656,0.24212328767123287,13.9481,19.6,5.664,0.3612244897959183,14.471
10-24-2025-Fri 17-37-36-PM,70.9,5.58,0.09837799717912553,11.556,85.8,5.584,0.08135198135198135,14.6899,78.3,5.584,0.08914431673052363,13.028,70.5,5.616,0.0995744680851064,14.319,71.1,5.568,0.09789029535864979,14.814,61.1,5.596,0.11448445171849427,16.4437,77.7,5.56,0.08944658944658944,14.982,58.5,5.564,0.11888888888888888,14.7907,49.8,5.66,0.1420682730923695,8.42302,65.6,5.66,0.10785060975609759,11.062,35.3,5.676,0.20099150141643063,10.0736,39.1,5.688,0.18184143222506394,12.69,22.4,5.66,0.3158482142857143,13.6779,30.3,5.692,0.23481848184818482,14.611,28.9,5.656,0.24463667820069204,13.7126,19.5,5.664,0.3630769230769231,14.252
10-24-2025-Fri 17-37-39-PM,70.8,5.58,0.09851694915254237,11.489,85.5,5.584,0.08163742690058479,14.6222,77.7,5.584,0.08983268983268981,13.016,70.5,5.624,0.09971631205673759,14.3528,70.7,5.568,0.09844413012729844,14.746,60.5,5.604,0.11578512396694216,16.3429,76.7,5.56,0.09061277705345502,14.949,58.2,5.564,0.11950171821305842,14.7907,49.4,5.656,0.14311740890688257,8.3561,64.6,5.664,0.10959752321981425,11.017,35.0,5.68,0.20285714285714282,10.0736,38.6,5.696,0.18445595854922278,12.657,22.4,5.66,0.3158482142857143,13.5433,30.2,5.696,0.23576158940397351,14.533,28.5,5.66,0.2482456140350877,13.7126,19.3,5.668,0.3670984455958549,14.252
10-24-2025-Fri 17-38-34-PM,71.1,5.58,0.09810126582278482,9.872,86.8,5.58,0.08035714285714286,13.0716,79.2,5.584,0.08813131313131312,11.623,71.0,5.616,0.09887323943661973,13.0377,71.9,5.568,0.09680111265646729,13.476,61.1,5.6,0.11456628477905073,15.0608,78.4,5.56,0.08864795918367346,13.566,58.1,5.564,0.11970740103270223,13.274,50.0,5.656,0.1414,6.67327,68.9,5.66,0.10268505079825835,9.502,34.7,5.672,0.20432276657060516,8.76007,40.0,5.692,0.177875,11.376,21.6,5.664,0.3277777777777777,12.3297,30.5,5.696,0.2334426229508197,13.251,29.3,5.66,0.24146757679180889,12.3636,19.1,5.664,0.3706806282722513,12.819
10-24-2025-Fri 17-38-36-PM,70.0,5.588,0.09978571428571428,9.806,84.1,5.588,0.08305588585017837,12.9708,77.0,5.592,0.09077922077922077,11.545,69.7,5.624,0.10086083213773314,12.9708,70.3,5.58,0.0992176386913229,13.42,59.9,5.608,0.11702838063439064,15.1285,75.4,5.568,0.0923076923076923,13.589,57.6,5.572,0.12092013888888889,13.2401,48.1,5.664,0.14719334719334717,6.64021,64.9,5.668,0.10916795069337443,9.434,34.3,5.684,0.20714285714285716,8.69234,38.2,5.7,0.18651832460732984,11.275,21.5,5.668,0.32953488372093026,12.162,29.7,5.704,0.24006734006734004,13.229,28.1,5.668,0.252135231316726,12.3975,19.0,5.672,0.37315789473684213,12.819
10-24-2025-Fri 17-40-00-PM,69.0,5.596,0.10137681159420289,8.021,83.9,5.592,0.08331346841477949,11.0831,77.1,5.596,0.09072632944228276,9.871,68.9,5.628,0.10210449927431059,11.4541,70.4,5.58,0.09907670454545453,11.848,59.3,5.612,0.11829679595278247,13.611,75.4,5.576,0.09244031830238726,11.803,56.0,5.58,0.12455357142857143,11.1847,48.3,5.672,0.14679089026915115,4.95818,67.0,5.672,0.10582089552238806,7.706,33.6,5.688,0.21160714285714283,7.07724,38.7,5.7,0.18410852713178294,9.67,20.7,5.676,0.3427536231884058,10.4776,29.7,5.708,0.24023569023569025,11.567,28.6,5.672,0.2479020979020979,10.6122,18.7,5.676,0.3794117647058824,10.898
10-24-2025-Fri 17-40-02-PM,67.9,5.604,0.10316642120765833,7.92,81.3,5.6,0.0861008610086101,10.9485,74.2,5.608,0.0944743935309973,9.815,67.6,5.636,0.10421597633136097,11.4202,67.8,5.588,0.103023598820059,11.825,57.9,5.62,0.12132987910189984,13.5771,72.7,5.584,0.09601100412654745,11.903,55.1,5.584,0.12667876588021776,11.2517,45.9,5.68,0.15468409586056647,4.89126,63.1,5.68,0.11251980982567351,7.639,32.8,5.692,0.2169207317073171,7.07724,36.9,5.708,0.19336043360433608,9.658,20.7,5.676,0.3427536231884058,10.4776,28.7,5.716,0.24895470383275264,11.645,27.3,5.68,0.26007326007326004,10.8816,18.0,5.684,0.3947222222222223,11.067
10-24-2025-Fri 17-40-05-PM,66.9,5.604,0.10470852017937221,7.92,80.1,5.608,0.08751560549313359,10.9154,73.2,5.612,0.09583333333333334,9.793,66.7,5.644,0.10577211394302846,11.3863,67.3,5.596,0.10393759286775632,11.813,57.1,5.62,0.12302977232924696,13.5433,71.5,5.588,0.0976923076923077,11.758,54.7,5.592,0.12778793418647164,11.1509,45.1,5.684,0.15753880266075387,4.92432,61.0,5.684,0.11647540983606558,7.639,32.4,5.696,0.2197530864197531,7.07724,35.8,5.716,0.1995810055865922,9.658,20.9,5.684,0.33995215311004795,10.5106,28.2,5.716,0.25336879432624115,11.544,26.5,5.684,0.26811320754716983,10.5784,17.9,5.684,0.3969273743016761,10.865
10-24-2025-Fri 17-40-07-PM,66.4,5.608,0.1055722891566265,7.869,79.1,5.608,0.08862199747155501,10.8816,72.1,5.612,0.09729542302357837,9.759,66.1,5.644,0.10673222390317703,11.3533,66.9,5.6,0.10463378176382661,11.78,56.5,5.628,0.12451327433628319,13.5433,70.8,5.592,0.09872881355932203,11.78,54.3,5.592,0.1287292817679558,11.0831,44.9,5.684,0.15824053452115813,4.85739,59.8,5.684,0.11881270903010034,7.594,32.3,5.696,0.22043343653250777,7.04338,35.9,5.712,0.19888579387186628,9.613,20.4,5.684,0.3482843137254903,10.4437,28.1,5.716,0.254270462633452,11.567,26.1,5.684,0.2722222222222222,10.713,17.9,5.692,0.39748603351955314,10.898
10-24-2025-Fri 17-40-09-PM,66.1,5.612,0.10612708018154314,7.886,78.7,5.612,0.08913595933926302,10.9485,71.6,5.616,0.09804469273743018,9.726,66.0,5.644,0.1068939393939394,11.3194,66.2,5.6,0.10574018126888217,11.667,56.2,5.628,0.1251779359430605,13.4756,70.0,5.592,0.09985714285714284,11.634,54.2,5.596,0.1290590405904059,11.0162,44.8,5.684,0.15859375,4.82352,58.7,5.688,0.1211243611584327,7.56,32.2,5.696,0.22111801242236023,6.90872,35.4,5.716,0.2018361581920904,9.479,20.3,5.688,0.35024630541871915,10.2075,27.5,5.72,0.26,11.364,25.9,5.684,0.27432432432432435,10.4098,18.1,5.692,0.39309392265193366,10.713
10-24-2025-Fri 17-40-12-PM,65.9,5.616,0.10652503793626707,7.836,78.1,5.616,0.08988476312419975,10.8477,71.2,5.616,0.09859550561797752,9.669,65.7,5.648,0.10745814307458142,11.2517,65.8,5.604,0.10645896656534955,11.623,56.1,5.632,0.12549019607843134,13.3409,69.5,5.596,0.10064748201438847,11.634,54.0,5.596,0.12953703703703703,10.9485,44.9,5.684,0.15824053452115813,4.82352,58.0,5.688,0.12258620689655171,7.527,31.9,5.7,0.22335423197492166,6.90872,35.0,5.716,0.20414285714285715,9.479,20.4,5.688,0.34852941176470587,10.2752,27.3,5.72,0.2619047619047619,11.409,26.0,5.688,0.2734615384615385,10.6122,17.8,5.692,0.39971910112359554,10.78
