"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
145,-0.000667572021484,24.1258282207,4802.53876172
146,-0.000686645507813,24.1287302734,4807.95923555
147,-0.000686645507813,24.1229261549,4807.95923555
148,-0.000686645507813,24.1229261549,4807.95923555
149,-0.000686645507813,24.120024076,4818.8001832
150,-0.000686645507813,24.1185730316,4818.8001832
151,-0.000724792480469,24.120024076,4818.8001832
152,-0.000686645507813,24.117121984,4818.8001832
153,-0.000667572021484,24.115670933,4824.22065703
154,-0.000686645507813,24.1127688212,4829.64113085
155,-0.000705718994141,24.1142198787,4840.48207851
156,-0.000648498535156,24.1098666962,4835.06160468
157,-0.000686645507813,24.1098666962,4840.48207851
158,-0.000629425048828,24.1069645579,4851.32302616
159,-0.000686645507813,24.1069645579,4862.16397381
160,-0.000667572021484,24.1055134838,4856.74349999
161,-0.000648498535156,24.1069645579,4851.32302616
162,-0.000667572021484,24.1055134838,4883.84586912
163,-0.000686645507813,24.1055134838,4878.42539529
164,-0.000667572021484,24.1026113257,4878.42539529
165,-0.000686645507813,24.0997091543,4894.68681677
166,-0.000667572021484,24.1011602416,4889.26634294
167,-0.000667572021484,24.0968069695,4905.52776442
168,-0.000705718994141,24.1011602416,4905.52776442
169,-0.000686645507813,24.0953558722,4916.36871207
170,-0.000705718994141,24.0953558722,4916.36871207
171,-0.000705718994141,24.0924536674,4921.7891859
172,-0.000667572021484,24.0895514493,4932.63013355
173,-0.000686645507813,24.0895514493,4938.05060738
174,-0.000667572021484,24.0895514493,4932.63013355
175,-0.000667572021484,24.0881003353,4943.47108121
176,-0.000648498535156,24.0866492179,4948.89155503
177,-0.000667572021484,24.0866492179,4954.31202886
178,-0.000686645507813,24.0822958455,4954.31202886
179,-0.000648498535156,24.083746973,4959.73250268
180,-0.000648498535156,24.083746973,4965.15297651
181,-0.000686645507813,24.0779424428,4959.73250268
182,-0.000667572021484,24.0750401576,4970.57345034
183,-0.000686645507813,24.0779424428,4975.99392416
184,-0.000686645507813,24.0750401576,4965.15297651
185,-0.000705718994141,24.0721378588,4981.41439799
186,-0.000667572021484,24.0663332206,4965.15297651
187,-0.000686645507813,24.0692355465,4981.41439799
188,-0.000686645507813,24.0663332206,4986.83487182
189,-0.000705718994141,24.0663332206,4986.83487182
190,-0.000705718994141,24.0619797064,4986.83487182
191,-0.000667572021484,24.0634308812,4986.83487182
192,-0.000686645507813,24.0619797064,4997.67581947
193,-0.000648498535156,24.0605285282,4992.25534564
194,-0.000667572021484,24.0605285282,4997.67581947
195,-0.000667572021484,24.0590773466,5008.51676712
196,-0.000667572021484,24.0547237813,5003.09629329
197,-0.000686645507813,24.0547237813,5008.51676712
198,-0.000667572021484,24.0547237813,5003.09629329
199,-0.000686645507813,24.0489189797,5008.51676712
200,-0.000667572021484,24.0503701852,5019.35771477
201,-0.000629425048828,24.0416629006,5008.51676712
202,-0.000705718994141,24.0474677707,5030.19866243
203,-0.000705718994141,24.0416629006,5024.7781886
204,-0.000686645507813,24.0416629006,5024.7781886
205,-0.000686645507813,24.0402116744,5030.19866243
206,-0.000686645507813,24.0416629006,5041.03961008
207,-0.000667572021484,24.0358579753,5046.4600839
208,-0.000667572021484,24.0358579753,5035.61913625
209,-0.000667572021484,24.0387604448,5041.03961008
210,-0.000686645507813,24.0358579753,5046.4600839
211,-0.000686645507813,24.032955492,5051.88055773
212,-0.000667572021484,24.032955492,5051.88055773
213,-0.000705718994141,24.0315042451,5051.88055773
214,-0.000667572021484,24.0300529948,5051.88055773
215,-0.000686645507813,24.0271504838,5057.30103156
216,-0.000686645507813,24.0271504838,5057.30103156
217,-0.000667572021484,24.0271504838,5062.72150538
218,-0.000686645507813,24.0213454201,5062.72150538
219,-0.000686645507813,24.0256992231,5062.72150538
220,-0.000686645507813,24.0242479589,5068.14197921
221,-0.000667572021484,24.0256992231,5062.72150538
222,-0.000667572021484,24.0213454201,5062.72150538
223,-0.000705718994141,24.0198941454,5068.14197921
224,-0.000667572021484,24.0227966912,5062.72150538
225,-0.000686645507813,24.0184428673,5068.14197921
226,-0.000724792480469,24.0198941454,5068.14197921
227,-0.000667572021484,24.0155403006,5068.14197921
228,-0.000648498535156,24.014089012,5073.56245304
229,-0.000705718994141,24.01263772,5068.14197921
230,-0.000686645507813,24.014089012,5073.56245304
231,-0.000686645507813,24.01263772,5068.14197921
232,-0.000667572021484,24.0111864244,5068.14197921
233,-0.000705718994141,24.0111864244,5073.56245304
234,-0.000667572021484,24.0068325166,5073.56245304
235,-0.000648498535156,24.0082838227,5068.14197921
236,-0.000667572021484,24.005381207,5078.98292686
237,-0.000705718994141,24.005381207,5073.56245304
238,-0.000648498535156,24.0039298939,5078.98292686
239,-0.000686645507813,24.0024785772,5078.98292686
240,-0.000667572021484,23.9995759334,5073.56245304
241,-0.000705718994141,23.9995759334,5089.82387451
242,-0.000686645507813,24.0039298939,5084.40340069
243,-0.000686645507813,23.9952219411,5078.98292686
244,-0.000667572021484,23.9937706033,5089.82387451
245,-0.000686645507813,23.9966732754,5095.24434834
246,-0.000686645507813,23.9937706033,5084.40340069
247,-0.000705718994141,23.9966732754,5106.08529599
248,-0.000686645507813,23.992319262,5106.08529599
249,-0.000686645507813,23.9894165687,5095.24434834
250,-0.000648498535156,23.9908679171,5100.66482217
251,-0.000667572021484,23.992319262,5111.50576982
252,-0.000686645507813,23.9879652167,5116.92624365
253,-0.000686645507813,23.9850625021,5111.50576982
254,-0.000686645507813,23.9850625021,5116.92624365
255,-0.000686645507813,23.9879652167,5122.34671747
256,-0.000686645507813,23.9850625021,5122.34671747
257,-0.000648498535156,23.9792570303,5111.50576982
258,-0.000667572021484,23.9807084036,5127.7671913
259,-0.000667572021484,23.9778056534,5122.34671747
260,-0.000667572021484,23.976354273,5127.7671913
261,-0.000648498535156,23.974902889,5133.18766512
262,-0.000705718994141,23.9705487155,5138.60813895
263,-0.000667572021484,23.9720001102,5138.60813895
264,-0.000686645507813,23.9720001102,5133.18766512
265,-0.000667572021484,23.9676459153,5133.18766512
266,-0.000686645507813,23.9647431007,5127.7671913
267,-0.000667572021484,23.9647431007,5149.4490866
268,-0.000686645507813,23.9690973172,5149.4490866
269,-0.000686645507813,23.9618402717,5144.02861278
270,-0.000667572021484,23.9647431007,5149.4490866
271,-0.000648498535156,23.9618402717,5144.02861278
272,-0.000686645507813,23.9589374283,5144.02861278
273,-0.000648498535156,23.9574860013,5154.86956043
274,-0.000686645507813,23.9589374283,5160.29003426
275,-0.000686645507813,23.9574860013,5149.4490866
276,-0.000686645507813,23.9589374283,5154.86956043
277,-0.000686645507813,23.9545831362,5154.86956043
278,-0.000686645507813,23.9560345706,5149.4490866
279,-0.000667572021484,23.9560345706,5160.29003426
280,-0.000667572021484,23.9531316983,5154.86956043
281,-0.000686645507813,23.9545831362,5160.29003426
282,-0.000667572021484,23.9487773628,5154.86956043
283,-0.000686645507813,23.9502288116,5160.29003426
284,-0.000648498535156,23.9502288116,5154.86956043
285,-0.000667572021484,23.9487773628,5160.29003426
286,-0.000667572021484,23.9458744544,5160.29003426
287,-0.000667572021484,23.9473259104,5165.71050808
288,-0.000686645507813,23.9429715314,5160.29003426
289,-0.000667572021484,23.9444229947,5160.29003426
290,-0.000667572021484,23.9458744544,5171.13098191
291,-0.000648498535156,23.9400685938,5165.71050808
292,-0.000705718994141,23.9444229947,5181.97192956
293,-0.000667572021484,23.9429715314,5165.71050808
294,-0.000686645507813,23.9400685938,5171.13098191
295,-0.000705718994141,23.9400685938,5165.71050808
296,-0.000686645507813,23.9386171196,5171.13098191
297,-0.000686645507813,23.9371656417,5176.55145573
298,-0.000724792480469,23.9400685938,5181.97192956
299,-0.000667572021484,23.9357141602,5176.55145573
300,-0.000667572021484,23.934262675,5192.81287721
301,-0.000667572021484,23.9371656417,5181.97192956
302,-0.000667572021484,23.9371656417,5192.81287721
303,-0.000648498535156,23.9328111862,5181.97192956
304,-0.000667572021484,23.934262675,5192.81287721
305,-0.000686645507813,23.9328111862,5192.81287721
306,-0.000686645507813,23.9328111862,5192.81287721
307,-0.000686645507813,23.9328111862,5203.65382486
308,-0.000686645507813,23.9328111862,5214.49477252
309,-0.000705718994141,23.9299081975,5203.65382486
310,-0.000648498535156,23.9313596937,5203.65382486
311,-0.000667572021484,23.9284566977,5192.81287721
312,-0.000705718994141,23.9299081975,5203.65382486
313,-0.000648498535156,23.9284566977,5203.65382486
314,-0.000686645507813,23.9284566977,5203.65382486
315,-0.000667572021484,23.9270051942,5209.07429869
316,-0.000648498535156,23.9270051942,5203.65382486
317,-0.000686645507813,23.9255536871,5203.65382486
318,-0.000667572021484,23.9255536871,5214.49477252
319,-0.000667572021484,23.9241021763,5203.65382486
320,-0.000686645507813,23.9241021763,5214.49477252
321,-0.000648498535156,23.9226506618,5214.49477252
322,-0.000686645507813,23.9197476217,5209.07429869
323,-0.000667572021484,23.9241021763,5203.65382486
324,-0.000705718994141,23.9211991436,5225.33572017
325,-0.000667572021484,23.9197476217,5209.07429869
326,-0.000686645507813,23.9197476217,5225.33572017
327,-0.000667572021484,23.9211991436,5219.91524634
328,-0.000686645507813,23.9182960962,5214.49477252
329,-0.000686645507813,23.915393034,5225.33572017
330,-0.000648498535156,23.9182960962,5225.33572017
331,-0.000686645507813,23.915393034,5203.65382486
332,-0.000667572021484,23.915393034,5219.91524634
333,-0.000648498535156,23.9168445669,5219.91524634
334,-0.000686645507813,23.9139414974,5236.17666782
335,-0.000667572021484,23.9139414974,5236.17666782
336,-0.000667572021484,23.915393034,5230.756194
337,-0.000686645507813,23.9124899571,5236.17666782
338,-0.000667572021484,23.9110384131,5230.756194
339,-0.000705718994141,23.9110384131,5236.17666782
340,-0.000686645507813,23.9095868654,5236.17666782
341,-0.000686645507813,23.9095868654,5230.756194
342,-0.000648498535156,23.908135314,5236.17666782
343,-0.000686645507813,23.9066837589,5241.59714165
344,-0.000667572021484,23.9052322,5241.59714165
345,-0.000667572021484,23.9066837589,5241.59714165
346,-0.000667572021484,23.9095868654,5236.17666782
347,-0.000667572021484,23.908135314,5241.59714165
348,-0.000705718994141,23.9052322,5241.59714165
349,-0.000667572021484,23.9023290712,5241.59714165
350,-0.000667572021484,23.9052322,5247.01761547
351,-0.000667572021484,23.9023290712,5241.59714165
352,-0.000667572021484,23.9037806375,5241.59714165
353,-0.000667572021484,23.9066837589,5241.59714165
354,-0.000667572021484,23.9023290712,5241.59714165
355,-0.000667572021484,23.8979743501,5247.01761547
356,-0.000667572021484,23.9052322,5252.4380893
357,-0.000648498535156,23.8979743501,5241.59714165
358,-0.000686645507813,23.8979743501,5241.59714165
359,-0.000686645507813,23.8979743501,5241.59714165
360,-0.000667572021484,23.896522769,5247.01761547
361,-0.000667572021484,23.8950711841,5247.01761547
362,-0.000686645507813,23.896522769,5241.59714165
363,-0.000686645507813,23.8994259276,5247.01761547
364,-0.000667572021484,23.8936195955,5247.01761547
365,-0.000686645507813,23.8936195955,5247.01761547
366,-0.000686645507813,23.8936195955,5252.4380893
367,-0.000686645507813,23.8936195955,5252.4380893
368,-0.000667572021484,23.8936195955,5252.4380893
369,-0.000648498535156,23.8921680032,5252.4380893
370,-0.000667572021484,23.8936195955,5257.85856313
371,-0.000705718994141,23.8892648072,5257.85856313
372,-0.000686645507813,23.8863615964,5257.85856313
373,-0.000705718994141,23.8878132037,5257.85856313
374,-0.000648498535156,23.8863615964,5263.27903695
375,-0.000667572021484,23.8863615964,5257.85856313
376,-0.000686645507813,23.8863615964,5263.27903695
377,-0.000705718994141,23.8805551296,5252.4380893
378,-0.000686645507813,23.8834583705,5263.27903695
379,-0.000648498535156,23.8849099853,5257.85856313
380,-0.000667572021484,23.8834583705,5257.85856313
381,-0.000667572021484,23.8849099853,5263.27903695
382,-0.000667572021484,23.8791035035,5252.4380893
383,-0.000667572021484,23.8805551296,5257.85856313
384,-0.000667572021484,23.8791035035,5257.85856313
385,-0.000648498535156,23.8791035035,5252.4380893
386,-0.000686645507813,23.8805551296,5252.4380893
387,-0.000705718994141,23.8849099853,5263.27903695
388,-0.000667572021484,23.8805551296,5268.69951078
389,-0.000686645507813,23.8776518736,5274.11998461
390,-0.000705718994141,23.8747486026,5274.11998461
391,-0.000686645507813,23.87620024,5268.69951078
392,-0.000686645507813,23.8732969614,5268.69951078
393,-0.000686645507813,23.8776518736,5268.69951078
394,-0.000648498535156,23.8732969614,5268.69951078
395,-0.000667572021484,23.8703936677,5263.27903695
396,-0.000686645507813,23.87620024,5279.54045843
397,-0.000667572021484,23.8703936677,5268.69951078
398,-0.000686645507813,23.8703936677,5268.69951078
399,-0.000686645507813,23.8747486026,5274.11998461
400,-0.000686645507813,23.8703936677,5284.96093226
401,-0.000686645507813,23.8674903589,5279.54045843
402,-0.000686645507813,23.8718453164,5274.11998461
403,-0.000667572021484,23.8645870349,5290.38140608
404,-0.000667572021484,23.8674903589,5279.54045843
405,-0.000667572021484,23.8631353673,5274.11998461
406,-0.000667572021484,23.8660386988,5279.54045843
407,-0.000705718994141,23.8645870349,5279.54045843
408,-0.000667572021484,23.8645870349,5279.54045843
409,-0.000705718994141,23.8660386988,5279.54045843
410,-0.000648498535156,23.8616836958,5268.69951078
411,-0.000667572021484,23.8602320206,5284.96093226
412,-0.000686645507813,23.8631353673,5279.54045843
413,-0.000686645507813,23.8602320206,5284.96093226
414,-0.000648498535156,23.8587803415,5279.54045843
415,-0.000629425048828,23.851521889,5263.27903695
416,-0.000686645507813,23.8616836958,5279.54045843
417,-0.000667572021484,23.8529735872,5284.96093226
418,-0.000648498535156,23.851521889,5263.27903695
419,-0.000686645507813,23.8558769719,5279.54045843
420,-0.000705718994141,23.8573286586,5284.96093226
421,-0.000686645507813,23.8558769719,5284.96093226
422,-0.000648498535156,23.851521889,5274.11998461
423,-0.000686645507813,23.8544252815,5274.11998461
424,-0.000667572021484,23.8558769719,5284.96093226
425,-0.000686645507813,23.851521889,5295.80187991
426,-0.000705718994141,23.8500701871,5290.38140608
427,-0.000686645507813,23.8500701871,5284.96093226
428,-0.000648498535156,23.8486184813,5284.96093226
429,-0.000705718994141,23.8471667718,5290.38140608
430,-0.000667572021484,23.8471667718,5279.54045843
431,-0.000705718994141,23.8500701871,5306.64282756
432,-0.000648498535156,23.8471667718,5290.38140608
433,-0.000686645507813,23.8471667718,5290.38140608
434,-0.000686645507813,23.8486184813,5279.54045843
435,-0.000686645507813,23.8471667718,5284.96093226
436,-0.000629425048828,23.84281162,5284.96093226
437,-0.000648498535156,23.8442633411,5290.38140608
438,-0.000667572021484,23.8457150583,5284.96093226
439,-0.000686645507813,23.8413598951,5284.96093226
440,-0.000686645507813,23.84281162,5290.38140608
441,-0.000667572021484,23.8399081663,5290.38140608
442,-0.000648498535156,23.8384564338,5290.38140608
443,-0.000686645507813,23.8413598951,5284.96093226
444,-0.000686645507813,23.8399081663,5284.96093226
445,-0.000667572021484,23.8384564338,5290.38140608
446,-0.000667572021484,23.8399081663,5284.96093226
447,-0.000648498535156,23.8399081663,5290.38140608
448,-0.000705718994141,23.8341012129,5295.80187991
449,-0.000667572021484,23.8384564338,5290.38140608
450,-0.000667572021484,23.835552957,5290.38140608
451,-0.000667572021484,23.835552957,5290.38140608
452,-0.000667572021484,23.8326494649,5295.80187991
453,-0.000686645507813,23.8341012129,5284.96093226
454,-0.000667572021484,23.8326494649,5301.22235374
455,-0.000686645507813,23.8297459573,5301.22235374
456,-0.000686645507813,23.8297459573,5290.38140608
457,-0.000667572021484,23.835552957,5290.38140608
458,-0.000686645507813,23.8297459573,5295.80187991
459,-0.000686645507813,23.831197713,5290.38140608
460,-0.000667572021484,23.831197713,5295.80187991
461,-0.000686645507813,23.8297459573,5301.22235374
462,-0.000648498535156,23.8282941977,5279.54045843
463,-0.000686645507813,23.8282941977,5290.38140608
464,-0.000705718994141,23.8282941977,5306.64282756
465,-0.000686645507813,23.8268424343,5295.80187991
466,-0.000724792480469,23.8282941977,5290.38140608
467,-0.000667572021484,23.8282941977,5295.80187991
468,-0.000667572021484,23.8239388958,5284.96093226
469,-0.000686645507813,23.8239388958,5295.80187991
470,-0.000686645507813,23.825390667,5290.38140608
471,-0.000686645507813,23.8268424343,5295.80187991
472,-0.000667572021484,23.825390667,5301.22235374
473,-0.000686645507813,23.8210353418,5295.80187991
474,-0.000667572021484,23.8224871208,5295.80187991
475,-0.000667572021484,23.819583559,5290.38140608
476,-0.000667572021484,23.8210353418,5295.80187991
477,-0.000648498535156,23.8224871208,5301.22235374
478,-0.000705718994141,23.8224871208,5295.80187991
479,-0.000686645507813,23.8210353418,5306.64282756
480,-0.000667572021484,23.819583559,5306.64282756
481,-0.000686645507813,23.8210353418,5295.80187991
482,-0.000686645507813,23.8181317723,5284.96093226
483,-0.000667572021484,23.8181317723,5295.80187991
484,-0.000648498535156,23.819583559,5284.96093226
485,-0.000667572021484,23.8210353418,5295.80187991
486,-0.000705718994141,23.8166799817,5290.38140608
487,-0.000648498535156,23.8181317723,5306.64282756
488,-0.000667572021484,23.8166799817,5274.11998461
489,-0.000667572021484,23.8181317723,5301.22235374
490,-0.000724792480469,23.8181317723,5312.06330139
491,-0.000686645507813,23.8181317723,5306.64282756
492,-0.000648498535156,23.8152281873,5306.64282756
493,-0.000686645507813,23.819583559,5290.38140608
494,-0.000705718994141,23.8166799817,5295.80187991
495,-0.000686645507813,23.8166799817,5290.38140608
496,-0.000686645507813,23.8166799817,5312.06330139
497,-0.000667572021484,23.8152281873,5295.80187991
498,-0.000686645507813,23.8137763889,5301.22235374
499,-0.000667572021484,23.8108727805,5301.22235374
500,-0.000648498535156,23.8137763889,5284.96093226
501,-0.000686645507813,23.8166799817,5306.64282756
502,-0.000705718994141,23.8137763889,5306.64282756
503,-0.000667572021484,23.8123245866,5306.64282756
504,-0.000686645507813,23.8152281873,5306.64282756
505,-0.000667572021484,23.8137763889,5306.64282756
506,-0.000724792480469,23.8123245866,5317.48377522
507,-0.000705718994141,23.8152281873,5317.48377522
508,-0.000667572021484,23.8108727805,5284.96093226
509,-0.000705718994141,23.8108727805,5301.22235374
510,-0.000686645507813,23.8094209704,5295.80187991
511,-0.000667572021484,23.8094209704,5306.64282756
512,-0.000648498535156,23.8065173386,5295.80187991
513,-0.000667572021484,23.8094209704,5290.38140608
514,-0.000648498535156,23.8050655168,5263.27903695
515,-0.000667572021484,23.8036136912,5268.69951078
516,-0.000705718994141,23.8079691565,5306.64282756
517,-0.000667572021484,23.8065173386,5295.80187991
518,-0.000648498535156,23.8094209704,5290.38140608
519,-0.000667572021484,23.8065173386,5306.64282756
520,-0.000648498535156,23.8050655168,5301.22235374
521,-0.000705718994141,23.8036136912,5295.80187991
522,-0.000705718994141,23.8065173386,5312.06330139
523,-0.000724792480469,23.8050655168,5317.48377522
524,-0.000667572021484,23.8050655168,5290.38140608
525,-0.000686645507813,23.8021618616,5306.64282756
526,-0.000667572021484,23.8050655168,5295.80187991
527,-0.000686645507813,23.8021618616,5301.22235374
528,-0.000686645507813,23.8050655168,5312.06330139
529,-0.000667572021484,23.8021618616,5290.38140608
530,-0.000667572021484,23.7992581906,5284.96093226
531,-0.000705718994141,23.7978063493,5306.64282756
532,-0.000686645507813,23.8021618616,5306.64282756
533,-0.000667572021484,23.7992581906,5284.96093226
534,-0.000705718994141,23.8007100281,5290.38140608
535,-0.000686645507813,23.8007100281,5290.38140608
536,-0.000686645507813,23.796354504,5284.96093226
537,-0.000705718994141,23.7992581906,5295.80187991
538,-0.000686645507813,23.796354504,5290.38140608
539,-0.000686645507813,23.7978063493,5290.38140608
540,-0.000686645507813,23.796354504,5284.96093226
541,-0.000705718994141,23.7992581906,5295.80187991
542,-0.000686645507813,23.7949026548,5290.38140608
543,-0.000705718994141,23.796354504,5306.64282756
544,-0.000667572021484,23.7934508016,5295.80187991
545,-0.000686645507813,23.7919989445,5274.11998461
546,-0.000686645507813,23.7919989445,5284.96093226
547,-0.000686645507813,23.7949026548,5295.80187991
548,-0.000667572021484,23.7934508016,5295.80187991
549,-0.000705718994141,23.7934508016,5295.80187991
550,-0.000686645507813,23.7949026548,5290.38140608
551,-0.000667572021484,23.7934508016,5284.96093226
552,-0.000667572021484,23.7890952185,5279.54045843
553,-0.000667572021484,23.7890952185,5284.96093226
554,-0.000686645507813,23.7934508016,5279.54045843
555,-0.000686645507813,23.7905470835,5279.54045843
556,-0.000686645507813,23.7890952185,5290.38140608
557,-0.000686645507813,23.7861914768,5274.11998461
