"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
58,-0.000667572021484,25.0742343018,4385.1622771
59,-0.000667572021484,25.0698858026,4390.58275093
60,-0.000629425048828,25.0684363001,4401.42369858
61,-0.000648498535156,25.0640877838,4406.84417241
62,-0.000667572021484,25.0626382755,4417.68512006
63,-0.000667572021484,25.0611887658,4412.26464623
64,-0.000705718994141,25.0553907124,4428.52606771
65,-0.000667572021484,25.0510421572,4428.52606771
66,-0.000648498535156,25.0481431131,4444.78748919
67,-0.000667572021484,25.0452440631,4444.78748919
68,-0.000667572021484,25.0423450073,4455.62843684
69,-0.000629425048828,25.0394459455,4461.04891067
70,-0.000648498535156,25.0350973417,4466.4693845
71,-0.000667572021484,25.0365468778,4466.4693845
72,-0.000667572021484,25.0307487245,4471.88985832
73,-0.000648498535156,25.0307487245,4477.31033215
74,-0.000667572021484,25.0249505473,4471.88985832
75,-0.000686645507813,25.0249505473,4477.31033215
76,-0.000648498535156,25.0206018985,4488.1512798
77,-0.000667572021484,25.0177027917,4493.57175363
78,-0.000629425048828,25.0191523458,4509.83317511
79,-0.000686645507813,25.016253236,4520.67412276
80,-0.000648498535156,25.010454998,4515.25364893
81,-0.000667572021484,25.0090054346,4526.09459659
82,-0.000648498535156,25.0075558697,4536.93554424
83,-0.000629425048828,24.9988584478,4542.35601806
84,-0.000629425048828,24.9974088721,4553.19696572
85,-0.000667572021484,24.9945097159,4547.77649189
86,-0.000667572021484,24.9930601354,4558.61743954
87,-0.000667572021484,24.9887113845,4564.03791337
88,-0.000629425048828,24.9843626195,4564.03791337
89,-0.000648498535156,24.9829130279,4564.03791337
90,-0.000667572021484,24.9785642438,4569.4583872
91,-0.000648498535156,24.9713162381,4596.56075633
92,-0.000705718994141,24.9742154452,4607.40170398
93,-0.000648498535156,24.964068192,4607.40170398
94,-0.000667572021484,24.9597193449,4612.82217781
95,-0.000667572021484,24.9597193449,4623.66312546
96,-0.000648498535156,24.9597193449,4623.66312546
97,-0.000686645507813,24.9524712335,4639.92454694
98,-0.000686645507813,24.9510216062,4639.92454694
99,-0.000629425048828,24.9495719773,4645.34502076
100,-0.000667572021484,24.9437734452,4656.18596842
101,-0.000686645507813,24.9408741691,4672.44738989
102,-0.000629425048828,24.9394245286,4656.18596842
103,-0.000686645507813,24.9379748864,4683.28833755
104,-0.000686645507813,24.9336259496,4694.1292852
105,-0.000686645507813,24.9336259496,4688.70881137
106,-0.000648498535156,24.93072665,4699.54975903
107,-0.000648498535156,24.9263776879,4710.39070668
108,-0.000648498535156,24.9263776879,4704.97023285
109,-0.000629425048828,24.9191293835,4715.8111805
110,-0.000667572021484,24.9147803804,4704.97023285
111,-0.000648498535156,24.9104313617,4710.39070668
112,-0.000667572021484,24.9118810363,4721.23165433
113,-0.000648498535156,24.9075320072,4715.8111805
114,-0.000667572021484,24.9075320072,4721.23165433
115,-0.000667572021484,24.9002835905,4721.23165433
116,-0.000667572021484,24.8973842116,4726.65212816
117,-0.000686645507813,24.8988339019,4726.65212816
118,-0.000648498535156,24.8901357334,4732.07260198
119,-0.000667572021484,24.8857866253,4732.07260198
120,-0.000648498535156,24.8857866253,4748.33402346
121,-0.000686645507813,24.8828872109,4742.91354963
122,-0.000648498535156,24.8799877894,4748.33402346
123,-0.000629425048828,24.8770883608,4748.33402346
124,-0.000667572021484,24.8741889249,4759.17497111
125,-0.000667572021484,24.8712894818,4770.01591877
126,-0.000648498535156,24.8698397576,4770.01591877
127,-0.000686645507813,24.8698397576,4775.43639259
128,-0.000667572021484,24.8669403036,4786.27734024
129,-0.000667572021484,24.8611413738,4791.69781407
130,-0.000648498535156,24.8611413738,4797.1182879
131,-0.000667572021484,24.8553424148,4802.53876172
132,-0.000648498535156,24.8538926704,4802.53876172
133,-0.000667572021484,24.8509931762,4802.53876172
134,-0.000667572021484,24.8509931762,4813.37970938
135,-0.000648498535156,24.8451941654,4818.8001832
136,-0.000686645507813,24.8480936745,4824.22065703
137,-0.000667572021484,24.8437444081,4824.22065703
138,-0.000667572021484,24.8422946489,4835.06160468
139,-0.000667572021484,24.8379453601,4840.48207851
140,-0.000648498535156,24.8335960544,4845.90255233
141,-0.000686645507813,24.8306965079,4851.32302616
142,-0.000667572021484,24.8292467318,4862.16397381
143,-0.000686645507813,24.8292467318,4862.16397381
144,-0.000667572021484,24.8219978228,4873.00492146
145,-0.000667572021484,24.8205480353,4883.84586912
146,-0.000629425048828,24.8176484546,4862.16397381
147,-0.000667572021484,24.8176484546,4894.68681677
148,-0.000686645507813,24.8147488662,4900.1072906
149,-0.000667572021484,24.8103994692,4900.1072906
150,-0.000648498535156,24.8089496663,4921.7891859
151,-0.000648498535156,24.8074998615,4927.20965973
152,-0.000648498535156,24.801700623,4938.05060738
153,-0.000648498535156,24.7973511736,4943.47108121
154,-0.000648498535156,24.794451531,4948.89155503
155,-0.000686645507813,24.7886522221,4948.89155503
156,-0.000667572021484,24.78720239,4959.73250268
157,-0.000648498535156,24.78720239,4970.57345034
158,-0.000667572021484,24.7843027197,4975.99392416
159,-0.000667572021484,24.7828528817,4970.57345034
160,-0.000648498535156,24.7799531996,4965.15297651
161,-0.000629425048828,24.7770535095,4975.99392416
162,-0.000648498535156,24.7741538115,4981.41439799
163,-0.000667572021484,24.7741538115,4992.25534564
164,-0.000648498535156,24.7698042494,4981.41439799
165,-0.000648498535156,24.7683543914,4997.67581947
166,-0.000686645507813,24.7654546693,4997.67581947
167,-0.000648498535156,24.7640048052,5003.09629329
168,-0.000667572021484,24.761105071,5008.51676712
169,-0.000686645507813,24.7567554544,5013.93724095
170,-0.000686645507813,24.7538556999,5019.35771477
171,-0.000667572021484,24.7553055782,5024.7781886
172,-0.000667572021484,24.7495060528,5035.61913625
173,-0.000629425048828,24.7480561663,5030.19866243
174,-0.000648498535156,24.7451563873,5035.61913625
175,-0.000686645507813,24.7437064946,5051.88055773
176,-0.000629425048828,24.7422566,5046.4600839
177,-0.000648498535156,24.7408067032,5057.30103156
178,-0.000686645507813,24.7364570006,5062.72150538
179,-0.000686645507813,24.7335571884,5051.88055773
180,-0.000686645507813,24.730657368,5062.72150538
181,-0.000667572021484,24.7292074547,5068.14197921
182,-0.000667572021484,24.7248577021,5062.72150538
183,-0.000648498535156,24.7190580026,5068.14197921
184,-0.000667572021484,24.7161581402,5068.14197921
185,-0.000667572021484,24.7132582694,5073.56245304
186,-0.000648498535156,24.7118083308,5068.14197921
187,-0.000686645507813,24.7074585022,5073.56245304
188,-0.000724792480469,24.71035839,5078.98292686
189,-0.000667572021484,24.701658701,5073.56245304
190,-0.000705718994141,24.701658701,5084.40340069
191,-0.000667572021484,24.6987587875,5084.40340069
192,-0.000686645507813,24.7002087453,5084.40340069
193,-0.000686645507813,24.6929589348,5084.40340069
194,-0.000667572021484,24.6915089663,5100.66482217
195,-0.000686645507813,24.6900589955,5095.24434834
196,-0.000667572021484,24.6871590476,5106.08529599
197,-0.000667572021484,24.6842590909,5111.50576982
198,-0.000667572021484,24.6828091093,5116.92624365
199,-0.000686645507813,24.6813591256,5122.34671747
200,-0.000686645507813,24.6784591515,5127.7671913
201,-0.000686645507813,24.6784591515,5138.60813895
202,-0.000667572021484,24.6770091612,5144.02861278
203,-0.000667572021484,24.6755591687,5144.02861278
204,-0.000667572021484,24.6726591771,5144.02861278
205,-0.000648498535156,24.6726591771,5138.60813895
206,-0.000667572021484,24.6639591494,5144.02861278
207,-0.000686645507813,24.6683091732,5160.29003426
208,-0.000667572021484,24.662509137,5154.86956043
209,-0.000667572021484,24.6610591225,5165.71050808
210,-0.000686645507813,24.662509137,5160.29003426
211,-0.000686645507813,24.6567090654,5165.71050808
212,-0.000648498535156,24.6567090654,5176.55145573
213,-0.000667572021484,24.6552590419,5181.97192956
214,-0.000667572021484,24.6494589257,5176.55145573
215,-0.000686645507813,24.6494589257,5192.81287721
216,-0.000648498535156,24.6451088149,5192.81287721
217,-0.000686645507813,24.6451088149,5192.81287721
218,-0.000648498535156,24.6422087298,5198.23335104
219,-0.000686645507813,24.6422087298,5209.07429869
220,-0.000667572021484,24.6407586839,5209.07429869
221,-0.000686645507813,24.6378585852,5214.49477252
222,-0.000686645507813,24.6349584775,5219.91524634
223,-0.000648498535156,24.6306082988,5214.49477252
224,-0.000686645507813,24.6320583607,5225.33572017
225,-0.000667572021484,24.6248080287,5230.756194
226,-0.000667572021484,24.6248080287,5236.17666782
227,-0.000667572021484,24.620457802,5241.59714165
228,-0.000686645507813,24.6161075546,5247.01761547
229,-0.000667572021484,24.6132073781,5247.01761547
230,-0.000686645507813,24.6146574675,5257.85856313
231,-0.000667572021484,24.6117572864,5257.85856313
232,-0.000667572021484,24.6103071924,5252.4380893
233,-0.000667572021484,24.600156469,5247.01761547
234,-0.000667572021484,24.6030566874,5263.27903695
235,-0.000686645507813,24.6030566874,5263.27903695
236,-0.000686645507813,24.5987063564,5268.69951078
237,-0.000686645507813,24.5943560043,5279.54045843
238,-0.000686645507813,24.5929058822,5284.96093226
239,-0.000686645507813,24.5885555018,5295.80187991
240,-0.000686645507813,24.5856552364,5290.38140608
241,-0.000648498535156,24.5871053703,5295.80187991
242,-0.000667572021484,24.5827549616,5301.22235374
243,-0.000667572021484,24.5813048206,5306.64282756
244,-0.000648498535156,24.5813048206,5317.48377522
245,-0.000686645507813,24.5769543833,5317.48377522
246,-0.000667572021484,24.5740540799,5328.32472287
247,-0.000686645507813,24.5740540799,5328.32472287
248,-0.000667572021484,24.5726039246,5339.16567052
249,-0.000648498535156,24.5711537669,5350.00661817
250,-0.000667572021484,24.5682534443,5344.58614435
251,-0.000686645507813,24.5697036068,5355.427092
252,-0.000667572021484,24.5668032794,5371.68851348
253,-0.000648498535156,24.5639029423,5366.26803965
254,-0.000686645507813,24.5595524187,5371.68851348
255,-0.000648498535156,24.5610025957,5371.68851348
256,-0.000667572021484,24.5566520575,5377.1089873
257,-0.000667572021484,24.5552018733,5377.1089873
258,-0.000648498535156,24.5566520575,5382.52946113
259,-0.000667572021484,24.5523014975,5398.79088261
260,-0.000648498535156,24.5508513059,5393.37040878
261,-0.000705718994141,24.5508513059,5398.79088261
262,-0.000667572021484,24.5479509156,5409.63183026
263,-0.000667572021484,24.5450505154,5404.21135644
264,-0.000686645507813,24.5392496857,5415.05230409
265,-0.000667572021484,24.5406998968,5420.47277791
266,-0.000686645507813,24.5377994721,5420.47277791
267,-0.000648498535156,24.536349256,5415.05230409
268,-0.000667572021484,24.5334488166,5420.47277791
269,-0.000648498535156,24.5305483672,5431.31372557
270,-0.000667572021484,24.5305483672,5425.89325174
271,-0.000686645507813,24.5261976745,5431.31372557
272,-0.000667572021484,24.5218469595,5420.47277791
273,-0.000667572021484,24.5247474387,5442.15467322
274,-0.000686645507813,24.5189464703,5447.57514705
275,-0.000648498535156,24.5160459712,5442.15467322
276,-0.000667572021484,24.5145957178,5447.57514705
277,-0.000667572021484,24.5145957178,5452.99562087
278,-0.000667572021484,24.5102449427,5447.57514705
279,-0.000667572021484,24.5102449427,5463.83656852
280,-0.000667572021484,24.504443874,5447.57514705
281,-0.000686645507813,24.504443874,5463.83656852
282,-0.000667572021484,24.5029936005,5469.25704235
283,-0.000648498535156,24.5029936005,5474.67751618
284,-0.000705718994141,24.500093046,5474.67751618
285,-0.000686645507813,24.5015433245,5485.51846383
286,-0.000667572021484,24.495742195,5485.51846383
287,-0.000629425048828,24.4884907259,5474.67751618
288,-0.000686645507813,24.495742195,5490.93893766
289,-0.000648498535156,24.4884907259,5485.51846383
290,-0.000648498535156,24.4884907259,5490.93893766
291,-0.000686645507813,24.4913913212,5496.35941148
292,-0.000667572021484,24.4855901203,5496.35941148
293,-0.000648498535156,24.4797888784,5496.35941148
294,-0.000629425048828,24.4797888784,5490.93893766
295,-0.000667572021484,24.4812391927,5501.77988531
296,-0.000686645507813,24.4783385614,5501.77988531
297,-0.000648498535156,24.4768882419,5485.51846383
298,-0.000667572021484,24.4739875952,5507.20035913
299,-0.000667572021484,24.4725372679,5507.20035913
300,-0.000667572021484,24.4739875952,5507.20035913
301,-0.000686645507813,24.4681862706,5507.20035913
302,-0.000686645507813,24.4696366056,5512.62083296
303,-0.000705718994141,24.4696366056,5507.20035913
304,-0.000648498535156,24.4681862706,5512.62083296
305,-0.000667572021484,24.4667359329,5518.04130679
306,-0.000667572021484,24.4638352498,5507.20035913
307,-0.000667572021484,24.4681862706,5507.20035913
308,-0.000686645507813,24.4623849043,5512.62083296
309,-0.000667572021484,24.4609345563,5518.04130679
310,-0.000667572021484,24.4594842056,5528.88225444
311,-0.000629425048828,24.4594842056,5528.88225444
312,-0.000686645507813,24.4565834963,5523.46178061
313,-0.000667572021484,24.4551331378,5523.46178061
314,-0.000686645507813,24.4551331378,5539.72320209
315,-0.000686645507813,24.4522324128,5550.56414974
316,-0.000648498535156,24.4507820464,5550.56414974
317,-0.000686645507813,24.4522324128,5545.14367592
318,-0.000667572021484,24.4464309312,5555.98462357
319,-0.000667572021484,24.4464309312,5566.82557122
320,-0.000686645507813,24.4435301746,5566.82557122
321,-0.000686645507813,24.4391790197,5577.66651888
322,-0.000686645507813,24.4420797923,5577.66651888
323,-0.000686645507813,24.4391790197,5572.24604505
324,-0.000667572021484,24.4362782366,5583.0869927
325,-0.000667572021484,24.4333774428,5572.24604505
326,-0.000648498535156,24.4319270418,5588.50746653
327,-0.000686645507813,24.4319270418,5599.34841418
328,-0.000648498535156,24.4275758231,5593.92794035
329,-0.000648498535156,24.4246749971,5599.34841418
330,-0.0006103515625,24.4232245802,5588.50746653
331,-0.000667572021484,24.4188733131,5621.03030948
332,-0.000648498535156,24.4217741605,5621.03030948
333,-0.000629425048828,24.4174228853,5626.45078331
334,-0.000667572021484,24.4145220217,5626.45078331
335,-0.000648498535156,24.4174228853,5610.18936183
336,-0.000648498535156,24.4145220217,5631.87125714
337,-0.000667572021484,24.4145220217,5637.29173096
338,-0.000686645507813,24.408720262,5642.71220479
339,-0.000667572021484,24.4072698152,5642.71220479
340,-0.000648498535156,24.4043689136,5642.71220479
341,-0.000667572021484,24.4029184587,5653.55315244
342,-0.000648498535156,24.4014680011,5669.81457392
343,-0.000667572021484,24.4000175408,5658.97362627
344,-0.000648498535156,24.3985670777,5664.39410009
345,-0.000667572021484,24.3985670777,5653.55315244
346,-0.000667572021484,24.3971166119,5658.97362627
347,-0.000667572021484,24.3956661433,5669.81457392
348,-0.000648498535156,24.394215672,5675.23504775
349,-0.000667572021484,24.3913147212,5669.81457392
350,-0.000667572021484,24.3913147212,5686.0759954
351,-0.000648498535156,24.394215672,5680.65552157
352,-0.000705718994141,24.3884137593,5675.23504775
353,-0.000686645507813,24.3855127864,5680.65552157
354,-0.000686645507813,24.3884137593,5686.0759954
355,-0.000667572021484,24.3855127864,5680.65552157
356,-0.000686645507813,24.3840622958,5680.65552157
357,-0.000667572021484,24.3797108075,5680.65552157
358,-0.000667572021484,24.3797108075,5691.49646923
359,-0.000667572021484,24.3797108075,5691.49646923
360,-0.000648498535156,24.3768098014,5696.91694305
361,-0.000667572021484,24.3753592941,5696.91694305
362,-0.000667572021484,24.3753592941,5691.49646923
363,-0.000667572021484,24.3724582713,5702.33741688
364,-0.000686645507813,24.3724582713,5713.17836453
365,-0.000648498535156,24.3695572374,5713.17836453
366,-0.000667572021484,24.3681067162,5713.17836453
367,-0.000648498535156,24.3666561922,5718.59883836
368,-0.000667572021484,24.3637551359,5718.59883836
369,-0.000705718994141,24.3608540684,5718.59883836
370,-0.000686645507813,24.3608540684,5729.43978601
371,-0.000667572021484,24.3594035304,5734.86025984
372,-0.000667572021484,24.3594035304,5740.28073366
373,-0.000686645507813,24.3550518995,5734.86025984
374,-0.000648498535156,24.3536013502,5734.86025984
375,-0.000667572021484,24.3521507981,5751.12168131
376,-0.000686645507813,24.3492496854,5745.70120749
377,-0.000686645507813,24.3507002432,5745.70120749
378,-0.000686645507813,24.3463485614,5745.70120749
379,-0.000686645507813,24.3448979951,5756.54215514
380,-0.000667572021484,24.3405462793,5756.54215514
381,-0.000648498535156,24.3419968541,5756.54215514
382,-0.000667572021484,24.3390957016,5751.12168131
383,-0.000667572021484,24.3390957016,5761.96262897
384,-0.000648498535156,24.3347439515,5761.96262897
385,-0.000686645507813,24.3318427705,5767.38310279
386,-0.000667572021484,24.3318427705,5767.38310279
387,-0.000667572021484,24.3318427705,5761.96262897
388,-0.000667572021484,24.3303921756,5778.22405045
389,-0.000705718994141,24.3289415779,5783.64452427
390,-0.000667572021484,24.3231391584,5783.64452427
391,-0.000686645507813,24.3260403739,5783.64452427
392,-0.000667572021484,24.3274909774,5778.22405045
393,-0.000667572021484,24.3202379313,5789.0649981
394,-0.000686645507813,24.3202379313,5789.0649981
395,-0.000629425048828,24.3187873134,5794.48547192
396,-0.000686645507813,24.3173366926,5794.48547192
397,-0.000667572021484,24.315886069,5783.64452427
398,-0.000648498535156,24.3115341805,5778.22405045
399,-0.000667572021484,24.3129848129,5794.48547192
400,-0.000667572021484,24.3144354424,5799.90594575
401,-0.000686645507813,24.308632907,5805.32641958
402,-0.000686645507813,24.308632907,5810.7468934
403,-0.000667572021484,24.3071822659,5816.16736723
404,-0.000686645507813,24.3057316219,5810.7468934
405,-0.000686645507813,24.3028303251,5821.58784106
406,-0.000705718994141,24.3028303251,5821.58784106
407,-0.000667572021484,24.3028303251,5821.58784106
408,-0.000686645507813,24.2999290165,5816.16736723
409,-0.000667572021484,24.2984783579,5821.58784106
410,-0.000648498535156,24.2999290165,5821.58784106
411,-0.000648498535156,24.2955770317,5832.42878871
412,-0.000667572021484,24.2926756939,5832.42878871
413,-0.000667572021484,24.2941263643,5832.42878871
414,-0.000667572021484,24.2912250205,5837.84926253
415,-0.000686645507813,24.2912250205,5832.42878871
416,-0.000686645507813,24.2897743442,5843.26973636
417,-0.000667572021484,24.2868729827,5837.84926253
418,-0.000686645507813,24.2868729827,5843.26973636
419,-0.000667572021484,24.2868729827,5843.26973636
420,-0.000648498535156,24.2839716094,5837.84926253
421,-0.000686645507813,24.2868729827,5843.26973636
422,-0.000667572021484,24.2825209183,5843.26973636
423,-0.000686645507813,24.2839716094,5843.26973636
424,-0.000686645507813,24.2796195272,5848.69021019
425,-0.000667572021484,24.2825209183,5843.26973636
426,-0.000686645507813,24.2810702242,5848.69021019
427,-0.000686645507813,24.2796195272,5848.69021019
428,-0.000686645507813,24.2810702242,5848.69021019
429,-0.000667572021484,24.2752674182,5848.69021019
430,-0.000667572021484,24.2738167093,5848.69021019
431,-0.000686645507813,24.2752674182,5854.11068401
432,-0.000686645507813,24.2723659974,5848.69021019
433,-0.000705718994141,24.2738167093,5848.69021019
434,-0.000686645507813,24.2723659974,5859.53115784
435,-0.000686645507813,24.2709152825,5859.53115784
436,-0.000667572021484,24.2709152825,5854.11068401
437,-0.000667572021484,24.2709152825,5854.11068401
438,-0.000667572021484,24.2694645646,5854.11068401
439,-0.000686645507813,24.2680138437,5859.53115784
440,-0.000648498535156,24.2651123929,5854.11068401
441,-0.000686645507813,24.2665631198,5864.95163167
442,-0.000667572021484,24.2607601943,5864.95163167
443,-0.000686645507813,24.2593094554,5864.95163167
444,-0.000705718994141,24.2651123929,5870.37210549
445,-0.000667572021484,24.2593094554,5870.37210549
446,-0.000667572021484,24.2578587135,5870.37210549
447,-0.000667572021484,24.2535064696,5875.79257932
448,-0.000667572021484,24.2535064696,5875.79257932
449,-0.000705718994141,24.2535064696,5875.79257932
450,-0.000686645507813,24.2506049586,5875.79257932
451,-0.000686645507813,24.2520557157,5875.79257932
452,-0.000686645507813,24.2477034355,5875.79257932
453,-0.000648498535156,24.2477034355,5875.79257932
454,-0.000648498535156,24.2462526694,5881.21305314
455,-0.000667572021484,24.2448019003,5886.63352697
456,-0.000667572021484,24.2419003529,5892.0540008
457,-0.000648498535156,24.2419003529,5892.0540008
458,-0.000686645507813,24.2389987933,5892.0540008
459,-0.000686645507813,24.2375480089,5892.0540008
460,-0.000667572021484,24.2360972215,5897.47447462
461,-0.000705718994141,24.2360972215,5897.47447462
462,-0.000705718994141,24.2331956374,5902.89494845
463,-0.000686645507813,24.2302940411,5908.31542228
464,-0.000667572021484,24.2317448408,5902.89494845
465,-0.000686645507813,24.2288432384,5902.89494845
466,-0.000667572021484,24.2273924326,5913.7358961
467,-0.000667572021484,24.2288432384,5908.31542228
468,-0.000705718994141,24.2244908117,5919.15636993
469,-0.000648498535156,24.2244908117,5919.15636993
470,-0.000686645507813,24.2230399966,5919.15636993
471,-0.000667572021484,24.2230399966,5929.99731758
472,-0.000686645507813,24.2143350415,5924.57684375
473,-0.000686645507813,24.218687533,5924.57684375
474,-0.000667572021484,24.218687533,5929.99731758
475,-0.000667572021484,24.2172367056,5929.99731758
476,-0.000686645507813,24.2157858751,5935.41779141
477,-0.000648498535156,24.2143350415,5929.99731758
478,-0.000648498535156,24.211433365,5935.41779141
479,-0.000667572021484,24.2099825221,5935.41779141
480,-0.000667572021484,24.2099825221,5940.83826523
481,-0.000667572021484,24.2099825221,5940.83826523
482,-0.000686645507813,24.2056299747,5940.83826523
483,-0.000629425048828,24.2041791194,5940.83826523
484,-0.000648498535156,24.2085316761,5946.25873906
485,-0.000667572021484,24.2056299747,5940.83826523
486,-0.000648498535156,24.2012773993,5946.25873906
487,-0.000686645507813,24.2027282609,5940.83826523
488,-0.000648498535156,24.2012773993,5951.67921289
489,-0.000629425048828,24.2027282609,5957.09968671
490,-0.000667572021484,24.1969247957,5951.67921289
491,-0.000667572021484,24.1983756667,5946.25873906
492,-0.000648498535156,24.1983756667,5957.09968671
493,-0.000667572021484,24.1954739216,5962.52016054
494,-0.000667572021484,24.1954739216,5951.67921289
495,-0.000648498535156,24.1940230443,5951.67921289
496,-0.000648498535156,24.1925721639,5957.09968671
497,-0.000648498535156,24.1925721639,5967.94063436
498,-0.000686645507813,24.1911212804,5973.36110819
499,-0.000667572021484,24.1867686108,5984.20205584
500,-0.000686645507813,24.1882195038,5973.36110819
501,-0.000686645507813,24.1896703937,5967.94063436
502,-0.000667572021484,24.1867686108,5984.20205584
503,-0.000667572021484,24.1853177147,5973.36110819
504,-0.000629425048828,24.1809650073,5978.78158202
505,-0.000667572021484,24.1853177147,5989.62252967
506,-0.000667572021484,24.1867686108,5984.20205584
507,-0.000648498535156,24.1838668154,5984.20205584
508,-0.000667572021484,24.1809650073,5989.62252967
509,-0.000686645507813,24.1809650073,6005.88395115
510,-0.000667572021484,24.1780631865,6000.46347732
511,-0.000648498535156,24.1780631865,5989.62252967
512,-0.000686645507813,24.175161353,5995.0430035
513,-0.000667572021484,24.1766122714,6005.88395115
514,-0.000667572021484,24.1766122714,6011.30442497
515,-0.000648498535156,24.1737104315,6000.46347732
516,-0.000667572021484,24.170808579,5989.62252967
517,-0.000648498535156,24.1737104315,6000.46347732
518,-0.000629425048828,24.170808579,6000.46347732
519,-0.000667572021484,24.1679067137,6011.30442497
520,-0.000667572021484,24.169357648,6022.14537263
521,-0.000648498535156,24.1650048357,6022.14537263
522,-0.000648498535156,24.1650048357,6022.14537263
523,-0.000667572021484,24.1606519946,6022.14537263
524,-0.000667572021484,24.1621029449,6016.7248988
525,-0.000667572021484,24.1650048357,6038.4067941
526,-0.0006103515625,24.1606519946,6038.4067941
527,-0.000629425048828,24.1621029449,6032.98632028
528,-0.000667572021484,24.1548481616,6032.98632028
529,-0.000667572021484,24.1548481616,6032.98632028
530,-0.000667572021484,24.1533971954,6038.4067941
531,-0.000648498535156,24.1548481616,6038.4067941
532,-0.000667572021484,24.1504952531,6022.14537263
533,-0.000667572021484,24.1504952531,6060.08868941
534,-0.000686645507813,24.147593298,6043.82726793
535,-0.000667572021484,24.147593298,6049.24774176
536,-0.000648498535156,24.1504952531,6054.66821558
537,-0.000667572021484,24.1446913299,6054.66821558
538,-0.000667572021484,24.1446913299,6060.08868941
539,-0.000648498535156,24.143240341,6049.24774176
540,-0.000667572021484,24.143240341,6065.50916324
541,-0.000686645507813,24.143240341,6070.92963706
542,-0.000667572021484,24.1403383535,6070.92963706
543,-0.000648498535156,24.1388873549,6054.66821558
544,-0.000648498535156,24.1359853479,6043.82726793
545,-0.000667572021484,24.1359853479,6070.92963706
546,-0.000648498535156,24.137436353,6065.50916324
547,-0.000667572021484,24.1359853479,6070.92963706
548,-0.000667572021484,24.1330833279,6070.92963706
549,-0.000686645507813,24.1330833279,6070.92963706
550,-0.000629425048828,24.131632313,6070.92963706
551,-0.000648498535156,24.1287302734,6070.92963706
552,-0.000667572021484,24.131632313,6087.19105854
553,-0.000667572021484,24.1272792487,6087.19105854
554,-0.000667572021484,24.1272792487,6087.19105854
555,-0.000686645507813,24.1287302734,6092.61153237
556,-0.000667572021484,24.1272792487,6081.77058471
