"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
71,-0.000743865966797,23.9095868654,3821.43299918
72,-0.000724792480469,23.9124899571,3821.43299918
73,-0.000724792480469,23.9110384131,3826.853473
74,-0.000705718994141,23.9110384131,3837.69442065
75,-0.000762939453125,23.9139414974,3843.11489448
76,-0.000724792480469,23.9095868654,3837.69442065
77,-0.000743865966797,23.908135314,3832.27394683
78,-0.000743865966797,23.9095868654,3848.53536831
79,-0.000743865966797,23.9124899571,3853.95584213
80,-0.000724792480469,23.9110384131,3859.37631596
81,-0.000762939453125,23.908135314,3859.37631596
82,-0.000724792480469,23.9095868654,3859.37631596
83,-0.000782012939453,23.9110384131,3870.21726361
84,-0.000743865966797,23.9095868654,3870.21726361
85,-0.000705718994141,23.9095868654,3870.21726361
86,-0.000724792480469,23.9095868654,3864.79678979
87,-0.000743865966797,23.9095868654,3870.21726361
88,-0.000743865966797,23.9110384131,3881.05821126
89,-0.000743865966797,23.9110384131,3886.47868509
90,-0.000743865966797,23.9095868654,3891.89915892
91,-0.000705718994141,23.9095868654,3870.21726361
92,-0.000743865966797,23.9095868654,3881.05821126
93,-0.000705718994141,23.9124899571,3891.89915892
94,-0.000743865966797,23.9095868654,3902.74010657
95,-0.000724792480469,23.9124899571,3902.74010657
96,-0.000724792480469,23.9110384131,3902.74010657
97,-0.000743865966797,23.9110384131,3913.58105422
98,-0.000743865966797,23.9110384131,3913.58105422
99,-0.000724792480469,23.908135314,3924.42200187
100,-0.000724792480469,23.9110384131,3940.68342335
101,-0.000743865966797,23.9095868654,3929.8424757
102,-0.000724792480469,23.9095868654,3935.26294953
103,-0.000743865966797,23.9139414974,3940.68342335
104,-0.000724792480469,23.9095868654,3946.10389718
105,-0.000724792480469,23.9095868654,3940.68342335
106,-0.000762939453125,23.9095868654,3962.36531866
107,-0.000724792480469,23.908135314,3951.524371
108,-0.000762939453125,23.9110384131,3967.78579248
109,-0.000724792480469,23.9124899571,3962.36531866
110,-0.000724792480469,23.9110384131,3978.62674014
111,-0.000743865966797,23.9124899571,3978.62674014
112,-0.000724792480469,23.908135314,3984.04721396
113,-0.000724792480469,23.9095868654,3989.46768779
114,-0.000762939453125,23.9110384131,3989.46768779
115,-0.000724792480469,23.9110384131,3989.46768779
116,-0.000724792480469,23.9110384131,4005.72910927
117,-0.000724792480469,23.9110384131,4000.30863544
118,-0.000724792480469,23.9124899571,3994.88816161
119,-0.000762939453125,23.9095868654,4011.14958309
120,-0.000743865966797,23.9139414974,4016.57005692
121,-0.000724792480469,23.9124899571,4016.57005692
122,-0.000705718994141,23.9124899571,4027.41100457
123,-0.000743865966797,23.9124899571,4016.57005692
124,-0.000762939453125,23.9110384131,4021.99053075
125,-0.000724792480469,23.9124899571,4027.41100457
126,-0.000705718994141,23.9124899571,4021.99053075
127,-0.000743865966797,23.9124899571,4032.8314784
128,-0.000743865966797,23.9110384131,4038.25195222
129,-0.000743865966797,23.9139414974,4038.25195222
130,-0.000724792480469,23.9124899571,4032.8314784
131,-0.000724792480469,23.9124899571,4038.25195222
132,-0.000705718994141,23.9110384131,4038.25195222
133,-0.000743865966797,23.915393034,4049.09289988
134,-0.000724792480469,23.9124899571,4049.09289988
135,-0.000724792480469,23.9124899571,4049.09289988
136,-0.000743865966797,23.9110384131,4054.5133737
137,-0.000743865966797,23.9124899571,4049.09289988
138,-0.000705718994141,23.9139414974,4054.5133737
139,-0.000743865966797,23.9139414974,4065.35432136
140,-0.000724792480469,23.9110384131,4070.77479518
141,-0.000724792480469,23.9124899571,4070.77479518
142,-0.000743865966797,23.9124899571,4065.35432136
143,-0.000705718994141,23.9139414974,4076.19526901
144,-0.000724792480469,23.9110384131,4070.77479518
145,-0.000724792480469,23.9139414974,4081.61574283
146,-0.000705718994141,23.9110384131,4092.45669049
147,-0.000705718994141,23.9095868654,4087.03621666
148,-0.000724792480469,23.915393034,4087.03621666
149,-0.000743865966797,23.9110384131,4087.03621666
150,-0.000724792480469,23.9139414974,4097.87716431
151,-0.000724792480469,23.9124899571,4097.87716431
152,-0.000743865966797,23.9124899571,4103.29763814
153,-0.000743865966797,23.9124899571,4103.29763814
154,-0.000705718994141,23.9139414974,4108.71811197
155,-0.000705718994141,23.9095868654,4097.87716431
156,-0.000724792480469,23.9139414974,4108.71811197
157,-0.000743865966797,23.9110384131,4114.13858579
158,-0.000705718994141,23.9139414974,4114.13858579
159,-0.000762939453125,23.9110384131,4114.13858579
160,-0.000743865966797,23.9110384131,4114.13858579
161,-0.000762939453125,23.9124899571,4114.13858579
162,-0.000724792480469,23.9110384131,4119.55905962
163,-0.000724792480469,23.9124899571,4114.13858579
164,-0.000724792480469,23.9110384131,4119.55905962
165,-0.000743865966797,23.9124899571,4119.55905962
166,-0.000724792480469,23.915393034,4119.55905962
167,-0.000724792480469,23.9124899571,4119.55905962
168,-0.000724792480469,23.9139414974,4119.55905962
169,-0.000743865966797,23.9124899571,4119.55905962
170,-0.000724792480469,23.9124899571,4119.55905962
171,-0.000743865966797,23.9110384131,4130.40000727
172,-0.000724792480469,23.9124899571,4124.97953344
173,-0.000705718994141,23.9139414974,4124.97953344
174,-0.000743865966797,23.9124899571,4130.40000727
175,-0.000724792480469,23.9110384131,4124.97953344
176,-0.000705718994141,23.9139414974,4130.40000727
177,-0.000705718994141,23.9139414974,4130.40000727
178,-0.000743865966797,23.9110384131,4141.24095492
179,-0.000743865966797,23.9139414974,4130.40000727
180,-0.000743865966797,23.9110384131,4135.8204811
181,-0.000724792480469,23.915393034,4135.8204811
182,-0.000743865966797,23.9110384131,4130.40000727
183,-0.000705718994141,23.9124899571,4152.08190258
184,-0.000724792480469,23.9124899571,4157.5023764
185,-0.000743865966797,23.9095868654,4141.24095492
186,-0.000743865966797,23.9110384131,4157.5023764
187,-0.000743865966797,23.9124899571,4162.92285023
188,-0.000743865966797,23.9110384131,4162.92285023
189,-0.000724792480469,23.9124899571,4184.60474553
190,-0.000762939453125,23.9095868654,4168.34332405
191,-0.000724792480469,23.9110384131,4179.18427171
192,-0.000743865966797,23.9110384131,4184.60474553
193,-0.000762939453125,23.915393034,4179.18427171
194,-0.000743865966797,23.9124899571,4190.02521936
195,-0.000743865966797,23.9124899571,4190.02521936
196,-0.000743865966797,23.9124899571,4200.86616701
197,-0.000724792480469,23.9124899571,4200.86616701
198,-0.000705718994141,23.9124899571,4200.86616701
199,-0.000724792480469,23.9110384131,4200.86616701
200,-0.000743865966797,23.9095868654,4211.70711466
201,-0.000724792480469,23.908135314,4211.70711466
202,-0.000743865966797,23.9095868654,4222.54806232
203,-0.000724792480469,23.9139414974,4222.54806232
204,-0.000724792480469,23.9124899571,4222.54806232
205,-0.000724792480469,23.9110384131,4238.8094838
206,-0.000724792480469,23.9110384131,4238.8094838
207,-0.000743865966797,23.9124899571,4244.22995762
208,-0.000743865966797,23.9110384131,4238.8094838
209,-0.000762939453125,23.9110384131,4244.22995762
210,-0.000743865966797,23.9110384131,4238.8094838
211,-0.000705718994141,23.9124899571,4249.65043145
212,-0.000762939453125,23.915393034,4255.07090527
213,-0.000724792480469,23.9124899571,4255.07090527
214,-0.000686645507813,23.9124899571,4249.65043145
215,-0.000724792480469,23.9139414974,4271.33232675
216,-0.000743865966797,23.9124899571,4260.4913791
217,-0.000762939453125,23.9095868654,4271.33232675
218,-0.000762939453125,23.9110384131,4265.91185293
219,-0.000724792480469,23.9110384131,4271.33232675
220,-0.000743865966797,23.9095868654,4276.75280058
221,-0.000724792480469,23.9095868654,4287.59374823
222,-0.000705718994141,23.9095868654,4282.17327441
223,-0.000743865966797,23.9110384131,4282.17327441
224,-0.000762939453125,23.9095868654,4287.59374823
225,-0.000705718994141,23.9095868654,4293.01422206
226,-0.000743865966797,23.9139414974,4287.59374823
227,-0.000743865966797,23.9095868654,4293.01422206
228,-0.000743865966797,23.9124899571,4293.01422206
229,-0.000724792480469,23.9110384131,4287.59374823
230,-0.000743865966797,23.9095868654,4298.43469588
231,-0.000743865966797,23.9124899571,4298.43469588
232,-0.000782012939453,23.9124899571,4287.59374823
233,-0.000743865966797,23.9110384131,4298.43469588
234,-0.000724792480469,23.9095868654,4303.85516971
235,-0.000724792480469,23.9095868654,4303.85516971
236,-0.000686645507813,23.9110384131,4298.43469588
237,-0.000724792480469,23.9124899571,4298.43469588
238,-0.000705718994141,23.9095868654,4309.27564354
239,-0.000762939453125,23.9095868654,4309.27564354
240,-0.000743865966797,23.9124899571,4309.27564354
241,-0.000724792480469,23.9110384131,4298.43469588
242,-0.000724792480469,23.9095868654,4309.27564354
243,-0.000724792480469,23.9110384131,4314.69611736
244,-0.000743865966797,23.9124899571,4320.11659119
245,-0.000743865966797,23.9124899571,4320.11659119
246,-0.000743865966797,23.9110384131,4325.53706501
247,-0.000724792480469,23.9124899571,4330.95753884
248,-0.000724792480469,23.9095868654,4325.53706501
249,-0.000743865966797,23.9095868654,4336.37801267
250,-0.000724792480469,23.9110384131,4330.95753884
251,-0.000762939453125,23.9110384131,4341.79848649
252,-0.000705718994141,23.9110384131,4341.79848649
253,-0.000762939453125,23.9095868654,4347.21896032
254,-0.000743865966797,23.9110384131,4347.21896032
255,-0.000743865966797,23.9095868654,4341.79848649
256,-0.000686645507813,23.9110384131,4352.63943415
257,-0.000743865966797,23.9110384131,4347.21896032
258,-0.000724792480469,23.908135314,4352.63943415
259,-0.000762939453125,23.9095868654,4352.63943415
260,-0.000743865966797,23.9110384131,4358.05990797
261,-0.000743865966797,23.9095868654,4358.05990797
262,-0.000705718994141,23.9110384131,4363.4803818
263,-0.000743865966797,23.9110384131,4363.4803818
264,-0.000724792480469,23.9110384131,4368.90085562
265,-0.000705718994141,23.9110384131,4368.90085562
266,-0.000743865966797,23.9095868654,4363.4803818
267,-0.000724792480469,23.9110384131,4368.90085562
268,-0.000743865966797,23.9110384131,4374.32132945
269,-0.000705718994141,23.9095868654,4374.32132945
270,-0.000705718994141,23.9110384131,4374.32132945
271,-0.000782012939453,23.908135314,4374.32132945
272,-0.000724792480469,23.9095868654,4379.74180328
273,-0.000724792480469,23.908135314,4374.32132945
274,-0.000724792480469,23.9095868654,4374.32132945
275,-0.000724792480469,23.9095868654,4374.32132945
276,-0.000724792480469,23.9095868654,4379.74180328
277,-0.000743865966797,23.9095868654,4374.32132945
278,-0.000762939453125,23.9110384131,4379.74180328
279,-0.000724792480469,23.9095868654,4374.32132945
280,-0.000724792480469,23.9095868654,4379.74180328
281,-0.000762939453125,23.9095868654,4379.74180328
282,-0.000762939453125,23.9095868654,4379.74180328
283,-0.000724792480469,23.9095868654,4385.1622771
284,-0.000762939453125,23.9095868654,4385.1622771
285,-0.000762939453125,23.908135314,4379.74180328
286,-0.000724792480469,23.9066837589,4385.1622771
287,-0.000724792480469,23.908135314,4385.1622771
288,-0.000724792480469,23.9095868654,4379.74180328
289,-0.000705718994141,23.9095868654,4385.1622771
290,-0.000743865966797,23.9095868654,4390.58275093
291,-0.000705718994141,23.9095868654,4390.58275093
292,-0.000743865966797,23.9095868654,4390.58275093
293,-0.000762939453125,23.9095868654,4385.1622771
294,-0.000724792480469,23.9110384131,4385.1622771
295,-0.000743865966797,23.9095868654,4396.00322476
296,-0.000743865966797,23.9110384131,4390.58275093
297,-0.000743865966797,23.9110384131,4390.58275093
298,-0.000724792480469,23.908135314,4390.58275093
299,-0.000762939453125,23.9095868654,4406.84417241
300,-0.000724792480469,23.9110384131,4401.42369858
301,-0.000762939453125,23.9095868654,4412.26464623
302,-0.000705718994141,23.908135314,4406.84417241
303,-0.000724792480469,23.9110384131,4412.26464623
304,-0.000762939453125,23.908135314,4406.84417241
305,-0.000724792480469,23.908135314,4423.10559389
306,-0.000743865966797,23.9066837589,4406.84417241
307,-0.000705718994141,23.908135314,4412.26464623
308,-0.000743865966797,23.9066837589,4423.10559389
309,-0.000743865966797,23.9066837589,4417.68512006
310,-0.000743865966797,23.9066837589,4428.52606771
311,-0.000724792480469,23.9110384131,4439.36701537
312,-0.000762939453125,23.908135314,4423.10559389
313,-0.000743865966797,23.9066837589,4423.10559389
314,-0.000724792480469,23.908135314,4428.52606771
315,-0.000743865966797,23.9066837589,4428.52606771
316,-0.000724792480469,23.9095868654,4439.36701537
317,-0.000724792480469,23.908135314,4450.20796302
318,-0.000743865966797,23.9095868654,4444.78748919
319,-0.000743865966797,23.908135314,4444.78748919
320,-0.000724792480469,23.9095868654,4444.78748919
321,-0.000724792480469,23.9095868654,4444.78748919
322,-0.000743865966797,23.908135314,4450.20796302
323,-0.000762939453125,23.9066837589,4444.78748919
324,-0.000762939453125,23.9066837589,4444.78748919
325,-0.000762939453125,23.9052322,4455.62843684
326,-0.000762939453125,23.9066837589,4461.04891067
327,-0.000724792480469,23.9052322,4455.62843684
328,-0.000782012939453,23.908135314,4466.4693845
329,-0.000743865966797,23.9052322,4466.4693845
330,-0.000762939453125,23.908135314,4461.04891067
331,-0.000743865966797,23.908135314,4471.88985832
332,-0.000724792480469,23.9066837589,4466.4693845
333,-0.000724792480469,23.9095868654,4466.4693845
334,-0.000724792480469,23.9052322,4461.04891067
335,-0.000705718994141,23.9066837589,4466.4693845
336,-0.000743865966797,23.9052322,4466.4693845
337,-0.000724792480469,23.908135314,4482.73080598
338,-0.000743865966797,23.9037806375,4477.31033215
339,-0.000762939453125,23.9037806375,4466.4693845
340,-0.000724792480469,23.908135314,4477.31033215
341,-0.000705718994141,23.9066837589,4466.4693845
342,-0.000724792480469,23.9052322,4482.73080598
343,-0.000743865966797,23.908135314,4471.88985832
344,-0.000743865966797,23.9052322,4482.73080598
345,-0.000724792480469,23.9052322,4488.1512798
346,-0.000743865966797,23.9052322,4477.31033215
347,-0.000705718994141,23.9052322,4482.73080598
348,-0.000762939453125,23.9052322,4482.73080598
349,-0.000724792480469,23.9066837589,4477.31033215
350,-0.000762939453125,23.908135314,4488.1512798
351,-0.000743865966797,23.9066837589,4488.1512798
352,-0.000743865966797,23.9066837589,4488.1512798
353,-0.000743865966797,23.9052322,4488.1512798
354,-0.000743865966797,23.9037806375,4493.57175363
355,-0.000743865966797,23.9052322,4488.1512798
356,-0.000705718994141,23.9037806375,4493.57175363
357,-0.000705718994141,23.9023290712,4504.41270128
358,-0.000724792480469,23.908135314,4498.99222745
359,-0.000724792480469,23.9052322,4504.41270128
360,-0.000724792480469,23.9066837589,4504.41270128
361,-0.000743865966797,23.9037806375,4504.41270128
362,-0.000743865966797,23.9052322,4504.41270128
363,-0.000743865966797,23.9066837589,4509.83317511
364,-0.000743865966797,23.9052322,4509.83317511
365,-0.000724792480469,23.9066837589,4515.25364893
366,-0.000724792480469,23.9052322,4531.51507041
367,-0.000724792480469,23.9052322,4520.67412276
368,-0.000743865966797,23.9052322,4526.09459659
369,-0.000743865966797,23.9023290712,4520.67412276
370,-0.000724792480469,23.9037806375,4536.93554424
371,-0.000743865966797,23.9066837589,4536.93554424
372,-0.000724792480469,23.9008775013,4531.51507041
373,-0.000743865966797,23.9008775013,4531.51507041
374,-0.000743865966797,23.9052322,4531.51507041
375,-0.000705718994141,23.9037806375,4531.51507041
376,-0.000743865966797,23.9037806375,4536.93554424
377,-0.000743865966797,23.9023290712,4542.35601806
378,-0.000724792480469,23.9037806375,4542.35601806
379,-0.000743865966797,23.9052322,4536.93554424
380,-0.000724792480469,23.9052322,4547.77649189
381,-0.000743865966797,23.9023290712,4547.77649189
382,-0.000724792480469,23.9037806375,4547.77649189
383,-0.000724792480469,23.8994259276,4553.19696572
384,-0.000724792480469,23.9023290712,4553.19696572
385,-0.000762939453125,23.9008775013,4553.19696572
386,-0.000762939453125,23.9008775013,4547.77649189
387,-0.000743865966797,23.9052322,4553.19696572
388,-0.000762939453125,23.9008775013,4553.19696572
389,-0.000762939453125,23.8994259276,4553.19696572
390,-0.000686645507813,23.9037806375,4553.19696572
391,-0.000762939453125,23.8994259276,4564.03791337
392,-0.000743865966797,23.9023290712,4564.03791337
393,-0.000762939453125,23.9008775013,4553.19696572
394,-0.000705718994141,23.9023290712,4558.61743954
395,-0.000743865966797,23.9008775013,4564.03791337
396,-0.000743865966797,23.9023290712,4564.03791337
397,-0.000705718994141,23.9008775013,4564.03791337
398,-0.000762939453125,23.9023290712,4569.4583872
399,-0.000743865966797,23.8979743501,4574.87886102
400,-0.000743865966797,23.9023290712,4574.87886102
401,-0.000743865966797,23.8994259276,4580.29933485
402,-0.000743865966797,23.9008775013,4574.87886102
403,-0.000762939453125,23.9023290712,4564.03791337
404,-0.000705718994141,23.9066837589,4585.71980867
405,-0.000762939453125,23.8979743501,4585.71980867
406,-0.000743865966797,23.9008775013,4580.29933485
407,-0.000743865966797,23.9008775013,4574.87886102
408,-0.000743865966797,23.9008775013,4580.29933485
409,-0.000743865966797,23.9008775013,4574.87886102
410,-0.000762939453125,23.8979743501,4580.29933485
411,-0.000724792480469,23.8994259276,4585.71980867
412,-0.000743865966797,23.9037806375,4591.1402825
413,-0.000743865966797,23.8994259276,4585.71980867
414,-0.000743865966797,23.8994259276,4591.1402825
415,-0.000743865966797,23.8994259276,4601.98123015
416,-0.000762939453125,23.9023290712,4601.98123015
417,-0.000743865966797,23.9008775013,4601.98123015
418,-0.000743865966797,23.8994259276,4607.40170398
419,-0.000762939453125,23.8994259276,4601.98123015
420,-0.000724792480469,23.8994259276,4601.98123015
421,-0.000724792480469,23.8979743501,4623.66312546
422,-0.000743865966797,23.9008775013,4612.82217781
423,-0.000724792480469,23.9008775013,4612.82217781
424,-0.000762939453125,23.9008775013,4612.82217781
425,-0.000743865966797,23.8994259276,4612.82217781
426,-0.000724792480469,23.9008775013,4623.66312546
427,-0.000762939453125,23.8979743501,4629.08359928
428,-0.000762939453125,23.8979743501,4634.50407311
429,-0.000724792480469,23.896522769,4623.66312546
430,-0.000724792480469,23.8950711841,4623.66312546
431,-0.000724792480469,23.8950711841,4629.08359928
432,-0.000743865966797,23.8979743501,4629.08359928
433,-0.000743865966797,23.8994259276,4639.92454694
434,-0.000743865966797,23.8979743501,4634.50407311
435,-0.000724792480469,23.896522769,4639.92454694
436,-0.000743865966797,23.8979743501,4639.92454694
437,-0.000762939453125,23.8979743501,4639.92454694
438,-0.000762939453125,23.896522769,4656.18596842
439,-0.000743865966797,23.896522769,4645.34502076
440,-0.000743865966797,23.896522769,4650.76549459
441,-0.000743865966797,23.8979743501,4650.76549459
442,-0.000762939453125,23.8950711841,4656.18596842
443,-0.000743865966797,23.8994259276,4661.60644224
444,-0.000743865966797,23.896522769,4656.18596842
445,-0.000724792480469,23.8979743501,4656.18596842
446,-0.000743865966797,23.8979743501,4667.02691607
447,-0.000762939453125,23.896522769,4661.60644224
448,-0.000743865966797,23.8950711841,4661.60644224
449,-0.000705718994141,23.896522769,4667.02691607
450,-0.000724792480469,23.8979743501,4667.02691607
451,-0.000743865966797,23.896522769,4667.02691607
452,-0.000724792480469,23.8950711841,4667.02691607
453,-0.000724792480469,23.896522769,4677.86786372
454,-0.000762939453125,23.8994259276,4677.86786372
455,-0.000743865966797,23.896522769,4672.44738989
456,-0.000724792480469,23.896522769,4688.70881137
457,-0.000743865966797,23.896522769,4683.28833755
458,-0.000724792480469,23.896522769,4683.28833755
459,-0.000743865966797,23.8979743501,4672.44738989
460,-0.000724792480469,23.8979743501,4688.70881137
461,-0.000724792480469,23.896522769,4688.70881137
462,-0.000743865966797,23.8950711841,4677.86786372
463,-0.000705718994141,23.8950711841,4683.28833755
464,-0.000724792480469,23.8936195955,4688.70881137
465,-0.000705718994141,23.8921680032,4688.70881137
466,-0.000724792480469,23.8950711841,4704.97023285
467,-0.000705718994141,23.8950711841,4699.54975903
468,-0.000724792480469,23.8936195955,4688.70881137
469,-0.000724792480469,23.8950711841,4704.97023285
470,-0.000705718994141,23.896522769,4704.97023285
471,-0.000724792480469,23.8936195955,4704.97023285
472,-0.000762939453125,23.8921680032,4710.39070668
473,-0.000705718994141,23.8936195955,4694.1292852
474,-0.000724792480469,23.8950711841,4704.97023285
475,-0.000743865966797,23.8936195955,4710.39070668
476,-0.000743865966797,23.8936195955,4715.8111805
477,-0.000743865966797,23.8921680032,4710.39070668
478,-0.000724792480469,23.8921680032,4710.39070668
479,-0.000762939453125,23.8936195955,4715.8111805
480,-0.000724792480469,23.8936195955,4710.39070668
481,-0.000743865966797,23.8907164071,4704.97023285
482,-0.000705718994141,23.8936195955,4710.39070668
483,-0.000743865966797,23.8936195955,4715.8111805
484,-0.000705718994141,23.8950711841,4710.39070668
485,-0.000743865966797,23.8907164071,4710.39070668
486,-0.000705718994141,23.8907164071,4715.8111805
487,-0.000743865966797,23.8892648072,4715.8111805
488,-0.000743865966797,23.8907164071,4715.8111805
489,-0.000743865966797,23.8907164071,4715.8111805
490,-0.000724792480469,23.8907164071,4715.8111805
491,-0.000743865966797,23.8950711841,4715.8111805
492,-0.000743865966797,23.8907164071,4715.8111805
493,-0.000743865966797,23.8921680032,4710.39070668
494,-0.000743865966797,23.8892648072,4721.23165433
495,-0.000724792480469,23.8892648072,4721.23165433
496,-0.000705718994141,23.8907164071,4721.23165433
497,-0.000705718994141,23.8907164071,4721.23165433
498,-0.000743865966797,23.8921680032,4721.23165433
499,-0.000724792480469,23.8878132037,4710.39070668
500,-0.000705718994141,23.8921680032,4715.8111805
501,-0.000743865966797,23.8878132037,4721.23165433
502,-0.000743865966797,23.8892648072,4721.23165433
503,-0.000743865966797,23.8907164071,4721.23165433
504,-0.000724792480469,23.8936195955,4721.23165433
505,-0.000743865966797,23.8878132037,4726.65212816
506,-0.000724792480469,23.8878132037,4721.23165433
507,-0.000724792480469,23.8907164071,4721.23165433
508,-0.000724792480469,23.8907164071,4726.65212816
509,-0.000743865966797,23.8863615964,4721.23165433
510,-0.000705718994141,23.8892648072,4726.65212816
511,-0.000743865966797,23.8892648072,4721.23165433
512,-0.000705718994141,23.8907164071,4721.23165433
513,-0.000724792480469,23.8878132037,4726.65212816
514,-0.000743865966797,23.8863615964,4721.23165433
515,-0.000705718994141,23.8863615964,4726.65212816
516,-0.000705718994141,23.8878132037,4726.65212816
517,-0.000743865966797,23.8863615964,4721.23165433
518,-0.000705718994141,23.8892648072,4721.23165433
519,-0.000705718994141,23.8907164071,4721.23165433
520,-0.000743865966797,23.8863615964,4732.07260198
521,-0.000762939453125,23.8863615964,4732.07260198
522,-0.000705718994141,23.8849099853,4732.07260198
523,-0.000743865966797,23.8863615964,4726.65212816
524,-0.000743865966797,23.8863615964,4726.65212816
525,-0.000743865966797,23.8863615964,4732.07260198
526,-0.000743865966797,23.8863615964,4726.65212816
527,-0.000705718994141,23.8849099853,4732.07260198
528,-0.000743865966797,23.8863615964,4732.07260198
529,-0.000724792480469,23.8849099853,4732.07260198
530,-0.000705718994141,23.8834583705,4737.49307581
531,-0.000762939453125,23.8849099853,4732.07260198
532,-0.000724792480469,23.8878132037,4742.91354963
533,-0.000743865966797,23.8849099853,4737.49307581
534,-0.000724792480469,23.8863615964,4742.91354963
535,-0.000743865966797,23.8849099853,4737.49307581
536,-0.000762939453125,23.8849099853,4753.75449729
537,-0.000743865966797,23.8849099853,4742.91354963
538,-0.000724792480469,23.8863615964,4759.17497111
539,-0.000724792480469,23.8849099853,4748.33402346
540,-0.000743865966797,23.8863615964,4737.49307581
541,-0.000705718994141,23.8849099853,4748.33402346
542,-0.000705718994141,23.8820067519,4759.17497111
543,-0.000686645507813,23.8849099853,4753.75449729
544,-0.000743865966797,23.8805551296,4748.33402346
545,-0.000724792480469,23.8834583705,4753.75449729
546,-0.000743865966797,23.8820067519,4753.75449729
547,-0.000743865966797,23.8820067519,4764.59544494
548,-0.000743865966797,23.8805551296,4759.17497111
549,-0.000762939453125,23.8820067519,4759.17497111
550,-0.000724792480469,23.8820067519,4753.75449729
551,-0.000724792480469,23.8849099853,4764.59544494
552,-0.000705718994141,23.8820067519,4764.59544494
553,-0.000705718994141,23.8820067519,4770.01591877
554,-0.000743865966797,23.8834583705,4764.59544494
555,-0.000743865966797,23.8834583705,4775.43639259
556,-0.000743865966797,23.8820067519,4770.01591877
557,-0.000724792480469,23.8834583705,4770.01591877
558,-0.000762939453125,23.8805551296,4780.85686642
