"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
133,-0.000762939453125,25.2713540742,4856.74349999
134,-0.000762939453125,25.272803405,4867.58444764
135,-0.000762939453125,25.2684554096,4878.42539529
136,-0.000743865966797,25.2684554096,4878.42539529
137,-0.000762939453125,25.2626580679,4894.68681677
138,-0.000782012939453,25.2612087299,4894.68681677
139,-0.000762939453125,25.2612087299,4905.52776442
140,-0.000724792480469,25.2597593908,4921.7891859
141,-0.000782012939453,25.2597593908,4916.36871207
142,-0.000762939453125,25.2539620239,4927.20965973
143,-0.000782012939453,25.2554113672,4938.05060738
144,-0.000762939453125,25.251063334,4938.05060738
145,-0.000762939453125,25.251063334,4948.89155503
146,-0.000743865966797,25.2496139875,4959.73250268
147,-0.000762939453125,25.2467152912,4948.89155503
148,-0.000782012939453,25.2467152912,4970.57345034
149,-0.000743865966797,25.2452659415,4975.99392416
150,-0.000762939453125,25.2409178857,4975.99392416
151,-0.000762939453125,25.2409178857,4981.41439799
152,-0.000743865966797,25.2380191764,4970.57345034
153,-0.000762939453125,25.2365698201,4986.83487182
154,-0.000762939453125,25.2365698201,4981.41439799
155,-0.000762939453125,25.2322217446,4986.83487182
156,-0.000743865966797,25.2322217446,4986.83487182
157,-0.000762939453125,25.2264242952,4997.67581947
158,-0.000782012939453,25.2293230221,4992.25534564
159,-0.000724792480469,25.2278736592,5003.09629329
160,-0.000782012939453,25.2278736592,5013.93724095
161,-0.000762939453125,25.22497493,5013.93724095
162,-0.000762939453125,25.22497493,5041.03961008
163,-0.000762939453125,25.2206268278,5024.7781886
164,-0.000743865966797,25.2220761963,5035.61913625
165,-0.000782012939453,25.2191774581,5041.03961008
166,-0.000743865966797,25.2191774581,5051.88055773
167,-0.000743865966797,25.2133799681,5051.88055773
168,-0.000762939453125,25.2133799681,5057.30103156
169,-0.000782012939453,25.2133799681,5062.72150538
170,-0.000743865966797,25.2119305928,5062.72150538
171,-0.000762939453125,25.2119305928,5068.14197921
172,-0.000801086425781,25.2090318386,5062.72150538
173,-0.000762939453125,25.2061330798,5068.14197921
174,-0.000743865966797,25.2061330798,5062.72150538
175,-0.000762939453125,25.2046836987,5068.14197921
176,-0.000762939453125,25.201784933,5068.14197921
177,-0.000762939453125,25.2003355484,5068.14197921
178,-0.000762939453125,25.1974367757,5073.56245304
179,-0.000743865966797,25.1959873875,5068.14197921
180,-0.000782012939453,25.1974367757,5068.14197921
181,-0.000762939453125,25.1945379982,5073.56245304
182,-0.000743865966797,25.1916392161,5078.98292686
183,-0.000782012939453,25.1901898232,5078.98292686
184,-0.000762939453125,25.1887404292,5078.98292686
185,-0.000762939453125,25.187291034,5084.40340069
186,-0.000762939453125,25.1843922399,5084.40340069
187,-0.000762939453125,25.1814934411,5089.82387451
188,-0.000743865966797,25.1843922399,5095.24434834
189,-0.000762939453125,25.1800440398,5100.66482217
190,-0.000705718994141,25.1785946374,5106.08529599
191,-0.000743865966797,25.1771452337,5106.08529599
192,-0.000762939453125,25.1742464228,5122.34671747
193,-0.000762939453125,25.1698981972,5122.34671747
194,-0.000762939453125,25.1698981972,5116.92624365
195,-0.000762939453125,25.1684487862,5127.7671913
196,-0.000782012939453,25.166999374,5138.60813895
197,-0.000743865966797,25.1655499605,5133.18766512
198,-0.000743865966797,25.1612017127,5144.02861278
199,-0.000743865966797,25.1597522943,5138.60813895
200,-0.000743865966797,25.1597522943,5154.86956043
201,-0.000724792480469,25.1554040316,5144.02861278
202,-0.000762939453125,25.1554040316,5154.86956043
203,-0.000762939453125,25.1568534537,5154.86956043
204,-0.000762939453125,25.1510557575,5154.86956043
205,-0.000743865966797,25.1539546081,5154.86956043
206,-0.000743865966797,25.1496063303,5160.29003426
207,-0.000724792480469,25.1481569018,5160.29003426
208,-0.000762939453125,25.145258041,5160.29003426
209,-0.000724792480469,25.1467074721,5165.71050808
210,-0.000762939453125,25.1438086087,5171.13098191
211,-0.000762939453125,25.1423591751,5171.13098191
212,-0.000762939453125,25.1394603041,5171.13098191
213,-0.000743865966797,25.1394603041,5187.39240339
214,-0.000743865966797,25.1394603041,5192.81287721
215,-0.000743865966797,25.1394603041,5187.39240339
216,-0.000762939453125,25.1380108667,5198.23335104
217,-0.000762939453125,25.1351119879,5192.81287721
218,-0.000743865966797,25.1351119879,5198.23335104
219,-0.000762939453125,25.132213104,5198.23335104
220,-0.000762939453125,25.1307636601,5198.23335104
221,-0.000762939453125,25.1307636601,5214.49477252
222,-0.000724792480469,25.1293142149,5219.91524634
223,-0.000762939453125,25.1249658714,5219.91524634
224,-0.000762939453125,25.1249658714,5219.91524634
225,-0.000743865966797,25.1220669691,5230.756194
226,-0.000743865966797,25.1191680616,5230.756194
227,-0.000801086425781,25.1191680616,5230.756194
228,-0.000743865966797,25.120617516,5230.756194
229,-0.000743865966797,25.1191680616,5236.17666782
230,-0.000724792480469,25.1133702305,5236.17666782
231,-0.000762939453125,25.1133702305,5236.17666782
232,-0.000762939453125,25.1119207694,5236.17666782
233,-0.000743865966797,25.1119207694,5241.59714165
234,-0.000762939453125,25.110471307,5241.59714165
235,-0.000743865966797,25.1061229116,5247.01761547
236,-0.000762939453125,25.101774504,5247.01761547
237,-0.000762939453125,25.101774504,5247.01761547
238,-0.000724792480469,25.1075723781,5252.4380893
239,-0.000782012939453,25.0974260842,5257.85856313
240,-0.000724792480469,25.1003250321,5257.85856313
241,-0.000762939453125,25.0945271308,5252.4380893
242,-0.000762939453125,25.0945271308,5257.85856313
243,-0.000762939453125,25.0930776521,5263.27903695
244,-0.000782012939453,25.0887292075,5263.27903695
245,-0.000801086425781,25.0843807505,5268.69951078
246,-0.000743865966797,25.0858302375,5274.11998461
247,-0.000762939453125,25.0814817722,5268.69951078
248,-0.000743865966797,25.082931262,5274.11998461
249,-0.000762939453125,25.082931262,5274.11998461
250,-0.000762939453125,25.082931262,5268.69951078
251,-0.000762939453125,25.0785827882,5279.54045843
252,-0.000762939453125,25.0771332942,5284.96093226
253,-0.000743865966797,25.0756837987,5290.38140608
254,-0.000762939453125,25.0756837987,5295.80187991
255,-0.000724792480469,25.0727848035,5301.22235374
256,-0.000762939453125,25.0713353038,5295.80187991
257,-0.000762939453125,25.0698858026,5312.06330139
258,-0.000762939453125,25.0698858026,5312.06330139
259,-0.000743865966797,25.0655372906,5312.06330139
260,-0.000762939453125,25.0611887658,5322.90424904
261,-0.000743865966797,25.0640877838,5328.32472287
262,-0.000762939453125,25.0626382755,5328.32472287
263,-0.000762939453125,25.0611887658,5328.32472287
264,-0.000762939453125,25.0611887658,5322.90424904
265,-0.000782012939453,25.0597392546,5339.16567052
266,-0.000762939453125,25.0553907124,5339.16567052
267,-0.000743865966797,25.0539411955,5333.74519669
268,-0.000762939453125,25.0524916771,5339.16567052
269,-0.000762939453125,25.0539411955,5350.00661817
270,-0.000762939453125,25.0510421572,5355.427092
271,-0.000782012939453,25.0524916771,5339.16567052
272,-0.000743865966797,25.0452440631,5366.26803965
273,-0.000762939453125,25.0437945359,5355.427092
274,-0.000743865966797,25.0437945359,5360.84756583
275,-0.000782012939453,25.0423450073,5366.26803965
276,-0.000743865966797,25.0423450073,5371.68851348
277,-0.000743865966797,25.0365468778,5360.84756583
278,-0.000743865966797,25.0394459455,5371.68851348
279,-0.000762939453125,25.0365468778,5371.68851348
280,-0.000762939453125,25.0365468778,5393.37040878
281,-0.000762939453125,25.0350973417,5382.52946113
282,-0.000743865966797,25.0321982651,5371.68851348
283,-0.000762939453125,25.0336478042,5393.37040878
284,-0.000762939453125,25.0336478042,5382.52946113
285,-0.000743865966797,25.0307487245,5382.52946113
286,-0.000743865966797,25.0321982651,5382.52946113
287,-0.000762939453125,25.0307487245,5393.37040878
288,-0.000782012939453,25.0292991825,5393.37040878
289,-0.000762939453125,25.0249505473,5398.79088261
290,-0.000762939453125,25.0249505473,5398.79088261
291,-0.000762939453125,25.0278496389,5393.37040878
292,-0.000743865966797,25.0249505473,5398.79088261
293,-0.000743865966797,25.0235009992,5404.21135644
294,-0.000762939453125,25.0191523458,5393.37040878
295,-0.000762939453125,25.0235009992,5409.63183026
296,-0.000762939453125,25.0220514496,5409.63183026
297,-0.000762939453125,25.0220514496,5409.63183026
298,-0.000762939453125,25.0191523458,5415.05230409
299,-0.000782012939453,25.0177027917,5409.63183026
300,-0.000762939453125,25.0177027917,5415.05230409
301,-0.000724792480469,25.01335412,5404.21135644
302,-0.000762939453125,25.0148036788,5415.05230409
303,-0.000743865966797,25.0119045598,5415.05230409
304,-0.000762939453125,25.010454998,5409.63183026
305,-0.000762939453125,25.0119045598,5415.05230409
306,-0.000762939453125,25.0090054346,5415.05230409
307,-0.000743865966797,25.0090054346,5420.47277791
308,-0.000743865966797,25.0061063033,5420.47277791
309,-0.000743865966797,25.0046567353,5431.31372557
310,-0.000782012939453,25.0046567353,5415.05230409
311,-0.000743865966797,25.0032071658,5420.47277791
312,-0.000743865966797,25.0017575947,5420.47277791
313,-0.000705718994141,25.000308022,5420.47277791
314,-0.000762939453125,25.0017575947,5431.31372557
315,-0.000743865966797,25.000308022,5425.89325174
316,-0.000762939453125,24.9988584478,5415.05230409
317,-0.000762939453125,24.9959592947,5420.47277791
318,-0.000762939453125,24.9930601354,5425.89325174
319,-0.000743865966797,24.9930601354,5415.05230409
320,-0.000743865966797,24.9916105533,5425.89325174
321,-0.000762939453125,24.9872617978,5425.89325174
322,-0.000762939453125,24.9887113845,5425.89325174
323,-0.000762939453125,24.9887113845,5425.89325174
324,-0.000762939453125,24.9843626195,5431.31372557
325,-0.000762939453125,24.9829130279,5425.89325174
326,-0.000743865966797,24.9800138401,5425.89325174
327,-0.000762939453125,24.9771146458,5431.31372557
328,-0.000743865966797,24.9814634348,5436.73419939
329,-0.000743865966797,24.9785642438,5431.31372557
330,-0.000724792480469,24.9756650463,5431.31372557
331,-0.000743865966797,24.9756650463,5442.15467322
332,-0.000724792480469,24.9727658424,5436.73419939
333,-0.000743865966797,24.9713162381,5447.57514705
334,-0.000762939453125,24.9684170245,5447.57514705
335,-0.000724792480469,24.9698666321,5447.57514705
336,-0.000743865966797,24.9655178045,5447.57514705
337,-0.000762939453125,24.9669674153,5447.57514705
338,-0.000762939453125,24.964068192,5447.57514705
339,-0.000762939453125,24.9611689622,5447.57514705
340,-0.000782012939453,24.9611689622,5442.15467322
341,-0.000743865966797,24.9611689622,5436.73419939
342,-0.000724792480469,24.9568201052,5447.57514705
343,-0.000762939453125,24.955370483,5452.99562087
344,-0.000762939453125,24.9582697259,5452.99562087
345,-0.000762939453125,24.953920859,5458.4160947
346,-0.000762939453125,24.953920859,5469.25704235
347,-0.000782012939453,24.9481223468,5463.83656852
348,-0.000762939453125,24.9510216062,5458.4160947
349,-0.000743865966797,24.9510216062,5463.83656852
350,-0.000782012939453,24.9481223468,5458.4160947
351,-0.000724792480469,24.9466727146,5458.4160947
352,-0.000762939453125,24.9481223468,5458.4160947
353,-0.000762939453125,24.9452230807,5463.83656852
354,-0.000762939453125,24.9452230807,5458.4160947
355,-0.000724792480469,24.942323808,5469.25704235
356,-0.000782012939453,24.9437734452,5463.83656852
357,-0.000782012939453,24.9452230807,5480.09799
358,-0.000762939453125,24.942323808,5480.09799
359,-0.000724792480469,24.9408741691,5480.09799
360,-0.000724792480469,24.9350755969,5474.67751618
361,-0.000782012939453,24.9379748864,5480.09799
362,-0.000762939453125,24.9350755969,5474.67751618
363,-0.000762939453125,24.9365252425,5474.67751618
364,-0.000743865966797,24.9336259496,5480.09799
365,-0.000762939453125,24.9336259496,5474.67751618
366,-0.000762939453125,24.9336259496,5480.09799
367,-0.000724792480469,24.9321763007,5485.51846383
368,-0.000762939453125,24.9350755969,5480.09799
369,-0.000762939453125,24.9321763007,5485.51846383
370,-0.000762939453125,24.93072665,5485.51846383
371,-0.000762939453125,24.9278273436,5485.51846383
372,-0.000724792480469,24.9278273436,5485.51846383
373,-0.000762939453125,24.9278273436,5496.35941148
374,-0.000743865966797,24.9263776879,5485.51846383
375,-0.000782012939453,24.9263776879,5490.93893766
376,-0.000743865966797,24.9220287104,5490.93893766
377,-0.000762939453125,24.9234783713,5485.51846383
378,-0.000743865966797,24.9249280304,5496.35941148
379,-0.000743865966797,24.9176797175,5496.35941148
380,-0.000762939453125,24.9220287104,5485.51846383
381,-0.000743865966797,24.9191293835,5490.93893766
382,-0.000743865966797,24.9162300498,5490.93893766
383,-0.000762939453125,24.9147803804,5490.93893766
384,-0.000724792480469,24.9133307092,5490.93893766
385,-0.000762939453125,24.9118810363,5496.35941148
386,-0.000762939453125,24.9075320072,5490.93893766
387,-0.000724792480469,24.9104313617,5490.93893766
388,-0.000743865966797,24.9075320072,5496.35941148
389,-0.000743865966797,24.9046326458,5490.93893766
390,-0.000762939453125,24.9060823273,5490.93893766
391,-0.000762939453125,24.9046326458,5490.93893766
392,-0.000801086425781,24.9017332773,5496.35941148
393,-0.000782012939453,24.9017332773,5485.51846383
394,-0.000743865966797,24.8988339019,5496.35941148
395,-0.000782012939453,24.9002835905,5496.35941148
396,-0.000743865966797,24.8944848256,5496.35941148
397,-0.000762939453125,24.8988339019,5490.93893766
398,-0.000762939453125,24.8944848256,5490.93893766
399,-0.000743865966797,24.8901357334,5496.35941148
400,-0.000743865966797,24.8901357334,5496.35941148
401,-0.000724792480469,24.89303513,5496.35941148
402,-0.000762939453125,24.8944848256,5496.35941148
403,-0.000762939453125,24.8901357334,5490.93893766
404,-0.000762939453125,24.8872363298,5490.93893766
405,-0.000762939453125,24.8857866253,5496.35941148
406,-0.000743865966797,24.8886860325,5496.35941148
407,-0.000762939453125,24.884336919,5496.35941148
408,-0.000762939453125,24.884336919,5496.35941148
409,-0.000743865966797,24.8814375011,5501.77988531
410,-0.000724792480469,24.8828872109,5496.35941148
411,-0.000743865966797,24.8828872109,5496.35941148
412,-0.000762939453125,24.878538076,5496.35941148
413,-0.000743865966797,24.8799877894,5501.77988531
414,-0.000743865966797,24.8799877894,5496.35941148
415,-0.000782012939453,24.8741889249,5496.35941148
416,-0.000724792480469,24.8756386437,5496.35941148
417,-0.000743865966797,24.8756386437,5496.35941148
418,-0.000743865966797,24.8727392043,5496.35941148
419,-0.000743865966797,24.8756386437,5501.77988531
420,-0.000724792480469,24.8727392043,5496.35941148
421,-0.000762939453125,24.8712894818,5496.35941148
422,-0.000762939453125,24.8698397576,5501.77988531
423,-0.000743865966797,24.8683900315,5501.77988531
424,-0.000762939453125,24.8683900315,5501.77988531
425,-0.000762939453125,24.8712894818,5501.77988531
426,-0.000762939453125,24.8669403036,5496.35941148
427,-0.000743865966797,24.8640408424,5496.35941148
428,-0.000743865966797,24.8640408424,5501.77988531
429,-0.000724792480469,24.8669403036,5496.35941148
430,-0.000743865966797,24.8640408424,5496.35941148
431,-0.000743865966797,24.862591109,5496.35941148
432,-0.000743865966797,24.8611413738,5501.77988531
433,-0.000762939453125,24.858241898,5496.35941148
434,-0.000743865966797,24.8596916368,5496.35941148
435,-0.000762939453125,24.8567921573,5501.77988531
436,-0.000782012939453,24.858241898,5496.35941148
437,-0.000762939453125,24.858241898,5496.35941148
438,-0.000743865966797,24.8567921573,5496.35941148
439,-0.000705718994141,24.8553424148,5501.77988531
440,-0.000743865966797,24.8538926704,5501.77988531
441,-0.000724792480469,24.8524429242,5496.35941148
442,-0.000762939453125,24.8495434263,5501.77988531
443,-0.000743865966797,24.8509931762,5501.77988531
444,-0.000724792480469,24.8509931762,5501.77988531
445,-0.000743865966797,24.8495434263,5501.77988531
446,-0.000743865966797,24.8466439209,5501.77988531
447,-0.000762939453125,24.8451941654,5496.35941148
448,-0.000743865966797,24.8451941654,5501.77988531
449,-0.000762939453125,24.8466439209,5501.77988531
450,-0.000762939453125,24.8466439209,5501.77988531
451,-0.000782012939453,24.8437444081,5496.35941148
452,-0.000743865966797,24.8422946489,5496.35941148
453,-0.000743865966797,24.8408448878,5501.77988531
454,-0.000724792480469,24.8422946489,5496.35941148
455,-0.000762939453125,24.8408448878,5496.35941148
456,-0.000762939453125,24.8379453601,5496.35941148
457,-0.000762939453125,24.8408448878,5501.77988531
458,-0.000782012939453,24.8393951249,5496.35941148
459,-0.000762939453125,24.8364955934,5496.35941148
460,-0.000782012939453,24.8379453601,5501.77988531
461,-0.000743865966797,24.8335960544,5496.35941148
462,-0.000762939453125,24.8350458248,5501.77988531
463,-0.000762939453125,24.8335960544,5501.77988531
464,-0.000743865966797,24.8335960544,5501.77988531
465,-0.000743865966797,24.8335960544,5496.35941148
466,-0.000743865966797,24.8321462821,5501.77988531
467,-0.000762939453125,24.8321462821,5496.35941148
468,-0.000762939453125,24.8292467318,5501.77988531
469,-0.000762939453125,24.8306965079,5501.77988531
470,-0.000762939453125,24.8263471739,5496.35941148
471,-0.000743865966797,24.8263471739,5501.77988531
472,-0.000743865966797,24.8292467318,5501.77988531
473,-0.000743865966797,24.8263471739,5496.35941148
474,-0.000724792480469,24.8234476084,5496.35941148
475,-0.000743865966797,24.8219978228,5501.77988531
476,-0.000743865966797,24.8219978228,5501.77988531
477,-0.000762939453125,24.8219978228,5501.77988531
478,-0.000743865966797,24.8190982459,5501.77988531
479,-0.000743865966797,24.8234476084,5501.77988531
480,-0.000743865966797,24.8176484546,5496.35941148
481,-0.000762939453125,24.8176484546,5496.35941148
482,-0.000743865966797,24.8161986613,5496.35941148
483,-0.000724792480469,24.8132990691,5501.77988531
484,-0.000801086425781,24.8147488662,5496.35941148
485,-0.000762939453125,24.8118492701,5496.35941148
486,-0.000762939453125,24.8118492701,5501.77988531
487,-0.000724792480469,24.8103994692,5490.93893766
488,-0.000820159912109,24.8118492701,5501.77988531
489,-0.000762939453125,24.8103994692,5496.35941148
490,-0.000743865966797,24.8074998615,5501.77988531
491,-0.000782012939453,24.8060500548,5496.35941148
492,-0.000724792480469,24.8046002461,5501.77988531
493,-0.000762939453125,24.8046002461,5501.77988531
494,-0.000762939453125,24.8060500548,5501.77988531
495,-0.000743865966797,24.8046002461,5501.77988531
496,-0.000762939453125,24.801700623,5496.35941148
497,-0.000743865966797,24.8002508085,5496.35941148
498,-0.000762939453125,24.8002508085,5501.77988531
499,-0.000762939453125,24.798800992,5496.35941148
500,-0.000782012939453,24.794451531,5496.35941148
501,-0.000762939453125,24.794451531,5496.35941148
502,-0.000743865966797,24.794451531,5496.35941148
503,-0.000762939453125,24.794451531,5496.35941148
504,-0.000724792480469,24.7930017067,5496.35941148
505,-0.000762939453125,24.7930017067,5496.35941148
506,-0.000782012939453,24.7915518805,5501.77988531
507,-0.000762939453125,24.7886522221,5501.77988531
508,-0.000762939453125,24.7901020523,5496.35941148
509,-0.000762939453125,24.7843027197,5496.35941148
510,-0.000762939453125,24.7843027197,5501.77988531
511,-0.000762939453125,24.7828528817,5496.35941148
512,-0.000762939453125,24.7857525558,5501.77988531
513,-0.000743865966797,24.7843027197,5501.77988531
514,-0.000743865966797,24.7828528817,5501.77988531
515,-0.000762939453125,24.7785033555,5501.77988531
516,-0.000782012939453,24.7799531996,5501.77988531
517,-0.000782012939453,24.7770535095,5496.35941148
518,-0.000762939453125,24.7814030416,5496.35941148
519,-0.000762939453125,24.7828528817,5501.77988531
520,-0.000762939453125,24.7770535095,5501.77988531
521,-0.000743865966797,24.7770535095,5496.35941148
522,-0.000762939453125,24.7756036615,5496.35941148
523,-0.000762939453125,24.7712541054,5501.77988531
524,-0.000762939453125,24.7756036615,5496.35941148
525,-0.000762939453125,24.7712541054,5496.35941148
526,-0.000743865966797,24.7727039595,5496.35941148
527,-0.000762939453125,24.7741538115,5496.35941148
528,-0.000743865966797,24.7698042494,5501.77988531
529,-0.000743865966797,24.7698042494,5501.77988531
530,-0.000762939453125,24.7698042494,5496.35941148
531,-0.000724792480469,24.7712541054,5496.35941148
532,-0.000762939453125,24.7654546693,5496.35941148
533,-0.000762939453125,24.7669045313,5496.35941148
534,-0.000743865966797,24.7683543914,5496.35941148
535,-0.000743865966797,24.7669045313,5496.35941148
536,-0.000724792480469,24.7640048052,5496.35941148
537,-0.000743865966797,24.7640048052,5501.77988531
538,-0.000724792480469,24.7640048052,5501.77988531
539,-0.000743865966797,24.7596552008,5501.77988531
540,-0.000724792480469,24.7596552008,5496.35941148
541,-0.000762939453125,24.7596552008,5496.35941148
542,-0.000743865966797,24.7596552008,5496.35941148
543,-0.000743865966797,24.761105071,5496.35941148
544,-0.000724792480469,24.7582053286,5496.35941148
545,-0.000762939453125,24.7596552008,5496.35941148
546,-0.000743865966797,24.7596552008,5496.35941148
547,-0.000743865966797,24.7567554544,5490.93893766
548,-0.000762939453125,24.7553055782,5490.93893766
549,-0.000782012939453,24.7567554544,5501.77988531
550,-0.000724792480469,24.7538556999,5490.93893766
551,-0.000762939453125,24.7509559372,5496.35941148
552,-0.000724792480469,24.7538556999,5496.35941148
553,-0.000743865966797,24.7524058196,5496.35941148
554,-0.000762939453125,24.7509559372,5496.35941148
555,-0.000762939453125,24.7538556999,5490.93893766
556,-0.000743865966797,24.7509559372,5496.35941148
557,-0.000762939453125,24.7495060528,5496.35941148
