"Latest: Time (s)","Latest: Current (A)","Latest: Temperature (°C)","Latest: Oxygen Gas (ppm)"
250,-0.000648498535156,23.4012969905,5848.69021019
251,-0.000648498535156,23.4027500113,5848.69021019
252,-0.000629425048828,23.4042030275,5848.69021019
253,-0.000629425048828,23.4056560389,5848.69021019
254,-0.0006103515625,23.4027500113,5848.69021019
255,-0.0006103515625,23.4071090456,5848.69021019
256,-0.000667572021484,23.4042030275,5854.11068401
257,-0.000667572021484,23.4042030275,5848.69021019
258,-0.000648498535156,23.4071090456,5848.69021019
259,-0.000648498535156,23.4056560389,5859.53115784
260,-0.0006103515625,23.4027500113,5848.69021019
261,-0.000648498535156,23.4012969905,5854.11068401
262,-0.000648498535156,23.4042030275,5864.95163167
263,-0.000629425048828,23.4056560389,5859.53115784
264,-0.000629425048828,23.4012969905,5859.53115784
265,-0.000667572021484,23.4056560389,5881.21305314
266,-0.000648498535156,23.4027500113,5870.37210549
267,-0.000629425048828,23.4027500113,5881.21305314
268,-0.000648498535156,23.4056560389,5875.79257932
269,-0.0006103515625,23.3983909346,5881.21305314
270,-0.000686645507813,23.4042030275,5902.89494845
271,-0.000648498535156,23.3983909346,5886.63352697
272,-0.000648498535156,23.4056560389,5908.31542228
273,-0.000667572021484,23.4056560389,5919.15636993
274,-0.0006103515625,23.4012969905,5902.89494845
275,-0.000648498535156,23.4056560389,5919.15636993
276,-0.000648498535156,23.4027500113,5929.99731758
277,-0.000667572021484,23.4027500113,5929.99731758
278,-0.000629425048828,23.4012969905,5924.57684375
279,-0.000629425048828,23.4012969905,5919.15636993
280,-0.000648498535156,23.4027500113,5929.99731758
281,-0.000648498535156,23.4012969905,5935.41779141
282,-0.0006103515625,23.3969378996,5929.99731758
283,-0.000667572021484,23.3969378996,5929.99731758
284,-0.000591278076172,23.3998439649,5929.99731758
285,-0.000648498535156,23.3998439649,5946.25873906
286,-0.0006103515625,23.4027500113,5935.41779141
287,-0.000648498535156,23.4027500113,5946.25873906
288,-0.000629425048828,23.3998439649,5940.83826523
289,-0.000648498535156,23.3954848599,5940.83826523
290,-0.000629425048828,23.3969378996,5951.67921289
291,-0.000648498535156,23.3969378996,5951.67921289
292,-0.000629425048828,23.3983909346,5957.09968671
293,-0.000591278076172,23.3954848599,5951.67921289
294,-0.000629425048828,23.3969378996,5951.67921289
295,-0.000648498535156,23.3983909346,5967.94063436
296,-0.000629425048828,23.3925787662,5951.67921289
297,-0.0006103515625,23.3940318154,5962.52016054
298,-0.000648498535156,23.3954848599,5967.94063436
299,-0.0006103515625,23.3954848599,5973.36110819
300,-0.000629425048828,23.3983909346,5978.78158202
301,-0.000629425048828,23.3940318154,5984.20205584
302,-0.000629425048828,23.3954848599,5984.20205584
303,-0.0006103515625,23.3911257123,5984.20205584
304,-0.000648498535156,23.3940318154,5984.20205584
305,-0.000667572021484,23.3940318154,6005.88395115
306,-0.000667572021484,23.3940318154,6011.30442497
307,-0.000648498535156,23.3940318154,6000.46347732
308,-0.000648498535156,23.3940318154,6000.46347732
309,-0.000648498535156,23.3925787662,6022.14537263
310,-0.000648498535156,23.3940318154,6022.14537263
311,-0.000629425048828,23.3940318154,6016.7248988
312,-0.000629425048828,23.3954848599,6027.56584645
313,-0.0006103515625,23.3925787662,6022.14537263
314,-0.000629425048828,23.3925787662,6016.7248988
315,-0.000648498535156,23.3896726536,6038.4067941
316,-0.000648498535156,23.3940318154,6032.98632028
317,-0.000648498535156,23.3940318154,6032.98632028
318,-0.0006103515625,23.3896726536,6022.14537263
319,-0.000629425048828,23.3911257123,6038.4067941
320,-0.000629425048828,23.3911257123,6032.98632028
321,-0.000629425048828,23.3896726536,6060.08868941
322,-0.000629425048828,23.3882195902,6043.82726793
323,-0.0006103515625,23.3896726536,6049.24774176
324,-0.000629425048828,23.3925787662,6043.82726793
325,-0.000629425048828,23.3911257123,6060.08868941
326,-0.000648498535156,23.3911257123,6070.92963706
327,-0.0006103515625,23.3838603715,6054.66821558
328,-0.000629425048828,23.3911257123,6070.92963706
329,-0.000629425048828,23.3896726536,6070.92963706
330,-0.000629425048828,23.3853134491,6049.24774176
331,-0.000667572021484,23.3882195902,6070.92963706
332,-0.000648498535156,23.3896726536,6081.77058471
333,-0.000629425048828,23.3925787662,6081.77058471
334,-0.000629425048828,23.3867665221,6070.92963706
335,-0.000629425048828,23.3867665221,6081.77058471
336,-0.000667572021484,23.3896726536,6092.61153237
337,-0.000648498535156,23.3853134491,6092.61153237
338,-0.0006103515625,23.3867665221,6092.61153237
339,-0.000629425048828,23.3853134491,6087.19105854
340,-0.000667572021484,23.3867665221,6092.61153237
341,-0.0006103515625,23.3853134491,6087.19105854
342,-0.000648498535156,23.3853134491,6098.03200619
343,-0.000648498535156,23.3838603715,6098.03200619
344,-0.000648498535156,23.3853134491,6103.45248002
345,-0.000648498535156,23.3838603715,6098.03200619
346,-0.000629425048828,23.3853134491,6098.03200619
347,-0.000629425048828,23.3853134491,6098.03200619
348,-0.000629425048828,23.3867665221,6098.03200619
349,-0.000629425048828,23.3896726536,6103.45248002
350,-0.000648498535156,23.3853134491,6098.03200619
351,-0.000648498535156,23.3809542019,6103.45248002
352,-0.000629425048828,23.3853134491,6103.45248002
353,-0.000648498535156,23.3838603715,6103.45248002
354,-0.000667572021484,23.3838603715,6103.45248002
355,-0.000648498535156,23.37950111,6098.03200619
356,-0.000667572021484,23.3838603715,6098.03200619
357,-0.000648498535156,23.3838603715,6103.45248002
358,-0.000648498535156,23.3838603715,6103.45248002
359,-0.000648498535156,23.3824072891,6098.03200619
360,-0.000667572021484,23.3824072891,6103.45248002
361,-0.000686645507813,23.3809542019,6103.45248002
362,-0.0006103515625,23.3824072891,6092.61153237
363,-0.0006103515625,23.37950111,6103.45248002
364,-0.0006103515625,23.3824072891,6103.45248002
365,-0.000629425048828,23.37950111,6108.87295385
366,-0.000648498535156,23.3809542019,6103.45248002
367,-0.000648498535156,23.3853134491,6103.45248002
368,-0.000629425048828,23.37950111,6103.45248002
369,-0.000648498535156,23.37950111,6103.45248002
370,-0.0006103515625,23.37950111,6103.45248002
371,-0.000629425048828,23.3780480133,6103.45248002
372,-0.000648498535156,23.3838603715,6108.87295385
373,-0.000648498535156,23.37950111,6108.87295385
374,-0.000629425048828,23.37950111,6108.87295385
375,-0.000648498535156,23.3824072891,6103.45248002
376,-0.000648498535156,23.3780480133,6108.87295385
377,-0.000648498535156,23.3751418056,6108.87295385
378,-0.000648498535156,23.3780480133,6108.87295385
379,-0.000629425048828,23.3765949118,6114.29342767
380,-0.000629425048828,23.3751418056,6108.87295385
381,-0.000629425048828,23.37950111,6119.7139015
382,-0.000648498535156,23.3751418056,6119.7139015
383,-0.000648498535156,23.37950111,6114.29342767
384,-0.000648498535156,23.37950111,6114.29342767
385,-0.000629425048828,23.3780480133,6114.29342767
386,-0.0006103515625,23.3765949118,6108.87295385
387,-0.000629425048828,23.3765949118,6119.7139015
388,-0.000648498535156,23.3780480133,6125.13437532
389,-0.000629425048828,23.3780480133,6114.29342767
390,-0.0006103515625,23.3736886946,6119.7139015
391,-0.0006103515625,23.3751418056,6125.13437532
392,-0.000648498535156,23.3751418056,6119.7139015
393,-0.000629425048828,23.3722355788,6130.55484915
394,-0.000667572021484,23.3751418056,6130.55484915
395,-0.000629425048828,23.3751418056,6135.97532298
396,-0.000629425048828,23.3736886946,6130.55484915
397,-0.000629425048828,23.3736886946,6125.13437532
398,-0.000667572021484,23.3736886946,6125.13437532
399,-0.000648498535156,23.3736886946,6125.13437532
400,-0.000667572021484,23.3736886946,6135.97532298
401,-0.000629425048828,23.3722355788,6135.97532298
402,-0.000629425048828,23.3736886946,6135.97532298
403,-0.0006103515625,23.3736886946,6135.97532298
404,-0.000629425048828,23.3751418056,6141.3957968
405,-0.000648498535156,23.3707824583,6135.97532298
406,-0.000648498535156,23.3722355788,6141.3957968
407,-0.000648498535156,23.3736886946,6152.23674446
408,-0.000629425048828,23.3722355788,6141.3957968
409,-0.000629425048828,23.3736886946,6152.23674446
410,-0.000629425048828,23.3707824583,6157.65721828
411,-0.000648498535156,23.3722355788,6152.23674446
412,-0.000629425048828,23.369329333,6146.81627063
413,-0.000629425048828,23.3722355788,6146.81627063
414,-0.000648498535156,23.3722355788,6152.23674446
415,-0.000629425048828,23.3707824583,6152.23674446
416,-0.000629425048828,23.3722355788,6157.65721828
417,-0.000629425048828,23.369329333,6157.65721828
418,-0.000648498535156,23.3678762028,6152.23674446
419,-0.000648498535156,23.3707824583,6157.65721828
420,-0.0006103515625,23.3649699283,6152.23674446
421,-0.000667572021484,23.3678762028,6163.07769211
422,-0.000667572021484,23.369329333,6157.65721828
423,-0.000629425048828,23.3707824583,6163.07769211
424,-0.000667572021484,23.3707824583,6163.07769211
425,-0.0006103515625,23.3649699283,6173.91863976
426,-0.000648498535156,23.369329333,6168.49816593
427,-0.000629425048828,23.369329333,6168.49816593
428,-0.000629425048828,23.369329333,6163.07769211
429,-0.000629425048828,23.366423068,6173.91863976
430,-0.000648498535156,23.369329333,6173.91863976
431,-0.0006103515625,23.3678762028,6163.07769211
432,-0.0006103515625,23.3635167838,6168.49816593
433,-0.000648498535156,23.366423068,6168.49816593
434,-0.000629425048828,23.3649699283,6168.49816593
435,-0.000629425048828,23.3649699283,6163.07769211
436,-0.000629425048828,23.3635167838,6173.91863976
437,-0.000648498535156,23.3635167838,6173.91863976
438,-0.000648498535156,23.3678762028,6173.91863976
439,-0.000667572021484,23.366423068,6179.33911359
440,-0.000629425048828,23.3635167838,6168.49816593
441,-0.0006103515625,23.369329333,6163.07769211
442,-0.000629425048828,23.3635167838,6184.75958741
443,-0.000629425048828,23.3649699283,6179.33911359
444,-0.000629425048828,23.3649699283,6173.91863976
445,-0.000629425048828,23.3635167838,6173.91863976
446,-0.0006103515625,23.3635167838,6179.33911359
447,-0.000629425048828,23.3649699283,6179.33911359
448,-0.000648498535156,23.3606104804,6179.33911359
449,-0.000648498535156,23.3606104804,6163.07769211
450,-0.0006103515625,23.3620636345,6173.91863976
451,-0.000648498535156,23.3635167838,6168.49816593
452,-0.000667572021484,23.3620636345,6190.18006124
453,-0.000629425048828,23.366423068,6184.75958741
454,-0.000686645507813,23.3620636345,6184.75958741
455,-0.000629425048828,23.3635167838,6173.91863976
456,-0.000629425048828,23.3620636345,6184.75958741
457,-0.000667572021484,23.3620636345,6184.75958741
458,-0.0006103515625,23.3591573216,6179.33911359
459,-0.000648498535156,23.3649699283,6184.75958741
460,-0.000667572021484,23.3577041579,6179.33911359
461,-0.000629425048828,23.3620636345,6184.75958741
462,-0.000648498535156,23.3635167838,6179.33911359
463,-0.000667572021484,23.3620636345,6184.75958741
464,-0.000667572021484,23.3606104804,6190.18006124
465,-0.000648498535156,23.3635167838,6179.33911359
466,-0.000667572021484,23.3591573216,6184.75958741
467,-0.000648498535156,23.3620636345,6179.33911359
468,-0.0006103515625,23.3606104804,6179.33911359
469,-0.000667572021484,23.3606104804,6179.33911359
470,-0.000648498535156,23.3591573216,6168.49816593
471,-0.000648498535156,23.3620636345,6184.75958741
472,-0.0006103515625,23.3620636345,6184.75958741
473,-0.000629425048828,23.3606104804,6184.75958741
474,-0.000667572021484,23.3577041579,6184.75958741
475,-0.0006103515625,23.3577041579,6179.33911359
476,-0.000629425048828,23.3620636345,6184.75958741
477,-0.000648498535156,23.3577041579,6179.33911359
478,-0.000629425048828,23.3591573216,6179.33911359
479,-0.0006103515625,23.3591573216,6184.75958741
480,-0.000648498535156,23.3620636345,6184.75958741
481,-0.000629425048828,23.3547978161,6179.33911359
482,-0.000648498535156,23.3547978161,6179.33911359
483,-0.000629425048828,23.3606104804,6179.33911359
484,-0.000648498535156,23.3562509894,6190.18006124
485,-0.0006103515625,23.3577041579,6184.75958741
486,-0.0006103515625,23.3577041579,6184.75958741
487,-0.000686645507813,23.3591573216,6184.75958741
488,-0.000629425048828,23.3547978161,6190.18006124
489,-0.000667572021484,23.3577041579,6190.18006124
490,-0.000648498535156,23.3577041579,6184.75958741
491,-0.0006103515625,23.3577041579,6190.18006124
492,-0.000629425048828,23.3577041579,6184.75958741
493,-0.000648498535156,23.3591573216,6184.75958741
494,-0.000629425048828,23.353344638,6184.75958741
495,-0.000591278076172,23.3547978161,6179.33911359
496,-0.000629425048828,23.3547978161,6184.75958741
497,-0.000629425048828,23.3577041579,6179.33911359
498,-0.000667572021484,23.353344638,6184.75958741
499,-0.000648498535156,23.3547978161,6184.75958741
500,-0.0006103515625,23.3547978161,6184.75958741
501,-0.000629425048828,23.353344638,6184.75958741
502,-0.000648498535156,23.3547978161,6184.75958741
503,-0.000648498535156,23.3547978161,6179.33911359
504,-0.000629425048828,23.353344638,6184.75958741
505,-0.000667572021484,23.353344638,6184.75958741
506,-0.0006103515625,23.3562509894,6190.18006124
507,-0.000629425048828,23.353344638,6179.33911359
508,-0.000667572021484,23.3547978161,6179.33911359
509,-0.0006103515625,23.3518914551,6184.75958741
510,-0.000648498535156,23.353344638,6190.18006124
511,-0.000648498535156,23.353344638,6179.33911359
512,-0.0006103515625,23.353344638,6179.33911359
513,-0.000648498535156,23.353344638,6184.75958741
514,-0.0006103515625,23.3547978161,6179.33911359
515,-0.000629425048828,23.3547978161,6173.91863976
516,-0.000629425048828,23.3518914551,6173.91863976
517,-0.000629425048828,23.3518914551,6184.75958741
518,-0.000648498535156,23.3518914551,6179.33911359
519,-0.000648498535156,23.3518914551,6173.91863976
520,-0.0006103515625,23.3518914551,6163.07769211
521,-0.000667572021484,23.3504382674,6184.75958741
522,-0.0006103515625,23.3518914551,6184.75958741
523,-0.000648498535156,23.3504382674,6179.33911359
524,-0.000648498535156,23.353344638,6184.75958741
525,-0.000648498535156,23.353344638,6184.75958741
526,-0.000629425048828,23.3504382674,6179.33911359
527,-0.000648498535156,23.3504382674,6168.49816593
528,-0.0006103515625,23.353344638,6173.91863976
529,-0.000629425048828,23.3489850748,6184.75958741
530,-0.000667572021484,23.3504382674,6179.33911359
531,-0.000648498535156,23.3504382674,6184.75958741
532,-0.000629425048828,23.3489850748,6179.33911359
533,-0.000667572021484,23.3504382674,6179.33911359
534,-0.000648498535156,23.3489850748,6179.33911359
535,-0.0006103515625,23.3489850748,6173.91863976
536,-0.000648498535156,23.3475318775,6173.91863976
537,-0.0006103515625,23.3504382674,6179.33911359
538,-0.000629425048828,23.3475318775,6179.33911359
539,-0.0006103515625,23.3504382674,6173.91863976
540,-0.000629425048828,23.3504382674,6173.91863976
541,-0.000648498535156,23.3475318775,6179.33911359
542,-0.000629425048828,23.3475318775,6168.49816593
543,-0.000629425048828,23.3504382674,6173.91863976
544,-0.000629425048828,23.3504382674,6168.49816593
545,-0.000667572021484,23.3489850748,6163.07769211
546,-0.000648498535156,23.3489850748,6173.91863976
547,-0.000629425048828,23.3489850748,6168.49816593
548,-0.000667572021484,23.3489850748,6168.49816593
549,-0.000629425048828,23.3489850748,6173.91863976
550,-0.0006103515625,23.3489850748,6168.49816593
551,-0.0006103515625,23.3489850748,6179.33911359
552,-0.000686645507813,23.3489850748,6173.91863976
553,-0.000648498535156,23.3475318775,6163.07769211
554,-0.000648498535156,23.3475318775,6168.49816593
555,-0.000629425048828,23.3489850748,6157.65721828
556,-0.000629425048828,23.3475318775,6152.23674446
557,-0.000648498535156,23.3460786752,6168.49816593
558,-0.000648498535156,23.3460786752,6163.07769211
