Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Resistance,DNEpct Cell 1 Temp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Resistance,DNEpct Cell 2 Temp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Resistance,DNEpct Cell 3 Temp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Resistance,DNEpct Cell 4 Temp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Resistance,DNEpct Cell 5 Temp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Resistance,DNEpct Cell 6 Temp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Resistance,DNEpct Cell 7 Temp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Resistance,DNEpct Cell 8 Temp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Resistance,15pct Cell 9 Temp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Resistance,15pct Cell 10 Temp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Resistance,15pct Cell 11 Temp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Resistance,15pct Cell 12 Temp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Resistance,10pct Cell 13 Temp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Resistance,10pct Cell 14 Temp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Resistance,10pct Cell 15 Temp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Resistance,10pct Cell 16 Temp
09-12-2025-Fri 10-21-10-AM,59.0,5.688,0.1205084745762712,12.988,55.0,5.696,0.12945454545454546,14.8923,57.6,5.696,0.12361111111111112,14.78,57.7,5.72,0.12391681109185441,15.8704,43.5,5.68,0.1632183908045977,15.87,46.5,5.72,0.15376344086021504,16.4776,43.7,5.676,0.16235697940503432,15.736,48.4,5.676,0.1465909090909091,15.3648,59.0,5.688,0.1205084745762712,11.0831,55.0,5.696,0.12945454545454546,13.184,57.6,5.696,0.12361111111111112,13.5771,57.7,5.72,0.12391681109185441,14.904,43.5,5.68,0.1632183908045977,15.2632,46.5,5.72,0.15376344086021504,15.702,43.7,5.676,0.16235697940503432,15.3648,48.4,5.676,0.1465909090909091,15.365
09-12-2025-Fri 10-21-12-AM,58.1,5.692,0.12246127366609295,12.971,54.8,5.696,0.1299270072992701,14.8923,57.0,5.7,0.125,14.769,57.2,5.72,0.125,15.8026,43.6,5.68,0.1628440366972477,15.746,46.5,5.72,0.15376344086021504,16.4437,43.2,5.68,0.16435185185185183,15.623,47.7,5.68,0.14884696016771487,15.3309,58.1,5.692,0.12246127366609295,11.0501,54.8,5.696,0.1299270072992701,13.184,57.0,5.7,0.125,13.611,57.2,5.72,0.125,14.802,43.6,5.68,0.1628440366972477,14.9931,46.5,5.72,0.15376344086021504,15.51,43.2,5.68,0.16435185185185183,15.0947,47.7,5.68,0.14884696016771487,15.213
09-12-2025-Fri 10-21-31-AM,57.4,5.692,0.12395470383275262,12.314,54.7,5.696,0.13016453382084092,14.3867,57.6,5.7,0.12369791666666669,14.297,56.7,5.724,0.1261904761904762,15.3648,43.6,5.684,0.1629587155963303,15.444,46.5,5.72,0.15376344086021504,16.2082,43.5,5.676,0.1631034482758621,15.387,47.6,5.68,0.14915966386554622,14.9262,57.4,5.692,0.12395470383275262,10.2413,54.7,5.696,0.13016453382084092,12.589,57.6,5.7,0.12369791666666669,13.1393,56.7,5.724,0.1261904761904762,14.421,43.6,5.684,0.1629587155963303,14.7576,46.5,5.72,0.15376344086021504,15.331,43.5,5.676,0.1631034482758621,15.0269,47.6,5.68,0.14915966386554622,14.977
09-12-2025-Fri 10-21-33-AM,56.7,5.692,0.12548500881834215,12.179,53.6,5.704,0.13302238805970149,14.2512,56.8,5.704,0.1255281690140845,14.24,56.1,5.728,0.12762923351158645,15.3309,43.3,5.68,0.16397228637413394,15.353,46.1,5.724,0.1552060737527115,16.1736,42.9,5.68,0.1655011655011655,15.353,46.5,5.68,0.15268817204301074,14.96,56.7,5.692,0.12548500881834215,10.1067,53.6,5.704,0.13302238805970149,12.499,56.8,5.704,0.1255281690140845,13.1393,56.1,5.728,0.12762923351158645,14.342,43.3,5.68,0.16397228637413394,14.5552,46.1,5.724,0.1552060737527115,15.218,42.9,5.68,0.1655011655011655,14.9262,46.5,5.68,0.15268817204301074,14.943
09-12-2025-Fri 10-21-36-AM,55.9,5.696,0.12737030411449016,12.162,53.3,5.704,0.13377110694183864,14.2851,56.2,5.704,0.12686832740213524,14.195,55.8,5.728,0.12831541218637993,15.1955,43.2,5.688,0.16458333333333333,15.297,45.9,5.724,0.1558823529411765,16.1736,42.5,5.68,0.16705882352941173,15.184,46.0,5.684,0.15445652173913046,14.7907,55.9,5.696,0.12737030411449016,10.0389,53.3,5.704,0.13377110694183864,12.476,56.2,5.704,0.12686832740213524,13.1054,55.8,5.728,0.12831541218637993,14.274,43.2,5.688,0.16458333333333333,14.5214,45.9,5.724,0.1558823529411765,15.094,42.5,5.68,0.16705882352941173,14.5883,46.0,5.684,0.15445652173913046,14.689
09-12-2025-Fri 10-21-38-AM,55.7,5.7,0.12791741472172352,12.061,53.0,5.7,0.13443396226415094,14.1843,55.8,5.704,0.1277777777777778,14.15,55.8,5.728,0.12831541218637993,15.2632,43.1,5.688,0.16496519721577727,15.263,45.9,5.728,0.15599128540305013,15.9712,42.7,5.684,0.16639344262295083,15.151,46.0,5.68,0.15434782608695652,14.8246,55.7,5.7,0.12791741472172352,9.93814,53.0,5.7,0.13443396226415094,12.375,55.8,5.704,0.1277777777777778,13.0038,55.8,5.728,0.12831541218637993,14.274,43.1,5.688,0.16496519721577727,14.5552,45.9,5.728,0.15599128540305013,15.061,42.7,5.684,0.16639344262295083,14.656,46.0,5.68,0.15434782608695652,14.74
09-12-2025-Fri 10-21-40-AM,55.1,5.7,0.12931034482758622,12.028,53.2,5.704,0.13402255639097743,14.2182,55.9,5.708,0.12763864042933812,14.173,55.5,5.728,0.129009009009009,15.1955,43.0,5.688,0.16534883720930232,15.319,45.7,5.724,0.15656455142231948,16.0728,42.9,5.684,0.16561771561771563,15.084,45.6,5.684,0.15581140350877193,14.7576,55.1,5.7,0.12931034482758622,9.83735,53.2,5.704,0.13402255639097743,12.387,55.9,5.708,0.12763864042933812,13.1054,55.5,5.728,0.129009009009009,14.33,43.0,5.688,0.16534883720930232,14.6899,45.7,5.724,0.15656455142231948,15.061,42.9,5.684,0.16561771561771563,14.4206,45.6,5.684,0.15581140350877193,14.589
09-12-2025-Fri 10-21-43-AM,55.5,5.696,0.12828828828828828,11.927,53.0,5.704,0.13452830188679246,14.1843,55.6,5.704,0.12823741007194245,14.106,55.6,5.728,0.12877697841726618,15.1285,42.8,5.684,0.16600467289719628,15.173,45.6,5.724,0.1569078947368421,15.9042,42.6,5.684,0.16678403755868546,15.038,45.2,5.684,0.15719026548672566,14.656,55.5,5.696,0.12828828828828828,9.66882,53.0,5.704,0.13452830188679246,12.286,55.6,5.704,0.12823741007194245,13.0038,55.6,5.728,0.12877697841726618,14.207,42.8,5.684,0.16600467289719628,14.4875,45.6,5.724,0.1569078947368421,14.982,42.6,5.684,0.16678403755868546,14.5552,45.2,5.684,0.15719026548672566,14.606
09-12-2025-Fri 10-21-45-AM,54.9,5.696,0.1296903460837887,11.859,52.7,5.704,0.13529411764705881,14.1166,55.7,5.704,0.12800718132854577,14.038,55.6,5.728,0.12877697841726618,15.0947,43.0,5.688,0.16534883720930232,15.128,45.8,5.728,0.15633187772925763,15.9712,42.4,5.684,0.16757075471698113,15.106,45.0,5.688,0.158,14.6899,54.9,5.696,0.1296903460837887,9.60189,52.7,5.704,0.13529411764705881,12.207,55.7,5.704,0.12800718132854577,12.903,55.6,5.728,0.12877697841726618,14.106,43.0,5.688,0.16534883720930232,14.319,45.8,5.728,0.15633187772925763,14.982,42.4,5.684,0.16757075471698113,14.656,45.0,5.688,0.158,14.673
09-12-2025-Fri 10-21-48-AM,54.6,5.7,0.1304945054945055,11.792,52.8,5.704,0.1350378787878788,14.0497,55.2,5.708,0.12925724637681157,13.993,55.8,5.728,0.12831541218637993,14.9931,42.9,5.688,0.16573426573426572,15.061,45.7,5.728,0.15667396061269145,15.9381,42.6,5.68,0.16666666666666669,14.904,44.9,5.684,0.15824053452115813,14.5552,54.6,5.7,0.1304945054945055,9.53416,52.8,5.704,0.1350378787878788,12.174,55.2,5.708,0.12925724637681157,12.9369,55.8,5.728,0.12831541218637993,14.06,42.9,5.688,0.16573426573426572,14.2512,45.7,5.728,0.15667396061269145,14.802,42.6,5.68,0.16666666666666669,14.2182,44.9,5.684,0.15824053452115813,14.387
09-12-2025-Fri 10-21-50-AM,55.5,5.736,0.12918918918918917,11.691,53.3,5.744,0.1347091932457786,13.9819,56.1,5.74,0.12789661319073084,13.982,56.1,5.764,0.1284313725490196,15.0947,43.6,5.72,0.16399082568807338,15.05,46.0,5.764,0.1566304347826087,15.9381,43.1,5.724,0.16600928074245938,14.994,45.5,5.72,0.15714285714285714,14.5552,55.5,5.736,0.12918918918918917,9.3995,53.3,5.744,0.1347091932457786,12.084,56.1,5.74,0.12789661319073084,12.8692,56.1,5.764,0.1284313725490196,14.027,43.6,5.72,0.16399082568807338,14.1166,46.0,5.764,0.1566304347826087,14.847,43.1,5.724,0.16600928074245938,14.4875,45.5,5.72,0.15714285714285714,14.521
